index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,17,0,0,0,10.000000000000002,20,10.0,18.77136007867653,23,24.08695652173913,39.75711067868964,0,,38.000000000000014,20,38.0,0,0.29000000000000004,25312,12,28,1.0,645.5980822029428,False,0.21994950940377256,5,4.111000000000001,11924,336,0,0.0,3360.0000000000005,False,-0.3525912530338362,0,0.7220000000000002,27304,418,40,1.0,9436.712940034375,False,0.06705619693492797,0,0.2,30682,0,2,0.0,79.51422135737928,False,0.02371733124554112,0,0.686,41954,0,10,0.0,380.0000000000001,False,-0.023132909925362755,0,1.2620000000000002,39293,0,48,0.0,1824.0000000000007,False,-0.06807751147373789,0.3333333333333333,176469,0.0,0.0,23,0,0,10,1,1.0,20,30,18,93.0,77.0,6,11,18,1464,0.8346277140080929,43.33123972080648
34,18,0,0,0,10.000000000000002,20,10.0,18.329584809251404,10,9.5,39.16104361825197,8,27.0,38.00000000000002,20,38.0,0,0.29000000000000004,25192,14,38,1.0,836.5242227515533,False,0.2187818070421062,10,4.206000000000001,11699,344,0,0.0,3440.0000000000005,False,-0.3613953267025175,0,0.7220000000000002,27425,418,42,1.0,9306.53028223367,False,0.06891919830445963,0,0.2,30682,0,2,0.0,78.32208723650395,False,0.023697468964286997,0,0.6860000000000002,42258,0,2,0.0,76.00000000000004,False,-0.01960966111909508,0,1.262,39533,0,44,0.8,1672.000000000001,False,-0.06427611144592277,0.4666666666666666,176789,0.0,0.0,24,0,0,10,2,2.0,19,29,21,165.0,54.0,10,8,21,1176,0.9659297512844205,44.2971694720909
35,21,0,0,0,10.0,20,10.0,18.844541147511524,21,23.476190476190474,37.36501164645239,24,25.833333333333332,38.00000000000002,20,38.0,0,0.29000000000000004,25530,15,32,1.0,753.0253167203688,False,0.2328802483396081,5,4.246000000000001,11544,353,0,0.0,3530.0,False,-0.36663018131632796,0,0.7220000000000002,27552,429,28,1.0,9130.52847838311,False,0.07021873506136468,0,0.2,30682,0,2,0.0,74.73002329290478,False,0.023637621181154693,7,0.7560000000000002,42048,0,5,0.5,190.0000000000001,False,-0.023156089193825044,0,1.262,39536,9,43,1.0,1970.2851048180723,False,-0.06074955837909607,0.5833333333333334,176892,0.0,0.0,19,0,0,5,4,4.0,27,32,25,129.0,113.0,8,13,25,1762,1.0482814749702811,45.34545094706118
36,25,0,0,0,10.0,20,10.0,17.949861987722333,20,9.5,37.5382811807394,19,39.0,38.00000000000002,20,38.0,0,0.29000000000000004,25440,14,42,1.0,893.8942034843379,False,0.231949131572939,20,4.441000000000002,11054,364,0,0.0,3640.0,False,-0.38733165183457857,0,0.7220000000000002,28103,439,19,1.0,8593.216755044154,False,0.07962707022732675,0,0.2,30682,0,2,0.0,75.0765623614788,False,0.023643394907722073,7,0.8190000000000002,41436,9,10,1.0,717.8445306266549,False,-0.031224276451872292,0,1.262,39840,0,44,0.9,1672.000000000001,False,-0.05716007602800056,0.65,176555,0.0,0.0,18,0,0,6,6,6.0,25,31,24,182.0,91.0,12,13,24,1435,1.244296107441187,46.58974705450237
37,24,0,0,0,10.0,20,10.0,18.372155806779418,50,19.96,37.85701905209952,17,40.88235294117647,38.000000000000014,20,38.0,0,0.29000000000000004,26148,14,22,1.0,544.1874277491472,False,0.2573213588671095,20,4.621000000000001,10574,374,0,0.0,3740.0,False,-0.4077951744158378,0,0.7220000000000002,27800,479,12,1.0,9254.546860072536,False,0.08054893135742312,0,0.2,30682,0,2,0.0,75.71403810419903,False,0.02365401596308226,0,0.812,41250,11,12,1.0,872.4272095730948,False,-0.033744063678398085,0,1.2620000000000002,40091,0,37,0.5,1406.0000000000005,False,-0.05442492234945065,0.5833333333333334,176545,0.0,0.0,30,0,0,8,4,4.0,24,32,26,183.0,84.0,11,13,26,2463,1.1876728245988488,47.77741987910122
38,26,0,0,0,10.0,20,10.0,18.216323696795286,11,15.181818181818182,38.37624178387498,23,42.0,38.000000000000014,20,38.0,0,0.29000000000000004,26065,15,31,1.0,714.7060346006539,False,0.2574288781849487,10,4.701000000000001,10384,383,0,0.0,3830.0,False,-0.41469566458858803,11,0.8320000000000003,28247,480,10,1.0,9127.597792300488,False,0.09332885358714567,0,0.2,30682,0,2,0.0,76.75248356774996,False,0.023671317620255695,0,0.812,41706,1,10,1.0,418.3762417838751,False,-0.02843660189856899,0,1.262,39429,13,39,1.0,1980.8911431903753,False,-0.06310681999918445,0.6666666666666666,176513,0.0,0.0,18,0,0,7,3,2.4782608695652173,26,33,23,171.0,102.0,12,14,23,987,1.1138275535777211,48.89124743267894
39,23,0,0,0,10.0,20,10.0,18.018513364502308,5,10.0,38.37624178387498,0,,38.000000000000014,20,38.0,0,0.29000000000000004,25995,12,41,1.0,858.7590479445946,False,0.2575253188013276,5,4.741000000000001,10194,396,0,0.0,3960.0,False,-0.42064436301337266,0,0.8210000000000002,28197,475,20,1.0,9326.318683816095,False,0.0949736535124307,0,0.2,30682,0,2,0.0,76.75248356774996,False,0.023671317620255695,0,0.812,42010,0,3,0.1,114.00000000000004,False,-0.02491771359695888,0,1.262,39885,3,37,1.0,1521.1287253516255,False,-0.05786555183635877,0.5166666666666667,176963,0.0,0.0,24,0,0,7,1,1.0,28,35,26,186.0,78.0,12,11,26,960,1.0373431593179703,49.92859059199691
40,26,0,0,0,9.999999999999998,20,10.0,17.95868759673508,44,17.704545454545453,38.40763219695323,2,41.0,38.00000000000002,20,38.0,0,0.29000000000000004,26229,15,37,1.0,814.4714410791979,False,0.2676074677837339,30,5.0360000000000005,9614,403,0,0.0,4029.999999999999,False,-0.4465806881454338,0,0.8210000000000002,27500,509,28,1.0,10216.385688252845,False,0.08657756894789818,0,0.2,30682,0,2,0.0,76.81526439390646,False,0.02367236361869215,8,0.8920000000000001,42016,0,0,0.0,0.0,False,-0.026099856288535533,0,1.262,40145,0,33,0.5,1254.0000000000007,False,-0.054934866255620975,0.4166666666666667,176186,0.0,0.0,20,0,0,19,10,9.666666666666668,17,36,25,177.0,84.0,13,13,25,1064,1.1628836942836642,51.09147428628057
41,25,0,0,0,9.999999999999998,20,10.0,17.378044149716086,15,9.333333333333334,36.584617929763354,21,23.523809523809526,38.00000000000002,20,38.0,0,0.29000000000000004,26139,14,47,1.0,956.768075036656,False,0.26671032396698846,15,5.1560000000000015,9249,414,0,0.0,4139.999999999999,False,-0.4613334602388997,0,0.8210000000000002,27854,514,17,1.0,9554.253197760047,False,0.08734177270509905,0,0.2,30682,0,2,0.0,73.16923585952671,False,0.023611616725416937,8,0.9640000000000002,41810,0,8,0.8,304.00000000000017,False,-0.02735153678549905,0,1.2620000000000002,40211,3,31,1.0,1287.7538537892908,False,-0.05301383971780054,0.6333333333333333,175945,0.0,0.0,21,0,0,5,7,7.0,27,32,19,135.0,118.0,10,15,19,1150,1.0951306615024805,52.18660494778305
42,19,0,0,0,9.999999999999998,20,10.0,16.818191601738732,15,9.333333333333334,36.584617929763354,0,,38.000000000000014,12,38.0,0,0.29000000000000004,26009,17,57,1.0,1128.6369212991076,False,0.26461326134533636,15,5.291000000000001,8924,421,0,0.0,4209.999999999999,False,-0.47513444058440013,0,0.8210000000000002,27714,519,27,1.0,9716.426125406011,False,0.085378642542586,0,0.2,30682,0,2,0.0,73.16923585952671,False,0.023611616725416937,0,0.9560000000000002,41810,0,8,0.0,304.0000000000001,False,-0.02735153678549905,0,1.262,40667,0,22,0.3,836.0000000000003,False,-0.04767975522692504,0.3833333333333333,175806,0.0,0.0,18,0,0,3,3,3.0,27,30,17,114.0,78.0,8,11,17,656,0.7551644956693053,52.94176944345236
43,17,0,0,0,9.999999999999998,20,10.0,17.451103397237933,67,19.28358208955224,36.439198939379565,1,14.0,38.000000000000014,9,38.0,0,0.29000000000000004,26639,20,39,1.0,880.5930324922793,False,0.28869254824376056,39,5.666000000000001,8058,428,0,0.0,4279.999999999999,False,-0.5146813877123685,0,0.8210000000000002,26436,576,36,1.0,11363.646718626715,False,0.07023736618838239,0,0.2,30682,0,2,0.0,72.87839787875913,False,0.0236067710409657,0,0.9560000000000002,42062,0,2,0.1,76.00000000000003,False,-0.0241527977377034,0,1.262,40743,0,20,0.0,760.0000000000002,False,-0.04679894302535812,0.35000000000000003,174620,0.0,0.0,18,0,0,3,5,5.0,26,29,12,111.0,60.0,7,10,12,1316,0.8771791309118271,53.818948574364185
44,12,0,0,0,9.999999999999998,20,10.0,18.042929846072745,23,24.08695652173913,36.97416129793956,30,39.46666666666667,38.00000000000002,6,38.0,0,0.29000000000000004,27023,22,31,1.0,779.3308252282551,False,0.30455743647333217,5,5.677000000000001,7918,436,0,0.0,4359.999999999999,False,-0.5194403464521963,0,0.8210000000000002,27066,589,16,1.0,11218.872260103879,False,0.08881826491342677,0,0.2,30682,0,2,0.0,73.94832259587912,False,0.023624597177538748,4,0.9960000000000002,41784,0,8,0.8,304.00000000000017,False,-0.02795419776551852,0,1.262,39879,12,30,1.0,1583.6899355752753,False,-0.05727956590358272,0.6333333333333333,174352,0.0,0.0,16,0,0,3,3,2.333333333333333,25,28,18,75.0,51.0,5,7,18,1888,0.8270888281986117,54.6460374025628
45,18,0,0,0,10.0,20,10.0,18.04000005425785,17,18.0,36.97416129793956,0,,38.00000000000002,0,,0,0.29000000000000004,27209,24,24,1.0,672.9600013021884,False,0.3108780279184836,0,5.6720000000000015,7838,444,0,0.0,4440.0,False,-0.5213439299481274,0,0.8210000000000002,26760,596,26,1.0,11713.168226084106,False,0.08685718470649957,0,0.2,30682,0,2,0.0,73.94832259587912,False,0.023624597177538748,0,0.9920000000000002,41784,0,8,0.0,304.00000000000017,False,-0.02795419776551852,0,1.2620000000000002,39879,2,40,1.0,1593.94832259588,False,-0.057160674950212285,0.5,174152,0.0,0.0,12,0,0,5,0,0.0,22,27,16,129.0,105.0,8,10,16,506,0.9581990838050842,55.60423648636788
46,16,0,0,0,10.0,20,10.0,18.04000005425785,0,,36.65812091377669,5,27.0,38.00000000000002,0,,0,0.29000000000000004,27139,21,34,1.0,823.3600018447669,False,0.3111254937858651,0,5.6720000000000015,7708,457,0,0.0,4570.0,False,-0.5244372531290153,0,0.8210000000000002,26895,586,31,1.0,11707.841780122179,False,0.09126694068847352,0,0.2,30682,0,2,0.0,73.31624182755338,False,0.023614066008456402,0,0.9920000000000002,41784,0,8,0.0,304.00000000000017,False,-0.02795419776551852,0,1.262,39744,0,47,0.7,1786.000000000001,False,-0.05806406749802976,0.45,173952,0.0,0.0,13,0,0,7,0,0.0,21,28,21,93.0,90.0,6,10,21,335,0.7850401261821389,56.38927661255002
47,21,0,0,0,10.0,20,10.0,18.426370113240548,22,22.363636363636363,37.07290004230134,15,41.0,38.000000000000014,6,38.0,0,0.29000000000000004,27501,19,27,1.0,687.5119930574948,False,0.3251204490805096,5,5.722000000000001,7528,469,0,0.0,4690.0,False,-0.5301480036168087,0,0.8210000000000002,27018,598,26,1.0,11982.864728817683,False,0.0999477628926639,0,0.2,30682,0,2,0.0,74.14580008460268,False,0.02362788737228596,0,0.9920000000000002,41169,5,18,1.0,869.364500211507,False,-0.035657080105100505,0,1.262,39972,0,41,0.0,1558.0000000000007,False,-0.05542163089332901,0.5,173870,0.0,0.0,18,0,0,22,1,1.0,12,34,23,141.0,102.0,12,9,23,1485,1.1756243342533708,57.56490094680339
48,23,0,0,0,10.0,20,10.0,18.06249001089623,10,10.0,37.51638691489835,20,40.65,38.000000000000014,17,38.0,0,0.29000000000000004,27411,18,37,1.0,848.3121304031605,False,0.32466359230959785,10,5.817000000000002,7278,480,0,0.0,4800.0,False,-0.5394279731594727,0,0.8210000000000002,27731,598,16,1.0,11401.63121715432,False,0.11402251278164487,0,0.2,30682,0,2,0.0,75.0327738297967,False,0.02364266534204932,0,0.9920000000000002,40774,15,17,1.0,1208.7458037234755,False,-0.04087958597511154,0,1.262,40200,0,35,0.0,1330.0000000000005,False,-0.05277919428862825,0.5,174076,0.0,0.0,23,0,0,20,2,2.0,7,27,24,173.0,43.0,14,9,24,1659,1.3182365521788597,58.88313749898225
49,24,0,0,0,10.0,20,10.0,18.6207277809938,22,23.90909090909091,37.59907184371654,5,40.0,38.000000000000014,6,38.0,0,0.29000000000000004,27807,16,30,1.0,718.621833429814,False,0.34042311505805495,5,5.857000000000002,7098,492,0,0.0,4920.0,False,-0.545138723647266,0,0.8210000000000002,27405,610,21,1.0,12148.224455124266,False,0.11559854140493606,0,0.2,30682,0,2,0.0,75.19814368743307,False,0.023645420587927922,0,0.9920000000000002,41002,5,21,1.0,985.995359218583,False,-0.038176308942346464,0,1.2620000000000002,40000,0,40,0.5,1520.0000000000005,False,-0.05521301747716842,0.5833333333333334,173994,0.0,0.0,16,0,0,15,1,1.0,5,20,24,135.0,57.0,10,14,24,1104,1.2439367463812232,60.127074245363474
50,24,0,0,0,10.0,20,10.0,18.6207277809938,0,,37.4257618416245,1,14.0,38.000000000000014,11,38.0,0,0.29000000000000004,27717,15,40,1.0,894.829111239752,False,0.3403328680159841,0,5.852000000000002,6988,503,0,0.0,5030.0,False,-0.5477561509541712,0,0.8210000000000002,27419,600,30,1.0,12295.209523845015,False,0.11851398740161634,0,0.2,30682,0,2,0.0,74.851523683249,False,0.023639645512883143,0,0.9920000000000002,41406,0,16,0.6,608.0000000000002,False,-0.03319271243799546,0,1.262,40000,0,40,0.0,1520.0000000000005,False,-0.05521301747716842,0.43333333333333335,174212,0.0,0.0,19,0,0,9,0,0.0,11,20,26,150.0,117.0,10,14,26,632,1.605805415660143,61.73287966102362
51,26,0,0,0,10.000000000000002,20,10.0,18.655747337666273,24,18.958333333333332,37.69541362882406,10,41.0,38.000000000000014,13,38.0,0,0.29000000000000004,27992,14,36,1.0,811.6069041559858,False,0.35143974930176514,10,5.952000000000002,6728,514,0,0.0,5140.000000000001,False,-0.557512016370818,0,0.8210000000000002,27374,614,30,1.0,12585.491274191812,False,0.12185090426844067,0,0.2,30682,0,2,0.0,75.39082725764813,False,0.02364863091065719,0,0.9920000000000002,41201,0,21,0.5,798.0000000000003,False,-0.03574243196884706,0,1.262,40289,0,32,0.5,1216.0000000000005,False,-0.052037457697835056,0.5,174266,0.0,0.0,21,0,0,6,2,2.0,5,11,31,168.0,77.0,11,15,31,1469,1.1836857134476304,62.91656537447125
52,31,0,0,0,10.000000000000002,20,10.0,19.204826634623085,13,28.0,37.69541362882406,0,,38.00000000000002,9,38.0,0,0.29000000000000004,28246,15,33,1.0,783.7592789425618,False,0.3628648760039633,0,5.942000000000002,6638,523,0,0.0,5230.000000000001,False,-0.5596535478037405,0,0.8210000000000002,27010,617,40,1.0,13357.194578715405,False,0.1225790499619362,0,0.2,30682,0,2,0.0,75.39082725764813,False,0.02364863091065719,0,0.9920000000000002,41353,0,17,0.0,646.0000000000003,False,-0.03398080756571323,0,1.262,40479,0,27,0.0,1026.0000000000007,False,-0.04983542719391776,0.3333333333333333,174408,0.0,0.0,19,0,0,8,0,0.0,3,11,23,153.0,119.0,11,20,23,906,1.4343108292669058,64.35087620373815
53,23,0,0,0,10.000000000000002,20,10.0,19.20072177641467,24,19.166666666666668,37.878572755179086,7,41.0,38.00000000000002,13,38.0,0,0.29000000000000004,28491,17,29,1.0,726.8209315160254,False,0.37316948868595695,10,6.042000000000002,6413,531,0,0.0,5310.000000000001,False,-0.5684576214724218,0,0.8210000000000002,26837,631,43,1.0,13744.434069390358,False,0.12326614577458098,0,0.2,30682,0,2,0.0,75.75714551035817,False,0.023654734180445863,0,0.9920000000000002,41581,0,11,0.0,418.0000000000002,False,-0.03133837096101247,0,1.2620000000000002,40458,0,27,0.7,1026.0000000000007,False,-0.05032219183162579,0.45,174462,0.0,0.0,18,0,0,9,2,2.0,2,11,21,131.0,50.0,11,12,21,1346,1.0946558294817805,65.44553203321993
54,21,0,0,0,10.000000000000002,20,10.0,18.538020839311347,15,9.666666666666666,37.27750805615306,48,35.854166666666664,38.000000000000014,20,38.0,0,0.29000000000000004,28441,17,34,1.0,800.2927085365858,False,0.37253825509295646,10,6.1320000000000014,6168,541,0,0.0,5410.000000000001,False,-0.5777375910150859,5,0.871,28253,636,10,1.0,12162.956334363547,False,0.14410123849322815,0,0.2,30682,0,2,0.0,74.55501611230612,False,0.023634705366749463,0,0.9920000000000002,40332,28,12,1.0,1499.7702255722859,False,-0.0477519560338848,0,1.262,40746,0,26,1.0,988.0000000000003,False,-0.044086968615270505,0.6666666666666666,174622,0.0,0.0,28,0,0,7,3,2.263157894736842,3,10,24,135.0,77.0,10,11,24,1933,1.0494311796501279,66.49496321287006
55,24,0,0,0,10.000000000000002,20,10.0,18.118204744353662,13,11.846153846153847,37.47645964173902,19,39.0,38.000000000000014,20,38.0,0,0.29000000000000004,28375,19,41,1.0,932.8463945185001,False,0.3725514299366701,10,6.222000000000002,5948,549,0,0.0,5490.000000000001,False,-0.5863037167467758,9,0.9560000000000002,28552,639,10,1.0,11952.297428059379,False,0.15055477221025287,0,0.2,30682,0,2,0.0,74.95291928347804,False,0.023641334876432548,0,0.9920000000000002,40712,18,12,1.0,1130.5762735513026,False,-0.04322265688248925,0,1.262,40385,9,26,1.0,1325.2881367756515,False,-0.0485456383944225,0.6666666666666666,174654,0.0,0.0,20,0,0,7,3,2.473684210526316,3,10,25,165.0,117.0,10,14,25,1014,1.3955415775999427,67.89050479047
56,25,0,0,0,10.000000000000002,20,10.0,18.128353343526367,32,18.1875,37.47645964173902,0,,38.00000000000001,9,38.0,0,0.29000000000000004,28687,22,34,1.0,836.3640136798965,False,0.3851036028572763,15,6.362000000000002,5623,556,0,0.0,5560.000000000001,False,-0.6001046970922762,0,0.9470000000000003,27970,661,20,1.0,12732.370752905708,False,0.1441581265062598,0,0.2,30682,0,2,0.0,74.95291928347804,False,0.023641334876432548,0,0.9920000000000002,40864,8,18,1.0,983.8116771339123,False,-0.0414003560667805,0,1.262,40575,0,30,0.9,1140.0000000000002,False,-0.046288999119187796,0.65,174401,0.0,0.0,18,0,0,7,3,3.0,4,11,28,198.0,117.0,11,14,28,984,1.2455696882680058,69.13607447873801
57,28,0,0,0,10.000000000000002,20,10.0,18.173239400739778,1,27.0,37.47645964173902,0,,38.000000000000014,12,38.0,0,0.29000000000000004,28634,20,43,1.0,981.4492942318104,False,0.3860336290446821,0,6.347000000000002,5503,568,0,0.0,5680.000000000001,False,-0.6029600723361729,0,0.9470000000000003,27943,652,30,1.0,12973.245878534506,False,0.14727167408421374,0,0.2,30682,0,2,0.0,74.95291928347804,False,0.023641334876432548,0,0.9920000000000002,40864,0,26,0.8,988.0000000000003,False,-0.0413518149367206,0,1.2620000000000002,41031,0,18,0.0,684.0000000000002,False,-0.04100412590978629,0.4666666666666666,174657,0.0,0.0,19,0,0,8,0,0.0,4,12,23,171.0,153.0,12,16,23,683,1.187696528621018,70.32377100735903
58,23,0,0,0,10.000000000000002,20,10.0,17.95163558994205,12,14.666666666666666,35.35487584548524,51,29.19607843137255,38.000000000000014,20,38.0,0,0.29000000000000004,28554,18,53,1.0,1131.4366862669287,False,0.3857953811037674,12,6.467000000000001,5265,580,0,0.0,5800.000000000001,False,-0.6114310188930662,21,1.1570000000000003,28584,654,10,1.0,12093.918434276953,False,0.1539806470222752,0,0.2,30682,0,2,0.0,70.70975169097048,False,0.02357063898185556,0,0.9920000000000002,41168,0,18,0.0,684.0000000000002,False,-0.03782856613045292,0,1.262,39998,41,16,1.0,2057.549909664895,False,-0.049029369180092486,0.5,174251,0.0,0.0,24,0,0,9,3,2.488372093023256,1,10,25,165.0,98.0,10,13,25,1288,0.9058695957064629,71.22964060306549
59,25,0,0,0,10.000000000000002,20,10.0,18.530367937061186,102,19.5,35.35487584548524,0,,38.00000000000001,7,38.0,0,0.29000000000000004,29790,17,12,1.0,392.36441524473423,False,0.42703003891031116,51,6.965000000000002,3796,591,0,0.0,5910.000000000001,False,-0.6787226954742303,0,1.1360000000000003,26595,746,20,1.0,14530.75199795735,False,0.12830309893297825,0,0.2,30682,0,2,0.0,70.70975169097048,False,0.02357063898185556,0,0.9920000000000002,41434,0,11,0.0,418.00000000000006,False,-0.034745723424968705,0,1.262,39998,31,26,1.0,2084.0011512100427,False,-0.04872280896562461,0.5,172295,0.0,0.0,17,0,0,7,7,7.0,4,11,26,183.0,57.0,11,14,26,1792,0.9784049689769745,72.20804557204247
60,26,0,0,0,10.000000000000002,20,10.0,18.340221120956716,5,9.0,33.97771565339403,13,15.0,38.00000000000001,20,38.0,0,0.29000000000000004,29700,16,22,1.0,563.4848646610478,False,0.42681875183603124,5,6.964000000000001,3621,602,0,0.0,6020.000000000001,False,-0.6844334459620235,0,1.1360000000000003,26745,741,17,1.0,14167.725016736624,False,0.1272529992791841,0,0.2,30682,0,2,0.0,67.95543130678806,False,0.02352474893880016,1,1.0020000000000002,41650,3,10,1.0,481.93314696018217,False,-0.028998039648600097,0,1.262,40302,21,28,1.0,1777.5320287212749,False,-0.045228176385873606,0.6666666666666666,172700,0.0,0.0,22,0,0,9,2,1.5,2,11,25,138.0,89.0,11,15,25,1079,0.9222525861114264,73.13029815815389
61,25,0,0,0,10.000000000000002,20,10.0,18.311242051223577,21,18.0,34.17504864755609,5,41.0,38.0,20,38.0,0,0.29000000000000004,29620,14,32,1.0,725.9597456391544,False,0.42687764111833526,21,7.169000000000002,3417,614,0,0.0,6140.000000000001,False,-0.6912863465473754,0,1.1360000000000003,26572,752,22,1.0,14521.905092766363,False,0.12738928844995606,0,0.2,30682,0,2,0.0,68.35009729511218,False,0.023531324513414113,2,1.0210000000000004,42016,0,3,0.3,114.0,False,-0.024778637986185157,0,1.2620000000000002,40401,16,30,1.0,1686.8007783608973,False,-0.043984970813118404,0.5499999999999999,172708,0.0,0.0,22,0,0,7,2,2.0,3,10,25,135.0,45.0,10,15,25,1089,0.8908986477181315,74.02119680587202
62,25,0,0,0,10.000000000000002,20,10.0,18.311242051223577,0,,34.35141607134892,5,40.0,38.0,20,38.0,0,0.29000000000000004,29490,17,42,1.0,939.0721661513902,False,0.42576196083737183,0,7.1480000000000015,3347,621,0,0.0,6210.000000000001,False,-0.6929519821063151,0,1.1360000000000001,26772,742,27,1.0,14514.429835934314,False,0.13392918753639302,0,0.2,30682,0,2,0.0,68.70283214269784,False,0.023537201468555462,10,1.1190000000000002,41779,0,5,0.5,190.0,False,-0.029391312410180333,0,1.262,40667,6,33,1.0,1460.1084964280935,False,-0.04044656603277445,0.5833333333333334,172737,0.0,0.0,17,0,0,5,6,6.0,3,8,25,144.0,81.0,8,17,25,780,0.6948920339345932,74.71608883980662
63,25,0,0,0,10.0,20,10.0,17.869913384427058,39,15.35897435897436,34.53526154438434,5,40.0,38.0,20,38.0,0,0.29000000000000004,29754,17,38,1.0,849.0567086082282,False,0.436183712668544,25,7.3980000000000015,2712,631,0,0.0,6310.0,False,-0.7207918907343074,0,1.1360000000000003,26373,771,32,1.0,14882.83158881356,False,0.12677160261268836,0,0.2,30682,0,2,0.0,69.07052308876868,False,0.023543327608943166,4,1.1490000000000002,41733,0,5,0.5,190.0,False,-0.03045755875944555,0,1.262,41085,0,28,0.6,1064.0,False,-0.03534838440498818,0.5166666666666667,172339,0.0,0.0,23,0,0,5,7,7.0,2,7,23,126.0,84.0,7,18,23,1372,0.6563544115051627,75.37244325131178
64,23,0,0,0,10.0,20,10.0,17.232561088371778,20,9.75,34.76088980785389,5,41.0,38.0,20,38.0,0,0.29000000000000004,29634,19,48,1.0,1017.1629322418453,False,0.43447301509165387,20,7.573000000000001,2257,639,0,0.0,6390.0,False,-0.7405415695045924,0,1.1360000000000003,26383,781,37,1.0,14744.783132908953,False,0.12480478395383128,0,0.2,30682,0,2,0.0,69.52177961570779,False,0.023550846044913504,4,1.1850000000000003,41887,0,0,0.0,0.0,False,-0.0290899819201706,0,1.262,41298,0,22,0.5,836.0,False,-0.03305363682722173,0.4166666666666667,172141,0.0,0.0,18,0,0,8,6,6.0,2,10,16,150.0,39.0,10,13,16,1013,0.5007175020873547,75.87316075339913
65,16,0,0,0,10.0,20,10.0,16.747591384013997,15,9.333333333333334,34.91853437598115,4,40.0,38.0,11,38.0,0,0.29000000000000004,29494,23,58,1.0,1201.3603002728119,False,0.4321934112281162,15,7.703000000000002,1942,645,0,0.0,6450.0,False,-0.7541046019131015,0,1.1360000000000003,26403,786,43,1.0,14665.103806002191,False,0.12414368220596796,0,0.2,30682,0,2,0.0,69.8370687519623,False,0.023556099112828452,11,1.2910000000000001,41554,0,4,0.4,152.0,False,-0.03504705391497844,0,1.2620000000000002,41298,0,22,0.0,836.0,False,-0.03305363682722173,0.39999999999999997,171373,0.0,0.0,12,0,0,2,9,9.0,1,3,12,54.0,35.0,3,13,12,360,0.24989373050630093,76.12305448390543
66,12,0,0,0,10.0,20,10.0,16.597570996880638,5,10.0,35.162493119138844,5,41.0,38.0,0,,0,0.29000000000000004,29424,20,68,1.0,1328.6348277878833,False,0.43189061123561334,5,7.738000000000001,1752,658,0,0.0,6580.0,False,-0.7600533003378861,0,1.1360000000000001,26558,781,48,1.0,14650.502618282442,False,0.12906535518631185,0,0.2,30682,0,2,0.0,70.32498623827769,False,0.02356422836118427,0,1.2800000000000002,41554,0,4,0.0,152.0,False,-0.03504705391497844,0,1.262,41093,0,27,0.5,1026.0,False,-0.03560335635807334,0.4166666666666667,171063,0.0,0.0,11,0,0,2,1,1.0,0,2,10,36.0,30.0,2,10,10,405,0.1958370115607977,76.31889149546623
