index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,7,0,0,0,10.000000000000002,20,10.0,26.869625872821825,29,33.41379310344828,40.06285539797534,0,,7.840177644353943,0,,58.000000000000014,9,58.0,0,0.5150000000000001,12472,261,0,0.0,2610.0000000000005,False,-0.11127596439169139,11,0.7420000000000002,20094,7,10,1.0,338.69625872821825,False,0.3071441187823577,0,0.3620000000000001,28160,0,60,0.0,2403.7713238785204,False,0.11181361134231743,0,0.9560000000000002,18751,176,0,0.0,4729.054153616641,False,-0.20044200549781055,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.911,56919,0,3,0.0,174.00000000000006,False,0.06374323567829819,9,2.2070000000000003,46791,366,0,0.0,2869.505017833543,False,-0.10009791922155685,0.125,221482,0.0,0.1,11,0,0,8,7,6.916666666666666,19,27,5,93.0,0.0,7,0,5,761,0.8028456810861826,37.03726100921631
26,5,0,0,0,10.000000000000002,20,10.0,26.83303787155515,6,26.0,40.06285539797534,0,,7.840177644353943,0,,58.000000000000014,9,58.0,0,0.5150000000000001,12332,275,0,0.0,2750.0000000000005,False,-0.11579151077280352,0,0.7310000000000001,20190,3,14,1.0,405.6625302017721,False,0.31549679171080414,0,0.36200000000000004,28004,0,66,0.6,2644.1484562663727,False,0.11045757992098101,0,0.9560000000000002,18751,176,0,0.0,4722.614665393707,False,-0.20056392393892797,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.9110000000000003,56919,0,3,0.0,174.00000000000006,False,0.06374323567829819,9,2.2880000000000007,46612,366,0,0.0,2869.505017833543,False,-0.10343809462741616,0.2,221103,0.0,0.1,10,0,0,7,6,509.5459770114943,16,23,8,60.0,0.0,5,0,8,356,0.7832353888079524,37.82049639802426
27,8,0,0,0,10.000000000000002,20,10.0,26.277299893194897,12,20.333333333333332,40.06285539797534,0,,7.840177644353943,0,,58.000000000000014,11,58.0,2,0.5350000000000001,12188,287,0,0.0,2870.0000000000005,False,-0.12121016643013804,0,0.7310000000000001,20336,1,14,1.0,377.88219850472854,False,0.32401890718954734,0,0.36200000000000004,27760,2,76,1.0,3097.3316100325155,False,0.10979839467667306,0,0.9560000000000002,18751,176,0,0.0,4624.8047812023015,False,-0.20241575256158317,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.4030000000000005,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.911,56919,0,3,0.0,174.00000000000006,False,0.06374323567829819,11,2.3890000000000007,46349,366,0,0.0,2869.505017833543,False,-0.10834572664831557,0.25,220598,0.0,0.1,11,0,0,8,7,7.0,17,25,6,94.0,0.0,8,0,6,426,1.0731494762003422,38.8936458742246
28,6,0,0,0,10.000000000000002,20,10.0,26.99794520204324,13,34.0,40.06285539797534,0,,7.840177644353943,0,,58.00000000000003,9,58.0,0,0.533,12118,294,0,0.0,2940.0000000000005,False,-0.1234679396206941,0,0.7310000000000001,20648,4,11,1.0,336.97739722247564,False,0.34282600300678856,0,0.36200000000000004,27760,0,78,0.2,3124.9027210420763,False,0.11032039685414206,0,0.9560000000000002,18309,189,0,0.0,5102.611643186173,False,-0.2101061826804087,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.9110000000000003,56919,0,3,0.0,174.00000000000009,False,0.06374323567829819,9,2.468000000000001,46163,366,0,0.0,2869.505017833543,False,-0.11181652343876156,0.15,220212,0.0,0.1,10,0,0,7,5,5.0,19,26,7,55.0,0.0,6,0,7,642,0.7993801524862647,39.69302602671087
29,7,0,0,0,10.000000000000002,20,10.0,26.78703367467069,12,24.583333333333332,40.06285539797534,0,,7.840177644353943,0,,58.00000000000003,9,58.0,1,0.543,12026,302,0,0.0,3020.0000000000005,False,-0.12682234550380597,0,0.7310000000000001,20814,6,10,1.0,327.87033674670687,False,0.353240560467898,0,0.36200000000000004,27465,2,88,1.0,3579.1053423711714,False,0.10774935329567896,0,0.9560000000000002,18309,189,0,0.0,5062.74936451276,False,-0.2108608927919883,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.911,56919,0,3,0.0,174.00000000000009,False,0.06374323567829819,9,2.549000000000001,45980,366,0,0.0,2869.505017833543,False,-0.11523133963581324,0.25,219808,0.0,0.1,11,0,0,12,6,51.00102722136621,15,27,10,76.0,17.0,6,1,10,486,1.0282579753547907,40.72128400206566
30,10,0,0,0,10.000000000000002,20,10.0,26.912591967659196,6,29.5,40.06285539797534,0,,7.840177644353943,0,,58.00000000000002,10,58.0,0,0.542,11906,314,0,0.0,3140.0000000000005,False,-0.1306928138304735,0,0.7310000000000001,20911,4,14,1.0,416.7762875472288,False,0.36236538148455766,0,0.36200000000000004,27390,0,93,0.5,3725.845552011707,False,0.10768763588192862,0,0.9560000000000002,18207,192,0,0.0,5167.217657790566,False,-0.21274532057649734,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.9110000000000003,56919,0,3,0.0,174.00000000000006,False,0.06374323567829819,10,2.6400000000000006,45768,366,0,0.0,2869.505017833543,False,-0.11918730156900974,0.1875,219396,0.0,0.1,12,0,0,13,5,170.00376647834275,14,27,11,85.0,23.0,8,2,11,377,0.972127441316843,41.6934114433825
31,11,0,0,0,10.000000000000002,20,10.0,27.651594452404698,15,33.4,40.06285539797534,0,,7.840177644353943,0,,58.00000000000002,11,58.0,0,0.542,11826,322,0,0.0,3220.0000000000005,False,-0.13327312604825184,1,0.7410000000000001,21271,6,10,1.0,336.515944524047,False,0.38299948214824053,0,0.36200000000000004,27390,0,93,0.0,3725.845552011707,False,0.10768763588192862,0,0.9560000000000002,17706,207,0,0.0,5723.880051647772,False,-0.22117687054322824,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.911,56919,0,3,0.0,174.00000000000006,False,0.06374323567829819,11,2.7400000000000007,45515,366,0,0.0,2869.505017833543,False,-0.12390833161192819,0.125,218922,0.0,0.1,12,0,0,12,6,5.333333333333333,15,27,6,120.0,17.0,10,1,6,608,0.9401817759498954,42.6335932193324
32,6,0,0,0,10.000000000000002,20,10.0,27.908591790209968,5,34.0,40.06285539797534,0,,7.840177644353943,0,,58.00000000000003,12,58.0,0,0.542,11756,329,0,0.0,3290.0000000000005,False,-0.1355308992388079,0,0.7400000000000002,21311,9,15,1.0,508.6288768531495,False,0.39113110814259944,0,0.36200000000000004,27390,0,93,0.0,3725.845552011707,False,0.10768763588192862,0,0.9560000000000002,17536,212,0,0.0,5916.621459524513,False,-0.2239649085629045,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.9110000000000003,56919,0,3,0.0,174.00000000000009,False,0.06374323567829819,12,2.8490000000000006,45207,366,0,0.0,2869.505017833543,False,-0.12965567253374197,0.125,218414,0.0,0.1,10,0,0,9,7,7.0,14,23,7,58.0,0.0,6,0,7,370,0.9240641621872783,43.557657381519675
33,7,0,0,0,10.000000000000002,20,10.0,27.291941191950137,19,23.68421052631579,40.06285539797534,0,,7.840177644353943,0,,58.00000000000003,10,58.0,2,0.562,11632,339,0,0.0,3390.0000000000005,False,-0.14030447684169783,2,0.76,21601,9,10,1.0,362.9194119195014,False,0.4051386728138144,0,0.3620000000000001,26940,9,103,1.0,4372.101576719012,False,0.1028835165420692,0,0.9560000000000002,17536,212,0,0.0,5785.891532693429,False,-0.22644001036212222,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.911,56919,0,3,0.0,174.00000000000009,False,0.06374323567829819,10,2.9370000000000007,44988,366,0,0.0,2869.505017833543,False,-0.13374225585152513,0.25,217911,0.0,0.1,11,0,0,7,7,6.2,16,23,9,78.0,14.0,6,1,9,382,0.8945789476856589,44.452236329205334
34,9,0,0,0,10.000000000000002,20,10.0,27.32203571457251,17,27.529411764705884,40.06285539797534,0,,7.840177644353943,0,,58.00000000000003,9,58.0,2,0.5800000000000001,11488,351,0,0.0,3510.0000000000005,False,-0.14572313249903238,5,0.808,21866,7,10,1.0,343.22035714572513,False,0.4215978698602028,0,0.36200000000000004,26922,1,113,1.0,4554.424695685786,False,0.1056538433050434,0,0.9560000000000002,17086,227,0,0.0,6202.10210720796,False,-0.23559956629921694,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.9110000000000003,56919,0,3,0.0,174.00000000000009,False,0.06374323567829819,9,3.0170000000000012,44800,366,0,0.0,2869.505017833543,False,-0.1372503730375673,0.25,217376,0.0,0.1,11,0,0,7,7,6.333333333333333,11,18,5,103.0,16.0,8,1,5,200,0.8265579231083393,45.27879425231367
35,5,0,0,0,10.0,20,10.0,27.023460060548622,2,9.0,40.06285539797534,0,,7.840177644353943,0,,58.00000000000003,11,58.0,2,0.5980000000000001,11354,362,0,0.0,3620.0,False,-0.15081924912914463,0,0.8030000000000002,21776,6,20,1.0,600.4692012109724,False,0.4240894465620879,0,0.36200000000000004,26904,0,116,0.3,4647.29122616514,False,0.10673049388778705,0,0.9560000000000002,17086,227,0,0.0,6134.325433744537,False,-0.23688277795932183,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.4030000000000005,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,0.911,56919,0,3,0.0,174.00000000000009,False,0.06374323567829819,11,3.1180000000000008,44538,366,0,0.0,2869.505017833543,False,-0.14213934486066862,0.1625,216872,0.0,0.1,11,0,0,7,7,7.0,6,13,8,34.0,11.0,4,1,8,200,0.8269911278039217,46.105785380117595
36,8,0,0,0,10.0,20,10.0,27.476494225494246,23,29.652173913043477,40.06285539797534,0,,7.840177644353943,0,,58.00000000000002,20,58.0,0,0.5960000000000001,11304,367,0,0.0,3670.0,False,-0.1524319442652561,3,0.8330000000000002,22245,11,10,1.0,384.76494225494247,False,0.44738630313040073,0,0.36200000000000004,26654,0,126,1.0,5047.919780144893,False,0.10484910030945681,0,0.9560000000000002,16654,240,0,0.0,6594.358614118619,False,-0.2445310573266951,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,6,0.9710000000000003,56995,0,0,0.0,0.0,False,0.06353797350251912,11,3.2170000000000014,44293,366,0,0.0,2869.505017833543,False,-0.1467110933212023,0.25,216440,0.0,0.1,13,0,0,11,8,6.966666666666667,4,15,12,67.0,32.0,5,3,12,748,0.8300071842968464,46.93579256441444
37,12,0,0,0,10.0,20,10.0,27.5685750927864,21,28.095238095238095,40.06285539797534,0,,7.840177644353943,0,,58.00000000000002,17,58.0,0,0.5960000000000001,11184,379,0,0.0,3790.0,False,-0.15630241259192362,11,0.9400000000000002,22524,9,10,1.0,365.685750927864,False,0.46476860246832224,0,0.36200000000000004,26394,0,136,1.0,5448.548334124646,False,0.10258904794056276,0,0.9560000000000002,16324,251,0,0.0,6919.712348289387,False,-0.2508668948409749,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,5,1.0150000000000001,56916,0,0,0.0,0.0,False,0.06206381787646949,12,3.3260000000000005,44023,366,0,0.0,2869.505017833543,False,-0.1517493467266884,0.25,215660,0.0,0.1,10,0,0,8,8,8.0,10,18,12,90.0,34.0,8,4,12,460,1.0046342201530933,47.940426784567535
38,12,0,0,0,10.0,20,10.0,27.531410689111933,7,26.857142857142858,40.06285539797534,0,,7.840177644353943,0,,58.00000000000001,20,58.0,2,0.6160000000000001,11070,388,0,0.0,3880.0,False,-0.16075345116759127,0,0.9290000000000003,22584,10,15,1.0,512.9711603366791,False,0.47338960006246555,0,0.36200000000000004,26376,0,138,0.2,5528.674044920597,False,0.10342447735470099,0,0.9560000000000002,16154,256,0,0.0,7048.041136412655,False,-0.254874453095296,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,12,1.1300000000000001,56629,0,0,0.0,0.0,False,0.05670834110841575,8,3.3940000000000006,43872,366,0,0.0,2869.505017833543,False,-0.154567036594201,0.15,214980,0.0,0.1,10,0,0,9,10,10.0,2,11,7,132.0,10.0,11,1,7,370,0.9192110355943441,48.85963782016188
39,7,0,0,0,10.0,20,10.0,28.398928124609427,21,33.38095238095238,40.06285539797534,0,,7.840177644353943,0,,58.000000000000014,20,58.0,0,0.6140000000000001,10980,397,0,0.0,3970.0,False,-0.16365630241259194,6,0.9890000000000003,23049,11,10,1.0,393.98928124609427,False,0.4995480996402431,0,0.36200000000000004,26376,0,138,0.0,5528.674044920597,False,0.10342447735470099,0,0.9560000000000002,15453,277,0,0.0,7866.503090516811,False,-0.2659225436306409,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,9,1.2080000000000002,56450,0,0,0.0,0.0,False,0.053368165702556446,11,3.4960000000000004,43617,366,0,0.0,2869.505017833543,False,-0.15932538703271565,0.125,214220,0.0,0.1,11,0,0,3,11,10.75,3,6,9,67.0,8.0,6,1,9,629,0.7112420313060284,49.57087985146791
40,9,0,0,0,9.999999999999998,20,10.0,28.3829116050209,21,28.285714285714285,40.06285539797534,0,,7.840177644353943,0,,58.000000000000014,20,58.0,0,0.6140000000000001,10860,409,0,0.0,4089.999999999999,False,-0.16752677073925945,11,1.0930000000000002,23316,9,10,1.0,373.829116050209,False,0.5161214396868214,0,0.36200000000000004,26090,1,148,1.0,5957.685510505372,False,0.1007172840793928,0,0.9560000000000002,15145,287,0,0.0,8145.895630640998,False,-0.2722955123132077,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,12,1.3190000000000002,56163,0,0,0.0,0.0,False,0.04801268893450271,8,3.565000000000001,43459,366,0,0.0,2869.505017833543,False,-0.16227369828481492,0.25,213328,0.0,0.1,10,0,0,6,13,12.09090909090909,3,9,8,119.0,0.0,9,0,8,200,0.87952561955899,50.4504054710269
41,8,0,0,0,9.999999999999998,20,10.0,28.530773974338878,8,31.0,40.06285539797534,0,,7.840177644353943,0,,58.00000000000001,20,58.0,0,0.6140000000000001,10760,419,0,0.0,4189.999999999999,False,-0.17075216101148238,0,1.0820000000000003,23464,9,12,1.0,432.36928769206656,False,0.5275567438940804,0,0.3620000000000001,26090,0,149,0.1,5969.365454298326,False,0.10093841974891755,0,0.9560000000000002,14897,295,0,0.0,8416.578322429968,False,-0.2765614312842219,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,9,1.3970000000000002,55993,0,0,0.0,0.0,False,0.04484045530882627,11,3.667000000000001,43213,366,0,0.0,2869.505017833543,False,-0.1668641069431467,0.1375,212712,0.0,0.1,11,0,0,5,8,8.0,3,8,6,99.0,0.0,8,0,6,448,0.7776690386235714,51.22807450965047
42,6,0,0,0,9.999999999999998,20,10.0,28.1558476000276,5,18.6,40.06285539797534,0,,7.840177644353943,0,,58.00000000000001,20,58.0,2,0.6340000000000001,10656,427,0,0.0,4269.999999999999,False,-0.17488066055992776,0,1.082,23419,11,19,1.0,644.9611044005244,False,0.5315108084247362,0,0.36200000000000004,25997,0,154,0.5,6169.679731288203,False,0.10120943108955667,0,0.9560000000000002,14897,295,0,0.0,8305.975042008142,False,-0.2786554765040679,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,6,1.4480000000000004,55894,0,0,0.0,0.0,False,0.04299309572681471,14,3.796000000000001,42827,366,0,0.0,2869.505017833543,False,-0.174066943293212,0.1875,211985,0.0,0.1,11,0,0,3,10,10.0,3,6,5,60.0,0.0,6,0,5,275,0.7600790951400995,51.98815360479057
43,5,0,0,0,9.999999999999998,20,10.0,28.823145921468367,20,32.8,40.06285539797534,0,,7.840177644353943,0,,58.000000000000014,20,58.0,0,0.6320000000000001,10526,440,0,0.0,4399.999999999999,False,-0.17907366791381757,1,1.0920000000000003,23984,8,10,1.0,368.2314592146837,False,0.5590321074446745,0,0.36200000000000004,25997,0,154,0.0,6169.679731288203,False,0.10120943108955667,0,0.9560000000000002,14241,315,0,0.0,9079.290965262535,False,-0.2888543495538919,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.4030000000000005,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,15,1.592,55466,0,0,0.0,0.0,False,0.03500653106922933,5,3.832000000000001,42748,366,0,0.0,2869.505017833543,False,-0.17554109891926165,0.125,211257,0.0,0.1,9,0,0,3,10,9.083333333333332,2,5,7,53.0,0.0,5,0,7,472,0.7172890361398458,52.705442640930414
44,7,0,0,0,9.999999999999998,20,10.0,28.656022405903826,6,25.166666666666668,40.06285539797534,0,,7.840177644353943,0,,58.00000000000001,20,58.0,0,0.6320000000000001,10436,449,0,0.0,4489.999999999999,False,-0.1819765191588182,0,1.0910000000000002,24025,9,14,1.0,491.18431368265357,False,0.5656426368753273,0,0.36200000000000004,25867,0,159,0.5,6369.9940082780795,False,0.10007940490510965,0,0.9560000000000002,14220,316,0,0.0,9055.303080265609,False,-0.29010369419013204,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,10,1.6770000000000005,55240,0,0,0.0,0.0,False,0.03078932636685949,10,3.927000000000001,42530,366,0,0.0,2869.505017833543,False,-0.17960902203924672,0.1875,210613,0.0,0.1,12,0,0,3,9,9.0,4,7,4,93.0,0.0,7,0,4,351,0.8345824079588056,53.54002504888922
45,4,0,0,0,10.0,20,10.0,28.435542809663968,7,24.714285714285715,40.06285539797534,0,,7.840177644353943,0,,58.0,16,58.0,2,0.6520000000000001,10312,459,0,0.0,4590.0,False,-0.18675009676170817,0,1.0910000000000002,24080,9,19,1.0,630.2753133836154,False,0.5736767937486652,0,0.36200000000000004,25849,0,161,0.2,6450.1197190740295,False,0.10091483431924775,0,0.9560000000000002,14065,321,0,0.0,9127.809241902134,False,-0.29460015067018563,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,7,1.737,55120,0,0,0.0,0.0,False,0.02855010263108789,9,4.007000000000001,42349,366,0,0.0,2869.505017833543,False,-0.18298651784070222,0.15,210070,0.0,0.1,9,0,0,4,9,9.0,0,4,6,27.0,0.0,4,0,6,355,0.7481611389666796,54.2881861878559
46,6,0,0,0,10.0,20,10.0,28.971310268506738,12,34.0,40.06285539797534,0,,7.840177644353943,0,,58.0,20,58.0,0,0.6500000000000001,10192,471,0,0.0,4710.0,False,-0.1906205650883757,0,1.0910000000000002,24408,7,17,1.0,562.5122745646145,False,0.592649731472217,0,0.36200000000000004,25849,0,161,0.0,6450.1197190740295,False,0.10091483431924775,0,0.9560000000000002,13657,333,0,0.0,9647.446319412744,False,-0.30021117196007524,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,8,1.8100000000000003,54974,0,0,0.0,0.0,False,0.025825713752565777,12,4.118000000000001,42051,366,0,0.0,2869.505017833543,False,-0.18854725678453502,0.125,209426,0.0,0.1,8,0,0,4,9,9.0,2,6,7,87.0,0.0,6,0,7,608,0.7885857885703444,55.076771976426244
47,7,0,0,0,10.0,20,10.0,28.72809580972847,10,26.0,40.06285539797534,0,,7.840177644353943,0,,58.0,20,58.0,0,0.6500000000000001,10092,481,0,0.0,4810.0,False,-0.19384595536059862,0,1.0910000000000002,24568,7,17,1.0,558.377628765384,False,0.6028376218799311,0,0.36200000000000004,25589,0,171,1.0,6850.748273053783,False,0.0986547819503537,0,0.9560000000000002,13657,333,0,0.0,9566.45590463958,False,-0.3017445585853387,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,7,1.8720000000000006,54848,0,0,0.0,0.0,False,0.023474528830005597,13,4.2360000000000015,41722,366,0,0.0,2869.505017833543,False,-0.19468646186010882,0.25,208771,0.0,0.1,10,0,0,6,10,10.0,1,7,8,90.0,0.0,7,0,8,460,0.7448825994506478,55.82165457587689
48,8,0,0,0,10.0,20,10.0,28.04732434095377,18,23.88888888888889,40.06285539797534,0,,7.840177644353943,0,,58.00000000000001,13,58.0,2,0.6700000000000002,9968,491,0,0.0,4910.0,False,-0.19861953296348858,0,1.0910000000000002,24880,7,11,1.0,378.52056775049147,False,0.6171629650287219,0,0.36200000000000004,25293,4,181,1.0,7363.566124397352,False,0.09715563111812928,0,0.9560000000000002,13523,337,0,0.0,9451.94830290142,False,-0.3089865518781207,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,2,1.8850000000000002,54823,0,0,0.0,0.0,False,0.023008023885053182,11,4.333,41458,366,0,0.0,2869.505017833543,False,-0.19961275407880633,0.25,208240,0.0,0.1,16,0,0,6,9,9.0,1,7,9,95.0,3.0,7,1,9,612,0.8687287010252476,56.69038327690214
49,9,0,0,0,10.0,20,10.0,28.01882119576843,15,27.8,40.06285539797534,0,,7.840177644353943,0,,58.0,14,58.0,0,0.6680000000000001,9828,505,0,0.0,5050.0,False,-0.2031350793446007,4,1.1310000000000002,25153,3,10,1.0,310.1882119576843,False,0.6325696107585371,0,0.3620000000000001,25068,3,191,1.0,7736.061844600596,False,0.09568824727556131,0,0.9560000000000002,13331,343,0,0.0,9610.455670148573,False,-0.31325579025808303,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,2,1.9030000000000005,54801,0,0,0.0,0.0,False,0.022597499533495054,12,4.442000000000001,41185,366,0,0.0,2869.505017833543,False,-0.20470698807768672,0.25,207661,0.0,0.1,11,0,0,3,7,6.444444444444445,2,5,11,55.0,23.0,5,4,11,392,0.6203345600515604,57.3107178369537
50,11,0,0,0,10.0,20,10.0,28.008849140083765,19,27.94736842105263,40.06285539797534,0,,7.840177644353943,0,,58.0,16,58.0,0,0.6680000000000001,9718,516,0,0.0,5160.0,False,-0.20668300864404593,9,1.217,25386,2,10,1.0,300.08849140083765,False,0.6472741740227337,0,0.36200000000000004,24733,6,201,1.0,8220.687029833545,False,0.09217855711752701,0,0.9560000000000002,13135,349,0,0.0,9775.088349889234,False,-0.31756052198323986,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.403000000000001,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,6,1.9610000000000005,54711,0,0,0.0,0.0,False,0.020918081731666354,10,4.530000000000001,40987,366,0,0.0,2869.505017833543,False,-0.20840170724170987,0.25,206965,0.0,0.1,11,0,0,4,8,8.0,4,8,5,102.0,9.0,8,3,5,460,0.639912354759872,57.95063019171357
51,5,0,0,0,10.000000000000002,20,10.0,28.008849140083765,0,,40.06285539797534,0,,7.840177644353943,0,,58.0,14,58.0,0,0.6680000000000001,9628,525,0,0.0,5250.000000000001,False,-0.20958585988904657,0,1.2080000000000002,25276,3,20,1.0,590.1769828016753,False,0.6495348014063242,0,0.36200000000000004,24733,0,207,0.6,8293.011067380896,False,0.09354786374684569,0,0.9560000000000002,13135,349,0,0.0,9775.088349889234,False,-0.31756052198323986,0,0.2,38295,0,0,0.0,0.0,False,0.023246492985971944,0,4.4030000000000005,-29205.666666666668,188,0,0.0,7531.816814819364,True,-1.6797530596995853,0,1.9550000000000003,54711,0,0,0.0,0.0,False,0.020918081731666354,14,4.660000000000001,40596,366,0,0.0,2869.505017833543,False,-0.21569784458076566,0.2,206374,0.0,0.1,10,0,0,1,7,7.0,2,3,9,35.0,17.0,3,2,9,200,0.48337695747613907,58.43400714918971
