index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,19,0,0,0,10.000000000000004,20,10.0,31.49332339215858,0,,15.982643480148417,13,14.923076923076923,16.228941336689335,29,8.793103448275863,49.000000000000014,0,,0,0.5240000000000001,23580,6,20,1.0,689.8664678431716,False,0.30530488482304474,0,0.36200000000000004,22618,4,33,1.0,1079.2796719412331,False,0.263442622945639,8,1.4140000000000001,17929,263,0,0.0,8282.744052137707,False,-0.19410019622913702,5,1.3480000000000003,15213,240,0,0.0,7558.397614118059,False,-0.30649971492517963,0,0.31700000000000006,38854,0,61,0.9,989.9654215380494,False,0.05629181549363851,29,3.973000000000001,14907,120,0,0.0,1917.91721761781,False,-0.5740910928592047,0,0.2,47612,265,29,1.0,5721.669454222674,False,0.1307651834194672,0,0.2,44490,0,7,0.0,343.0000000000001,False,0.000571287749798369,0.4875,225203,0.0,0.0,8,0,0,11,7,7.0,15,26,18,208.0,20.0,16,3,18,200,1.473717687651515,41.39654246438295
26,18,0,0,0,10.000000000000004,20,10.0,31.73189172247486,21,34.142857142857146,16.01075906110761,1,19.0,17.41926945149349,14,34.07142857142857,49.00000000000001,2,49.0,0,0.5240000000000001,23751,5,21,1.0,716.369726171972,False,0.31535734972371576,0,0.36200000000000004,22964,5,31,1.0,1033.6886433967206,False,0.28107612644979874,0,1.4060000000000004,17668,272,0,0.0,8631.074548513161,False,-0.19727096785742418,1,1.3530000000000002,14740,252,0,0.0,7996.436714063665,False,-0.3157738130054833,0,0.31700000000000006,39331,0,47,0.0,818.7056642201941,False,0.06679783185090993,0,3.944000000000001,14888,121,0,0.0,1937.3018463940207,False,-0.5743409501987272,0,0.2,47135,269,39,1.0,6596.7834824517495,False,0.12988152480566972,0,0.2,44588,0,5,0.0,245.00000000000003,False,0.00166905636705798,0.375,225065,0.0,0.0,17,0,0,11,1,1.0,12,23,16,189.0,27.0,14,4,16,1492,1.2627066783607006,42.65924914274365
27,16,0,0,0,10.000000000000004,20,10.0,31.709756056319577,15,31.4,15.631010185434421,9,11.555555555555555,17.41926945149349,0,,49.00000000000001,2,49.0,0,0.5240000000000001,23681,2,31,1.0,1003.002437745907,False,0.3193573691348656,0,0.36200000000000004,23305,8,26,1.0,904.453657464309,False,0.2961551000454009,4,1.4460000000000002,17269,283,0,0.0,8973.86096393844,False,-0.2055820316231206,5,1.4020000000000001,14448,256,0,0.0,8117.697550417812,False,-0.32422227505992457,0,0.31700000000000006,39227,0,56,0.9,975.4790892836355,False,0.06611026373461333,0,3.944000000000001,14888,121,0,0.0,1891.352232437565,False,-0.5749576904268554,0,0.2,47135,259,49,1.0,6912.590787936815,False,0.13341911000018838,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.4875,224639,0.0,0.0,11,0,0,5,2,2.0,10,15,10,187.0,14.0,15,1,10,769,1.129225317388773,43.78847446013242
28,10,0,0,0,10.000000000000004,20,10.0,31.69506767799454,46,31.630434782608695,15.395572184765953,6,11.666666666666666,17.88478781344622,8,28.875,49.00000000000001,0,,0,0.524,23936,2,29,1.0,939.1569626618417,False,0.331528096531776,8,0.44200000000000006,24121,8,10,1.0,396.9506767799454,False,0.32683045110971537,4,1.482,16364,311,0,0.0,9857.166047856303,False,-0.22250116760650882,2,1.4170000000000003,13752,274,0,0.0,8684.448543770504,False,-0.3392892619628551,0,0.31700000000000006,39322,0,59,0.6,1055.202480993327,False,0.06973051756943682,5,3.9940000000000007,14720,121,0,0.0,1862.8642343566803,False,-0.5798498841088173,0,0.2,46904,257,59,1.0,7487.390468055679,False,0.13468266049887617,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.45,223805,0.0,0.0,15,0,0,2,6,5.5,5,7,14,64.0,32.0,7,3,14,1260,1.0741317979991436,44.862606258131564
29,14,0,0,0,10.000000000000004,20,10.0,32.03937096688236,26,35.0,15.833605993611053,17,18.176470588235293,18.516534564137434,4,46.5,49.00000000000001,0,,0,0.5240000000000001,24261,5,26,1.0,883.0236451389413,False,0.34772828973590875,3,0.464,24437,5,10,1.0,370.3937096688236,False,0.34334643760349237,12,1.5980000000000003,16183,311,0,0.0,9964.244370700413,False,-0.22715540110457144,5,1.4650000000000003,12667,300,0,0.0,9611.811290064708,False,-0.361976716386754,0,0.31700000000000006,39421,0,65,0.9,1203.5747466689331,False,0.074379560113134,1,3.9990000000000006,14454,129,0,0.0,2042.5351731758258,False,-0.5845788793463998,0,0.2,46718,251,69,1.0,8028.6501755984955,False,0.1365786604489481,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.4875,222827,0.0,0.0,12,0,0,4,6,5.230769230769231,8,12,14,166.0,17.0,12,2,14,823,0.8662528367713094,45.72885909490287
30,14,0,0,0,10.000000000000004,20,10.0,31.934832039514436,54,31.5,13.18570565737879,28,4.0,18.308001999264896,13,15.692307692307695,49.00000000000001,0,,0,0.5240000000000001,24721,3,18,1.0,604.8269767112598,False,0.3652361551833504,26,0.7210000000000001,24729,7,10,1.0,389.34832039514436,False,0.35979454199342975,4,1.6260000000000001,15104,346,0,0.0,11049.451885671995,False,-0.2467419140131455,24,1.7000000000000002,11029,319,0,0.0,10187.211420605105,False,-0.4112829288577174,0,0.31700000000000006,39477,18,72,1.0,1555.5188457798906,False,0.0806066633439801,10,4.098,13988,129,0,0.0,1700.956029801864,False,-0.6016729836008555,0,0.2,46514,254,79,1.0,8521.232507813284,False,0.13752612810078507,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,220248,0.0,0.0,12,0,0,3,9,8.411764705882353,10,13,10,182.0,3.0,13,1,10,908,0.9128816528245807,46.641740747727454
31,10,0,0,0,10.000000000000004,20,10.0,32.11038214926455,27,33.74074074074074,14.184680649875524,46,16.630434782608695,18.669690952058435,7,26.857142857142858,49.00000000000001,0,,0,0.5240000000000001,25085,6,15,1.0,541.6557322389683,False,0.3833721352021106,4,0.7350000000000001,24979,4,10,1.0,361.1038214926455,False,0.372663642901758,24,1.8620000000000005,14176,358,0,0.0,11495.516809436709,False,-0.27248380907330916,22,1.8960000000000006,9811,334,0,0.0,10724.86763785436,False,-0.44594194774968304,0,0.31700000000000006,39068,37,82,1.0,2055.747842114186,False,0.07634150974597587,7,4.158000000000001,13492,146,0,0.0,2070.9633748818264,False,-0.6100214300590326,0,0.2,46326,251,89,1.0,9047.09242896667,False,0.13920481706432783,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,217623,0.0,0.0,11,0,0,5,10,9.166666666666668,4,9,12,111.0,3.0,9,1,12,694,1.1402021301910281,47.78194287791848
32,12,0,0,0,10.000000000000004,20,10.0,32.11038214926455,0,,15.33346585858253,12,29.0,19.16450841595325,8,28.375,49.00000000000001,0,,0,0.524,25005,4,25,1.0,842.7595537316138,False,0.3872213310527474,0,0.7310000000000001,24859,6,20,1.0,702.207642985291,False,0.375421671749285,12,1.9580000000000004,14092,358,0,0.0,11495.516809436709,False,-0.27555106971743387,0,1.8740000000000003,9811,334,0,0.0,10724.86763785436,False,-0.44594194774968304,0,0.31700000000000006,39291,27,88,1.0,2100.480318785614,False,0.08292816920951379,4,4.191000000000001,12972,158,0,0.0,2422.6876056560395,False,-0.6192595349826043,0,0.2,46099,249,99,1.0,9622.96259557236,False,0.14056997261820459,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,216815,0.0,0.0,13,0,0,5,2,2.0,6,11,15,139.0,3.0,11,1,15,423,1.2455929359421134,49.027535813860595
33,15,0,0,0,10.000000000000004,20,10.0,32.26713449038697,33,33.45454545454545,14.962289376890496,8,8.5,19.89955586149819,8,32.875,49.00000000000001,0,,0,0.5240000000000001,25405,5,20,1.0,695.3426898077395,False,0.4050232606745523,0,0.7310000000000001,25363,5,12,1.0,437.20561388464364,False,0.3956900434798583,4,1.9860000000000002,14012,358,0,0.0,11551.634147558536,False,-0.2774477078149687,4,1.9140000000000006,8567,367,0,0.0,11842.038357972018,False,-0.4709698685829983,0,0.31700000000000006,39408,25,93,1.0,2224.715929541594,False,0.08773644273517651,3,4.2170000000000005,12918,158,0,0.0,2364.041721548698,False,-0.6214962723941172,0,0.2,45836,247,109,1.0,10256.190297790054,False,0.14177110737734167,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,216195,0.0,0.0,12,0,0,9,3,3.0,5,14,14,176.0,3.0,14,1,14,1489,1.8435728531330824,50.87110866699368
34,14,0,0,0,10.000000000000004,20,10.0,32.007350557441754,22,29.0,14.962289376890496,0,,21.312462174905576,20,30.8,49.00000000000001,0,,0,0.5240000000000001,25664,1,19,1.0,618.1396605913933,False,0.4170478384142995,0,0.7310000000000001,25542,9,11,1.0,442.08085613185926,False,0.4055889807444995,0,1.9820000000000002,13374,380,0,0.0,12162.793211827866,False,-0.28958604374812186,0,1.91,8567,367,0,0.0,11746.697654581123,False,-0.47271055184070104,0,0.31700000000000006,40000,15,87,1.0,2078.6185498701425,False,0.10166727356746132,4,4.2540000000000004,12766,158,0,0.0,2364.041721548698,False,-0.6255765902294012,0,0.2,45220,257,119,1.0,11308.302778950734,False,0.13975605765470397,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,215819,0.0,0.0,13,0,0,6,1,1.0,6,12,19,139.0,17.0,12,2,19,1430,1.4717792570590973,52.342887924052775
35,19,0,0,0,10.000000000000004,20,10.0,32.007350557441754,0,,14.91277105459229,5,13.6,19.386203017406963,22,7.2272727272727275,49.00000000000001,0,,0,0.5240000000000001,25594,0,27,0.8,864.1984650509273,False,0.41994103510968755,0,0.7310000000000001,25412,12,21,1.0,792.1543617062769,False,0.40804611167293026,4,2.0220000000000002,13294,380,0,0.0,12162.793211827866,False,-0.292507244361574,1,1.9200000000000004,8535,367,0,0.0,11746.697654581123,False,-0.4738790320860819,0,0.31700000000000006,39988,10,96,1.0,2010.2032002169913,False,0.10042686567455421,21,4.460000000000001,11666,158,0,0.0,2356.217826625582,False,-0.6552102192281545,0,0.2,45061,269,129,1.0,11535.888611682474,False,0.1387432634161044,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.475,214236,0.0,0.0,11,0,0,7,6,6.0,10,17,16,214.0,21.0,17,2,16,256,1.701350742019713,54.04423866607249
36,16,0,0,0,10.000000000000004,20,10.0,32.26420647988305,38,33.94736842105263,14.731901503132663,6,11.0,17.740799822315484,30,9.8,49.00000000000001,0,,0,0.524,26246,2,13,1.0,439.43468423847963,False,0.4439258738675999,0,0.7310000000000001,25850,10,17,1.0,648.4915101580118,False,0.42802366496148214,4,2.0580000000000007,12784,395,0,0.0,12744.361559553805,False,-0.3005119119339479,2,1.939,7605,390,0,0.0,12583.04052715439,False,-0.4925684560148545,0,0.31700000000000006,40090,6,103,1.0,1915.6937907172908,False,0.1018964591259167,27,4.7090000000000005,10104,158,0,0.0,2327.6404374949607,False,-0.6975244223465188,0,0.2,44767,289,139,1.0,11938.091148649175,False,0.1366620121499369,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,212132,0.0,0.0,13,0,0,8,6,6.0,6,14,19,145.0,18.0,14,2,19,1658,2.545637265779078,56.589875931851566
37,19,0,0,0,10.000000000000002,20,10.0,32.086251799196816,46,31.08695652173913,14.54013959314429,10,12.3,16.835809142255282,10,2.6,49.00000000000001,0,,18,0.7040000000000002,26647,2,10,1.0,340.86251799196816,False,0.46311480489912077,0,0.7310000000000001,26200,10,12,1.0,485.0350215903618,False,0.4426601293466736,4,2.0940000000000003,11844,426,0,0.0,13668.743266457845,False,-0.3179591165840604,6,1.9970000000000006,6873,405,0,0.0,12994.931978674711,False,-0.5117773318725861,0,0.31700000000000006,40022,1,113,1.0,1916.9865726679911,False,0.10008840562477163,10,4.782,9593,163,0,0.0,2370.042753682519,False,-0.7106726785986992,0,0.2,44741,289,149,1.0,12166.548842111777,False,0.1386386419270519,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,210606,0.0,0.0,13,0,0,4,7,6.277777777777778,9,13,17,208.0,50.0,13,6,17,650,1.3075671615079045,57.89744309335947
38,17,0,0,0,10.000000000000002,20,10.0,32.12187421601406,2,37.0,14.20662562833571,10,10.4,16.887726199766888,34,17.11764705882353,49.000000000000014,3,49.0,0,0.686,26611,3,18,1.0,608.1937358882531,False,0.4684432793902627,0,0.7310000000000001,26110,9,22,1.0,796.6812327523093,False,0.4462513293892822,5,2.1400000000000006,11752,426,0,0.0,13683.918416021988,False,-0.3210414369381803,5,2.041,6629,407,0,0.0,13073.60280591772,False,-0.519250660813596,0,0.31700000000000006,40168,0,112,1.0,1891.4253343738915,False,0.10366457283332299,23,5.002000000000001,8673,164,0,0.0,2329.8866030470563,False,-0.7359083189755308,0,0.2,44306,313,156,1.0,12929.858300527037,False,0.1374435242912339,0,0.2,44686,0,3,0.0,147.00000000000006,False,0.002766824984317591,0.5,208935,0.0,0.0,13,0,0,7,5,5.0,7,14,19,191.0,33.0,14,3,19,641,1.343218369409442,59.24066146276891
39,19,0,0,0,10.000000000000002,20,10.0,32.17597604686789,43,32.48837209302326,14.268614026721364,4,16.0,16.569586956101087,5,6.0,49.00000000000001,9,49.0,0,0.6860000000000002,26911,1,18,1.0,589.167568843622,False,0.4842917662950413,11,0.841,26754,11,10,1.0,431.7597604686789,False,0.4714321501573649,4,2.1750000000000003,11159,445,0,0.0,14318.30934085621,False,-0.3311124417429305,0,2.0360000000000005,5745,431,0,0.0,13867.845676200059,False,-0.5370290353428748,0,0.31700000000000006,40104,0,116,0.4,1922.072086907726,False,0.1023578879913524,5,5.029000000000001,8483,164,0,0.0,2340.0527003823036,False,-0.740872265913477,0,0.2,44717,308,157,1.0,12796.432782479136,False,0.14515674323952796,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.425,208559,0.0,0.0,15,0,0,6,3,2.7857142857142856,7,13,15,141.0,44.0,13,6,15,1534,1.326329993084073,60.566991455852985
40,15,0,0,0,10.000000000000002,20,10.0,32.09235039781587,10,29.9,14.142454435566924,8,12.5,15.053716583540835,27,6.407407407407407,49.000000000000014,12,49.0,0,0.6860000000000002,27150,0,15,0.7,481.38525596723804,False,0.4943909993989644,0,0.8300000000000001,26614,15,20,1.0,791.8470079563174,False,0.4736168642030749,4,2.2110000000000007,10818,454,0,0.0,14569.927080608406,False,-0.3389701475095229,4,2.0760000000000005,5599,432,0,0.0,13863.895371856455,False,-0.5424323491591241,0,0.31700000000000006,40116,0,122,0.8,1836.553423191982,False,0.1015321784493717,25,5.274000000000001,7070,164,0,0.0,2319.3625274329756,False,-0.7790808207957562,0,0.2,45132,325,155,1.0,12487.457889650774,False,0.15099312090746006,0,0.2,44686,0,3,0.0,147.00000000000006,False,0.002766824984317591,0.4375,207185,0.0,0.0,20,0,0,7,5,5.0,7,14,16,207.0,11.0,14,1,16,1199,1.0913615254685283,61.658352981321514
41,16,0,0,0,10.000000000000002,20,10.0,31.752301328202055,19,27.36842105263158,14.21326136023804,4,16.0,14.911158915056248,20,13.75,49.000000000000014,11,49.0,0,0.6860000000000002,27040,1,25,1.0,803.8075332050514,False,0.4971849946315961,0,0.8300000000000003,27044,14,11,1.0,489.2753146102226,False,0.4888230485735781,4,2.247000000000001,10252,472,0,0.0,14987.08622691137,False,-0.3520213571366506,0,2.0720000000000005,5565,433,0,0.0,13748.74647511149,False,-0.545776190843652,0,0.31700000000000006,40252,0,116,0.4,1729.6944341465248,False,0.10374871730573564,10,5.349000000000001,6660,164,0,0.0,2330.9748630790386,False,-0.7899310793638054,0,0.2,45396,335,154,1.0,12541.238236543846,False,0.15751006179478266,0,0.2,44686,0,3,0.0,147.00000000000006,False,0.002766824984317591,0.425,206895,0.0,0.0,20,0,0,4,3,3.0,7,11,16,139.0,58.0,11,5,16,1459,1.098602025769651,62.756955007091165
42,16,0,0,0,10.000000000000002,20,10.0,31.736985431822742,47,31.659574468085108,13.451271850247592,11,6.909090909090909,14.720863435147164,6,9.5,49.00000000000001,6,49.0,1,0.6960000000000001,27737,3,10,1.0,347.3698543182274,False,0.52276092133554,10,0.9300000000000002,27382,12,10,1.0,437.36985431822745,False,0.5058478327873377,4,2.283000000000001,9528,495,0,0.0,15709.807788752258,False,-0.3652631310021131,7,2.142000000000001,4466,457,0,0.0,14503.802342342993,False,-0.5721207488800301,0,0.31700000000000006,40176,1,126,1.0,1868.2800646787903,False,0.10356866832222156,6,5.399000000000001,6444,164,0,0.0,2206.008583440605,False,-0.7974067354311096,0,0.2,45633,331,158,1.0,12614.605797033713,False,0.16364152026429019,0,0.2,44686,0,3,0.0,147.00000000000003,False,0.002766824984317591,0.5,206052,0.0,0.0,16,0,0,7,7,6.083333333333333,5,12,13,152.0,27.0,12,4,13,1306,0.8842452866956592,63.641200293786824
43,13,0,0,0,10.000000000000002,20,10.0,31.529560540767342,21,29.0,13.198524264992376,10,10.8,13.070983315674386,33,5.393939393939394,49.0,10,49.0,0,0.6950000000000001,27937,2,10,1.0,335.2956054076734,False,0.533343215816675,1,0.9300000000000002,27568,13,10,1.0,445.2956054076734,False,0.5162118938678507,4,2.319000000000001,8839,516,0,0.0,16269.253239035948,False,-0.38020789383195885,6,2.1950000000000007,4289,457,0,0.0,14409.009167130675,False,-0.580314591997176,0,0.31700000000000006,40068,1,136,1.0,1790.852255196709,False,0.09963025146564887,33,5.723000000000001,4393,164,0,0.0,2164.5579794587497,False,-0.8530205360858645,0,0.2,45945,354,158,1.0,12369.128093748732,False,0.16788162126701242,0,0.2,44686,0,3,0.0,147.0,False,0.002766824984317591,0.5,203725,0.0,0.0,17,0,0,6,9,8.09090909090909,6,12,11,171.0,3.0,12,1,11,980,0.7086474942043424,64.34984778799117
44,11,0,0,0,10.000000000000002,20,10.0,31.378378852822333,23,29.73913043478261,13.198524264992376,0,,13.080682149457976,17,13.176470588235293,49.0,1,49.0,1,0.7050000000000001,28112,7,10,1.0,383.78378852822334,False,0.5442136447304332,2,0.9490000000000003,27808,8,10,1.0,393.78378852822334,False,0.5279006980339414,0,2.3150000000000004,8307,535,0,0.0,16787.43268625995,False,-0.39017321466698407,0,2.1890000000000005,4137,461,0,0.0,14465.432651151095,False,-0.5848347211869003,0,0.31700000000000006,40236,0,134,0.1,1752.8114080273688,False,0.10362948845736292,14,5.830000000000001,3742,164,0,0.0,2164.5579794587497,False,-0.8704961078672453,0,0.2,45721,361,168,1.0,12954.126255954328,False,0.16941623640059958,0,0.2,44735,0,2,0.0,98.0,False,0.003315709292947397,0.3875,202798,0.0,0.0,12,0,0,5,4,2.3095238095238093,3,8,7,110.0,32.0,8,3,7,569,0.5919522317126393,64.9418000197038
45,7,0,0,0,10.000000000000002,20,10.0,31.58394459271542,37,32.945945945945944,12.662309310132729,10,7.6,14.710487308021863,18,29.77777777777778,49.00000000000001,11,49.0,10,0.8040000000000003,28532,8,10,1.0,395.8394459271542,False,0.5674570201846023,7,1.0170000000000001,28016,7,10,1.0,385.8394459271542,False,0.5390321197535913,4,2.3550000000000004,7768,552,0,0.0,17434.33741517891,False,-0.39804393823159806,6,2.249000000000001,3168,481,0,0.0,15191.877349096116,False,-0.606954696759364,0,0.31700000000000006,40300,0,137,1.0,2015.3367611989952,False,0.10887115807472077,11,5.926,3654,164,0,0.0,2076.6187268617678,False,-0.874038726419229,0,0.2,45724,369,167,1.0,13611.169816660069,False,0.17684346510283258,0,0.2,44735,0,2,0.0,98.00000000000001,False,0.003315709292947397,0.5,201897,0.0,0.0,15,0,0,2,6,4.911764705882353,3,5,2,54.0,18.0,5,2,2,879,0.3246391285210848,65.26643914822489
46,2,0,0,0,10.000000000000002,20,10.0,31.506703961850214,17,30.352941176470587,12.798586933899514,4,16.0,14.662437675960259,6,13.333333333333334,49.00000000000001,7,49.0,3,0.8240000000000001,28769,6,10,1.0,375.0670396185021,False,0.5798206950629741,0,1.0100000000000002,28026,9,16,1.0,594.1072633896034,False,0.5452590775107644,4,2.3910000000000005,7284,566,0,0.0,17832.79444240722,False,-0.40844237124064814,0,2.2430000000000008,3056,484,0,0.0,15249.244717535503,False,-0.609996992668964,0,0.31700000000000006,40236,0,141,0.4,2067.4037123103967,False,0.10785197724028765,6,5.975000000000001,3454,164,0,0.0,2098.9682571595204,False,-0.879107588087089,0,0.2,45987,365,170,1.0,13681.789751725497,False,0.18352663491044788,0,0.2,44735,0,2,0.0,98.00000000000001,False,0.003315709292947397,0.425,201547,0.0,0.0,18,0,0,2,4,4.0,0,2,1,6.0,0.0,2,0,1,972,0.19372314773499966,65.46016229595989
47,1,0,0,0,10.000000000000002,0,,31.64432201264797,10,35.0,12.798586933899514,0,,14.040089380165961,8,2.0,49.0,4,49.0,0,0.8210000000000002,29119,0,6,0.6,189.86593207588783,False,0.5938639841801486,0,1.0100000000000002,28026,0,25,0.9,791.1080503161992,False,0.5506330964677888,0,2.3870000000000005,7284,566,0,0.0,17910.68625915875,False,-0.407020261097664,0,2.2430000000000008,2706,494,0,0.0,15632.295074248097,False,-0.6157837019964928,0,0.31700000000000006,40236,0,141,0.0,1979.6526026034005,False,0.10667417323369748,8,6.049000000000001,3118,164,0,0.0,2098.9682571595204,False,-0.8881272380387695,0,0.2,46167,363,176,1.0,13720.552445000245,False,0.18799346317994714,0,0.2,44735,0,2,0.0,98.0,False,0.003315709292947397,0.3125,201391,0.0,0.0,3,0,0,1,1,1.0,0,1,1,3.0,0.0,1,0,1,546,0.10514621064066887,65.56530850660056
48,1,0,0,0,10.000000000000002,0,,31.740171666553724,15,33.2,12.798586933899514,0,,14.040089380165961,0,,49.0,11,49.0,6,0.8810000000000002,29362,0,0,0.0,0.0,False,0.6019422772655355,0,1.0100000000000002,28134,0,22,0.0,698.2837766641819,False,0.5539932286721638,0,2.3870000000000005,7116,572,0,0.0,18155.37819326873,False,-0.40868731846073303,0,2.2430000000000008,2376,503,0,0.0,15965.306348276523,False,-0.6217536999146184,0,0.31700000000000006,40236,0,141,0.0,1979.6526026034005,False,0.10667417323369748,0,6.041000000000001,3118,164,0,0.0,2098.9682571595204,False,-0.8881272380387695,0,0.2,46706,353,175,1.0,13531.151551198585,False,0.19794730207902358,0,0.2,44735,0,2,0.0,98.0,False,0.003315709292947397,0.125,201783,0.0,0.0,8,0,0,1,2,2.0,0,1,0,3.0,0.0,1,0,0,869,0.1256058132275939,65.69091431982815
49,0,0,0,0,10.000000000000002,0,,31.80445102312443,26,32.34615384615385,12.798586933899514,0,,14.040089380165961,0,,49.0,9,49.0,20,1.0750000000000002,29562,0,0,0.0,0.0,False,0.6128539472966338,0,1.0100000000000002,28315,0,16,0.0,508.87121636999086,False,0.5587012716561184,0,2.387000000000001,7004,576,0,0.0,18319.363789319672,False,-0.4097830316709327,0,2.2430000000000008,1647,525,0,0.0,16697.336787140324,False,-0.6350080919604848,0,0.31700000000000006,40236,0,141,0.0,1979.6526026034005,False,0.10667417323369748,0,6.041000000000001,3118,164,0,0.0,2098.9682571595204,False,-0.8881272380387695,0,0.2,47147,343,176,1.0,13439.750657396926,False,0.20680337236084023,0,0.2,44735,0,2,0.0,98.0,False,0.003315709292947397,0.125,201764,0.0,0.0,8,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,622,0.09322388470172882,65.78413820452988
50,0,0,0,0,10.000000000000002,0,,31.47861248975046,29,29.0,12.798586933899514,0,,14.040089380165961,0,,49.0,11,49.0,9,1.1450000000000002,29616,0,0,0.0,0.0,False,0.6158000982050302,4,1.0500000000000003,28803,0,0,0.0,0.0,False,0.5714441595286158,0,2.3870000000000005,6163,605,0,0.0,19044.560556299028,False,-0.4272518703662633,0,2.2430000000000008,1647,525,0,0.0,16526.27155711899,False,-0.6381313160534764,0,0.31700000000000006,40236,0,141,0.0,1979.6526026034005,False,0.10667417323369748,0,6.041000000000001,3118,164,0,0.0,2098.9682571595204,False,-0.8881272380387695,0,0.2,47686,333,175,1.0,13250.349763595266,False,0.2167572112599165,0,0.2,44735,0,2,0.0,98.0,False,0.003315709292947397,0.125,202004,0.0,0.0,6,0,0,0,2,1.3636363636363638,0,0,0,0.0,0.0,0,0,0,800,0.09462062083184719,65.87875882536173
