index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
24,15,0,0,0,10.000000000000002,20,10.0,22.375671767870188,16,22.0,15.938794426519662,33,17.363636363636363,10.094823523078926,34,5.264705882352941,40.00000000000001,9,40.0,0,1.0280000000000002,29297,15,27,1.0,754.143137732495,False,0.10744808989984123,3,0.9410000000000001,29479,0,10,1.0,223.75671767870188,False,0.10434328639072038,0,1.7660000000000002,45063,95,20,1.0,2444.464706478061,False,-0.04276399906440078,33,5.471000000000002,14362.0,297,0,0.0,6645.574515057446,False,-0.6342566695442119,29,4.297000000000001,42299.0,334,0,0.0,5323.557338457567,False,-0.3668120231916743,5,3.3280000000000007,53382.0,632,0,0.0,10073.318077560427,False,-0.17728309830326286,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,9,2.081000000000001,71402,788,0,0.0,7954.720936186193,False,-0.08446862209909513,0.375,367547,0.0,0.0,7,0,0,8,13,12.1875,24,32,17,218.0,17.0,14,1,17,200,1.4420429598540068,60.21305637713522
25,17,0,0,0,10.000000000000002,20,10.0,22.67779596203925,41,24.365853658536587,14.971944605762019,24,2.0,10.12593904698173,93,10.21505376344086,40.000000000000014,11,40.0,0,1.0280000000000002,29271,16,34,1.0,931.0450627093345,False,0.1097787845252722,28,1.2180000000000002,29675,0,9,0.9,204.10016365835327,False,0.11129128874152554,0,1.7660000000000002,44720,102,30,1.0,2762.2935263008644,False,-0.04657111734224485,24,5.678000000000001,13034.0,321,0,0.0,7279.5725038146,False,-0.6551654240293818,47,4.738000000000001,39227.0,334,0,0.0,5000.629498324514,False,-0.41234927895612744,46,3.783000000000001,50926.0,656,0,0.0,9821.595661379884,False,-0.2136437558171737,0,0.2,82263,0,11,0.0,440.00000000000017,False,0.001809701945733233,11,2.182000000000001,70274,881,0,0.0,8920.952300390903,False,-0.0923011617291101,0.3625,359390,0.0,0.0,10,0,0,11,22,21.5,21,32,14,243.0,12.0,16,1,14,347,1.5495436759665608,61.76260005310178
26,14,0,0,0,10.000000000000002,20,10.0,22.55615682470928,19,21.0,14.242649831103625,54,10.037037037037036,10.092169292276465,10,9.0,40.000000000000014,11,40.0,0,1.0280000000000002,29206,16,39,1.0,1039.690116163662,False,0.10938029699876214,5,1.2400000000000002,29854,0,10,1.0,225.5615682470928,False,0.11837211360789505,0,1.7660000000000002,45075,97,18,1.0,2444.314908956665,False,-0.042517373183084066,32,5.974000000000001,11562.0,335,0,0.0,7556.312536277609,False,-0.6827465458577792,5,4.741000000000001,39042.0,334,0,0.0,4757.0450435886105,False,-0.41666987026920854,5,3.787000000000001,50279.0,710,0,0.0,10112.281380083574,False,-0.22070865280828952,0,0.2,82263,0,11,0.0,440.00000000000017,False,0.001809701945733233,11,2.281000000000001,70008,891,0,0.0,8992.122839418329,False,-0.09509969854848345,0.375,357289,0.0,0.0,13,0,0,6,9,8.357142857142858,22,28,13,160.0,25.0,12,2,13,625,1.275051853619516,63.037651906721294
27,13,0,0,0,10.000000000000002,20,10.0,22.81287043109079,35,24.542857142857144,13.849066565969713,17,6.235294117647059,10.554489498227353,60,12.866666666666667,40.000000000000014,6,40.0,0,1.0280000000000002,29975,15,14,1.0,469.3801860352711,False,0.12743758510982028,0,1.2350000000000003,29744,1,20,1.0,466.2574086218158,False,0.11875830208288515,0,1.7660000000000002,45128,92,20,1.0,2375.765410979747,False,-0.0421301117719713,9,6.032000000000002,10486.0,365,0,0.0,8326.697707348138,False,-0.6970332998226776,17,4.9060000000000015,38335.0,334,0,0.0,4625.588233033884,False,-0.42755229601987216,43,4.2120000000000015,48002.0,727,0,0.0,10068.271393459981,False,-0.2530858127124087,0,0.2,82263,0,11,0.0,440.00000000000017,False,0.001809701945733233,6,2.3300000000000005,69170,951,0,0.0,10037.319512814212,False,-0.09893045696301513,0.375,353103,0.0,0.0,13,0,0,9,13,13.0,20,29,13,189.0,3.0,12,1,13,1147,1.4466726314276457,64.48432453814894
28,13,0,0,0,10.000000000000002,20,10.0,22.537791335069404,28,20.142857142857142,13.275991793647306,34,8.029411764705882,10.877146981399703,29,14.482758620689655,40.000000000000014,12,40.0,10,1.1280000000000003,30175,16,10,1.0,385.37791335069403,False,0.13333416520527505,0,1.235,29738,0,26,1.0,585.9825747118045,False,0.1207684749899571,0,1.7660000000000002,44648,110,23,1.0,2784.5048581115225,False,-0.047830487683168305,27,6.293000000000002,9675.0,365,0,0.0,8226.293837300333,False,-0.7148440237699799,3,4.919000000000001,38235.0,334,0,0.0,4434.1812590782,False,-0.43030841143071663,26,4.429000000000001,46790.0,761,0,0.0,10103.029754965599,False,-0.2699097993510105,0,0.2,82263,0,11,0.0,440.00000000000017,False,0.001809701945733233,12,2.444000000000001,68546,980,0,0.0,10659.604041771709,False,-0.10273031771946158,0.375,350070,0.0,0.0,9,0,0,8,14,13.714285714285715,20,28,9,160.0,16.0,11,2,9,568,1.3591410834342241,65.84346562158316
29,9,0,0,0,10.000000000000002,20,10.0,22.533419234876636,32,22.5,15.820849682208516,38,36.63157894736842,10.978262028607102,52,11.596153846153847,40.000000000000014,9,40.0,6,1.1780000000000004,30335,15,10,1.0,375.33419234876635,False,0.1391180106801412,0,1.235,29996,1,20,1.0,460.6683846975327,False,0.12805874948120052,10,1.8660000000000003,45308,116,10,1.0,2772.085128067775,False,-0.034309296961225005,5,6.316000000000002,9237.0,381,0,0.0,8585.232728487998,False,-0.7201907562251774,17,5.086000000000001,37229.0,344,0,0.0,5442.372290679729,False,-0.43737679179038874,35,4.753000000000001,44114.0,789,0,0.0,12482.650399262518,False,-0.29083998479542494,0,0.2,82263,0,11,0.0,440.00000000000017,False,0.001809701945733233,9,2.5220000000000007,67811,1032,0,0.0,11329.566413522529,False,-0.10758880648624794,0.375,346293,0.0,0.0,11,0,0,8,15,13.732142857142858,17,25,12,127.0,14.0,8,1,12,788,1.0038516409695148,66.84731726255268
30,12,0,0,0,10.000000000000002,20,10.0,22.71266003936736,30,24.2,15.788020548854313,8,14.5,10.516738193436929,65,8.153846153846153,40.000000000000014,10,40.0,4,1.2120000000000002,30499,19,10,1.0,417.12660039367364,False,0.14601841015849368,0,1.235,30288,0,11,0.7,249.83926043304098,False,0.13502219183491404,0,1.8560000000000003,45066,122,15,1.0,3007.7648330356324,False,-0.03687708277629484,3,6.341000000000002,8779.0,395,0,0.0,8971.500715550108,False,-0.7256685136852925,52,5.589000000000001,33654.0,352,0,0.0,5557.383233196718,False,-0.486914084293121,13,4.848000000000001,43761.0,789,0,0.0,12456.748213046052,False,-0.29599371742894326,0,0.2,82263,0,11,0.0,440.00000000000017,False,0.001809701945733233,10,2.613000000000001,67123,1097,0,0.0,11536.86179820031,False,-0.11468614546724124,0.3375,341433,0.0,0.0,10,0,0,6,16,15.166666666666668,20,26,15,172.0,17.0,11,1,15,662,1.0750237721949816,67.92234103474766
31,15,0,0,0,10.000000000000002,20,10.0,22.771683526838274,43,23.11627906976744,16.264012578966334,8,33.5,10.710305039593017,39,12.487179487179487,40.00000000000001,11,40.0,22,1.428,30763,14,10,1.0,367.71683526838274,False,0.1549489986054932,0,1.2350000000000003,30380,5,10,1.0,277.71683526838274,False,0.13897586929032246,0,1.8560000000000003,44704,139,21,1.0,3506.808274388813,False,-0.03920327307107307,4,6.378000000000001,8295.0,411,0,0.0,9359.16192953053,False,-0.7316695765564647,14,5.677000000000001,32852.0,360,0,0.0,5855.04452842788,False,-0.49611274572628133,25,5.085000000000001,42893.0,789,0,0.0,12832.305924804437,False,-0.3055733524525438,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,11,2.713000000000001,66466,1136,0,0.0,12166.906524977667,False,-0.11883968636907186,0.375,338616,0.0,0.0,9,0,0,8,12,11.375,21,29,15,191.0,15.0,13,2,15,642,1.120730652473867,69.04307168722153
32,15,0,0,0,10.000000000000002,20,10.0,22.51420578997267,45,21.0,17.69852855182297,21,36.0,11.207437467230468,50,14.76,40.00000000000001,11,40.0,5,1.4560000000000002,30898,12,10,1.0,345.14205789972675,False,0.15956600220003223,20,1.4350000000000003,30505,7,10,1.0,295.1420578997267,False,0.14396607684082344,0,1.8560000000000003,44860,159,10,1.0,3756.7440061238844,False,-0.03339250919153012,0,6.374000000000002,7950.0,426,0,0.0,9591.051666528358,False,-0.7364067207150707,13,5.793000000000002,32429.0,360,0,0.0,6371.470278656269,False,-0.49843346234416136,37,5.4300000000000015,40523.0,810,0,0.0,14335.808126976606,False,-0.32836334356488367,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,11,2.8120000000000007,65576,1186,0,0.0,13292.020836135336,False,-0.12281669276279943,0.375,335004,0.0,0.0,9,0,0,6,12,10.666666666666666,23,29,19,146.0,45.0,11,4,19,956,1.107554062269628,70.15062574949116
33,19,0,0,0,10.000000000000002,20,10.0,22.852889841078014,23,26.956521739130434,17.884018195804057,2,42.0,11.647804111616903,58,14.431034482758621,40.00000000000001,9,40.0,0,1.451,30798,12,20,1.0,577.0577968215603,False,0.16016155620118602,13,1.5450000000000002,30793,7,10,1.0,298.52889841078013,False,0.15477754988637402,0,1.8560000000000003,44944,149,18,1.0,3726.992913845097,False,-0.03196292976811059,0,6.374000000000001,7330.0,449,0,0.0,10260.947538644028,False,-0.7423019508753952,6,5.8400000000000025,32162.0,361,0,0.0,6456.130568685265,False,-0.5015975145500776,52,5.913000000000002,37523.0,811,0,0.0,14503.93875679709,False,-0.3694287974650592,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,9,2.891000000000001,64615,1244,0,0.0,14489.868314851428,False,-0.12721434453050123,0.375,330428,0.0,0.0,11,0,0,9,13,12.166666666666668,25,34,16,239.0,22.0,16,3,16,284,1.1700954837724566,71.32072123326361
34,16,0,0,0,10.000000000000002,20,10.0,22.864837489855024,24,23.0,21.400951799473955,29,50.0,11.763924191874288,99,12.212121212121213,40.00000000000001,11,40.0,0,1.451,30900,8,21,1.0,560.1615872869555,False,0.163652949940044,5,1.582,30958,11,10,1.0,338.64837489855023,False,0.1616840525265637,11,1.9660000000000002,46064,139,10,1.0,3392.221929084588,False,-0.012261680463626017,0,6.374000000000001,6778.0,473,0,0.0,10815.068132701426,False,-0.7479880448710378,28,6.1140000000000025,29233.0,390,0,0.0,8346.371201794842,False,-0.5295367273522692,71,6.571000000000002,32289.0,811,0,0.0,17356.171909373377,False,-0.4230556712058433,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,11,2.9920000000000004,63236,1343,0,0.0,15798.95018968717,False,-0.13601337120942036,0.375,321721,0.0,0.0,10,0,0,7,23,21.71264367816092,22,29,9,158.0,31.0,12,4,9,362,1.0810289289802313,72.40175016224384
35,9,0,0,0,10.0,20,10.0,23.003473655935892,37,24.0,21.806976631232548,4,46.0,11.638707985744897,16,8.25,40.00000000000001,12,40.0,0,1.451,30860,6,26,1.0,658.0903150543331,False,0.16398750354645142,22,1.7970000000000002,31248,13,10,1.0,360.0347365593589,False,0.17290604098823217,0,1.9550000000000003,46208,134,16,1.0,3431.3770959951303,False,-0.008878693193854195,0,6.374000000000001,5930.0,505,0,0.0,11616.754196247626,False,-0.7572358054696955,11,6.1960000000000015,28629.0,394,0,0.0,8591.948792705623,False,-0.5363136818010504,5,6.5500000000000025,32184.0,811,0,0.0,17685.458047929595,False,-0.4222157107895729,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,12,3.101000000000001,62896,1359,0,0.0,15817.004152627316,False,-0.14003325386458018,0.375,320218,0.0,0.0,10,0,0,7,11,10.375,21,28,7,103.0,0.0,9,0,7,424,0.9065001215785742,73.30825028382242
36,7,0,0,0,10.0,20,10.0,22.715291743821982,5,7.0,22.14746507573643,5,37.0,11.532337008506316,15,8.666666666666666,40.00000000000001,10,40.0,0,1.451,30805,5,31,1.0,754.1740440584814,False,0.16372782317705697,0,1.7750000000000004,31138,14,20,1.0,594.3058348764396,False,0.1731723425056249,0,1.9550000000000003,46358,129,21,1.0,3395.3694015435008,False,-0.006148849073030598,0,6.374000000000001,5930.0,505,0,0.0,11471.2223306301,False,-0.7587406951933685,10,6.285000000000001,28254.0,394,0,0.0,8726.101239840154,False,-0.5406502088537739,5,6.595000000000002,31894.0,816,0,0.0,18072.331501800927,False,-0.4235756228132372,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,10,3.189000000000001,62610,1374,0,0.0,15845.431049687677,False,-0.14333427836806378,0.375,319252,0.0,0.0,10,0,0,8,8,8.0,16,24,9,96.0,0.0,7,0,9,420,1.0658700754866004,74.37412035930902
37,9,0,0,0,10.0,20,10.0,22.387505449124824,23,18.82608695652174,22.508321428127932,5,37.0,11.532337008506316,0,,40.00000000000001,11,40.0,0,1.451,31128,6,18,1.0,462.97509808424684,False,0.17034848102415084,0,1.7750000000000004,31048,13,30,1.0,801.6251634737447,False,0.17368212658096177,0,1.955,46283,132,26,1.0,3540.367076415803,False,-0.006200576216410549,0,6.374000000000001,5757.0,515,0,0.0,11529.565306299284,False,-0.7617152471790863,0,6.275000000000001,28254.0,394,0,0.0,8868.278642682406,False,-0.5396490582429733,0,6.590000000000003,31709.0,821,0,0.0,18479.33189249303,False,-0.42331508236868876,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,11,3.2890000000000006,62432,1374,0,0.0,15845.431049687677,False,-0.14549620418242967,0.375,318874,0.0,0.0,13,0,0,8,5,5.0,20,28,14,101.0,10.0,8,1,14,818,1.0336326966062188,75.40775305591524
38,14,0,0,0,10.0,20,10.0,22.44025604058472,16,23.25,24.44269186055781,31,36.0,11.532337008506316,0,,40.00000000000001,10,40.0,0,1.4510000000000003,31390,7,12,1.0,339.2830724870166,False,0.17781830700666196,0,1.7750000000000004,30958,12,40,1.0,1017.6102416233889,False,0.1743536152570142,5,2.0050000000000003,47007,133,10,1.0,3228.980972003346,False,0.005552716191377492,0,6.374000000000001,5627.0,520,0,0.0,11668.933141104055,False,-0.7629626585619914,0,6.275000000000001,28254.0,394,0,0.0,9630.420593059778,False,-0.5342823905174153,0,6.5900000000000025,30593.0,852,0,0.0,20825.173465195254,False,-0.4225134601856489,0,0.2,82263,0,11,0.0,440.00000000000006,False,0.001809701945733233,10,3.3780000000000014,62276,1374,0,0.0,15845.431049687677,False,-0.14739092568266043,0.375,318368,0.0,0.0,10,0,0,11,6,5.161290322580645,19,30,10,185.0,13.0,12,2,10,572,1.1355128586292267,76.54326591454446
39,10,0,0,0,10.0,20,10.0,22.741303477673465,15,27.466666666666665,24.44269186055781,0,,11.193982499287433,29,6.793103448275862,40.0,16,40.0,3,1.481,31651,7,10,1.0,297.41303477673466,False,0.18677762707178083,0,1.7750000000000004,30858,12,50,1.0,1257.0651738836732,False,0.1750898520971016,0,2.0000000000000004,47007,123,20,1.0,3286.034164964992,False,0.006142681580925616,0,6.374000000000001,5215.0,535,0,0.0,12166.597360555304,False,-0.7663371728687434,20,6.475000000000001,27381.0,394,0,0.0,9630.420593059778,False,-0.546576953025337,9,6.6800000000000015,30364.0,852,0,0.0,20825.173465195254,False,-0.4257384943372114,0,0.2,82463,0,6,0.0,240.0,False,0.003024267009983725,11,3.478000000000001,61907,1403,0,0.0,15705.157446500269,False,-0.15272452785908455,0.375,316846,0.0,0.0,12,0,0,10,9,8.75,17,27,12,127.0,17.0,9,1,12,708,0.9909096248447895,77.53417553938925
40,12,0,0,0,9.999999999999998,20,10.0,23.160223665401507,66,24.59090909090909,24.782313159358434,5,38.0,11.287735018157216,6,17.0,40.00000000000001,13,40.0,17,1.6480000000000004,31813,9,10,1.0,321.60223665401503,False,0.19327490644997225,0,1.7750000000000004,31772,10,21,1.0,586.3646969734316,False,0.19668529010959943,0,2.0000000000000004,46629,140,25,1.0,3861.9891421401717,False,0.004280904412757945,0,6.374000000000002,4160.0,574,0,0.0,13293.968383940464,False,-0.7764981657400735,0,6.455000000000001,27381.0,394,0,0.0,9764.231384787223,False,-0.5456347164026982,6,6.7310000000000025,30048.0,857,0,0.0,21238.44237757018,False,-0.42727870225773396,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,7,3.5370000000000013,61725,1409,0,0.0,15904.418640583517,False,-0.15372495785104864,0.375,316231,0.0,0.0,15,0,0,7,6,5.230769230769231,22,29,11,137.0,25.0,10,2,11,1624,1.0264799781143665,78.56065551750362
41,11,0,0,0,9.999999999999998,20,10.0,23.351209860522907,51,24.333333333333332,24.782313159358434,0,,11.395518846124407,10,15.0,40.00000000000001,6,40.0,0,1.6310000000000002,31743,6,20,1.0,527.0241972104582,False,0.19449569317429474,30,2.0750000000000006,32220,13,10,1.0,363.5120986052291,False,0.20924635377132353,0,2.0,46289,147,35,1.0,4300.008810074412,False,0.001778677745687112,0,6.374000000000001,3259.0,608,0,0.0,14197.535595197927,False,-0.7857885178251822,1,6.4650000000000025,27345.0,394,0,0.0,9764.231384787223,False,-0.5461417086710662,9,6.815000000000002,29819.0,857,0,0.0,21238.44237757018,False,-0.43050373640929646,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,6,3.5900000000000007,61505,1419,0,0.0,16170.241242650534,False,-0.1547827067636059,0.375,314883,0.0,0.0,10,0,0,5,8,7.764705882352941,20,25,14,107.0,38.0,8,3,14,659,0.9918257500976324,79.55248126760125
42,14,0,0,0,9.999999999999998,20,10.0,22.904330789040092,21,16.904761904761905,26.916727604522467,17,49.470588235294116,11.331105499696116,15,10.0,40.00000000000001,13,40.0,0,1.6310000000000004,31698,4,25,1.0,612.6082697260023,False,0.19441329109397273,6,2.1050000000000004,32318,15,10,1.0,379.0433078904009,False,0.21319356797705546,0,2.0000000000000004,46775,158,28,1.0,4372.552637594964,False,0.012579908564049494,0,6.374000000000001,3259.0,608,0,0.0,13925.833119736375,False,-0.7885980898833953,10,6.564000000000003,26154.0,411,0,0.0,11062.775045458735,False,-0.553770930714868,5,6.856000000000004,29714.0,857,0,0.0,23067.635557075755,False,-0.4191020916453606,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,13,3.7140000000000004,61115,1434,0,0.0,16248.805286564231,False,-0.15904240479896384,0.375,313736,0.0,0.0,11,0,0,11,10,9.375,18,29,14,164.0,41.0,11,3,14,1076,1.1255405759438872,80.67802184354514
43,14,0,0,0,9.999999999999998,20,10.0,22.953873439839448,11,24.181818181818183,26.916727604522467,0,,11.38219457102534,8,13.25,40.00000000000001,5,40.0,0,1.6310000000000002,31874,3,24,1.0,580.8929625561468,False,0.20038986681388585,0,2.0990000000000006,32208,16,20,1.0,619.0774687967889,False,0.21356740938228747,0,2.0000000000000004,46761,150,38,1.0,4465.916664947771,False,0.013255813134115465,0,6.374000000000001,3007.0,617,0,0.0,14162.53991238094,False,-0.7913620673755408,2,6.574000000000002,26088.0,411,0,0.0,11062.775045458735,False,-0.5547004165402092,6,6.911000000000003,29582.0,857,0,0.0,23067.635557075755,False,-0.42096106329604294,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,5,3.7510000000000012,60969,1442,0,0.0,16413.12457141854,False,-0.15981778747893619,0.375,313192,0.0,0.0,11,0,0,11,3,3.0,16,27,10,173.0,8.0,13,1,10,466,2.1136508444324136,82.79167268797755
44,10,0,0,0,9.999999999999998,20,10.0,23.156228033577673,15,26.6,28.088235349955422,19,39.0,11.500502159634006,12,14.166666666666666,40.0,8,40.0,0,1.6310000000000002,32163,4,19,1.0,479.9683326379758,False,0.209292187584213,0,2.0990000000000006,32118,15,30,1.0,844.6868410073301,False,0.21441848928918322,0,2.0000000000000004,47439,143,29,1.0,4125.899433950314,False,0.023761704898871958,0,6.374000000000001,2671.0,629,0,0.0,14565.267433120356,False,-0.794146511766381,2,6.592000000000002,26018.0,411,0,0.0,11544.264728831678,False,-0.5522957966902441,10,7.005000000000003,28583.0,876,0,0.0,24605.29416656095,False,-0.42420258448771986,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,8,3.8260000000000005,60687,1454,0,0.0,16721.730140107844,False,-0.16136875324830655,0.375,312382,0.0,0.0,11,0,0,8,7,7.0,18,26,15,83.0,16.0,8,2,15,1340,0.9403763134032488,83.7320490013808
45,15,0,0,0,10.0,20,10.0,23.06088611395694,36,22.416666666666668,30.685370641598517,32,45.0,11.33014951909517,10,7.0,40.0,10,40.0,0,1.6310000000000002,32435,2,13,1.0,319.7915194814402,False,0.2164544041702079,0,2.0990000000000006,32453,17,20,1.0,631.2177222791388,False,0.22293744583465452,3,2.0300000000000002,48402,154,10,1.0,3858.2301679653538,False,0.04090987289274033,0,6.374000000000001,2251.0,644,0,0.0,14851.21065738827,False,-0.7998758023557146,6,6.650000000000001,24356.0,443,0,0.0,13593.619194228144,False,-0.5612712887868229,4,7.035000000000004,28495.0,876,0,0.0,26880.3846820403,False,-0.40942171418282497,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,10,3.918000000000001,60467,1464,0,0.0,16587.33889595533,False,-0.16485693094010173,0.375,311562,0.0,0.0,11,0,0,9,7,6.09375,18,27,10,169.0,30.0,12,3,10,1007,1.0827869130298495,84.81483591441065
46,10,0,0,0,10.0,20,10.0,22.742052517948103,15,17.4,31.41829846562031,30,36.0,11.148205750255983,22,9.181818181818182,40.0,11,40.0,2,1.6510000000000002,32582,0,10,1.0,227.42052517948105,False,0.2202168412983668,0,2.0990000000000006,32333,19,30,1.0,872.2615755384431,False,0.22295692434294545,20,2.2270000000000003,48621,159,10,1.0,3930.1693350099517,False,0.046182960054287764,0,6.374000000000001,2251.0,644,0,0.0,14645.881821558578,False,-0.8019990298269127,11,6.754000000000001,23960.0,443,0,0.0,13918.306220269798,False,-0.5645619007966131,11,7.141000000000003,27128.0,906,0,0.0,28464.978409852,False,-0.41751532658856166,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,11,4.018000000000002,60109,1486,0,0.0,16566.233744880392,False,-0.16933324176597525,0.375,309687,0.0,0.0,10,0,0,9,10,9.333333333333332,17,26,12,109.0,17.0,8,2,12,440,1.0356944259256124,85.85053034033626
47,12,0,0,0,10.0,20,10.0,23.067342776959382,45,24.8,31.41829846562031,0,,11.148205750255983,0,,40.0,10,40.0,3,1.6790000000000003,32801,0,7,0.7,161.47139943871568,False,0.22715938420299894,2,2.1190000000000007,32945,22,10,1.0,450.6734277695938,False,0.23793008822111578,0,2.2070000000000003,48579,151,20,1.0,4111.534728633273,False,0.04718977859319245,0,6.374000000000001,1177.0,687,0,0.0,15847.264487771095,False,-0.8117876399833402,0,6.743000000000002,23960.0,443,0,0.0,13918.306220269798,False,-0.5645619007966131,0,7.130000000000002,27128.0,906,0,0.0,28464.978409852,False,-0.41751532658856166,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,10,4.107,59953,1486,0,0.0,16566.233744880392,False,-0.171227963266206,0.3375,309246,0.0,0.0,16,0,0,5,7,5.367647058823529,19,24,9,159.0,20.0,10,2,9,596,1.2425238620489836,87.09305420238525
48,9,0,0,0,10.0,20,10.0,23.732974454824337,47,27.361702127659573,31.41829846562031,0,,11.140970077493888,12,11.0,40.0,7,40.0,0,1.6760000000000002,32701,0,17,1.0,403.4605657320137,False,0.22794291035140923,37,2.487000000000001,33196,22,10,1.0,457.32974454824335,False,0.24742171570345672,0,2.2070000000000003,48579,141,30,1.0,4288.89835209884,False,0.04902382842945464,0,6.374000000000002,-240.0,734,0,0.0,17420.003249841062,False,-0.8248298631952407,12,6.863000000000002,23636.0,443,0,0.0,13918.306220269798,False,-0.5691248312119243,0,7.130000000000002,27128.0,906,0,0.0,28464.978409852,False,-0.41751532658856166,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,7,4.167000000000002,59735,1498,0,0.0,16689.173176085846,False,-0.17312912541546727,0.375,307438,0.0,0.0,8,0,0,8,7,6.722306016423664,19,27,7,134.0,0.0,9,0,7,200,0.9285819670185447,88.02163616940379
49,7,0,0,0,10.0,20,10.0,23.597011590842868,32,22.4375,31.41829846562031,0,,11.140970077493888,0,,40.0,13,40.0,3,1.7060000000000002,32942,0,9,0.9,212.3731043175858,False,0.2333713958633622,2,2.470000000000001,33388,23,10,1.0,465.9701159084287,False,0.2547484626965557,0,2.2070000000000003,48280,148,40,1.0,4749.089654069557,False,0.04759880104718998,0,6.374000000000001,-14435.0,749,0,0.0,17674.161681541307,False,-1.1157719098965804,0,6.851000000000002,23636.0,443,0,0.0,13918.306220269798,False,-0.5691248312119243,0,7.130000000000003,27128.0,906,0,0.0,28464.978409852,False,-0.41751532658856166,0,0.2,82703,0,0,0.0,0.0,False,0.004481745087084315,13,4.290000000000001,59501,1498,0,0.0,16689.173176085846,False,-0.1759712076658134,0.3625,293143,0.0,0.0,9,0,0,7,11,405.3589285714286,15,22,12,70.0,3.0,6,1,12,464,0.8615022469311953,88.88313841633499
