index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
24,43,0,0,0,10.000000000000002,20,10.0,22.804654615879766,0,,18.676723910160057,43,20.325581395348838,14.09554641043914,20,12.45,52.0,8,52.0,0,1.3970000000000002,37776,5,30,1.0,734.139638476393,False,0.053006924308814755,0,0.37100000000000005,39753,1,35,1.0,808.1629115557918,False,0.10860727868420324,0,0.20900000000000002,56409,184,99,1.0,6045.0521164277225,False,0.0037244102989960996,25,5.814000000000002,30179.0,167,0,0.0,3808.377320851921,False,-0.4581549262733958,17,4.528000000000001,51400.0,447,0,0.0,8348.495587841546,False,-0.3786629720165829,0,0.2,89110,94,130,1.0,3588.0330809121333,False,0.016334610203773,0,0.2,129083,0,6,0.0,312.0,False,0.0006968695073132584,8,2.0980000000000008,119090,555,0,0.0,7823.028257793722,False,-0.04759994944678736,0.5,552800,0.0,0.0,10,0,0,25,8,8.0,18,43,43,371.0,115.0,29,14,43,890,3.072561335749924,165.2769725518301
25,43,0,0,0,10.000000000000002,20,10.0,22.99859943108939,26,25.0,19.628041443003625,33,27.333333333333332,13.56274013485723,27,9.555555555555557,51.99999999999999,13,52.0,0,1.3970000000000002,38326,5,14,1.0,371.98039203525144,False,0.06319162399629044,0,0.37100000000000005,39653,1,45,1.0,1044.9369743990226,False,0.10911488521656164,0,0.20900000000000002,56895,174,100,1.0,5964.560445309916,False,0.011252642628142762,24,6.029000000000001,28889.0,193,0,0.0,4438.729690200252,False,-0.4746184856682014,24,4.751000000000001,49208.0,479,0,0.0,9401.831851198736,False,-0.39728188985611657,0,0.2,89275,85,137,1.0,3526.4789211307484,False,0.017835263358399966,0,0.2,129027,0,7,0.1,363.99999999999994,False,0.0004645796715421722,13,2.2200000000000006,118614,581,0,0.0,7879.95201835205,False,-0.05106523465782913,0.5125,549887,0.0,0.0,13,0,0,21,11,11.0,14,35,36,324.0,63.0,22,21,36,1504,2.949934119358659,168.22690667118877
26,36,0,0,0,10.000000000000002,20,10.0,23.47951003044265,43,26.441860465116278,22.2003526066623,34,42.64705882352941,12.327328358612542,33,4.575757575757576,51.99999999999999,13,52.0,13,1.5270000000000001,38624,3,10,1.0,264.7951003044265,False,0.0699389214077303,0,0.37100000000000005,40045,3,39,1.0,945.7008911872633,False,0.11856694491327704,0,0.20900000000000002,57641,191,83,1.0,6327.215682167517,False,0.026914050448122107,7,6.075000000000001,28212.0,209,0,0.0,4907.217596362514,False,-0.482096083528715,33,5.057000000000002,45884.0,507,0,0.0,11255.578771577786,False,-0.4240824951556981,0,0.2,89057,81,147,1.0,3610.3458298556898,False,0.01586678571747191,0,0.2,129027,0,7,0.0,363.99999999999994,False,0.0004645796715421722,13,2.3370000000000006,118180,614,0,0.0,7568.979612188101,False,-0.055629623101270266,0.5,546670,0.0,0.0,11,0,0,15,13,13.0,18,33,41,260.0,45.0,21,15,41,2409,2.9476408110931516,171.17454748228192
27,41,0,0,0,10.000000000000002,20,10.0,23.47951003044265,0,,23.58755113357448,53,30.754716981132077,11.68839489335678,48,8.8125,51.99999999999999,8,52.0,0,1.5140000000000002,38514,4,20,1.0,509.590200608853,False,0.07028117771317752,0,0.37100000000000005,39955,2,49,1.0,1170.49599149169,False,0.1191852689105221,0,0.20900000000000002,58726,181,70,1.0,5900.919894860333,False,0.041638546003785866,30,6.368000000000001,27398.0,209,0,0.0,4907.217596362514,False,-0.49584352910470597,42,5.444000000000002,41603.0,540,0,0.0,12737.27761213022,False,-0.4636624575867859,0,0.2,89077,91,151,1.0,3911.414782052151,False,0.017773413134913638,0,0.2,129027,0,7,0.0,363.99999999999994,False,0.0004645796715421722,8,2.404000000000001,117623,662,0,0.0,7737.717419402188,False,-0.05928920309331788,0.5,541923,0.0,0.0,12,0,0,18,12,12.0,20,38,38,351.0,60.0,26,15,38,1617,3.210747607052326,174.38529508933425
28,38,0,0,0,10.000000000000002,20,10.0,24.136940684128135,28,30.642857142857142,23.47427548583672,7,18.714285714285715,10.872327735769062,24,2.7916666666666665,51.99999999999999,11,52.0,0,1.5140000000000002,38868,1,16,1.0,396.19105094605015,False,0.07848868192786411,0,0.37100000000000005,40259,5,45,1.0,1136.162330785766,False,0.12710380601807922,0,0.20900000000000002,58654,174,80,1.0,6077.769717905233,False,0.0419159422903281,7,6.408000000000001,26507.0,234,0,0.0,5648.044120085983,False,-0.5046355903456622,24,5.642000000000002,40123.0,547,0,0.0,12840.428690752686,False,-0.47963267840550583,0,0.2,89077,81,161,1.0,3651.8610798115933,False,0.016322468386634974,0,0.2,129027,0,7,0.0,363.99999999999994,False,0.0004645796715421722,11,2.5060000000000007,117333,686,0,0.0,7458.416826737576,False,-0.0626159829857855,0.5,539848,0.0,0.0,9,0,0,18,9,9.0,16,34,36,232.0,96.0,21,17,36,1058,2.7329358709976077,177.11823096033186
29,36,0,0,0,10.000000000000002,20,10.0,24.509323289840957,27,28.296296296296298,23.388200716888136,6,19.5,11.270561898580251,23,15.347826086956522,52.0,13,52.0,0,1.5140000000000002,39003,0,17,1.0,416.65849592729626,False,0.08249811578178647,0,0.37100000000000005,40688,6,37,1.0,966.8449617241154,False,0.13660995723330638,0,0.20900000000000002,58510,173,87,1.0,6274.886391511754,False,0.041148489229296537,3,6.431,25908.0,252,0,0.0,6176.349469039921,False,-0.51029074437993,20,5.818000000000002,39138.0,553,0,0.0,12933.674996439138,False,-0.4901240175506237,0,0.2,89242,71,168,1.0,3554.01664986054,False,0.017620253400828123,0,0.2,129027,0,7,0.0,364.0,False,0.0004645796715421722,13,2.6250000000000004,116690,709,0,0.0,7990.828386093398,False,-0.0655334985710559,0.5,538206,0.0,0.0,12,0,0,17,7,7.0,16,33,40,250.0,62.0,20,16,40,1210,2.757249548099935,179.8754805084318
30,40,0,0,0,10.000000000000002,20,10.0,24.509323289840957,0,,23.346508131813422,30,23.0,10.876525825781204,27,7.481481481481482,52.0,14,52.0,0,1.5140000000000002,38923,0,25,0.8,612.733082246024,False,0.08299606717066534,0,0.37100000000000005,40568,8,47,1.0,1231.9381946225249,False,0.13695632877760702,0,0.20900000000000002,59185,163,72,1.0,5675.968281734642,False,0.04749090778516363,5,6.478000000000001,25763.0,252,0,0.0,6176.349469039921,False,-0.5127396136778646,24,6.038000000000002,37804.0,553,0,0.0,12910.618996892823,False,-0.5051674306715292,0,0.2,88717,91,175,1.0,4027.924259506732,False,0.014399809149439972,0,0.2,129027,0,7,0.0,364.0,False,0.0004645796715421722,14,2.7520000000000007,116151,736,0,0.0,8005.123007774966,False,-0.06965163103169608,0.475,536138,0.0,0.0,8,0,0,16,9,9.0,21,37,42,295.0,81.0,23,17,42,1040,4.2128244414925575,184.08830494992435
31,42,0,0,0,10.000000000000002,20,10.0,24.632367049881125,31,25.70967741935484,22.958344474420933,10,13.2,11.413403588054734,11,22.818181818181817,52.00000000000001,12,52.0,0,1.5140000000000002,39311,0,14,0.9,344.8531386983358,False,0.0900098437277191,0,0.37100000000000005,40777,9,46,1.0,1223.0888842945317,False,0.14260399310237318,0,0.20900000000000002,58721,173,81,1.0,6121.02540205753,False,0.04341275609310379,9,6.563000000000001,25253.0,263,0,0.0,6478.312534118736,False,-0.5188029881768698,7,6.084000000000002,37417.0,561,0,0.0,12879.631250150143,False,-0.5096674348459346,0,0.2,88915,83,181,1.0,3971.368640814844,False,0.016297354968051438,0,0.2,128972,0,8,0.1,416.00000000000006,False,0.00024003283029678897,12,2.858,115722,746,0,0.0,8514.399076688831,False,-0.07100171477638684,0.5,535088,0.0,0.0,13,0,0,20,8,8.0,17,37,44,337.0,84.0,24,18,44,1234,3.004377161152661,187.092682111077
32,44,0,0,0,10.000000000000002,20,10.0,24.992795313325043,14,32.0,22.064730035974108,19,11.0,10.533586300126478,22,1.7272727272727273,52.00000000000001,15,52.0,0,1.514,39221,0,23,0.9,574.834292206476,False,0.09069975281183884,0,0.37100000000000005,41115,10,42,1.0,1149.697403159652,False,0.1509220302454193,0,0.20900000000000002,58721,163,91,1.0,6081.716069345626,False,0.04308081327241243,19,6.7440000000000015,24406.0,277,0,0.0,6923.004301791037,False,-0.5293526177417115,22,6.2970000000000015,36277.0,561,0,0.0,12378.313550181474,False,-0.5252154246269609,0,0.2,88706,92,191,1.0,4041.870146633775,False,0.014354785431133605,0,0.2,128972,0,8,0.0,416.00000000000006,False,0.00024003283029678897,15,2.996000000000001,115324,768,0,0.0,8089.794278497135,False,-0.07572728291160931,0.4875,532742,0.0,0.0,8,0,0,16,8,8.0,22,38,35,312.0,84.0,25,19,35,648,2.9738534474745393,190.06653555855155
33,35,0,0,0,10.000000000000002,20,10.0,25.304734106712758,12,32.0,20.653736011497546,35,11.428571428571429,10.65578807305741,28,11.607142857142858,52.0,11,52.0,0,1.5140000000000002,39545,0,17,0.6,430.1804798141169,False,0.09764763382124787,0,0.37100000000000005,40975,14,52,1.0,1455.8461735490635,False,0.15128297177965735,0,0.20900000000000002,59026,153,92,1.0,5771.768031384826,False,0.04561456512628418,26,6.985000000000001,22969.0,289,0,0.0,7313.068156839987,False,-0.5503279107189544,24,6.5150000000000015,34819.0,589,0,0.0,12165.050510772055,False,-0.5427084818780002,0,0.2,88718,89,197,1.0,3937.372755415591,False,0.013904792747423454,0,0.2,128972,0,8,0.0,416.0,False,0.00024003283029678897,11,3.091000000000001,114796,796,0,0.0,8482.007306153699,False,-0.07829713235815333,0.45,529820,0.0,0.0,13,0,0,15,10,10.0,18,33,36,273.0,98.0,20,15,36,1112,2.668539447709918,192.73507500626147
34,36,0,0,0,10.000000000000002,20,10.0,24.220442705456875,32,16.0,21.565076977296968,40,26.975,10.65578807305741,0,,52.0,7,52.0,15,1.6640000000000004,39662,1,10,1.0,252.20442705456875,False,0.09842095391125216,0,0.37100000000000005,40885,13,62,1.0,1631.6674477383262,False,0.151225291220196,0,0.20900000000000002,59489,175,77,1.0,5899.08840070682,False,0.05450919931015203,15,7.109,22473.0,289,0,0.0,6999.707941877037,False,-0.5613508643505679,0,6.491000000000001,34745.0,595,0,0.0,12831.220801491696,False,-0.5398118309901742,0,0.2,87713,113,207,1.0,4642.601829557441,False,0.00661092444102639,0,0.2,128972,0,8,0.0,416.0,False,0.00024003283029678897,7,3.150000000000001,114694,796,0,0.0,8482.007306153699,False,-0.07908691779977502,0.5,528633,0.0,0.0,8,0,0,15,9,8.46875,20,35,29,297.0,71.0,22,14,29,1175,2.7058345451951027,195.44090955145657
35,29,0,0,0,10.0,20,10.0,23.597656597587708,35,19.2,21.126857547071968,27,17.074074074074073,10.171434119161136,13,1.9230769230769231,51.99999999999999,11,52.0,20,1.8490000000000004,39724,0,8,0.8,188.78125278070166,False,0.09925711913398526,0,0.37100000000000005,40915,16,67,1.0,1741.0429920383765,False,0.15356324699829357,0,0.20900000000000002,59112,195,82,1.0,6333.945355389505,False,0.05181423515385233,22,7.314000000000001,21857.0,294,0,0.0,6937.7110396907865,False,-0.5722778618863826,13,6.621000000000003,33795.0,614,0,0.0,12971.890533902188,False,-0.5496467552860359,0,0.2,87575,111,217,1.0,4552.282391582955,False,0.004563142960225869,0,0.2,128972,0,8,0.0,415.99999999999994,False,0.00024003283029678897,11,3.253000000000001,114455,809,0,0.0,8228.690202401358,False,-0.08191820996522865,0.475,526405,0.0,0.0,9,0,0,13,10,9.76923076923077,16,29,36,202.0,90.0,16,13,36,591,2.7531113997101784,198.19402095116675
36,36,0,0,0,10.0,20,10.0,23.58945403689657,68,23.558823529411764,21.55775112293197,12,30.5,10.70311599989409,14,18.714285714285715,52.0,8,52.0,23,2.0590000000000006,39693,0,9,0.9,212.30508633206912,False,0.09872601781094978,0,0.37100000000000005,41911,17,40,1.0,1113.5781614758628,False,0.1723984507284855,0,0.20900000000000002,58954,216,84,1.0,6906.173166295945,False,0.05397791935869982,4,7.332000000000001,20651.0,331,0,0.0,7808.109286212764,False,-0.5852957281061562,10,6.708000000000002,33297.0,616,0,0.0,13279.574691726093,False,-0.5534945457345678,0,0.2,87529,111,223,1.0,4779.705242621831,False,0.005320177334290156,0,0.2,128972,0,8,0.0,416.0,False,0.00024003283029678897,8,3.3220000000000014,114073,823,0,0.0,8808.664467912837,False,-0.08263066509259523,0.4875,525080,0.0,0.0,15,0,0,15,5,4.741935483870968,17,32,38,258.0,105.0,19,17,38,1866,2.5966437878087163,200.79066473897547
37,38,0,0,0,10.0,20,10.0,23.378953822094577,29,21.275862068965516,21.620717981184633,10,23.1,9.03471597151908,51,2.411764705882353,52.0,12,52.0,10,2.1360000000000006,39860,0,10,1.0,233.78953822094576,False,0.10363290641610219,0,0.37100000000000005,41971,17,40,1.0,1105.158152883783,False,0.17393863226242698,0,0.20900000000000002,58337,235,94,1.0,7526.401638423581,False,0.04879500125334471,10,7.428000000000001,20522.0,331,0,0.0,7738.433715113305,False,-0.588062744125979,51,7.208000000000002,29064.0,625,0,0.0,13512.948738240395,False,-0.5995161793642857,0,0.2,87526,102,233,1.0,4310.402055444778,False,0.0026631600876802987,0,0.2,128972,0,8,0.0,416.0,False,0.00024003283029678897,12,3.4340000000000006,113706,874,0,0.0,7896.341759107677,False,-0.08900439895350452,0.5,519958,0.0,0.0,8,0,0,16,12,12.0,16,32,42,240.0,108.0,19,19,42,567,2.582934722304344,203.3735994612798
38,42,0,0,0,10.0,20,10.0,23.371291356063196,14,23.214285714285715,21.57204605224942,24,21.125,9.125106646955597,59,9.474576271186441,52.0,10,52.0,4,2.166000000000001,40036,0,7,0.7,163.5990394924424,False,0.1075228313432411,0,0.37100000000000005,41841,20,50,1.0,1368.56456780316,False,0.17398565231763186,0,0.20900000000000002,58188,239,99,1.0,7721.371193271797,False,0.04792497334339734,19,7.608000000000001,20110.0,331,0,0.0,7735.897438856918,False,-0.5950423279554735,53,7.687000000000002,24631.0,630,0,0.0,13590.389012917134,False,-0.6486455674959631,0,0.2,87528,111,237,1.0,4557.147387128162,False,0.004064864702258135,0,0.2,128917,0,9,0.1,468.0,False,1.5485989051405742e-05,10,3.5220000000000007,113018,932,0,0.0,8504.599394962617,False,-0.09197671141486721,0.47500000000000003,514269,0.0,0.0,14,0,0,13,14,13.09090909090909,19,32,42,266.0,121.0,20,22,42,709,2.5180333526805043,205.8916328139603
39,42,0,0,0,10.0,20,10.0,22.61058690814178,36,16.88888888888889,22.545244818251867,31,29.451612903225808,11.430247060387911,45,24.666666666666668,51.99999999999999,12,52.0,29,2.4520000000000004,40013,0,8,0.8,180.88469526513424,False,0.10712647620662474,0,0.37100000000000005,41721,22,60,1.0,1576.6352144885068,False,0.17354491917412282,0,0.20900000000000002,58473,265,83,1.0,7863.060850572477,False,0.053934749037953096,5,7.639000000000003,19970.0,331,0,0.0,7484.104266594929,False,-0.5995329899292791,25,7.884000000000003,22901.0,634,0,0.0,14293.685214771684,False,-0.6640559618149453,0,0.2,87903,128,227,1.0,5480.457419444295,False,0.013418922774528375,0,0.2,128917,0,9,0.0,467.99999999999994,False,1.5485989051405742e-05,12,3.6320000000000006,111654,977,0,0.0,11167.35137799899,False,-0.09222931893394838,0.475,511552,0.0,0.0,15,0,0,20,11,10.90625,17,37,45,323.0,110.0,24,18,45,2269,2.612036207690835,208.50366902165115
40,45,0,0,0,9.999999999999998,20,10.0,22.547342245110922,52,22.21153846153846,22.767132314896045,22,25.045454545454547,10.488670409876683,35,3.142857142857143,52.0,11,52.0,22,2.6430000000000007,40063,0,6,0.6,135.28405347066553,False,0.10787737146937944,0,0.37100000000000005,42208,26,48,1.0,1342.2724277653242,False,0.18375441608598567,0,0.20900000000000002,58362,285,84,1.0,8338.43165430788,False,0.05607430759747239,13,7.764000000000003,18985.0,353,0,0.0,7959.211812524156,False,-0.6121564252206165,35,8.209000000000001,20292.0,643,0,0.0,14639.266078478156,False,-0.6912935272828608,0,0.2,87669,131,237,1.0,5468.309220392156,False,0.01073482117321741,0,0.2,128917,0,9,0.0,468.0,False,1.5485989051405742e-05,11,3.730000000000001,111333,1012,0,0.0,10614.534454795203,False,-0.09685504938174043,0.45,507829,0.0,0.0,14,0,0,26,13,12.916666666666666,18,44,38,399.0,76.0,30,15,38,1388,3.0314513137564063,211.53512033540756
41,38,0,0,0,9.999999999999998,20,10.0,23.086311222474205,33,27.90909090909091,23.096530138848664,26,25.923076923076923,10.06368360809603,13,1.0,52.0,11,52.0,3,2.6510000000000007,40093,2,10,1.0,250.86311222474205,False,0.11030095674329496,0,0.37100000000000005,42842,24,34,1.0,1024.934581564123,False,0.19687677140993468,0,0.20900000000000002,58803,284,70,1.0,8173.269496902081,False,0.062127556508943284,2,7.771000000000002,18233.0,377,0,0.0,8703.539330872774,False,-0.6185713859682089,13,8.304,19733.0,643,0,0.0,14851.06887927969,False,-0.696359307719555,0,0.2,86995,147,247,1.0,5880.919781610473,False,0.005505851668719107,0,0.2,128917,0,9,0.0,468.0,False,1.5485989051405742e-05,11,3.8290000000000006,111107,1025,0,0.0,10315.27569829843,False,-0.09976354560121084,0.5,506723,0.0,0.0,9,0,0,14,7,6.333333333333333,20,34,32,259.0,66.0,21,17,32,1562,2.348524011671543,213.8836443470791
42,32,0,0,0,9.999999999999998,20,10.0,22.466902717292832,45,18.4,22.810157311528574,20,19.6,11.637958088114571,20,32.2,51.99999999999999,9,52.0,28,2.9280000000000004,40155,0,9,0.9,202.2021244556355,False,0.11134089010374125,0,0.37100000000000005,42824,27,37,1.0,1101.2754005398347,False,0.19743361124892791,0,0.20900000000000002,58275,319,68,1.0,8718.032664000357,False,0.05781048001216296,8,7.849000000000003,18041.0,377,0,0.0,8470.022324419399,False,-0.6237859323063333,9,8.381,19043.0,655,0,0.0,14940.653039051216,False,-0.7035729289097458,0,0.2,87497,145,246,1.0,6170.410499847828,False,0.012736661895552554,0,0.2,128917,0,9,0.0,467.99999999999994,False,1.5485989051405742e-05,9,3.908000000000001,110305,1045,0,0.0,12161.666202079727,False,-0.09882513142928037,0.4875,505057,0.0,0.0,9,0,0,9,11,10.166666666666668,18,27,37,169.0,93.0,13,19,37,1206,3.3532033190131187,217.23684766609222
43,37,0,0,0,9.999999999999998,20,10.0,22.481767228417684,3,24.0,22.838636841743384,14,23.285714285714285,10.8016882273119,37,5.081081081081081,51.99999999999999,8,52.0,0,2.900000000000001,40107,2,16,1.0,379.70827565468295,False,0.11246595085518439,0,0.37100000000000005,42744,25,47,1.0,1306.6430597356311,False,0.1980598384967512,0,0.20900000000000002,58311,312,76,1.0,8750.047775238814,False,0.05868882281365634,12,7.961000000000002,17810.0,377,0,0.0,8475.626245113466,False,-0.6276399128108504,36,8.732000000000003,16398.0,665,0,0.0,15187.69349975935,False,-0.7317638412186569,0,0.2,87535,139,255,1.0,5929.001018966865,False,0.011811997691081853,0,0.2,128917,0,9,0.0,467.99999999999994,False,1.5485989051405742e-05,8,3.9790000000000005,109982,1082,0,0.0,11687.426661951475,False,-0.10316213574262492,0.5,501804,0.0,0.0,10,0,0,16,11,11.0,17,33,33,196.0,66.0,20,17,33,436,2.22303335275501,219.45988101884723
44,33,0,0,0,9.999999999999998,20,10.0,22.55521751337789,28,23.285714285714285,23.091803391576416,8,29.75,10.8016882273119,0,,51.99999999999999,5,52.0,0,2.9000000000000012,40327,0,14,1.0,315.77304518729045,False,0.11765691749975557,0,0.37100000000000005,42976,27,41,1.0,1194.7639180484935,False,0.20292029812616982,0,0.20900000000000002,58095,322,82,1.0,9156.307917416947,False,0.05847146575312813,4,7.989000000000002,17480.0,385,0,0.0,8683.758742650487,False,-0.631455652305733,0,8.696000000000002,16163.0,670,0,0.0,15471.508272356199,False,-0.7328046450121518,0,0.2,87532,132,265,1.0,5910.56542792574,False,0.01167539901348193,0,0.2,128917,0,9,0.0,467.99999999999994,False,1.5485989051405742e-05,5,4.021000000000001,109924,1082,0,0.0,11687.426661951475,False,-0.10361122942511569,0.5,501414,0.0,0.0,10,0,0,17,4,4.0,14,31,27,230.0,57.0,19,14,27,1064,2.2581450510770082,221.71802606992424
45,27,0,0,0,10.0,20,10.0,22.37910557660468,49,21.387755102040817,22.896032987203775,5,15.2,10.52671372571739,11,4.0,51.99999999999999,10,52.0,20,3.1000000000000014,40445,0,7,0.7,156.65373903623276,False,0.118718131284491,0,0.37100000000000005,43326,30,36,1.0,1105.6478007577684,False,0.2113525632989781,0,0.20900000000000002,57527,346,92,1.0,9849.605564327965,False,0.05473312023380764,5,8.035000000000002,16908.0,400,0,0.0,8951.642230641872,False,-0.638853910332186,11,8.806000000000001,15632.0,673,0,0.0,15409.03020038814,False,-0.7390906487909163,0,0.2,87528,124,275,1.0,5733.9543649855505,False,0.010643395039217981,0,0.2,128917,0,9,0.0,467.99999999999994,False,1.5485989051405742e-05,10,4.1160000000000005,109700,1093,0,0.0,11505.698102209106,False,-0.10604922182049761,0.4625,499983,0.0,0.0,9,0,0,11,8,7.64516129032258,13,24,24,134.0,75.0,12,15,24,752,2.25023087952286,223.9682569494471
46,24,0,0,0,10.0,20,10.0,22.53235073590004,68,23.191176470588236,23.345007731035842,19,27.63157894736842,11.816523115148966,21,26.857142857142858,51.99999999999999,10,52.0,44,3.5200000000000014,40219,0,10,1.0,225.3235073590004,False,0.11342687667171417,0,0.37100000000000005,43753,30,29,1.0,953.4381713411011,False,0.22103964568562928,0,0.20900000000000002,57039,378,96,1.0,10758.349320349655,False,0.054165183161487405,13,8.160000000000002,15847.0,426,0,0.0,9598.781413493416,False,-0.6513081909316393,11,8.905000000000001,14674.0,687,0,0.0,16038.020311221624,False,-0.7462852301956463,0,0.2,87971,119,275,1.0,6027.599776659231,False,0.017237792653752776,0,0.2,128917,0,9,0.0,467.99999999999994,False,1.5485989051405742e-05,10,4.206,108950,1114,0,0.0,13163.606750275949,False,-0.1054378789217263,0.5,497370,0.0,0.0,10,0,0,12,13,12.222222222222221,18,30,25,213.0,39.0,16,8,25,1541,2.241491971537471,226.20974892098457
47,25,0,0,0,10.0,20,10.0,23.42835161061028,43,30.186046511627907,23.47110218220538,43,24.0,11.294853123149931,13,1.6923076923076923,51.99999999999999,10,52.0,15,3.6260000000000012,40534,0,10,1.0,234.2835161061028,False,0.12224668741001724,0,0.37100000000000005,44211,30,21,1.0,791.9953838228159,False,0.23145508908459833,0,0.20900000000000002,57756,371,90,1.0,10804.317643934899,False,0.0666625934702581,27,8.417000000000002,13685.0,466,0,0.0,10917.611850544392,False,-0.6766849753378225,13,9.024000000000003,13068.0,714,0,0.0,16758.36695809464,False,-0.7602139521365862,0,0.2,87923,125,285,1.0,6152.920912873403,False,0.01740170227336632,0,0.2,128917,0,9,0.0,467.99999999999994,False,1.5485989051405742e-05,10,4.296000000000001,108742,1127,0,0.0,12729.299469789972,False,-0.10872984123071032,0.5,494836,0.0,0.0,10,0,0,13,11,10.416666666666668,17,30,28,182.0,24.0,17,8,28,1619,2.0869325445964932,228.29668146558106
48,28,0,0,0,10.0,20,10.0,23.231656427662774,26,20.73076923076923,24.89578214822311,23,37.34782608695652,12.247349393450072,11,31.90909090909091,51.99999999999999,5,52.0,2,3.631000000000001,40776,0,9,0.9,209.08490784896497,False,0.12857969947062597,0,0.37100000000000005,44270,31,17,1.0,704.9381592702671,False,0.23188220411437857,0,0.20900000000000002,58367,375,85,1.0,10828.012642972506,False,0.07718171153140892,8,8.47,13117.0,478,0,0.0,11104.731772422805,False,-0.6846976763403523,6,9.071000000000002,12096.0,729,0,0.0,18149.025186054645,False,-0.7633072169646891,0,0.2,88123,123,290,1.0,6613.912528331963,False,0.022214776608186073,0,0.2,128862,0,10,0.1,519.9999999999999,False,-0.0002090608521939775,5,4.336000000000001,108396,1137,0,0.0,13925.236260352733,False,-0.10677885132539647,0.5,494007,0.0,0.0,14,0,0,13,5,4.4,17,30,27,235.0,42.0,19,9,27,1638,2.0202973326668143,230.31697879824787
49,27,0,0,0,10.0,20,10.0,22.7624258554024,27,17.185185185185187,25.613170474517503,12,37.666666666666664,11.727915991163812,32,8.25,51.99999999999999,11,52.0,18,3.8090000000000006,40768,3,10,1.0,257.624258554024,False,0.12902885264271344,0,0.37100000000000005,44200,28,27,1.0,894.5854980958649,False,0.23256750542605345,0,0.20900000000000002,58295,392,86,1.0,11125.603596126248,False,0.07847869142664583,3,8.492,13081.0,478,0,0.0,10880.439558882348,False,-0.6871996794608911,29,9.355,10065.0,736,0,0.0,18851.293469244883,False,-0.7820886292429543,0,0.2,88088,118,297,1.0,6505.545165368718,False,0.02121767586825523,0,0.2,128862,0,10,0.0,519.9999999999999,False,-0.0002090608521939775,11,4.441000000000002,107912,1169,0,0.0,13709.933793670496,False,-0.11136000358628213,0.5,491271,0.0,0.0,9,0,0,9,11,10.782608695652174,21,30,27,215.0,33.0,16,11,27,853,2.326170789077878,232.64314958732575
