index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,24,0,0,0,10.000000000000002,20,10.0,22.074644911679528,5,10.0,37.37589070294211,22,39.0,18.94124928203855,11,20.454545454545453,37.00000000000001,9,37.0,0,0.5960000000000002,24063,17,20,1.0,611.4928982335906,False,0.18617340581760103,5,1.2220000000000002,16397,244,0,0.0,2440.0000000000005,False,-0.14247468847352024,0,0.6500000000000001,28481,109,40,1.0,3901.171923490753,False,0.041820813479814284,0,0.2,30009,0,17,0.0,635.3901419500158,False,0.038229889454810304,3,4.0280000000000005,16608,59,0,0.0,2205.1775514735846,False,-0.5038216849964477,8,5.2570000000000014,11520.0,221,0,0.0,8260.071845350207,False,-0.5615499545392755,9,2.3330000000000006,22391,680,0,0.0,12880.049511786216,False,-0.30696317982997745,0,0.2,44057,66,77,1.0,4099.122452614545,False,0.10830415678246362,0.375,193526,0.0,0.0,10,0,0,10,7,7.0,23,33,26,194.0,91.0,13,11,26,1058,1.2205153908580542,38.34073804039508
26,26,0,0,0,10.000000000000002,20,10.0,21.703788786488357,5,10.0,37.61924251469014,22,39.0,18.94208626630043,4,19.0,37.00000000000001,11,37.0,0,0.5960000000000002,23943,19,30,1.0,841.1136635946507,False,0.18592079594029043,5,1.2670000000000003,16257,252,0,0.0,2520.0000000000005,False,-0.14734228971962618,0,0.6500000000000001,29289,104,28,1.0,3310.532824206113,False,0.05937235234861546,0,0.2,30009,0,17,0.0,639.5271227497324,False,0.03830070391560645,0,4.025,16608,59,0,0.0,2219.5353083667183,False,-0.503620562162174,4,5.289000000000001,10590.0,243,0,0.0,9141.475931069705,False,-0.5752580835564842,11,2.4340000000000006,22147,684,0,0.0,12956.387006149493,False,-0.31191092754802174,0,0.2,44057,56,87,1.0,4279.756830912825,False,0.11047519087176781,0.375,192900,0.0,0.0,10,0,0,10,8,8.0,20,30,23,194.0,90.0,13,13,23,1058,1.2903144508600235,39.631052491255105
27,23,0,0,0,10.000000000000002,20,10.0,21.845610709196926,18,23.0,39.34328389363596,18,52.0,18.322813235154314,17,9.117647058823529,37.00000000000001,6,37.0,0,0.5960000000000001,24197,20,27,1.0,789.831489148317,False,0.19703639722420943,5,1.3120000000000003,16107,261,0,0.0,2610.0000000000005,False,-0.15245327102803738,0,0.6500000000000001,29811,112,20,1.0,3233.5740773027746,False,0.07592560899183108,0,0.2,30009,0,17,0.0,668.8358261918114,False,0.03880239346442676,12,4.1450000000000005,15241,77,0,0.0,3029.432859809969,False,-0.5305733056002414,5,5.335000000000003,10480.0,243,0,0.0,9560.41798615354,False,-0.5724713118990091,6,2.4830000000000005,22011,689,0,0.0,12624.418319021323,False,-0.31916999207926106,0,0.2,43972,58,97,1.0,4651.723167638951,False,0.11290261252901311,0.375,191828,0.0,0.0,12,0,0,11,8,8.0,18,29,23,164.0,53.0,12,11,23,1500,1.220747884362936,40.85180037561804
28,23,0,0,0,10.000000000000002,20,10.0,21.45865933566277,5,10.0,39.34328389363596,0,,17.874786722229246,10,7.0,37.00000000000001,11,37.0,0,0.5960000000000002,24107,19,37,1.0,983.9703954195224,False,0.19738051001313087,5,1.3570000000000004,15937,272,0,0.0,2720.0000000000005,False,-0.15805101246105918,0,0.6500000000000001,29761,107,30,1.0,3476.375065724995,False,0.07836999427807242,0,0.2,30009,0,17,0.0,668.8358261918114,False,0.03880239346442676,10,4.2330000000000005,14901,77,0,0.0,3029.432859809969,False,-0.5400987160333675,0,5.330000000000001,10480.0,243,0,0.0,9560.41798615354,False,-0.5724713118990091,11,2.5870000000000006,21842,689,0,0.0,12315.72805161595,False,-0.3269425247996929,0,0.2,43902,58,107,1.0,4995.737629889297,False,0.11535465048784034,0.375,190939,0.0,0.0,10,0,0,8,9,9.0,25,33,23,187.0,87.0,13,10,23,200,1.3024197751656175,42.15422015078366
29,23,0,0,0,10.000000000000002,20,10.0,21.45865933566277,0,,39.366716421342375,5,40.0,17.030850922917907,31,10.838709677419354,37.00000000000001,11,37.0,0,0.5960000000000002,24047,15,47,1.0,1158.5569887761503,False,0.19870903886234795,0,1.3520000000000003,15797,286,0,0.0,2860.0000000000005,False,-0.16145833333333334,0,0.6500000000000001,29961,97,35,1.0,3459.325030306272,False,0.0849251117820314,0,0.2,30009,0,17,0.0,669.2341791628204,False,0.03880921224174633,26,4.4830000000000005,13806,77,0,0.0,3031.237164443363,False,-0.5707508661897888,5,5.380000000000001,10170.0,248,0,0.0,9762.94567249291,False,-0.57831924591678,11,2.6860000000000004,21432,708,0,0.0,12057.842453425877,False,-0.3398975691278349,0,0.2,43813,60,117,1.0,5350.851055375075,False,0.11748336645002605,0.375,189035,0.0,0.0,10,0,0,11,11,11.0,23,34,20,219.0,63.0,15,8,20,400,1.2794068101793528,43.43362696096301
30,20,0,0,0,10.000000000000002,20,10.0,21.766011382008646,10,26.0,39.366716421342375,0,,17.1268734968956,21,18.19047619047619,37.0,10,37.0,0,0.5960000000000002,24187,17,47,1.0,1193.0025349544064,False,0.20636201652439662,0,1.3520000000000003,15717,294,0,0.0,2940.0000000000005,False,-0.1634053738317757,0,0.6500000000000001,29701,97,45,1.0,3882.8053430152454,False,0.0832729432217604,0,0.2,30009,0,17,0.0,669.2341791628204,False,0.03880921224174633,1,4.4670000000000005,13771,77,0,0.0,3031.237164443363,False,-0.57173142314614,20,5.575000000000001,9614.0,248,0,0.0,9762.94567249291,False,-0.5938960935662448,10,2.775000000000001,21170,712,0,0.0,12194.333929789665,False,-0.34455501154071216,0,0.2,43551,67,127,1.0,5846.500524292005,False,0.11714262306545517,0.375,187720,0.0,0.0,10,0,0,13,9,9.0,21,34,21,203.0,49.0,14,6,21,460,1.1887130020186305,44.62233996298164
31,21,0,0,0,10.000000000000002,20,10.0,21.92588338626599,17,23.176470588235293,39.366716421342375,0,,16.8210228466218,29,14.413793103448276,37.0,9,37.0,0,0.5960000000000001,24481,14,43,1.0,1082.8129856094376,False,0.21799097024945088,3,1.3820000000000001,15551,307,0,0.0,3070.0000000000005,False,-0.16832165109034267,0,0.6500000000000001,29307,104,55,1.0,4445.461275345493,False,0.07941563292272326,0,0.2,30009,0,17,0.0,669.2341791628204,False,0.03880921224174633,7,4.536000000000001,13523,77,0,0.0,3031.237164443363,False,-0.5786793695797142,22,5.775000000000001,8952.0,248,0,0.0,9762.94567249291,False,-0.612442627997802,9,2.855000000000001,20913,717,0,0.0,12060.673381027831,False,-0.3523392060163478,0,0.2,43269,81,137,1.0,6431.502850576366,False,0.11739504880383118,0.375,186005,0.0,0.0,11,0,0,9,12,12.0,27,36,21,191.0,52.0,14,7,21,564,1.2130971504375339,45.835437113419175
32,21,0,0,0,10.000000000000002,20,10.0,22.56957024369059,16,28.0,39.366716421342375,0,,16.506644648936607,43,14.813953488372093,37.00000000000001,10,37.0,0,0.5960000000000002,24799,17,37,1.0,1005.0740990165517,False,0.2315779327058156,0,1.379,15481,314,0,0.0,3140.0000000000005,False,-0.17002531152647976,0,0.6500000000000001,28859,110,65,1.0,5041.489294193219,False,0.07428088487150324,0,0.2,30009,0,17,0.0,669.2341791628204,False,0.03880921224174633,21,4.739000000000002,12633,77,0,0.0,3031.237164443363,False,-0.6036135321840735,22,5.973000000000002,8386.0,248,0,0.0,9762.94567249291,False,-0.6282996347776529,9,2.936000000000001,20370,733,0,0.0,12099.370527670533,False,-0.3649266781126592,0,0.2,43095,98,146,1.0,7019.651175595788,False,0.12028137755818119,0.375,183632,0.0,0.0,12,0,0,11,12,12.0,21,32,21,179.0,87.0,12,9,21,685,1.1017218874767423,46.93715900089592
33,21,0,0,0,10.000000000000002,20,10.0,22.595315402612343,21,22.761904761904763,39.366716421342375,0,,16.592540684267288,3,23.666666666666668,37.0,20,37.0,0,0.5960000000000002,25121,19,30,1.0,867.8594620783703,False,0.24391207802955533,4,1.419,15349,322,0,0.0,3220.0000000000005,False,-0.1745035046728972,0,0.6500000000000001,28381,121,75,1.0,5686.536895316772,False,0.06895818033750035,0,0.2,30009,0,17,0.0,669.2341791628204,False,0.03880921224174633,1,4.7280000000000015,12613,77,0,0.0,3031.237164443363,False,-0.6041738504448456,2,5.971000000000002,8366.0,248,0,0.0,9762.94567249291,False,-0.628859953038425,9,3.0170000000000012,20187,736,0,0.0,12212.109943620724,False,-0.3679706023458484,0,0.2,43502,88,145,1.0,6825.143580215521,False,0.12772702074728393,0.375,183528,0.0,0.0,15,0,0,11,6,6.0,21,32,25,164.0,72.0,12,9,25,1049,1.3335422966629267,48.270701297558844
34,25,0,0,0,10.000000000000002,20,10.0,22.401131205507458,16,20.6875,41.02748772276516,20,51.5,16.212532954670277,26,12.923076923076923,37.0,8,37.0,0,0.5960000000000002,25297,20,29,1.0,849.6328049597163,False,0.2520354557281862,5,1.4650000000000003,15194,331,0,0.0,3310.0000000000005,False,-0.1798578660436137,0,0.6500000000000001,29080,127,65,1.0,5511.730365079182,False,0.08989610347619274,0,0.2,30009,0,17,0.0,697.4672912870077,False,0.03929249043627197,11,4.837000000000001,11181,97,0,0.0,3979.6663091082205,False,-0.6310070836960243,15,6.119000000000001,8026.0,248,0,0.0,10174.816955245758,False,-0.6326158884511998,8,3.088000000000001,19911,744,0,0.0,12062.124518274686,False,-0.3764077243542861,0,0.2,43344,96,155,1.0,7291.403163648347,False,0.12953298194332277,0.375,182042,0.0,0.0,12,0,0,10,9,9.0,22,32,23,179.0,98.0,12,13,23,1516,1.4809595588594675,49.75166085641831
35,23,0,0,0,10.0,20,10.0,22.209935925538733,5,16.8,41.32867844116673,59,42.0,16.92419377963641,37,21.27027027027027,37.0,16,37.0,0,0.5960000000000001,25241,21,37,1.0,1031.7676292449332,False,0.25374239751861694,3,1.4900000000000002,15068,340,0,0.0,3400.0,False,-0.1838006230529595,0,0.6500000000000001,31474,122,16,1.0,3370.8710379743934,False,0.13520833683626157,0,0.2,30009,0,17,0.0,702.5875334998344,False,0.03938013580109268,10,4.926000000000001,10016,118,0,0.0,4876.784056057674,False,-0.6510788359940372,27,6.374000000000001,5736.0,286,0,0.0,11820.002034173685,False,-0.6737266482577788,12,3.2000000000000006,19121,770,0,0.0,13031.629210320036,False,-0.3837452319617312,0,0.2,43305,97,161,1.0,7598.646796624732,False,0.13228824783808957,0.375,179970,0.0,0.0,17,0,0,8,11,11.0,22,30,18,202.0,76.0,13,10,18,2880,1.1508837351575494,50.90254459157586
36,18,0,0,0,10.0,20,10.0,22.245997799012358,1,27.0,41.39635626054731,1,53.0,16.964474462319973,15,17.6,37.00000000000001,20,37.0,0,0.5960000000000002,25168,21,46,1.0,1233.3158987545685,False,0.2550943316480376,0,1.4870000000000003,14968,350,0,0.0,3500.0,False,-0.18623442367601245,0,0.6500000000000001,31500,113,25,1.0,3548.706657802079,False,0.1391425309449174,0,0.2,30009,0,17,0.0,703.7380564293043,False,0.03939982979166904,15,5.066000000000001,9591,119,0,0.0,4926.16639500513,False,-0.6622938533786472,0,6.347,5736.0,286,0,0.0,11839.35789051653,False,-0.6734555122637343,11,3.298000000000001,18700,779,0,0.0,13215.325606147258,False,-0.39165734470148245,0,0.2,43626,93,162,1.0,7571.6961249957585,False,0.13968048995211357,0.375,179298,0.0,0.0,17,0,0,5,8,8.0,24,29,18,113.0,76.0,9,9,18,613,0.990527450107038,51.8930720416829
37,18,0,0,0,10.0,20,10.0,22.217907046632416,20,22.05,41.39635626054731,0,,16.46471005797105,37,13.405405405405405,37.0,20,37.0,0,0.5960000000000002,25479,19,41,1.0,1100.9341889119291,False,0.2670106646444687,5,1.5370000000000004,14788,362,0,0.0,3620.0,False,-0.19207554517133957,0,0.6500000000000001,31059,123,35,1.0,4181.6750358549425,False,0.1348797506993315,0,0.2,30009,0,17,0.0,703.7380564293043,False,0.03939982979166904,15,5.2010000000000005,8970,119,0,0.0,4926.16639500513,False,-0.6796917353756216,22,6.567000000000001,5189.0,286,0,0.0,11839.35789051653,False,-0.6887802166958518,8,3.367000000000001,18303,790,0,0.0,13007.120945797129,False,-0.4037027842383942,0,0.2,43868,109,160,1.0,7714.653396318845,False,0.14721585294005962,0.375,177665,0.0,0.0,18,0,0,11,11,11.0,14,25,18,215.0,52.0,14,4,18,1035,1.0950703248381615,52.98814236652106
38,18,0,0,0,10.0,20,10.0,23.406638703793316,46,26.652173913043477,41.39635626054731,0,,16.05954166566884,35,13.314285714285715,37.0,20,37.0,5,0.6460000000000001,26505,18,10,1.0,414.06638703793317,False,0.30023526058795597,0,1.5320000000000005,14678,373,0,0.0,3730.0,False,-0.1947527258566978,0,0.6500000000000001,29833,159,45,1.0,5584.491585627766,False,0.11692043111310794,0,0.2,30009,0,17,0.0,703.7380564293043,False,0.03939982979166904,13,5.316000000000001,8512,119,0,0.0,4926.16639500513,False,-0.6925230235473031,22,6.765000000000001,4537.0,286,0,0.0,11839.35789051653,False,-0.7070465919970228,10,3.4590000000000005,18068,793,0,0.0,12735.216540875388,False,-0.41261969014115785,0,0.2,43861,131,160,1.0,8023.799958202618,False,0.15076320230526458,0.375,176003,0.0,0.0,19,0,0,6,13,12.333333333333332,18,24,12,196.0,26.0,14,4,12,1406,1.7290727300569415,54.717215096578
39,12,0,0,0,10.0,20,10.0,23.452580106762415,2,27.0,41.39635626054731,0,,15.919466414189097,21,14.285714285714286,36.99999999999999,20,37.0,0,0.6410000000000001,26449,19,18,1.0,612.1464419217234,False,0.30233027750004193,0,1.532,14588,382,0,0.0,3820.0,False,-0.19694314641744548,0,0.6500000000000001,29779,151,55,1.0,5818.139190451227,False,0.11907119463285223,0,0.2,30009,0,17,0.0,703.7380564293043,False,0.03939982979166904,12,5.423000000000002,8171,119,0,0.0,4926.16639500513,False,-0.7020764498934676,9,6.833000000000001,4339.0,286,0,0.0,11839.35789051653,False,-0.7125937427786668,11,3.5590000000000006,17791,799,0,0.0,12719.653664937088,False,-0.41946523322832274,0,0.2,44002,136,161,1.0,8122.047432329717,False,0.15533337458630453,0.375,175128,0.0,0.0,16,0,0,5,10,10.0,15,20,13,112.0,9.0,9,3,13,587,1.180720852687955,55.89793594926596
40,13,0,0,0,9.999999999999998,20,10.0,22.991208955535374,5,10.0,41.39635626054731,0,,15.695312991830235,11,10.818181818181818,36.99999999999999,20,37.0,0,0.6410000000000002,26399,14,28,1.0,783.7538507549905,False,0.3040730590623781,5,1.582,14378,397,0,0.0,3969.999999999999,False,-0.20351440809968846,0,0.6500000000000001,29729,146,65,1.0,6047.479664443739,False,0.12128517056562371,0,0.2,30009,0,17,0.0,703.7380564293043,False,0.03939982979166904,8,5.491000000000001,7877,119,0,0.0,4926.16639500513,False,-0.7103131283268178,3,6.854000000000003,4315.0,286,0,0.0,11839.35789051653,False,-0.7132661246915933,10,3.6480000000000015,17534,808,0,0.0,12681.81289739883,False,-0.4260977753251265,0,0.2,44368,128,161,1.0,7966.000062954269,False,0.16225571576349443,0.375,174609,0.0,0.0,16,0,0,3,10,10.0,16,19,15,138.0,9.0,9,4,15,570,1.041420635767281,56.93935658503324
41,15,0,0,0,9.999999999999998,20,10.0,23.318228754507544,16,26.0,41.82823024160359,6,53.0,16.194393050411527,8,30.25,37.0,20,37.0,0,0.6410000000000002,26705,15,22,1.0,663.0010325991659,False,0.3160290360348318,0,1.5770000000000002,14288,406,0,0.0,4059.999999999999,False,-0.20570482866043613,0,0.6500000000000001,29631,152,69,1.0,6430.518657355795,False,0.12448679659972274,0,0.2,30009,0,17,0.0,711.0799141072611,False,0.039525503493790894,0,5.483000000000002,7559,125,0,0.0,5228.528780200449,False,-0.7149867095282058,8,6.931000000000002,4243.0,286,0,0.0,11962.873849098627,False,-0.7135530642531149,11,3.748000000000001,17131,816,0,0.0,13214.624729135807,False,-0.42938120803423224,0,0.2,44701,118,162,1.0,7904.93837994856,False,0.16952643421971306,0.375,174267,0.0,0.0,17,0,0,5,7,7.0,7,12,17,175.0,24.0,12,3,17,1267,1.081433760933578,58.020790345966816
42,17,0,0,0,9.999999999999998,20,10.0,23.54095305011613,12,26.0,41.87476355054308,6,43.0,16.485591655106735,10,22.6,37.0,20,37.0,0,0.6410000000000002,26897,17,20,1.0,640.8190610023225,False,0.3248349654644257,0,1.5770000000000002,14208,414,0,0.0,4139.999999999999,False,-0.2076518691588785,0,0.6500000000000001,29577,154,73,1.0,6682.164508907528,False,0.12694564376767428,0,0.2,30009,0,17,0.0,711.8709803592324,False,0.03953904451145559,2,5.503000000000001,7466,126,0,0.0,5276.220207368428,False,-0.7169241300026835,8,7.003000000000001,3934.0,291,0,0.0,12185.556193208036,False,-0.7190906567881431,11,3.8470000000000013,16749,826,0,0.0,13617.098707118163,False,-0.43372636827097716,0,0.2,45034,108,163,1.0,7811.443898751528,False,0.1764073447603607,0.375,173874,0.0,0.0,18,0,0,5,7,7.0,5,10,15,134.0,52.0,10,7,15,1103,2.110740814357996,60.13153116032481
43,15,0,0,0,9.999999999999998,20,10.0,22.538316295122495,10,9.5,41.87476355054308,0,,16.88910072157613,17,21.58823529411765,37.0,20,37.0,0,0.6410000000000001,26817,20,25,1.0,763.4579073780624,False,0.32392566947473866,5,1.6270000000000002,14073,421,0,0.0,4209.999999999999,False,-0.21251947040498442,0,0.6500000000000001,29482,154,83,1.0,6946.50608414394,False,0.12821818014625028,0,0.2,30009,0,17,0.0,711.8709803592324,False,0.03953904451145559,8,5.581000000000001,7338,126,0,0.0,5276.220207368428,False,-0.7205101668716251,9,7.085000000000002,3768.0,291,0,0.0,12185.556193208036,False,-0.7237412983525517,12,3.9560000000000013,16279,838,0,0.0,14153.066404680798,False,-0.4385824090204467,0,0.2,45255,103,165,1.0,7844.577374322342,False,0.18211794637535564,0.375,173021,0.0,0.0,17,0,0,2,9,9.0,7,9,15,127.0,63.0,9,6,15,546,1.0203963462263346,61.15192750655115
44,15,0,0,0,9.999999999999998,20,10.0,22.67226528867773,21,23.476190476190474,41.88868061419645,17,42.0,16.954856248285314,16,17.75,37.0,20,37.0,0,0.6410000000000002,27185,18,19,1.0,610.7730404848768,False,0.3381223968186545,5,1.6720000000000002,13888,433,0,0.0,4329.999999999999,False,-0.21860397196261683,0,0.6500000000000001,29703,165,76,1.0,6924.463499310756,False,0.13540676993000275,0,0.2,30009,0,17,0.0,712.1075704413397,False,0.03954309432456929,11,5.683000000000001,7030,126,0,0.0,5277.973757388753,False,-0.7291145044350765,5,7.126,3014.0,308,0,0.0,12901.713629172507,False,-0.7348333945596949,7,4.014000000000001,15937,852,0,0.0,14445.537523539087,False,-0.4432881718764081,0,0.2,45716,95,162,1.0,7604.711343587105,False,0.19031647488746783,0.375,172482,0.0,0.0,20,0,0,5,9,9.0,4,9,16,131.0,59.0,9,6,16,1843,1.1317800479009748,62.28370755445212
45,16,0,0,0,10.0,20,10.0,22.628270466962572,22,22.363636363636363,41.88868061419645,0,,17.39546329968031,15,22.933333333333334,36.99999999999999,11,37.0,0,0.6410000000000002,27537,17,12,1.0,441.53924560355085,False,0.3511375400507094,5,1.717,13718,444,0,0.0,4440.0,False,-0.22420171339563863,0,0.6500000000000001,29211,177,86,1.0,7607.63040547327,False,0.13025728184651275,0,0.2,30009,0,17,0.0,712.1075704413397,False,0.03954309432456929,3,5.702000000000001,6930,126,0,0.0,5277.973757388753,False,-0.7319160957389371,12,7.241000000000001,2858.0,308,0,0.0,12901.713629172507,False,-0.7392038769937174,11,4.117000000000001,15427,865,0,0.0,15047.075754223466,False,-0.448317639549248,0,0.2,45714,87,172,1.0,7877.405307072186,False,0.19354589201067504,0.375,171404,0.0,0.0,11,0,0,4,10,10.0,7,11,17,172.0,60.0,11,5,17,642,1.1798412464559078,63.46354880090803
46,17,0,0,0,10.0,20,10.0,22.628270466962572,0,,42.455115740150646,22,46.0,16.797313583877976,12,7.666666666666667,37.0,12,37.0,0,0.6410000000000002,27447,16,22,1.0,657.8219502731765,False,0.3520205887430192,0,1.7120000000000002,13608,455,0,0.0,4550.0,False,-0.22687889408099687,0,0.6500000000000001,30223,167,74,1.0,6920.599732753897,False,0.1531427547544316,0,0.2,30009,0,17,0.0,721.736967582561,False,0.039707924813121555,7,5.769000000000001,6246,134,0,0.0,5688.985509180186,False,-0.7453215455093267,5,7.279000000000002,2160.0,322,0,0.0,13670.547268328508,False,-0.7479891961067896,12,4.226000000000001,15227,868,0,0.0,14580.068190806083,False,-0.4587381530395173,0,0.2,45631,86,182,1.0,8178.568968213506,False,0.19517041619448466,0.375,170551,0.0,0.0,11,0,0,6,10,10.0,6,12,17,157.0,30.0,12,5,17,1212,1.2908222191035748,64.7543710200116
47,17,0,0,0,10.0,20,10.0,22.628270466962572,0,,42.128572121677564,15,39.0,16.660883572308272,6,12.666666666666666,37.0,9,37.0,0,0.6410000000000001,27367,14,32,1.0,864.1046549428023,False,0.35314701749763433,0,1.7120000000000002,13488,467,0,0.0,4670.0,False,-0.22979945482866043,0,0.6500000000000001,30808,157,69,1.0,6459.509939708876,False,0.1652774724359616,0,0.2,30009,0,17,0.0,716.1857260685185,False,0.03961290184985486,1,5.772000000000002,6210,134,0,0.0,5645.228664304794,False,-0.7469430623591529,5,7.324000000000002,1465.0,337,0,0.0,14197.32880500534,False,-0.76008112280768,9,4.304000000000001,15115,868,0,0.0,14461.64694076358,False,-0.4628536941327903,0,0.2,45555,82,192,1.0,8470.192452929277,False,0.19684854273850716,0.375,170017,0.0,0.0,11,0,0,5,5,5.0,7,12,15,173.0,58.0,12,5,15,785,1.3019941337406635,66.05636515375227
48,15,0,0,0,10.0,20,10.0,22.936997805692254,14,26.0,42.39540499541575,25,43.92,16.305777213580097,10,10.5,37.0,10,37.0,0,0.6410000000000002,27621,15,28,1.0,792.2359385593832,False,0.3637615833956236,0,1.7120000000000002,13398,476,0,0.0,4760.0,False,-0.2319898753894081,0,0.6500000000000001,31542,161,54,1.0,5982.208516468903,False,0.18223568155544173,0,0.2,30009,0,17,0.0,720.7218849220678,False,0.0396905492112644,5,5.821000000000002,5839,138,0,0.0,5850.5658893673735,False,-0.7544606111760047,5,7.369000000000002,473.0,358,0,0.0,15177.55498835884,False,-0.774141942786479,10,4.395000000000001,14986,868,0,0.0,14153.414621387525,False,-0.46965920745429773,0,0.2,45450,82,202,1.0,8811.073731513568,False,0.1984215972153742,0.375,169318,0.0,0.0,11,0,0,4,6,6.0,6,10,14,157.0,60.0,10,5,14,1662,1.0311567336320877,67.08752188738436
49,14,0,0,0,10.0,20,10.0,22.845437100166563,22,22.272727272727273,42.39540499541575,0,,15.3502098517986,32,10.6875,37.0,9,37.0,0,0.6410000000000002,28011,15,16,1.0,515.526993602665,False,0.3760106842290369,0,1.7120000000000002,13298,486,0,0.0,4860.0,False,-0.23442367601246106,0,0.6500000000000001,31052,173,64,1.0,6665.566538035424,False,0.17715793457780588,0,0.2,30009,0,17,0.0,720.7218849220678,False,0.0396905492112644,25,6.066000000000002,4722,138,0,0.0,5850.5658893673735,False,-0.7857543860401275,7,7.434000000000003,396.0,358,0,0.0,15177.55498835884,False,-0.7762991680904516,9,4.475000000000001,14539,895,0,0.0,13738.437817359747,False,-0.48539172354799465,0,0.2,45438,77,212,1.0,9025.966158588491,False,0.20071592219644346,0.375,167465,0.0,0.0,15,0,0,7,11,11.0,3,10,19,132.0,43.0,10,4,19,690,1.1980770789086819,68.28559896629304
50,19,0,0,0,10.0,20,10.0,23.392124256165488,42,25.261904761904763,42.39540499541575,0,,15.194821341761406,17,13.647058823529411,37.0,9,37.0,21,0.8510000000000002,28375,14,10,1.0,373.9212425616549,False,0.3902823511137475,5,1.7620000000000002,13123,497,0,0.0,4970.0,False,-0.24026479750778817,0,0.6500000000000001,29991,205,74,1.0,7932.645442174691,False,0.1625238863775195,0,0.2,30009,0,17,0.0,720.7218849220678,False,0.0396905492112644,10,6.141000000000002,4415,138,0,0.0,5850.5658893673735,False,-0.7943552713429796,7,7.497000000000002,244.0,358,0,0.0,15177.55498835884,False,-0.7805575868723197,9,4.556000000000001,14272,901,0,0.0,13690.534028927026,False,-0.49238559134483517,0,0.2,45354,78,222,1.0,9399.19606465739,False,0.2031825685038507,0.375,165783,0.0,0.0,11,0,0,8,12,11.846153846153847,6,14,19,223.0,61.0,14,5,19,592,1.6059731803834438,69.89157214667648
51,19,0,0,0,10.000000000000002,20,10.0,23.580383364431725,13,26.0,42.39540499541575,0,,15.606745890081353,18,19.444444444444443,37.0,8,37.0,3,0.8600000000000001,28567,12,10,1.0,355.80383364431725,False,0.39918720389515966,0,1.7570000000000001,13003,509,0,0.0,5090.000000000001,False,-0.2431853582554517,0,0.6500000000000001,29653,208,84,1.0,8465.933759416723,False,0.1600810297743361,0,0.2,30009,0,17,0.0,720.7218849220678,False,0.0396905492112644,7,6.201000000000001,4163,138,0,0.0,5850.5658893673735,False,-0.8014152814287082,11,7.600000000000001,125.0,358,0,0.0,15177.55498835884,False,-0.7838914805239139,8,4.627000000000002,13824,917,0,0.0,14311.385981204601,False,-0.4956925797312012,0,0.2,45352,70,232,1.0,9676.472212305694,False,0.20646705863207254,0.375,164696,0.0,0.0,11,0,0,5,10,9.23076923076923,8,13,19,189.0,63.0,13,6,19,200,1.3976303543895483,71.28920250106603
