index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,21,0,0,0,10.000000000000002,20,10.0,27.624437066529666,33,21.727272727272727,26.324513817290608,0,,51.92936282814343,11,28.0,53.00000000000002,20,53.0,19,1.461,24245,262,0,0.0,2620.0000000000005,False,-0.12506847439057792,4,0.9690000000000003,34653,12,10,1.0,396.24437066529663,False,0.19320467629870752,0,1.0820000000000003,42332,22,70,1.0,2450.4535826739952,False,-0.05482972851017719,0,2.0090000000000003,36121,240,0,0.0,6629.86489596712,False,-0.14425977675584664,0,0.2,54448,201,87,1.0,9809.081843323891,False,0.010410802023492018,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,2.0630000000000006,67419,63,0,0.0,3271.5498581730362,False,-0.08284047536143922,11,2.3170000000000006,66229,75,0,0.0,3894.7022121107575,False,-0.09450736989248032,0.375,384660,0.0,0.0,14,0,0,7,14,13.571428571428571,30,37,22,222.0,51.0,14,7,22,753,1.535471779992804,69.4518995701219
26,22,0,0,0,10.000000000000002,20,10.0,28.477871663318673,33,33.21212121212121,26.75762172800535,23,30.0,49.23883000216979,8,21.0,53.000000000000014,20,53.0,1,1.4520000000000002,24139,271,0,0.0,2710.0000000000005,False,-0.1271569433032046,22,1.1850000000000003,34939,13,10,1.0,414.7787166331867,False,0.20331379616257847,0,1.0820000000000003,42075,20,80,1.0,2710.1671715068014,False,-0.05758867316740292,23,2.2390000000000008,35144,265,0,0.0,7546.635990779449,False,-0.15551345379329642,0,0.2,53926,214,89,1.0,10108.386919986257,False,0.0040720018384625125,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,13,2.184,66932,71,0,0.0,3495.956930154055,False,-0.08781838090265857,7,2.376000000000001,66111,75,0,0.0,3692.9122501627344,False,-0.0974146506258119,0.375,382479,0.0,0.0,14,0,0,8,15,14.571428571428571,29,37,14,225.0,51.0,15,7,14,613,1.5135696600191295,70.96546923014103
27,14,0,0,0,10.000000000000002,20,10.0,27.405687795428154,16,14.375,27.234809678364666,5,44.0,49.23883000216979,0,,53.000000000000014,20,53.0,15,1.6010000000000002,23814,281,0,0.0,2810.0000000000005,False,-0.13657217200766913,0,1.1630000000000003,34874,13,19,1.0,650.7080681131349,False,0.20512715810930454,0,1.0820000000000003,42295,10,85,1.0,2589.015700615278,False,-0.054129245501526854,0,2.216,34914,281,0,0.0,7700.998270515312,False,-0.15882954745122702,0,0.2,53706,209,99,1.0,10566.719392993025,False,0.004228046790087177,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,13,2.3010000000000006,66634,71,0,0.0,3495.956930154055,False,-0.09177630471926591,7,2.4390000000000005,66012,75,0,0.0,3692.9122501627344,False,-0.09872953135683245,0.375,381462,0.0,0.0,14,0,0,4,9,9.0,25,29,18,99.0,48.0,8,6,18,455,1.33818885096116,72.30365808110218
28,18,0,0,0,10.000000000000002,20,10.0,27.474590613031513,2,34.0,26.583893243905532,10,16.0,47.13408345065544,9,27.77777777777778,53.00000000000001,20,53.0,0,1.586,23704,292,0,0.0,2920.0000000000005,False,-0.13845521774856204,0,1.1630000000000003,34852,12,27,1.0,861.8139465518508,False,0.2079877764063244,0,1.0820000000000003,42261,1,95,1.0,2552.944448784057,False,-0.0552583928393363,10,2.3160000000000003,34645,282,0,0.0,7747.834552874887,False,-0.16415855228631532,0,0.2,53796,209,100,1.0,10269.4420330418,False,0.0032297886743653703,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,8,2.3680000000000003,66379,76,0,0.0,3582.1903422498135,False,-0.09459045886515291,12,2.552000000000001,65593,79,0,0.0,3723.59259260178,False,-0.10409078924320127,0.375,380443,0.0,0.0,16,0,0,5,15,15.0,24,29,19,129.0,90.0,8,10,19,518,1.520238047989551,73.82389612909174
29,19,0,0,0,10.000000000000002,20,10.0,27.83260208357347,10,34.0,26.199259757809358,69,25.333333333333332,47.13408345065544,0,,53.00000000000001,20,53.0,0,1.586,23594,303,0,0.0,3030.0000000000005,False,-0.14033826348945494,0,1.1630000000000003,35102,11,27,1.0,861.4802562564837,False,0.21654136291866077,0,1.0820000000000003,41985,1,101,1.0,2673.9578376223185,False,-0.05993449095540403,65,2.956000000000001,32480,282,0,0.0,7848.793787567718,False,-0.210042598433646,0,0.2,52048,268,110,1.0,12206.150794665005,False,-0.0100428083053999,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,8,2.4400000000000004,66233,76,0,0.0,3582.1903422498135,False,-0.09652957590281959,12,2.660000000000001,65312,79,0,0.0,3723.59259260178,False,-0.10782292545953234,0.375,375967,0.0,0.0,13,0,0,7,18,18.0,28,35,17,201.0,66.0,12,7,17,604,1.5513957659713924,75.37529189506313
30,17,0,0,0,10.000000000000002,20,10.0,26.992414344323116,23,21.0,25.58229030083024,13,16.0,47.371737724498416,1,67.0,53.0,20,53.0,13,1.7160000000000002,23253,315,0,0.0,3150.0000000000005,False,-0.14995891536565326,0,1.1630000000000003,35362,9,27,1.0,818.7951872967242,False,0.22471232517284176,0,1.0820000000000003,41922,4,106,1.0,2819.692429265298,False,-0.0597203755179097,8,2.9710000000000014,31956,292,0,0.0,7881.78498854235,False,-0.22105519281591932,0,0.2,51907,271,119,1.0,12570.037460740306,False,-0.009345793732313833,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,7,2.5020000000000007,66123,76,0,0.0,3600.2520670618796,False,-0.09787060997807291,13,2.778000000000001,64932,80,0,0.0,3789.7390179598733,False,-0.11243067644663537,0.375,374668,0.0,0.0,16,0,0,4,12,12.0,28,32,19,111.0,75.0,7,10,19,687,1.2832869479898363,76.65857884305296
31,19,0,0,0,10.000000000000002,20,10.0,27.73656739965501,20,34.0,25.58229030083024,0,,45.12533272312193,8,24.0,53.0,20,53.0,0,1.7030000000000003,23143,326,0,0.0,3260.0000000000005,False,-0.15184196110654616,0,1.1630000000000003,35952,8,17,1.0,551.5216457941352,False,0.24033692217533112,0,1.0820000000000003,41582,4,116,1.0,3078.491944494928,False,-0.06429029658346787,0,2.963000000000001,31616,302,0,0.0,8376.443354695813,False,-0.22306610369438615,0,0.2,52099,261,121,1.0,12137.143028014445,False,-0.009761980320266582,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,2.6050000000000004,65886,76,0,0.0,3429.5252869572664,False,-0.10215211916965102,9,2.855000000000001,64561,88,0,0.0,3971.02927963473,False,-0.11615424427804591,0.375,374052,0.0,0.0,14,0,0,5,12,12.0,27,32,21,144.0,93.0,8,11,21,1072,1.3219232850242406,77.9805021280772
32,21,0,0,0,10.000000000000002,20,10.0,28.57099352502963,22,35.0,26.285458911433157,14,36.0,49.37005496805546,19,66.10526315789474,53.00000000000001,20,53.0,0,1.7030000000000003,23033,337,0,0.0,3370.0000000000005,False,-0.15372500684743906,5,1.2130000000000003,36492,7,10,1.0,355.70993525029627,False,0.25547298574449295,0,1.0820000000000003,41701,5,112,1.0,3086.826365705662,False,-0.06161762905015117,0,2.963,31231,313,0,0.0,8942.720973334273,False,-0.2252764411364652,0,0.2,52851,265,112,1.0,12495.092767952,False,0.006086828347763874,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,14,2.734000000000001,64935,85,0,0.0,4196.454672284714,False,-0.10968990947056317,6,2.906000000000001,63807,98,0,0.0,4838.265386869435,False,-0.12040943668072682,0.375,373263,0.0,0.0,19,0,0,9,13,12.454545454545455,28,37,24,201.0,72.0,12,9,24,2345,1.5769583709770814,79.55746049905429
33,24,0,0,0,10.000000000000002,20,10.0,29.239452211755896,20,35.0,26.0696881025649,4,16.0,49.37005496805546,0,,53.00000000000001,20,53.0,0,1.7030000000000003,22933,347,0,0.0,3470.0000000000005,False,-0.15543686661188716,10,1.3080000000000003,36812,7,10,1.0,362.39452211755895,False,0.26654331898996086,0,1.0820000000000003,41351,5,122,1.0,3326.6992095716973,False,-0.06660989487054401,4,3.003000000000001,30801,323,0,0.0,9444.343064397155,False,-0.22916475279492718,0,0.2,52787,259,122,1.0,12775.195924667074,False,0.0073815216345233655,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,7,2.7900000000000005,64819,85,0,0.0,4196.454672284714,False,-0.11123057780185999,13,3.0300000000000007,63492,98,0,0.0,4838.265386869435,False,-0.12459314809761042,0.375,372208,0.0,0.0,14,0,0,10,13,13.0,29,39,27,264.0,81.0,17,7,27,550,1.6716415910050273,81.22910209005931
34,27,0,0,0,10.000000000000002,20,10.0,29.554033693151084,10,35.0,26.0696881025649,0,,49.98580984735301,3,67.33333333333333,53.0,20,53.0,0,1.7030000000000003,22783,362,0,0.0,3620.0000000000005,False,-0.1580046562585593,0,1.2980000000000003,37112,2,10,1.0,315.54033693151086,False,0.2760123996324897,0,1.0820000000000003,41351,0,127,0.5,3310.850389025742,False,-0.06678185065287581,0,2.9990000000000006,30451,333,0,0.0,9841.493219819311,False,-0.2324505986913103,0,0.2,52989,249,129,1.0,12939.521807847199,False,0.012219078734165193,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,8,2.8630000000000004,64614,86,0,0.0,4298.779646872359,False,-0.11327378973282441,12,3.1370000000000013,63078,100,0,0.0,4998.580984735301,False,-0.1290271145358384,0.3125,371591,0.0,0.0,17,0,0,11,11,11.0,32,43,23,285.0,84.0,19,8,23,752,1.8056816310272552,83.03478372108657
35,23,0,0,0,10.0,20,10.0,29.76395610602939,11,32.90909090909091,26.010497627621348,15,25.333333333333332,50.622287815029146,3,67.33333333333333,53.0,20,53.0,1,1.7130000000000003,22637,375,0,0.0,3750.0,False,-0.1607778690769652,0,1.2980000000000003,37392,0,9,0.9,267.87560495426453,False,0.2847828609448485,0,1.0820000000000003,41369,1,122,1.0,3203.044666675834,False,-0.06756092497747769,0,2.999000000000001,30451,333,0,0.0,9911.397383307787,False,-0.231692155809958,0,0.2,52811,254,136,1.0,13491.297540259788,False,0.013885510463388267,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,5,2.9050000000000007,64411,88,0,0.0,4454.761327722565,False,-0.1149341143300578,15,3.275000000000001,62615,101,0,0.0,5112.851069317944,False,-0.13441766011450126,0.3625,370899,0.0,0.0,16,0,0,8,11,11.0,24,32,25,189.0,75.0,13,10,25,1132,1.6770983170135878,84.71188203810016
36,25,0,0,0,10.0,20,10.0,29.76395610602939,0,,25.882609419033443,30,25.166666666666668,50.85526474052759,1,68.0,53.00000000000001,20,53.0,0,1.7120000000000002,22537,385,0,0.0,3850.0,False,-0.1624897288414133,0,1.2980000000000003,37292,0,19,1.0,565.5151660145584,False,0.2864543133048234,0,1.0820000000000003,41449,0,118,0.1,3054.147911445946,False,-0.06744045751838001,25,3.2490000000000006,30076,333,0,0.0,9911.397383307787,False,-0.2398294702791881,0,0.2,52124,274,145,1.0,14465.848368191662,False,0.010485422176943319,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,3.0100000000000002,64167,88,0,0.0,4475.263297166428,False,-0.11803868075515034,9,3.3500000000000014,62374,102,0,0.0,5187.237003533814,False,-0.1371245484013321,0.2625,369232,0.0,0.0,11,0,0,8,14,14.0,28,36,20,240.0,90.0,15,10,20,348,1.6038642399944365,86.3157462780946
37,20,0,0,0,10.0,20,10.0,29.65239129609929,1,12.0,25.826632557809116,29,25.482758620689655,54.16913524688447,15,69.0,53.00000000000001,20,53.0,0,1.7120000000000002,22427,396,0,0.0,3960.0,False,-0.16437277458230623,0,1.2980000000000003,37214,0,27,0.9,800.6145649946808,False,0.28780838408988435,0,1.0820000000000003,41437,0,119,0.1,3073.369274379285,False,-0.06749230454844113,29,3.514000000000001,29471,333,0,0.0,9874.246301601062,False,-0.25336075100250566,0,0.2,52420,293,140,1.0,15150.882274001899,False,0.02135546104085643,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,7,3.069,63015,103,0,0.0,5579.420930429101,False,-0.12600660806972122,13,3.4710000000000014,62053,102,0,0.0,5525.2517951822165,False,-0.1391432569517198,0.25,367250,0.0,0.0,11,0,0,5,15,15.0,30,35,22,168.0,87.0,11,9,22,1247,1.3468174139852636,87.66256369207986
38,22,0,0,0,10.0,20,10.0,29.82137125326647,18,31.166666666666668,25.620229795464812,4,16.0,54.34040121401453,1,67.0,53.00000000000001,20,53.0,2,1.7320000000000002,22334,402,0,0.0,4020.0,False,-0.16652971788551083,0,1.2980000000000003,37611,4,21,1.0,666.2487963185959,False,0.29910039708844494,0,1.0820000000000003,41477,0,117,0.2,2997.566886069383,False,-0.06744676149998498,0,3.485000000000001,28934,349,0,0.0,10407.658567389997,False,-0.259225994191151,0,0.2,52423,287,149,1.0,15449.725732186565,False,0.023950270953733865,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,3.1720000000000006,62782,103,0,0.0,5597.061325043496,False,-0.12898407981562784,9,3.548000000000001,61810,103,0,0.0,5597.061325043496,False,-0.14189381790201153,0.275,366584,0.0,0.0,17,0,0,4,12,12.0,31,35,21,201.0,90.0,12,10,21,868,1.246610488044098,88.90917418012396
39,21,0,0,0,10.0,20,10.0,27.322320550033695,49,19.918367346938776,25.400830859150627,4,16.0,54.34040121401453,0,,53.0,20,53.0,30,2.0300000000000002,21774,407,0,0.0,4070.0,False,-0.18484661736510544,0,1.2980000000000003,38107,9,12,1.0,417.86784660040433,False,0.31183011241099023,0,1.0820000000000003,40967,5,127,1.0,3362.517121862298,False,-0.07455388939911574,4,3.525000000000001,28388,383,0,0.0,10464.448770662904,False,-0.27045776440127917,0,0.2,52359,281,159,1.0,15777.757264449636,False,0.025652927805533098,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,3.251000000000001,62607,103,0,0.0,5597.061325043496,False,-0.13130836393611872,11,3.6490000000000005,61586,103,0,0.0,5597.061325043496,False,-0.14486890157623986,0.375,365001,0.0,0.0,15,0,0,5,12,12.0,31,36,17,168.0,90.0,11,10,17,846,1.9435656949644908,90.85273987508845
40,17,0,0,0,9.999999999999998,20,10.0,27.235140724039294,1,12.0,25.168501067928656,4,16.0,55.71344697937099,9,66.0,53.00000000000001,20,53.0,1,2.0100000000000002,21648,418,0,0.0,4179.999999999999,False,-0.18727745823062175,0,1.2980000000000003,38017,8,22,1.0,679.1730959288644,False,0.3132219442606284,0,1.0820000000000003,40955,0,133,0.6,3347.410642034511,False,-0.0749781850313069,4,3.5610000000000004,28308,383,0,0.0,10431.05889730705,False,-0.272555996687494,0,0.2,52889,275,160,1.0,15835.48931037974,False,0.03516699843703492,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,6,3.3020000000000014,62514,103,0,0.0,5738.485038875212,False,-0.13160438666209417,14,3.7780000000000005,60629,112,0,0.0,6239.906061689551,False,-0.15331040441421703,0.325,364173,0.0,0.0,14,0,0,2,14,14.0,29,31,21,129.0,72.0,8,9,21,794,1.269190794962924,92.12193067005137
41,21,0,0,0,9.999999999999998,20,10.0,26.36780432776101,25,20.88,25.168501067928656,0,,55.71344697937099,0,,53.0,20,53.0,16,2.169,21290,428,0,0.0,4279.999999999999,False,-0.19782251437962203,0,1.2980000000000003,38232,8,23,1.0,686.4594995385032,False,0.32070767425942376,0,1.0820000000000003,40943,0,134,0.1,3372.57914310244,False,-0.074965507083777,0,3.5570000000000013,27798,407,0,0.0,10731.696361398732,False,-0.28036090225025245,0,0.2,52889,265,170,1.0,16140.938769494162,False,0.03776696659483286,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,14,3.436000000000001,62150,103,0,0.0,5738.485038875212,False,-0.13643889763271524,6,3.8240000000000007,60533,112,0,0.0,6239.906061689551,False,-0.15458544027460058,0.2625,363048,0.0,0.0,12,0,0,8,15,15.0,31,39,21,252.0,66.0,14,7,21,515,1.3759558710153215,93.49788654106669
42,21,0,0,0,9.999999999999998,20,10.0,27.126556117752944,23,32.56521739130435,25.478873287211957,10,30.0,55.71344697937099,0,,53.0,20,53.0,1,2.1630000000000003,21144,441,0,0.0,4409.999999999999,False,-0.20059572719802793,0,1.2980000000000003,38899,5,11,1.0,348.3921172952824,False,0.33775664402381683,0,1.0820000000000003,41061,0,130,0.6,3312.2535273375543,False,-0.07305948347216437,0,3.5570000000000013,27231,424,0,0.0,11501.659793927249,False,-0.28431060895400523,0,0.2,52589,265,180,1.0,16780.321877397946,False,0.038102193335131734,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,11,3.5320000000000014,61908,103,0,0.0,5738.485038875212,False,-0.1396530505307655,9,3.908000000000001,60360,112,0,0.0,6239.906061689551,False,-0.15688316114800016,0.325,362405,0.0,0.0,17,0,0,9,12,12.0,25,34,24,171.0,57.0,12,9,24,1237,1.5272295949980617,95.02511613606475
43,24,0,0,0,9.999999999999998,20,10.0,26.373489859945213,33,22.515151515151516,25.169209801520456,20,23.0,53.28555196091119,7,29.428571428571427,53.0,20,53.0,18,2.342000000000001,20706,456,0,0.0,4559.999999999999,False,-0.2130238290879211,4,1.3380000000000003,39247,0,10,1.0,263.73489859945215,False,0.3482219751198207,0,1.0820000000000003,40784,11,135,1.0,3687.951711664659,False,-0.07499401406491775,15,3.7070000000000007,26610,436,0,0.0,11498.841578936113,False,-0.2978165786505499,0,0.2,52335,275,183,1.0,16672.788704264873,False,0.03286281050939616,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,6,3.581000000000001,61678,107,0,0.0,5701.554059817498,False,-0.14295307562677642,14,4.039000000000001,59934,115,0,0.0,6127.838475504787,False,-0.16328535252414075,0.375,360507,0.0,0.0,18,0,0,9,16,16.0,27,36,27,258.0,54.0,16,8,27,860,1.6573162080021575,96.68243234406691
44,27,0,0,0,9.999999999999998,20,10.0,27.441859580343664,31,33.70967741935484,25.722435037754575,35,28.0,53.28555196091119,0,,53.0,20,53.0,0,2.3240000000000003,20626,464,0,0.0,4639.999999999999,False,-0.2143933168994796,21,1.5440000000000003,39564,2,10,1.0,294.41859580343663,False,0.3596004278931018,0,1.0820000000000003,40784,1,145,1.0,3757.194940054757,False,-0.07424274216588447,35,4.042000000000001,25060,467,0,0.0,12815.34842402049,False,-0.3171670381909069,0,0.2,51355,300,193,1.0,18000.842039782234,False,0.027483716993090292,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,10,3.6750000000000007,61489,107,0,0.0,5701.554059817498,False,-0.1454633024769066,10,4.125000000000001,59728,115,0,0.0,6127.838475504787,False,-0.16602136697454717,0.375,357819,0.0,0.0,13,0,0,9,15,14.09090909090909,29,38,24,230.0,96.0,15,12,24,200,1.6918442649766803,98.37427660904359
45,24,0,0,0,10.0,20,10.0,27.816802165169936,10,35.0,24.941687142670855,37,21.54054054054054,53.676248836562245,2,67.0,53.0,20,53.0,0,2.3240000000000003,20496,477,0,0.0,4770.0,False,-0.2166187345932621,0,1.5230000000000004,39844,0,9,0.9,250.35121948652943,False,0.3684324708895942,0,1.0820000000000003,41123,0,132,0.6,3292.3027028325528,False,-0.07193057565714174,18,4.187000000000001,24345,472,0,0.0,13129.53062196021,False,-0.3292733853185465,0,0.2,50692,327,201,1.0,18944.857711802382,False,0.024232288451017027,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,12,3.785,61148,108,0,0.0,5797.034874348722,False,-0.14935826598875893,8,4.195000000000001,59514,116,0,0.0,6226.4448650412205,False,-0.16820880794080897,0.3125,356375,0.0,0.0,17,0,0,5,15,15.0,30,35,25,183.0,99.0,11,13,25,1198,1.5465534250251949,99.92083003406879
46,25,0,0,0,10.0,20,10.0,27.88608534896304,5,30.4,24.745558484879673,4,16.0,54.1003907860604,2,67.5,53.0,20,53.0,1,2.3340000000000005,20340,491,0,0.0,4910.0,False,-0.21956313338811284,0,1.5230000000000004,39924,0,11,0.6,306.74693883859345,False,0.37213686214117014,0,1.0820000000000003,41187,0,128,0.0,3167.431486064598,False,-0.07189662913305489,0,4.169000000000001,24193,477,0,0.0,13301.66271145537,False,-0.330704119526784,0,0.2,50763,321,209,1.0,19250.305947933,False,0.028040941999055147,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,12,3.893000000000001,60799,109,0,0.0,5896.9425956805835,False,-0.15333008423417774,8,4.267000000000001,59300,117,0,0.0,6329.745721969067,False,-0.17036507383275068,0.2,355719,0.0,0.0,16,0,0,6,14,14.0,32,38,22,201.0,84.0,12,13,22,539,1.2933888440020382,101.21421887807082
47,22,0,0,0,10.0,20,10.0,27.791962781184594,1,12.0,24.339089237519403,8,16.0,57.03722665683851,19,66.10526315789474,52.99999999999999,20,53.0,1,2.343000000000001,20204,503,0,0.0,5030.0,False,-0.22216516023007396,0,1.5230000000000004,39844,0,19,0.8,528.0472928425073,False,0.37318623823682723,0,1.0820000000000003,41239,0,125,0.1,3042.386154689925,False,-0.07212496577239468,4,4.2090000000000005,24113,477,0,0.0,13256.766246625051,False,-0.3329271954840612,0,0.2,51891,319,200,1.0,19171.61479813639,False,0.04657406920325148,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,4,3.921000000000001,60683,110,0,0.0,6274.0949322522365,False,-0.15236615488861874,16,4.4190000000000005,57666,135,0,0.0,7700.025598673199,False,-0.18296747596907245,0.2375,354853,0.0,0.0,15,0,0,5,12,12.0,18,23,19,168.0,63.0,11,11,19,1520,1.3723211060278118,102.58653998409864
48,19,0,0,0,10.0,20,10.0,25.98961308045772,21,12.952380952380953,24.339089237519403,0,,57.03722665683851,0,,52.99999999999999,20,53.0,11,2.4520000000000004,19937,512,0,0.0,5120.0,False,-0.22976581758422351,0,1.5230000000000004,39864,1,19,1.0,503.80264852869664,False,0.37345594783156494,0,1.0820000000000003,41239,0,125,0.0,3042.386154689925,False,-0.07212496577239468,0,4.205000000000001,23841,498,0,0.0,12942.827314067945,False,-0.3422356206702115,0,0.2,51891,309,210,1.0,19498.596172329584,False,0.049357315778839235,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,14,4.057,60324,110,0,0.0,6274.0949322522365,False,-0.1571342577415115,6,4.463000000000001,57575,135,0,0.0,7700.025598673199,False,-0.1841761037117277,0.25,353884,0.0,0.0,10,0,0,5,13,13.0,16,21,18,165.0,42.0,10,9,18,330,1.158041720977053,103.74458170507569
49,18,0,0,0,10.0,20,10.0,21.389319594681666,69,11.014492753623188,24.339089237519403,0,,57.34217385374779,2,68.0,52.99999999999999,20,53.0,34,2.781000000000001,19239,524,0,0.0,5240.0,False,-0.2516091481785812,16,1.6830000000000003,39705,0,9,0.9,192.503876352135,False,0.3626832353525084,0,1.0820000000000003,41227,0,126,0.1,3066.725243927445,False,-0.07212128673804959,0,4.205000000000001,23093,566,0,0.0,12106.354890589822,False,-0.3675423694710765,0,0.2,52027,299,218,1.0,19777.98158213532,False,0.05405067654734607,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,8,4.123000000000001,60113,111,0,0.0,6364.981297766005,False,-0.15933312106355255,12,4.577,57229,136,0,0.0,7798.535644109699,False,-0.18811735878905,0.25,351846,0.0,0.0,13,0,0,6,15,14.441176470588236,13,19,21,132.0,27.0,9,9,21,336,1.2050384830217808,104.94962018809747
50,21,0,0,0,10.0,20,10.0,22.22357786094847,15,33.46666666666667,24.516087170884177,5,30.0,57.34217385374779,0,,53.0,20,53.0,0,2.7470000000000008,19139,534,0,0.0,5340.0,False,-0.2533210079430293,6,1.7270000000000003,39934,0,10,1.0,222.2357786094847,False,0.37103252154562927,0,1.0820000000000003,41377,0,121,0.0,2966.4465476769856,False,-0.06995435999829676,0,4.205000000000001,22591,581,0,0.0,12911.89873721106,False,-0.3696955696422722,0,0.2,51877,294,228,1.0,20281.745266894442,False,0.05578510126567854,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,9,4.205000000000001,59946,111,0,0.0,6364.981297766005,False,-0.16155115219567814,11,4.675000000000001,56988,136,0,0.0,7798.535644109699,False,-0.19131823006355458,0.25,351065,0.0,0.0,13,0,0,8,13,12.714285714285715,15,23,20,191.0,27.0,12,9,20,595,1.3202347859623842,106.26985497405985
51,20,0,0,0,10.000000000000002,20,10.0,23.044209578614915,14,34.5,24.23016494474391,5,16.0,57.50436988466887,1,68.0,53.0,20,53.0,0,2.7470000000000008,19069,541,0,0.0,5410.000000000001,False,-0.25451930977814297,4,1.7610000000000006,40175,3,10,1.0,260.44209578614914,False,0.37993772418149385,0,1.0820000000000003,40894,4,131,1.0,3266.3284460759114,False,-0.07718157662012937,5,4.255000000000002,22491,581,0,0.0,13388.685765175265,False,-0.3666924988588744,0,0.2,51865,289,237,1.0,20631.053331697512,False,0.058554104728362685,0,0.2,59213,0,0,0.0,0.0,False,0.008035273488704652,14,4.336000000000001,59581,111,0,0.0,6382.985057198244,False,-0.16627938521225205,6,4.724000000000001,56831,137,0,0.0,7878.098674199635,False,-0.1928750818533202,0.375,350119,0.0,0.0,14,0,0,5,14,13.571428571428571,4,9,21,132.0,48.0,9,11,21,513,1.2432557150023058,107.51311068906216
