index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,84ae3900-a493-4be7-a474-2a18a5a8746f,SELLER,01Ran@0,_SystemAgent,RandomAgent,6,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,6,,-1,-1
281,3d8872a6-45fa-4bfc-a5f2-060210da260b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,7,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,7,,-1,-1
282,1e6538fb-a7bd-4b2c-9eee-cc669e9b352d,07Ran@3,BUYER,RandomAgent,_SystemAgent,17,1,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
283,5658f6b7-e4e1-43e7-96e5-6ad36ad33183,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,22,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,22,,-1,-1
284,433e7ab3-f81c-40ac-8704-debbb29cd066,SELLER,01Ran@0,_SystemAgent,RandomAgent,22,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,22,,-1,-1
285,122256d7-0380-4f14-9b92-a6398c0614d3,07Ran@3,BUYER,RandomAgent,_SystemAgent,23,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
286,ed8cfd3e-952a-41bd-98c8-6752f1e2a2ab,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,1,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,1,,-1,-1
287,21e6e0b6-2c62-4df9-ad06-f6582866c3fc,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,2,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
288,eac46d92-ac02-4fd7-907d-3efecce0007c,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,9,1,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
289,a8437971-3f17-44fa-8023-79b3092bebf6,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,4,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
290,bcfcc318-4138-4b4d-88e8-22a195312ec1,07Ran@3,BUYER,RandomAgent,_SystemAgent,15,1,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
291,5245914a-45a0-4e1d-b2f3-4cd66c8ccdb4,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,23,,-1,-1
292,bde3a15b-5e6e-4663-a01d-2703829060dd,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,18,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,18,,-1,-1
293,4926c842-63c0-4eea-8cec-eba256cd9807,07Ran@3,BUYER,RandomAgent,_SystemAgent,24,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
294,d4e72e6a-79fa-4778-990f-7e9b4b3af7a9,07Ran@3,BUYER,RandomAgent,_SystemAgent,13,1,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
295,193ee69d-04b3-4cda-9706-964bf9f75cd7,SELLER,01Ran@0,_SystemAgent,RandomAgent,7,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,7,,-1,-1
296,49bb3bf1-9ef6-462a-9008-59e220c09ca6,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,8,2,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
297,25e2f169-7b1b-4c1a-ae5f-2ec2de719bda,07Ran@3,BUYER,RandomAgent,_SystemAgent,6,4,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
298,2ce96806-f69f-4f24-90ef-7304e8c86c92,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,20,1,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
299,92d2dc31-fc7b-4777-82ef-fd635ef13d0d,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,11,3,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
300,fc4b6f91-ba10-4a9d-90c8-ee5f8de1e3ba,07Ran@3,BUYER,RandomAgent,_SystemAgent,14,1,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
301,e631db5c-38e3-4618-ab0a-4a372822093a,SELLER,01Ran@0,_SystemAgent,RandomAgent,14,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,14,,-1,-1
302,9f0e7f05-2d9f-4e37-a8b9-d37bc81eb711,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,10,1,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
303,8234e1f1-add6-49d7-b226-db9abc19ad41,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,13,1,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
304,c07a9e0e-aff6-45ed-9952-378e2a31a96d,SELLER,01Ran@0,_SystemAgent,RandomAgent,15,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,15,,-1,-1
305,6a16fdda-136f-4c40-94a0-fcf2ae9c3002,07Ran@3,BUYER,RandomAgent,_SystemAgent,9,2,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
306,328d3e9e-805b-47a4-ad4e-14767821dd82,SELLER,01Ran@0,_SystemAgent,RandomAgent,10,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,10,,-1,-1
307,142b1679-313c-41eb-bddc-84b785f5453c,SELLER,01Ran@0,_SystemAgent,RandomAgent,8,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,8,,-1,-1
308,1cead4b5-7c1c-4ce2-817f-a515ad7d4e38,SELLER,01Ran@0,_SystemAgent,RandomAgent,4,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,4,,-1,-1
309,de85a706-34e2-4d5b-aa3a-04eb129827a9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,9,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,9,,-1,-1
310,dc9ef29e-108b-45b1-a72b-31297149cd38,07Ran@3,BUYER,RandomAgent,_SystemAgent,4,4,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
311,8c73d1c8-1c27-4cb9-8aac-3008cf6a76c0,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,1,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
312,7efe24b6-f4b2-46e3-b06e-7e52bcc03c99,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,17,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,17,,-1,-1
313,66a93ace-c2f8-4632-8695-30aeec574c30,07Ran@3,BUYER,RandomAgent,_SystemAgent,15,7,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
314,9eb8585f-8378-4412-b017-2048c1044ad9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,11,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,11,,-1,-1
315,ce3686c9-d924-416c-b81d-f39cedbeeaee,07Ran@3,BUYER,RandomAgent,_SystemAgent,8,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
316,18556172-66d9-4225-84ea-8c3fdcf520af,SELLER,01Ran@0,_SystemAgent,RandomAgent,14,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,14,,-1,-1
317,d79875c7-2f0d-4618-91a5-23cb4ce071f4,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,1,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
318,7040c802-100e-4251-bb96-48df925b9b9b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,4,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,4,,-1,-1
319,15770ce8-5780-4a5a-9ccc-49e364b58db3,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
320,42ee7b5b-da04-4ab0-98da-17dec5b4a023,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,10,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,10,,-1,-1
321,09f3cfba-737b-43eb-8951-7b3a7a9f384c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,16,6,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,16,,-1,-1
322,7e87af67-c02f-419d-b881-7d25b15caad2,07Ran@3,BUYER,RandomAgent,_SystemAgent,17,2,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
323,d1141eca-d33f-4d81-a5a9-cc8b3796d193,07Ran@3,BUYER,RandomAgent,_SystemAgent,23,2,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
324,6fc3a900-6907-4aa6-9aec-77989acf3122,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,7,3,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,7,,-1,-1
325,dd428604-4e16-4bad-9e11-8fe07ca4529d,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,6,3,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
326,3d101282-fcff-400e-a988-950d8d8beb42,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,0,1,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,0,,-1,-1
327,89bae768-4af8-42e2-a050-6f12bbf7498d,07Ran@3,BUYER,RandomAgent,_SystemAgent,11,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
328,86f1e46d-4efe-4802-8884-b3f3079f91b5,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,8,2,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,8,,-1,-1
329,7665aaa8-1249-491c-939d-2e61103b9606,07Ran@3,BUYER,RandomAgent,_SystemAgent,5,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
330,1657ac60-2643-454f-b15f-731eb761cb95,07Ran@3,BUYER,RandomAgent,_SystemAgent,18,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
331,219c22d4-af9c-4bd2-9571-fd6808502522,SELLER,01Ran@0,_SystemAgent,RandomAgent,22,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,22,,-1,-1
332,fe701cdc-987f-44db-9168-6747e05a1e77,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,10,5,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
333,d800c66a-bee3-4373-b0bc-df3ee66533ec,SELLER,01Ran@0,_SystemAgent,RandomAgent,19,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,19,,-1,-1
334,b0b428b5-1a25-4360-b73f-82206fef8566,07Ran@3,BUYER,RandomAgent,_SystemAgent,12,3,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
335,69d3b349-7f9d-451e-9434-e82b38666f0a,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,7,1,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
336,5f0314f5-9b8e-420c-a199-024866fb987a,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,13,,-1,-1
337,ad6e50d9-13fc-42d8-8d0b-52085a5e0b7c,SELLER,01Ran@0,_SystemAgent,RandomAgent,1,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,1,,-1,-1
338,231d3cb3-6068-46af-86dd-98e74586d3dd,07Ran@3,BUYER,RandomAgent,_SystemAgent,7,2,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,False,4,0,-1,07Ran@3:product(1.0),-1,-1
339,fa19d358-b685-47e9-9f89-dbab9e63e123,SELLER,01Ran@0,_SystemAgent,RandomAgent,11,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,11,,-1,-1
340,90122c24-848e-42b6-bf80-41a0160868b8,SELLER,01Ran@0,_SystemAgent,RandomAgent,13,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,13,,-1,-1
341,14b98ade-c568-453e-a069-6b353a4512df,07Ran@3,BUYER,RandomAgent,_SystemAgent,16,7,44,0,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
342,f35c2e52-32b3-4fe8-8359-3f9601005b3c,SELLER,01Ran@0,_SystemAgent,RandomAgent,24,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,24,,-1,-1
343,17d367a6-d9cb-412e-9ee8-c36d1cac27c3,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,4,44,0,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
344,4e405b15-e77c-4e6d-b6f8-09717765555d,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,4,10,0,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,23,,-1,-1
345,5898e097-a96d-4c29-a213-0033973c2107,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,1,3,28,1,-1,1,07Ran@3|05Buy@2,"[quantity: (1, 6), time: (1, 3), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,15,-1,05Buy@2:product(1.0),-1,-1
346,7f35d7ad-975e-4d1f-8dcc-cbce8caa5c1d,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,14,8,28,1,-1,1,07Ran@3|05Buy@2,"[quantity: (1, 8), time: (1, 16), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,14,-1,05Buy@2:product(1.0),-1,-1
347,af0bec5a-629b-4ee2-9b73-d6ffaa2867ff,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,17,8,18,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 8), time: (1, 21), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
348,8dce5d62-261e-4c4f-bc42-894b7743ea6a,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,1,3,31,1,-1,1,07Ran@3|05Buy@2,"[quantity: (1, 11), time: (1, 1), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,13,-1,05Buy@2:product(1.0),-1,-1
349,45b36596-c9ab-4c01-a9cb-9ed9a98a4759,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,15,6,16,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 6), time: (1, 19), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
350,4dc6628a-0b9a-45e4-a2a9-5096089449ae,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,2,1,8,1,-1,1,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 15)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
351,edc557ab-f800-4a0d-9d8e-d999e42ff7a1,00Buy@0,03Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,2,1,8,1,-1,1,03Ind@1|00Buy@0,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 15)]",00Buy@0,03Ind@1,p1,03Ind@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
352,49697138-c155-4876-903c-f969dcbf2b26,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,3,10,19,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 10), time: (1, 11), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
353,7bd25ecd-db4e-4f53-a4a4-33ad67779e75,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,25,3,44,1,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,False,4,0,-1,06Buy@3:product(1.0),-1,-1
354,4bf22b7a-199d-472f-b967-96d6923e8cb0,07Ran@3,BUYER,RandomAgent,_SystemAgent,25,3,44,1,-1,-1,BUYER|07Ran@3,[],07Ran@3,BUYER,p4,BUYER,True,4,0,-1,07Ran@3:product(1.0),-1,-1
355,feeb7a01-5d91-43ad-9ef3-b4a406d9504c,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,1,4,17,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 9), time: (1, 4), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
356,59cbb6eb-36fc-4d6c-8ed1-dfbf2251415f,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,18,13,18,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 13), time: (1, 18), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
357,efb8e2cb-f4f6-4ffe-821f-339da01768b0,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,1,5,17,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 8), time: (1, 6), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
358,9ffa9b9a-6cf4-497a-ad5b-f93615c11497,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,1,5,34,1,-1,1,07Ran@3|05Buy@2,"[quantity: (1, 8), time: (1, 5), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,10,-1,05Buy@2:product(1.0),-1,-1
359,c14023dd-9c48-4fd2-9cf1-17a488c76e64,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,13,11,33,1,-1,1,07Ran@3|05Buy@2,"[quantity: (1, 11), time: (1, 17), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,9,-1,05Buy@2:product(1.0),-1,-1
360,2420d353-4fc2-440c-bb73-de89a6d79750,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,5,4,18,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 8), time: (1, 5), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
361,66ce6232-e1ce-496b-a672-df77b88cf22d,02Dec@1,05Buy@2,DecentralizingAgent,BuyCheapSellExpensiveAgent,5,5,34,1,-1,1,02Dec@1|05Buy@2,"[quantity: (1, 5), time: (4, 9), unit_price: (23, 46)]",02Dec@1,05Buy@2,p2,02Dec@1,False,2,17,5,,-1,-1
362,feb953cc-09f5-4674-b066-374463905b1c,03Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,6,5,35,1,-1,1,03Ind@1|05Buy@2,"[quantity: (1, 5), time: (2, 7), unit_price: (23, 46)]",03Ind@1,05Buy@2,p2,03Ind@1,False,2,17,6,,-1,-1
363,1b563ba4-db81-47d6-bb16-34561f8cb505,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,11,11,16,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 11), time: (1, 16), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
364,1d4df434-5d90-4ca2-b5c2-1ce03206082c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,25,3,10,1,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,25,,-1,-1
365,060c4b47-a504-464d-beaf-5d02ca832aca,01Ran@0,03Ind@1,RandomAgent,IndDecentralizingAgent,3,5,1,1,-1,1,03Ind@1|01Ran@0,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 15)]",01Ran@0,03Ind@1,p1,03Ind@1,True,1,13,-1,01Ran@0:product(1.0),-1,-1
366,422244b7-f9b7-4589-a635-8a6ad730074c,03Ind@1,05Buy@2,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,6,5,34,1,-1,1,03Ind@1|05Buy@2,"[quantity: (1, 5), time: (5, 10), unit_price: (23, 46)]",03Ind@1,05Buy@2,p2,03Ind@1,False,2,17,-1,03Ind@1:product(1.0),-1,-1
367,8c15688f-86ce-445e-a599-1121ece88913,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,16,5,20,1,-1,1,07Ran@3|05Buy@2,"[quantity: (1, 5), time: (1, 20), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,16,-1,05Buy@2:product(1.0),-1,-1
368,ea5a1ef9-7938-46e6-8c14-dfcfbb65d20b,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,1,3,17,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 8), time: (1, 1), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
369,0d7428a8-1d8f-4446-91f6-ffc93fcd54cf,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,8,12,16,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 12), time: (1, 10), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
370,3576b376-4b03-469e-bed7-aafb75e0fd6a,SELLER,01Ran@0,_SystemAgent,RandomAgent,25,2,10,1,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,25,,-1,-1
371,59824da1-d7f9-4652-bcc8-10f44be3c3f6,SELLER,01Ran@0,_SystemAgent,RandomAgent,25,2,10,1,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,25,,-1,-1
372,02b47800-02c0-4df2-8aca-2f7e8d23fba9,01Ran@0,03Ind@1,RandomAgent,IndDecentralizingAgent,2,2,1,1,-1,1,03Ind@1|01Ran@0,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 15)]",01Ran@0,03Ind@1,p1,03Ind@1,True,1,10,-1,01Ran@0:product(1.0),-1,-1
373,53823099-f76c-4406-b4d3-f4cf739bec5d,05Buy@2,07Ran@3,BuyCheapSellExpensiveAgent,RandomAgent,11,9,31,1,-1,1,07Ran@3|05Buy@2,"[quantity: (1, 9), time: (1, 12), unit_price: (1, 34)]",05Buy@2,07Ran@3,p3,07Ran@3,True,3,12,-1,05Buy@2:product(1.0),-1,-1
374,fa329433-26d3-48eb-8ea7-60560856ecb3,06Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,25,2,44,1,-1,-1,BUYER|06Buy@3,[],06Buy@3,BUYER,p4,BUYER,True,4,0,-1,06Buy@3:product(1.0),-1,-1
375,5b11641f-0b88-4128-9248-775d517c26de,05Buy@2,06Buy@3,BuyCheapSellExpensiveAgent,BuyCheapSellExpensiveAgent,12,7,16,1,-1,1,06Buy@3|05Buy@2,"[quantity: (1, 7), time: (1, 14), unit_price: (1, 34)]",05Buy@2,06Buy@3,p3,06Buy@3,True,3,17,-1,05Buy@2:product(1.0),-1,-1
