index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,34,0,0,0,10.000000000000002,20,10.0,24.290371098992328,45,22.333333333333332,24.19160443654686,41,22.463414634146343,5.0989831791439215,20,3.65,41.0,20,41.0,19,2.1270000000000002,42433,0,10,1.0,242.90371098992327,False,0.048940123135767725,0,0.6590000000000001,44210,23,19,1.0,691.5170508808543,False,0.09827105734527412,41,3.553000000000001,39865.0,355,0,0.0,8623.081740142276,False,-0.20722595524242443,0,0.2,50432,141,156,1.0,7198.832617059228,False,-0.03037441123161265,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,20,5.530000000000001,23665.0,436,0,0.0,10547.539534334432,False,-0.5500463380678347,9,2.1170000000000004,75303,472,0,0.0,2406.720060555931,False,-0.0458531106309571,4,1.1940000000000002,82751,1,10,1.0,415.09898317914394,False,0.03461518640596596,0.5,423348,0.0,0.0,13,0,0,16,13,12.777777777777779,15,31,31,287.0,72.0,19,15,31,883,2.2799201803281903,110.07714658323675
26,31,0,0,0,10.000000000000002,20,10.0,24.290371098992328,0,,24.785359159472485,5,45.0,4.852053424200479,25,2.8,41.0,20,41.0,0,2.1080000000000005,42303,3,20,1.0,515.8074219798466,False,0.049099157262686335,0,0.659,44140,20,29,1.0,904.4207618707775,False,0.09916957235661186,0,3.512000000000001,39865.0,355,0,0.0,8623.081740142276,False,-0.20722595524242443,0,0.2,50657,131,161,1.0,7172.481438643064,False,-0.02657309742083244,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,25,5.760000000000002,22275.0,441,0,0.0,10930.343389327365,False,-0.56868270707201,10,2.2080000000000006,75101,487,0,0.0,2362.9500175856333,False,-0.04864528629768391,0,1.1900000000000002,83151,1,10,1.0,414.8520534242005,False,0.03960223522083358,0.5,422181,0.0,0.0,10,0,0,12,6,6.0,20,32,27,287.0,77.0,19,12,27,835,2.034761371091008,112.11190795432776
27,27,0,0,0,10.000000000000002,20,10.0,23.726849480579276,31,18.387096774193548,24.4827432082602,16,21.5,4.852053424200479,0,,41.0,20,41.0,11,2.218000000000001,42509,0,10,1.0,237.26849480579276,False,0.05074402246550059,0,0.6590000000000001,44010,23,39,1.0,1155.3471297425917,False,0.09905774273142777,16,3.6720000000000006,39689.0,355,0,0.0,8423.031565605643,False,-0.21217938800511765,0,0.2,50087,152,171,1.0,7793.030209660545,False,-0.031234026544571955,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,5.735000000000001,21931.0,457,0,0.0,11188.613646174912,False,-0.5720235275894044,12,2.3180000000000005,74931,487,0,0.0,2362.9500175856333,False,-0.050765436454200875,0,1.1900000000000002,83479,0,3,0.1,123.0,False,0.04187296559121011,0.3875,421325,0.0,0.0,9,0,0,15,8,7.230769230769231,16,31,26,250.0,30.0,17,10,26,528,1.816162102855742,113.9280700571835
28,26,0,0,0,10.000000000000002,20,10.0,24.095986618284016,22,29.0,24.464013903049388,2,23.0,4.758557754602992,10,2.8,41.0,20,41.0,12,2.327000000000001,42722,1,10,1.0,250.95986618284016,False,0.056163078535123305,0,0.6590000000000001,43920,22,49,1.0,1400.7033442959168,False,0.09986323725376423,2,3.676000000000001,39679.0,355,0,0.0,8554.075249490827,False,-0.2111830158505238,0,0.2,49449,164,181,1.0,8379.728321850518,False,-0.03741899072347177,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,10,5.835000000000001,21510.0,459,0,0.0,11228.982381499669,False,-0.5782555983713001,11,2.416000000000001,74729,497,0,0.0,2365.0032040376873,False,-0.05327187057083361,6,1.2500000000000002,83532,0,0,0.0,0.0,False,0.04176695808338426,0.375,420230,0.0,0.0,7,0,0,10,12,10.73076923076923,17,27,30,232.0,30.0,16,10,30,200,3.032609629444778,116.96067968662828
29,30,0,0,0,10.000000000000002,20,10.0,23.946308682652262,31,22.580645161290324,25.74716154352359,35,30.97142857142857,5.192366766196876,12,12.333333333333334,41.0,20,41.0,10,2.4150000000000005,42952,2,10,1.0,259.4630868265226,False,0.061937231467703455,0,0.6590000000000001,43950,21,48,1.0,1359.4228167673086,False,0.10009394878808096,10,3.7740000000000005,39309.0,366,0,0.0,8764.348977850728,False,-0.21593614082037613,0,0.2,49923,174,166,1.0,8440.68652700641,False,-0.028365816102519422,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,12,5.945000000000001,20082.0,494,0,0.0,12719.097802500653,False,-0.5888743076848274,8,2.4850000000000008,74491,509,0,0.0,2642.91468399421,False,-0.05450709823781726,12,1.3640000000000003,83358,0,0,0.0,0.0,False,0.039596922040831595,0.375,418754,0.0,0.0,15,0,0,13,10,10.0,17,30,25,241.0,51.0,18,12,25,1464,1.7565318206325173,118.7172115072608
30,25,0,0,0,10.000000000000002,20,10.0,24.27209268096445,33,27.060606060606062,25.757419460773107,15,25.866666666666667,5.14682994818707,4,3.0,41.0,20,41.0,0,2.4050000000000007,42882,4,15,1.0,404.08139021446675,False,0.06199415058560074,0,0.659,44713,19,30,1.0,918.1627804289335,False,0.11346302324963557,13,3.894000000000001,38368.0,394,0,0.0,9563.204516299995,False,-0.22565497347372765,0,0.2,49965,169,174,1.0,8583.774649257513,False,-0.02632820105109549,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,4,5.973000000000001,19558.0,509,0,0.0,13110.526505533511,False,-0.5939786480173092,9,2.567000000000001,74359,513,0,0.0,2640.323763419967,False,-0.05616948877305687,11,1.4620000000000002,83184,0,0,0.0,0.0,False,0.03742688599827894,0.375,417718,0.0,0.0,12,0,0,8,10,10.0,18,26,23,202.0,33.0,14,11,23,1185,1.86935502756387,120.58656653482467
31,23,0,0,0,10.000000000000002,20,10.0,24.2459340108238,18,23.833333333333332,25.25872051498867,21,21.523809523809526,4.789685580725911,29,2.6551724137931036,41.0,20,41.0,3,2.4350000000000005,43149,3,10,1.0,272.459340108238,False,0.06695333062323743,0,0.6590000000000001,44603,20,40,1.0,1169.837360432952,False,0.11385340235688522,11,3.991000000000001,37923.0,407,0,0.0,9868.095142405286,False,-0.23090503963816944,0,0.2,50125,164,174,1.0,8371.350547383132,False,-0.025362944625447456,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,29,6.259000000000002,17626.0,530,0,0.0,13387.121872943995,False,-0.6218679789089326,13,2.6880000000000006,74098,528,0,0.0,2528.9539866232813,False,-0.06011901533602325,7,1.5210000000000004,83082,4,10,1.0,429.15874232290366,False,0.03883091641821151,0.5,415295,0.0,0.0,10,0,0,9,12,11.6,16,25,24,179.0,63.0,12,11,24,789,2.0102116223424673,122.59677815716714
32,24,0,0,0,10.000000000000002,20,10.0,24.735886193184434,27,29.666666666666668,26.14117634539492,10,40.3,4.8251000198148155,14,5.285714285714286,41.0,20,41.0,17,2.6020000000000003,43363,3,10,1.0,277.35886193184433,False,0.07228867931094983,0,0.6590000000000001,44503,20,50,1.0,1436.7943096592217,False,0.11467862542408268,2,4.000000000000001,37626.0,416,0,0.0,10290.128656364725,False,-0.23244805957608275,0,0.2,49968,172,176,1.0,8855.419462017227,False,-0.023836951205789065,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,14,6.370000000000001,16709.0,540,0,0.0,14116.235226513258,False,-0.6304576286518443,8,2.755000000000001,73930,542,0,0.0,2615.20421073963,False,-0.06167638894316974,2,1.5340000000000003,83476,0,4,0.4,164.0,False,0.04209121634261626,0.425,414264,0.0,0.0,11,0,0,9,9,7.490909090909091,18,27,25,201.0,43.0,14,10,25,852,1.8613397497683764,124.45811790693551
33,25,0,0,0,10.000000000000002,20,10.0,25.906615382611218,83,29.698795180722893,26.14117634539492,0,,5.251269486708679,31,7.677419354838711,41.0,20,41.0,26,2.8450000000000006,43553,0,9,0.9,233.15953844350096,False,0.07642731566520626,0,0.6590000000000001,45762,24,13,1.0,576.7859999739459,False,0.13511284478264124,0,3.998000000000001,35879.0,475,0,0.0,12305.642306740328,False,-0.24571421374326752,0,0.2,49250,186,186,1.0,9680.889261409142,False,-0.029315113224022454,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,31,6.666000000000001,15271.0,540,0,0.0,14116.235226513258,False,-0.6528163319092493,11,2.8570000000000007,73534,567,0,0.0,2977.469798963821,False,-0.06435609917960286,5,1.5820000000000003,83582,0,6,0.6,246.0,False,0.043924522654428,0.4375,411520,0.0,0.0,11,0,0,9,12,11.2,19,28,22,228.0,45.0,15,10,22,1823,1.8583714133128524,126.31648932024837
34,22,0,0,0,10.000000000000002,20,10.0,25.906615382611218,0,,25.7512018879313,61,24.770491803278688,5.32275688011916,33,5.7272727272727275,41.0,20,41.0,0,2.8190000000000004,43453,0,19,1.0,492.22569226961315,False,0.07715528719304901,0,0.659,45662,24,23,1.0,835.852153800058,False,0.13584081631048417,51,4.508000000000001,34859.0,475,0,0.0,12305.642306740328,False,-0.2640187144969822,0,0.2,49690,176,186,1.0,9349.287858494796,False,-0.024394445315350743,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,33,6.965000000000002,12085.0,601,0,0.0,15476.47233464671,False,-0.6917789603152709,8,2.926000000000001,73268,584,0,0.0,3108.4900179895894,False,-0.06685650313663999,6,1.637,83735,6,10,1.0,441.93654128071495,False,0.04705446629136294,0.5,407441,0.0,0.0,11,0,0,6,12,12.0,19,25,22,177.0,65.0,14,8,22,886,1.9450114341452718,128.26150075439364
35,22,0,0,0,10.0,20,10.0,26.28185743516028,29,30.379310344827587,26.58721571209499,25,33.04,5.012363090487368,31,3.032258064516129,41.0,20,41.0,10,2.919000000000001,43994,0,10,1.0,262.8185743516028,False,0.0876632228345733,0,0.6590000000000001,45562,24,33,1.0,1107.3012953602893,False,0.13672140421701653,12,4.577000000000001,34441.0,485,0,0.0,12746.700856052736,False,-0.2675624429684451,0,0.2,49717,185,183,1.0,9727.604100818036,False,-0.020515360519542454,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,31,7.242000000000002,9660.0,626,0,0.0,16643.597035771465,False,-0.7204105027149851,8,2.998,73070,615,0,0.0,3082.6033006497314,False,-0.06948727722428862,2,1.6510000000000005,84127,0,6,0.6,246.0,False,0.05072147462679121,0.45,405260,0.0,0.0,11,0,0,11,11,10.2,16,27,19,185.0,31.0,16,6,19,1615,1.8232672587037086,130.08476801309735
36,19,0,0,0,10.0,20,10.0,26.737675966738315,45,29.88888888888889,26.240332060569173,21,23.0,5.012363090487368,0,,41.0,20,41.0,20,3.1090000000000004,44204,2,10,1.0,287.37675966738317,False,0.09314226083545794,0,0.6590000000000001,45917,22,28,1.0,968.6549270686728,False,0.1437631556985465,11,4.675000000000001,33351.0,520,0,0.0,13903.591502703925,False,-0.2767425929338891,0,0.2,49637,185,183,1.0,9748.450820930746,False,-0.021763954302179145,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,7.211000000000002,9177.0,647,0,0.0,16977.494843188255,False,-0.7253246144508415,12,3.110000000000001,72870,615,0,0.0,3082.6033006497314,False,-0.07198157152607329,2,1.6690000000000005,84357,0,0,0.0,0.0,False,0.05205592207824601,0.375,404202,0.0,0.0,11,0,0,8,8,8.0,19,27,20,198.0,29.0,14,5,20,1421,1.4835442984476686,131.56831231154501
37,20,0,0,0,10.0,20,10.0,26.916075126705543,14,31.0,26.097690818188024,9,23.0,5.122147114167937,36,5.75,41.00000000000001,20,41.0,4,3.129000000000001,44472,0,9,0.9,242.2446761403499,False,0.09919205151889812,0,0.6590000000000001,45787,25,38,1.0,1272.8108548148107,False,0.14430736344024767,0,4.6640000000000015,33134.0,527,0,0.0,14184.77159177382,False,-0.27811381458820417,0,0.2,49627,182,184,1.0,9700.700783607004,False,-0.022371861463579452,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,36,7.5710000000000015,7091.0,656,0,0.0,17120.085176731343,False,-0.7566501968690714,9,3.188000000000001,72545,645,0,0.0,3303.7848886383194,False,-0.07465556983002426,11,1.7770000000000004,84187,0,6,0.6,246.00000000000006,False,0.05146976291732661,0.4375,401532,0.0,0.0,8,0,0,9,12,11.571428571428571,21,30,20,230.0,23.0,16,4,20,624,1.5158492177724838,133.0841615293175
38,20,0,0,0,10.0,20,10.0,27.176174563958163,21,30.904761904761905,27.25365192340338,13,43.61538461538461,5.486616457768593,63,6.746031746031746,41.00000000000001,20,41.0,0,3.125000000000001,44432,0,17,1.0,461.9949675872888,False,0.100914429337515,0,0.659,46276,25,29,1.0,1038.1090623547866,False,0.1534682770385614,0,4.6640000000000015,32485.0,548,0,0.0,14892.543661049074,False,-0.28340980851115255,0,0.2,50194,172,181,1.0,9607.213023136816,False,-0.013035558976950497,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,63,8.165000000000001,1996.0,669,0,0.0,18232.69313675686,False,-0.827219986498042,11,3.2890000000000015,72055,689,0,0.0,3780.278739402561,False,-0.07779530112740503,3,1.7960000000000005,84316,9,10,1.0,459.3795481199174,False,0.05440916121945989,0.5,396443,0.0,0.0,11,0,0,11,14,13.333333333333334,18,29,18,198.0,12.0,16,4,18,1580,1.64545370452106,134.72961523383856
39,18,0,0,0,10.0,20,10.0,27.53637633886061,44,29.90909090909091,27.20736225902914,1,19.0,5.486616457768593,0,,41.00000000000001,20,41.0,27,3.395000000000001,44760,0,10,1.0,275.3637633886061,False,0.10669925020814675,0,0.6590000000000001,46176,25,39,1.0,1323.9186772155638,False,0.15452585320337656,1,4.674000000000001,31818.0,570,0,0.0,15695.734513150548,False,-0.2881726499071267,0,0.2,49536,184,191,1.0,10263.299437824917,False,-0.018956827957209522,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,8.102000000000002,1977.0,670,0,0.0,18228.932713549522,False,-0.8275446418910867,9,3.3680000000000008,71931,689,0,0.0,3780.278739402561,False,-0.07934176359451152,1,1.8030000000000004,84718,0,9,0.9,369.00000000000006,False,0.058859109786363696,0.4875,395605,0.0,0.0,10,0,0,8,8,6.916666666666667,17,25,17,150.0,33.0,12,6,17,876,1.427247998304665,136.15686323214322
40,17,0,0,0,9.999999999999998,20,10.0,27.927402304710633,48,30.375,29.026846263699092,38,36.71052631578947,5.257950735261613,65,4.369230769230769,41.00000000000001,20,41.0,10,3.468000000000001,45010,3,10,1.0,309.2740230471063,False,0.11327952405835873,0,0.6590000000000001,46944,22,21,1.0,806.4754483989233,False,0.1670792409031394,7,4.743000000000001,30607.0,608,0,0.0,16979.860601264063,False,-0.2983825586707337,0,0.2,50488,184,170,1.0,10073.205888895602,False,-0.0035782976016114337,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,65,8.752,-4235.0,708,0,0.0,20551.007154698957,False,-0.9060793970714534,11,3.469000000000001,71491,744,0,0.0,3911.9153470346396,False,-0.08400835995763045,0,1.8020000000000005,85067,0,10,1.0,410.00000000000006,False,0.06346731850891087,0.5,390061,0.0,0.0,14,0,0,4,13,13.0,18,22,17,119.0,36.0,9,8,17,2979,1.4401395479217172,137.59700278006494
41,17,0,0,0,9.999999999999998,20,10.0,27.489196817766494,7,7.857142857142857,29.61286426585134,25,33.8,5.365809063399889,77,5.766233766233766,41.0,20,41.0,0,3.458,44920,2,20,1.0,569.7839363553298,False,0.11427178308998663,0,0.6590000000000001,46889,23,24,1.0,889.7407236263958,False,0.16674974393781455,10,4.836000000000001,30557.0,608,0,0.0,16713.431665202028,False,-0.3016704502081507,0,0.2,51048,181,165,1.0,9861.667227881208,False,0.004573139292595685,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,77,9.457,-32054.0,733,0,0.0,21706.229506869033,False,-1.3296413783186734,13,3.588000000000001,70833,821,0,0.0,4405.3292410513095,False,-0.08913778954983408,0,1.802,85354,0,3,0.0,123.0,False,0.06525697467044136,0.375,362236,0.0,0.0,11,0,0,3,14,72.06185931424531,20,23,21,164.0,50.0,10,7,21,542,1.5224871579557657,139.1194899380207
42,21,0,0,0,9.999999999999998,20,10.0,27.708263084548907,35,29.514285714285716,29.61286426585134,0,,5.293261961059803,16,3.8125,41.0,20,41.0,15,3.608000000000001,45437,5,10,1.0,327.08263084548906,False,0.12402428739734138,0,0.659,46819,20,34,1.0,1142.0809448746627,False,0.16813430137388966,0,4.8260000000000005,30180.0,621,0,0.0,17206.831375504873,False,-0.30400876305088587,0,0.2,50392,193,175,1.0,10529.946021841923,False,-0.0012028387961926076,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,16,9.540000000000001,-35267.0,733,0,0.0,21706.229506869033,False,-1.3795986200196761,6,3.6350000000000007,70711,834,0,0.0,4414.580475523875,False,-0.0906016208203493,11,1.9120000000000004,85304,0,3,0.3,123.0,False,0.0646334010949952,0.4125,358265,0.0,0.0,7,0,0,8,11,9.403846153846153,17,25,20,161.0,51.0,13,8,20,479,2.066725168377161,141.18621510639787
43,20,0,0,1,9.999999999999998,20,10.0,27.338138684558007,23,22.652173913043477,29.61286426585134,0,,5.293261961059803,0,,41.0,20,41.0,0,3.593000000000001,45349,6,18,1.0,552.0864963220441,False,0.12462824442705067,0,0.6590000000000001,47228,19,23,1.0,818.7771897448341,False,0.1742312749851468,0,4.826000000000001,29716.0,637,0,0.0,17414.39434206345,False,-0.31047309649286264,0,0.2,50335,190,185,1.0,10672.626239248519,False,-0.000945497099557441,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,9,3.719000000000001,70587,834,0,0.0,4414.580475523875,False,-0.09214808328745579,8,1.9810000000000005,85329,0,0,0.0,0.0,False,0.0641781923849195,0.375,393233,0.0,0.1,11,0,0,7,13,106.54444444444445,19,26,16,191.0,32.0,13,7,16,803,1.588730251416564,142.77494535781443
44,16,0,0,0,9.999999999999998,20,10.0,27.025155383488208,20,22.6,29.61286426585134,0,,5.293261961059803,0,,40.99999999999999,20,41.0,0,3.593000000000001,45638,9,11,1.0,387.2767092183703,False,0.12972068216148247,0,0.6590000000000001,47191,16,30,1.0,970.7546615046463,False,0.1751923224815086,39,5.216000000000001,28624.0,637,39,0.0,18369.92568565019,False,-0.32149589328072115,0,0.2,49883,200,195,1.0,11179.539608538653,False,-0.00450847383049812,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,10,3.8100000000000014,70441,834,0,0.0,4414.580475523875,False,-0.09396891812775861,10,2.0730000000000004,85207,0,0,0.0,0.0,False,0.06265667286083085,0.375,391673,0.0,0.1,9,0,0,10,11,533.2521206399114,11,21,11,157.0,30.0,11,5,11,652,1.5043880613520741,144.2793334191665
45,11,0,0,0,10.0,20,10.0,26.386898022073925,67,23.791044776119403,29.61286426585134,0,,5.293261961059803,0,,40.99999999999999,20,41.0,36,3.9530000000000003,45669,6,10,1.0,323.8689802207393,False,0.12970333235007933,0,0.6590000000000001,47216,19,20,1.0,717.7379604414785,False,0.17269020632060778,0,5.177000000000001,27743.0,666,39,0.0,18728.575789069437,False,-0.3340878634962544,0,0.2,49170,228,205,1.0,12086.84992353238,False,-0.009162569776645759,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,10,3.9000000000000012,70295,834,0,0.0,4414.580475523875,False,-0.09578975296806141,10,2.1630000000000007,85071,0,0,0.0,0.0,False,0.06096055273561728,0.375,389853,0.0,0.1,11,0,0,8,15,15.0,14,22,8,102.0,6.0,9,2,8,696,1.409141748212278,145.68847516737878
46,8,0,0,0,10.0,20,10.0,26.2956826388705,30,25.366666666666667,29.61286426585134,0,,5.293261961059803,0,,40.999999999999986,20,41.0,14,4.057,45876,8,10,1.0,342.956826388705,False,0.13504100207533715,0,0.659,47201,17,24,1.0,801.096383332892,False,0.17334783188312364,0,5.177000000000001,27394.0,678,39,0.0,18983.374535522402,False,-0.3380646172607638,0,0.2,48758,236,215,1.0,12572.546919931476,False,-0.012198093102330387,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,11,4.000000000000001,70119,834,0,0.0,4414.580475523875,False,-0.09798473195363192,9,2.2430000000000008,84951,0,0,0.0,0.0,False,0.059463976154546475,0.375,388988,0.0,0.1,8,0,0,6,18,1153.6360421985423,13,19,12,94.0,21.0,6,2,12,265,1.203252313658595,146.89172748103738
47,12,0,0,0,10.0,20,10.0,26.423395975155874,27,27.85185185185185,29.61286426585134,0,,5.293261961059803,0,,40.999999999999986,20,41.0,3,4.073,46097,9,10,1.0,354.23395975155876,False,0.14062749833310598,0,0.6590000000000001,47460,16,20,1.0,688.4679195031175,False,0.17834390691788213,0,5.177000000000001,26672.0,702,39,0.0,19704.125680927624,False,-0.34455418059608406,0,0.2,48728,229,225,1.0,12713.852138127248,False,-0.011468558088729775,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,13,4.119000000000001,69893,834,0,0.0,4414.580475523875,False,-0.1008032845146486,7,2.3040000000000007,84871,0,0,0.0,0.0,False,0.05846625843383261,0.375,388410,0.0,0.1,9,0,0,5,10,331.0478827105281,14,19,11,111.0,45.0,7,5,11,549,1.3619969561696053,148.25372443720698
48,11,0,0,0,10.0,20,10.0,26.348191516296932,18,25.11111111111111,29.61286426585134,0,,5.293261961059803,0,,40.999999999999986,20,41.0,0,4.07,46037,10,15,1.0,495.222872744454,False,0.1408861799988225,0,0.6590000000000001,47772,15,17,1.0,597.9192557770479,False,0.184918524683589,0,5.177000000000001,26270.0,715,39,0.0,19993.858640520506,False,-0.34916859306115394,0,0.2,48678,224,235,1.0,12861.018002125576,False,-0.011045348484265485,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,12,4.226000000000001,69695,834,0,0.0,4414.580475523875,False,-0.10327263587341541,8,2.3770000000000007,84773,0,0,0.0,0.0,False,0.05724405422595812,0.375,387914,0.0,0.1,10,0,0,6,7,7.0,13,19,16,111.0,27.0,7,4,16,652,1.3376198140904307,149.59134425129741
49,16,0,0,0,10.0,20,10.0,26.418463083235757,29,27.103448275862068,29.61286426585134,0,,5.293261961059803,0,,40.99999999999999,20,41.0,11,4.180000000000001,46469,6,10,1.0,324.1846308323576,False,0.1494267128944805,0,0.6590000000000001,47662,19,24,1.0,824.0431139976581,False,0.1849939992851396,0,5.177000000000001,25862.0,729,39,0.0,20413.96129404707,False,-0.35272089858905437,0,0.2,48300,229,245,1.0,13304.979791194568,False,-0.013845203223076552,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000001,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,10,4.314000000000001,69549,834,0,0.0,4414.580475523875,False,-0.10509347071371822,10,2.4690000000000007,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,387160,0.0,0.1,9,0,0,6,10,206.91961513280958,17,23,12,150.0,48.0,10,6,12,638,1.4553241850808263,151.04666843637824
50,12,0,0,0,10.0,20,10.0,26.760363312799814,33,29.666666666666668,29.61286426585134,0,,5.293261961059803,0,,41.0,11,41.0,23,4.399000000000001,46653,6,10,1.0,327.60363312799814,False,0.1540043337662748,0,0.659,47562,19,34,1.0,1099.8523526351937,False,0.18592832399905337,0,5.177000000000001,25202.0,751,39,0.0,21251.934554280866,False,-0.35704602546227066,0,0.2,47981,230,255,1.0,13706.163949736048,False,-0.015970103099777075,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,11,4.4140000000000015,69383,834,0,0.0,4414.580475523875,False,-0.1071637349841995,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,386099,0.0,0.1,6,0,0,4,7,65.65507044125465,14,18,12,108.0,33.0,6,6,12,200,1.1816874500364065,152.22835588641465
51,12,0,0,0,10.000000000000002,20,10.0,27.112585103825957,41,29.536585365853657,29.61286426585134,0,,5.293261961059803,0,,41.0,13,41.0,1,4.386000000000001,46838,7,10,1.0,341.12585103825955,False,0.15873112291451924,0,0.6590000000000001,48364,18,14,1.0,559.5761914535634,False,0.1990383814175056,0,5.177000000000001,24310.0,781,39,0.0,22329.83067245627,False,-0.36338175048043686,0,0.2,47662,231,265,1.0,14110.416189434402,False,-0.018067473714787168,0,0.2,64689,0,0,0.0,0.0,False,0.005815128663608801,0,9.524000000000003,-49795.63888888889,733,0,0.0,21706.229506869033,True,-1.605496760249621,13,4.533000000000001,69163,834,0,0.0,4414.580475523875,False,-0.10990745871616263,0,2.4590000000000005,84629,0,0,0.0,0.0,False,0.05544816232867316,0.375,385655,0.0,0.1,9,0,0,3,5,4.090909090909091,19,22,11,129.0,27.0,8,4,11,1092,1.3546035615727305,153.58295944798738
