index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,19,0,0,0,10.000000000000002,20,10.0,5.0906593412540335,15,3.3333333333333335,37.28022090451474,18,26.0,7.341248869490138,5,8.0,57.0,20,57.0,4,1.1580000000000004,41655,279,0,0.0,2790.0000000000005,False,-0.061068702290076333,11,2.1910000000000007,38627.0,241,0,0.0,2410.0000000000005,False,-0.13125408942202835,0,0.2,90265,9,91,1.0,3438.316036382128,False,0.051932779275540276,0,0.281,90922,3,40,1.0,1506.4808142043519,False,0.048399990932403665,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,5,5.794000000000001,81638.0,188,0,0.0,7008.6815300487715,False,-0.3540965963554238,0,0.542,168012,3,15,1.0,877.0237466084704,False,0.04969940410222298,11,2.1730000000000005,153557,423,0,0.0,3105.3482717943284,False,-0.03343402937593293,0.375,796678,0.0,0.0,18,0,0,11,12,12.0,19,30,16,156.0,32.0,13,6,16,1181,1.789008556981571,97.01781914796447
26,16,0,0,0,10.000000000000002,20,10.0,5.101772812502521,26,5.153846153846154,38.895335197122236,19,46.473684210526315,6.825198314951518,19,1.8421052631578947,56.99999999999999,20,57.0,12,1.2740000000000002,41413,290,0,0.0,2900.0000000000005,False,-0.06514721919302072,14,2.3200000000000007,38245.0,250,0,0.0,2500.0000000000005,False,-0.1386041439476554,0,0.2,90253,23,96,1.0,3851.2929536112924,False,0.054156953407427086,0,0.281,91683,0,31,0.5,1205.7553911107893,False,0.055383251896153965,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,19,5.979000000000002,79601.0,207,0,0.0,8051.334385804303,False,-0.36559473829340117,0,0.542,168380,8,18,1.0,1080.6015865196118,False,0.05262689386670704,13,2.2920000000000007,153223,427,0,0.0,2914.359680484298,False,-0.03611042317967197,0.3125,794800,0.0,0.0,20,0,0,13,13,13.0,19,32,15,156.0,24.0,12,4,15,1482,1.9535268640029244,98.9713460119674
27,15,0,0,0,10.000000000000002,20,10.0,4.903202093092414,37,4.1891891891891895,38.37165044170202,8,32.0,6.556795284540245,16,3.5,56.99999999999999,20,57.0,7,1.3320000000000003,41209,302,0,0.0,3020.0000000000005,False,-0.06828789531079607,30,2.606000000000001,37320.0,258,0,0.0,2580.0000000000005,False,-0.1579062159214831,0,0.2,90411,27,98,1.0,3892.808199800293,False,0.05620122937113485,0,0.281,91626,13,41,1.0,1636.9792953199844,False,0.05719714153974586,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,16,6.120000000000001,78456.0,215,0,0.0,8249.904844965935,False,-0.3735276976575231,0,0.542,169010,13,16,1.0,997.2383386990231,False,0.05629299996478904,8,2.359000000000001,153066,428,0,0.0,2806.308381783225,False,-0.03742542956291244,0.375,793100,0.0,0.0,16,0,0,10,15,15.0,26,36,19,167.0,33.0,12,3,19,1140,1.9531074810074642,100.92445349297486
28,19,0,0,0,10.000000000000002,20,10.0,5.056343378013462,10,7.4,38.80392339714425,5,47.0,6.434003024155351,9,4.0,56.99999999999999,20,57.0,10,1.4250000000000003,40961,312,0,0.0,3120.0000000000005,False,-0.07260632497273718,0,2.576000000000001,37220.0,268,0,0.0,2680.0000000000005,False,-0.1589967284623773,0,0.2,90355,25,108,1.0,4317.232311341916,False,0.05798767374942483,0,0.281,91843,5,46,1.0,1810.262193158703,False,0.060669591580565084,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,9,6.194000000000001,77807.0,220,0,0.0,8536.863147371736,False,-0.3773626596038062,0,0.542,169523,3,17,1.0,988.3020090724659,False,0.05946191621458933,11,2.4610000000000007,152785,437,0,0.0,2811.6593215558883,False,-0.03915980893735514,0.375,792496,0.0,0.0,14,0,0,11,8,8.0,22,33,19,191.0,45.0,13,6,19,948,1.7424683860153891,102.66692187899025
29,19,0,0,0,10.000000000000002,20,10.0,5.069499753115189,1,7.0,39.30916407765192,2,62.0,6.356636181427065,45,6.066666666666666,56.99999999999999,20,57.0,0,1.4150000000000003,40841,324,0,0.0,3240.0000000000005,False,-0.07391494002181025,1,2.5860000000000007,37126.0,276,0,0.0,2760.0000000000005,False,-0.16017448200654308,0,0.2,90355,15,118,1.0,4714.523857459655,False,0.060259391017346495,0,0.281,91960,0,50,0.6,1965.458203882596,False,0.0628950184913749,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,45,6.635000000000002,74014.0,222,0,0.0,8726.634425238726,False,-0.4054171461426701,0,0.542,170315,0,12,0.9,683.9999999999999,False,0.06344913537934257,6,2.5100000000000007,152417,476,0,0.0,3025.758822359283,False,-0.04078592047870615,0.3125,789030,0.0,0.0,20,0,0,9,11,11.0,26,35,16,213.0,44.0,15,4,16,1122,1.9400912949931808,104.60701317398343
30,16,0,0,0,10.000000000000002,20,10.0,5.2610813227871756,25,6.28,40.11904804617161,9,47.55555555555556,6.487306071568098,10,9.0,57.0,20,57.0,15,1.5650000000000006,40535,334,0,0.0,3340.0000000000005,False,-0.07949836423118865,10,2.6850000000000005,36831.0,286,0,0.0,2860.0000000000005,False,-0.16551799345692475,0,0.2,90251,18,128,1.0,5229.937613720136,False,0.06201718613108043,0,0.281,92335,2,51,1.0,2056.5936130003265,False,0.06770463966812852,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,10,6.690000000000001,73176.0,231,0,0.0,9267.500098665643,False,-0.40972280134629435,0,0.542,170771,0,4,0.0,228.0,False,0.06486991743262191,12,2.6240000000000006,152028,486,0,0.0,3152.830750782096,False,-0.042814049693777535,0.25,787929,0.0,0.0,17,0,0,8,12,12.0,26,34,18,129.0,31.0,12,4,18,1084,1.952881804027129,106.55989497801056
31,18,0,0,0,10.000000000000002,20,10.0,4.83804351930656,30,2.8333333333333335,38.91667331200946,10,29.0,6.527157890601124,9,7.333333333333333,57.0,20,57.0,1,1.5600000000000003,40392,347,0,0.0,3470.0000000000005,False,-0.08119956379498364,29,2.9650000000000007,35977.0,293,0,0.0,2930.0000000000005,False,-0.18338058887677208,0,0.2,90471,28,128,1.0,5116.7994024777945,False,0.06388618530058325,0,0.281,92320,2,61,1.0,2383.5931590711903,False,0.06940288621771439,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,9,6.770000000000001,72458.0,241,0,0.0,9378.918268194278,False,-0.4147470460700116,1,0.552,170988,0,0,0.0,0.0,False,0.06551176195669108,15,2.7620000000000005,151532,495,0,0.0,3230.9431558475567,False,-0.04566149507447407,0.25,786140,0.0,0.0,12,0,0,14,16,16.0,16,30,22,178.0,24.0,13,5,22,718,2.112660520011559,108.67255549802212
32,22,0,0,0,10.000000000000002,20,10.0,4.436904822714222,53,3.2641509433962264,38.7870649508657,1,28.0,5.99828635134538,33,3.242424242424242,57.0,20,57.0,11,1.669,40132,358,0,0.0,3580.0000000000005,False,-0.08567066521264995,42,3.356000000000001,34605.0,302,0,0.0,3020.0000000000005,False,-0.2123227917121047,0,0.2,90389,33,137,1.0,5460.24575741817,False,0.06491226145842527,0,0.281,92257,30,71,1.0,2886.9887561928913,False,0.0715608382385833,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,33,7.091000000000002,69966.0,242,0,0.0,9386.4697181095,False,-0.4336231130637105,11,0.661,170735,0,0,0.0,0.0,False,0.06393519239756972,9,2.837000000000001,151245,528,0,0.0,3167.0951935103603,False,-0.047648869937652744,0.25,781331,0.0,0.0,11,0,0,14,23,23.0,24,38,15,235.0,15.0,17,5,15,228,2.0687792479875498,110.74133474600967
33,15,0,0,0,10.000000000000002,20,10.0,4.446905477515563,7,4.714285714285714,36.635770177293736,19,28.05263157894737,6.169921664785346,2,22.0,56.99999999999999,20,57.0,3,1.6880000000000004,39965,371,0,0.0,3710.0000000000005,False,-0.08789531079607416,4,3.354000000000001,34456.0,309,0,0.0,3090.0000000000005,False,-0.2148091603053435,0,0.2,90771,24,132,1.0,4942.647394863147,False,0.0663211886306689,0,0.281,92375,26,77,1.0,2936.5738460670223,False,0.07319381680675989,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,2,7.078000000000001,69377.0,261,0,0.0,9561.936016273665,False,-0.4374258035022506,8,0.7300000000000002,170584,0,0,0.0,0.0,False,0.06299423586228385,12,2.948000000000001,150909,530,0,0.0,3270.0584823362337,False,-0.04942184613698012,0.25,780439,0.0,0.0,14,0,0,9,14,14.0,21,30,16,108.0,28.0,9,6,16,733,1.8393844930105843,112.58071923902025
34,16,0,0,0,10.000000000000002,20,10.0,4.192445192933408,18,1.7222222222222223,37.122498684546706,12,40.583333333333336,5.904133837677633,25,4.12,56.99999999999999,20,57.0,0,1.6850000000000003,39865,381,0,0.0,3810.0000000000005,False,-0.08898582333696838,18,3.5300000000000016,33957.0,319,0,0.0,3190.0000000000005,False,-0.22460196292257362,0,0.2,90983,19,135,1.0,5091.193781079541,False,0.06959501493018051,0,0.281,92619,29,82,1.0,3165.6258027278986,False,0.0772939274883519,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,25,7.3260000000000005,67260.0,273,0,0.0,10134.44214088125,False,-0.45131414234336,9,0.812,170330,0,9,0.9,512.9999999999999,False,0.06300981461286805,11,3.046000000000001,150619,546,0,0.0,3223.6570753719875,False,-0.05137355639391805,0.3625,777635,0.0,0.0,13,0,0,3,17,17.0,29,32,17,170.0,30.0,11,5,17,687,1.6942579840542749,114.27497722307453
35,17,0,0,0,10.0,20,10.0,4.1048130834938865,21,3.380952380952381,39.48259439482388,13,55.38461538461539,5.686384909309391,23,4.043478260869565,56.99999999999999,20,57.0,7,1.7550000000000003,39677,390,0,0.0,3900.0,False,-0.09210468920392585,14,3.6520000000000006,33545.0,330,0,0.0,3300.0,False,-0.23238822246455834,0,0.2,90922,20,145,1.0,5807.07244891934,False,0.07299081944191846,0,0.281,93329,29,79,1.0,3238.164536612409,False,0.08582827977432385,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,23,7.5310000000000015,65093.0,286,0,0.0,11292.02199691963,False,-0.4633625577613257,3,0.8330000000000002,170745,0,9,0.9,512.9999999999999,False,0.06559588720984577,8,3.1150000000000007,150428,560,0,0.0,3184.3755492132586,False,-0.05268616435826994,0.3625,775741,0.0,0.0,15,0,0,7,15,14.5,30,37,15,194.0,9.0,14,3,15,1376,1.7988585219718516,116.07383574504638
36,15,0,0,0,10.0,20,10.0,4.514390024821477,22,7.7727272727272725,37.538542299913914,13,24.0,5.6360425142687784,14,5.0,56.99999999999999,20,57.0,22,1.9680000000000004,39173,401,0,0.0,4010.0,False,-0.10189749182115594,0,3.6380000000000003,33455.0,339,0,0.0,3390.0,False,-0.23336968375136313,0,0.2,90873,17,155,1.0,5895.218686908622,False,0.07293447552639222,0,0.281,93519,34,76,1.0,3006.418475637388,False,0.0866759973676417,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,14,7.6480000000000015,64049.0,299,0,0.0,11224.02414767426,False,-0.4715404298785673,0,0.8300000000000001,171258,0,0,0.0,0.0,False,0.06719426701978501,11,3.2170000000000005,150112,574,0,0.0,3235.0884031902788,False,-0.05449730985140909,0.25,774441,0.0,0.0,17,0,0,5,11,11.0,27,32,16,141.0,12.0,11,4,16,1025,1.7612947250017896,117.83513047004817
37,16,0,0,0,10.0,20,10.0,4.5491089672947975,7,5.428571428571429,37.05224104151715,6,29.5,5.163241389149146,32,2.625,57.0,20,57.0,0,1.9460000000000006,39063,412,0,0.0,4120.0,False,-0.10309705561613959,7,3.708000000000001,33248.0,348,0,0.0,3480.0,False,-0.23690294438386042,0,0.2,90946,9,162,1.0,6043.405029431431,False,0.07461663614829901,0,0.281,93585,29,83,1.0,3207.2601664974727,False,0.0885791896806918,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,32,7.954000000000002,61554.0,305,0,0.0,11300.93351766273,False,-0.49017617521881246,7,0.9000000000000004,171114,0,8,0.8,456.0,False,0.06771771303941423,13,3.336000000000001,149717,598,0,0.0,3087.618350711189,False,-0.05741823227695533,0.35,771229,0.0,0.0,13,0,0,6,16,16.0,22,28,20,129.0,23.0,11,5,20,377,1.5801211660145782,119.41525163606275
38,20,0,0,0,10.0,20,10.0,4.57648397521391,6,5.333333333333333,38.48165132968309,5,64.0,5.04084414193762,11,3.0,56.99999999999999,20,57.0,3,1.9760000000000004,38906,424,0,0.0,4240.0,False,-0.10521264994547437,3,3.731000000000001,33110.0,356,0,0.0,3560.0,False,-0.23904034896401308,0,0.2,90928,1,172,1.0,6623.420512680705,False,0.07772732244250936,0,0.281,93891,23,88,1.0,3491.6444484420317,False,0.09370472449734132,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,11,8.032000000000002,60717.0,310,0,0.0,11929.311912201758,False,-0.49414230151874255,1,0.9030000000000002,171559,0,0,0.0,0.0,False,0.06906994859012307,11,3.4330000000000007,149426,609,0,0.0,3069.8740824400106,False,-0.05928688555089582,0.25,770539,0.0,0.0,13,0,0,7,12,11.333333333333332,27,34,21,187.0,29.0,14,6,21,862,2.0679744979715906,121.48322613403434
39,21,0,0,0,10.0,20,10.0,4.720435019987526,26,5.576923076923077,38.12376599640888,11,35.36363636363637,4.782873756168257,27,3.111111111111111,56.99999999999999,20,57.0,15,2.1230000000000007,38560,438,0,0.0,4380.0,False,-0.11123227917121047,11,3.838000000000001,32817.0,362,0,0.0,3620.0,False,-0.24477644492911668,0,0.2,90952,4,180,1.0,6881.159619433548,False,0.07947554189262458,0,0.281,94111,26,89,1.0,3515.746484200066,False,0.09635846485253287,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,27,8.291,58516.0,321,0,0.0,12237.728884847249,False,-0.5096695890393371,9,0.9920000000000002,171311,8,10,1.0,608.262990049346,False,0.06941973201448612,11,3.5320000000000014,149155,618,0,0.0,2955.815981311983,False,-0.061330998656139724,0.375,767424,0.0,0.0,12,0,0,7,19,19.0,26,33,21,162.0,47.0,13,8,21,589,1.5819332800456323,123.06515941407997
40,21,0,0,0,9.999999999999998,20,10.0,5.01825826308893,31,6.580645161290323,38.397412639206564,1,62.0,4.572857198793841,23,2.9130434782608696,56.99999999999999,20,57.0,12,2.228,38348,446,0,0.0,4459.999999999999,False,-0.11498364231188658,19,4.017,32307.0,374,0,0.0,3739.9999999999995,False,-0.2545910577971647,0,0.2,90820,20,189,1.0,7357.476154071819,False,0.08068957008606653,0,0.281,94101,21,99,1.0,3906.7272748063174,False,0.09847973694181539,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,23,8.494000000000002,56987.0,322,0,0.0,12363.966869824513,False,-0.5207899966248245,0,0.9830000000000003,171880,0,9,0.9,512.9999999999999,False,0.072668639975074,10,3.621000000000001,148877,640,0,0.0,2926.628607228058,False,-0.06315429628531531,0.3625,765322,0.0,0.0,16,0,0,8,13,13.0,25,33,19,190.0,29.0,15,6,19,832,1.8555278700077906,124.92068728408776
41,19,0,0,0,9.999999999999998,20,10.0,4.765352303931881,21,2.6666666666666665,39.95931159057517,16,47.625,4.553750764176809,19,4.368421052631579,56.999999999999986,20,57.0,1,2.2260000000000004,38206,459,0,0.0,4589.999999999999,False,-0.11666303162486369,20,4.198,31780.0,381,0,0.0,3809.9999999999995,False,-0.2653217011995638,0,0.2,91546,22,183,1.0,7417.391771761758,False,0.08933471959883443,0,0.281,94081,20,109,1.0,4450.872009451331,False,0.10136244187328504,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,19,8.661,55120.0,338,0,0.0,13506.247317614407,False,-0.5306205959777635,3,1.0130000000000003,172360,0,0,0.0,0.0,False,0.07406138027730176,8,3.691000000000001,148638,659,0,0.0,3000.9217535925172,False,-0.06441214596169964,0.25,763733,0.0,0.0,16,0,0,7,13,13.0,31,38,16,212.0,12.0,15,4,16,1475,2.030964561039582,126.95165184512734
42,16,0,0,0,9.999999999999998,20,10.0,5.121546460998198,28,7.357142857142857,37.9867453717595,14,26.0,4.666698811718719,26,5.461538461538462,56.99999999999999,20,57.0,19,2.4150000000000005,37841,471,0,0.0,4709.999999999999,False,-0.12331515812431842,9,4.268000000000001,31510.0,389,0,0.0,3889.999999999999,False,-0.2703380588876772,0,0.2,91892,14,179,1.0,6871.329071998925,False,0.09016919062703084,0,0.281,93893,36,119,1.0,4704.798371835315,False,0.10066442352066672,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,26,8.902000000000001,53066.0,352,0,0.0,13371.334370859342,False,-0.5467143038148546,12,1.1300000000000001,172080,0,0,0.0,0.0,False,0.07231656021187101,8,3.763000000000001,148344,685,0,0.0,3196.6886860273225,False,-0.06563424618779465,0.25,760628,0.0,0.0,12,0,0,7,18,18.0,26,33,14,140.0,20.0,12,4,14,564,2.9793246570043266,129.93097650213167
43,14,0,0,0,9.999999999999998,20,10.0,5.0762539079179465,4,3.0,37.40538834872233,7,30.0,4.885622570220066,19,7.052631578947368,56.99999999999999,20,57.0,0,2.396000000000001,37711,484,0,0.0,4839.999999999999,False,-0.12473282442748092,4,4.299,31366.0,396,0,0.0,3959.999999999999,False,-0.2727153762268266,0,0.2,91890,6,189,1.0,7100.075921356029,False,0.09145429549166907,0,0.281,94093,28,122,1.0,4705.592487965827,False,0.1029561685210127,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,19,9.066,51811.0,359,0,0.0,13428.534417191318,False,-0.55601797003015,9,1.2080000000000002,171840,0,9,0.9,512.9999999999999,False,0.07241937996572675,11,3.865000000000001,148022,695,0,0.0,3395.5076863029462,False,-0.06702131893970108,0.3625,758735,0.0,0.0,11,0,0,4,16,16.0,28,32,19,163.0,24.0,11,3,19,410,1.7911597400088795,131.72213624214055
44,19,0,0,0,9.999999999999998,20,10.0,5.101511839504207,27,5.2592592592592595,37.960884450679046,2,62.0,4.940607718770494,21,5.428571428571429,56.999999999999986,20,57.0,0,2.396000000000001,37601,495,0,0.0,4949.999999999999,False,-0.12593238822246455,27,4.565000000000001,30700.0,405,0,0.0,4049.999999999999,False,-0.2862595419847328,0,0.2,91860,1,199,1.0,7559.317517524634,False,0.09373716316643209,0,0.281,94105,40,130,1.0,5138.9754521684445,False,0.10557148915389704,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,21,9.257,50415.0,361,0,0.0,13703.879286695135,False,-0.5655638440335037,0,1.1990000000000003,172317,2,10,1.0,579.8812154375408,False,0.07560019073200669,11,3.964000000000001,147684,704,0,0.0,3478.1878340144276,False,-0.06886995533879291,0.375,756684,0.0,0.0,19,0,0,9,13,13.0,27,36,19,208.0,59.0,15,4,19,837,1.655094142013695,133.37723038415425
45,19,0,0,0,10.0,20,10.0,5.015865329887984,5,2.0,37.59074604297804,11,34.90909090909091,5.865599659801847,27,12.25925925925926,56.999999999999986,20,57.0,0,2.396000000000001,37511,504,0,0.0,5040.0,False,-0.12691384950926934,5,4.588000000000001,30495.0,416,0,0.0,4160.0,False,-0.2895310796074155,0,0.2,92052,0,192,0.1,7217.423240251784,False,0.09397792413487518,0,0.281,94287,35,137,1.0,5325.487494434071,False,0.10871932284136,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,27,9.506000000000002,48512.0,372,0,0.0,13983.757527987831,False,-0.5789387056191148,0,1.1990000000000005,172703,12,10,1.0,640.3871959176221,False,0.07819407133795794,10,4.053000000000001,147321,711,0,0.0,4170.441358119114,False,-0.0689751009250066,0.2625,754883,0.0,0.0,18,0,0,7,10,10.0,28,35,21,205.0,38.0,15,4,21,1154,1.6902333189500496,135.0674637031043
46,21,0,0,0,10.0,20,10.0,5.107800467340296,28,5.642857142857143,36.07720047702825,20,29.9,5.772688941922306,5,2.2,56.999999999999986,20,57.0,11,2.5060000000000007,37258,515,0,0.0,5150.0,False,-0.13123227917121047,17,4.753000000000002,30050.0,425,0,0.0,4250.0,False,-0.29825517993456924,0,0.2,91904,11,202,1.0,7343.78030150045,False,0.09300790401461786,0,0.281,94875,32,127,1.0,4745.254075537478,False,0.11212592246113162,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,5,9.529000000000002,47663.0,392,0,0.0,14142.262586995073,False,-0.5847781329436762,0,1.1990000000000003,173273,2,10,1.0,581.5453778838445,False,0.08156269006974241,10,4.143000000000001,147100,716,0,0.0,4133.245282416371,False,-0.07046815615386712,0.375,754125,0.0,0.0,17,0,0,12,11,11.0,28,40,21,280.0,18.0,19,2,21,1368,1.96437209402211,137.0318357971264
47,21,0,0,0,10.0,20,10.0,5.135610535641706,9,5.666666666666667,34.739472579630004,14,26.0,5.460796852274729,16,2.0,56.999999999999986,20,57.0,4,2.5350000000000006,37108,525,0,0.0,5250.0,False,-0.1334133042529989,5,4.786000000000001,29856.0,435,0,0.0,4350.0,False,-0.3013958560523446,0,0.2,91886,3,212,1.0,7380.175018488486,False,0.09301016101053536,0,0.281,95206,29,123,1.0,4421.8878328281,False,0.1140622338713682,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,16,9.684000000000003,46401.0,406,0,0.0,14104.225867329782,False,-0.5944961429409653,4,1.2390000000000003,173785,0,2,0.2,113.99999999999997,False,0.08329646362361738,6,4.1930000000000005,146978,732,0,0.0,3997.303295865102,False,-0.07165196044285692,0.275,753222,0.0,0.0,17,0,0,8,11,11.0,31,39,17,202.0,21.0,17,4,17,1134,2.0009290350135416,139.03276483213995
48,17,0,0,0,10.0,20,10.0,5.0123626779473165,5,1.0,34.09529195240848,12,29.0,6.347448413070864,16,16.0,56.999999999999986,20,57.0,0,2.5310000000000006,36998,536,0,0.0,5360.0,False,-0.13461286804798256,5,4.831000000000001,29666.0,444,0,0.0,4440.0,False,-0.3045583424209378,0,0.2,92229,0,208,0.8,7091.820726100964,False,0.09528390337763439,0,0.281,95206,19,133,1.0,4629.908720551327,False,0.11525169951025994,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,16,9.828000000000001,45413.0,418,0,0.0,14251.832036106745,False,-0.6014313868406423,10,1.3350000000000002,173467,2,10,1.0,582.6948968261416,False,0.08277518272885531,8,4.267000000000001,146788,736,0,0.0,4671.722032020156,False,-0.07073462523128163,0.35,751769,0.0,0.0,15,0,0,3,12,12.0,32,35,18,157.0,34.0,12,5,18,662,1.7364870349992998,140.76925186713925
49,18,0,0,0,10.0,20,10.0,4.795607481350157,16,2.75,34.09529195240848,0,,6.073396689415086,26,4.269230769230769,56.99999999999999,20,57.0,1,2.541000000000001,36876,547,0,0.0,5470.0,False,-0.1360741548527808,15,4.976000000000002,29231.0,453,0,0.0,4530.0,False,-0.31306434023991275,0,0.2,92201,0,216,0.8,7364.583061720232,False,0.09652335270816557,0,0.281,95190,17,143,1.0,4957.152076377365,False,0.11693990414542821,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,26,10.072000000000001,43711.0,418,0,0.0,14251.832036106745,False,-0.6143430308373348,1,1.3350000000000002,173995,4,10,1.0,594.2935867576603,False,0.08610155347174848,9,4.349000000000001,146522,750,0,0.0,4555.0475170613145,False,-0.07275573292705627,0.35,749728,0.0,0.0,14,0,0,8,15,14.333333333333334,28,36,16,227.0,9.0,15,3,16,656,1.8939264939981513,142.6631783611374
50,16,0,0,0,10.0,20,10.0,4.779273891194085,7,4.428571428571429,34.09529195240848,0,,6.273662526630498,9,10.222222222222221,56.99999999999999,20,57.0,3,2.5700000000000007,36769,554,0,0.0,5540.0,False,-0.1376444929116685,4,5.001000000000001,29021.0,466,0,0.0,4660.0,False,-0.316226826608506,0,0.2,92183,0,218,0.2,7432.773645625049,False,0.09670741880782362,0,0.281,95177,12,153,1.0,5273.930955412827,False,0.11860258085503028,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,9,10.136000000000001,43336.0,418,0,0.0,14251.832036106745,False,-0.6171878407661008,1,1.344,174554,0,4,0.4,227.99999999999997,False,0.0884436828166381,9,4.430000000000001,146251,759,0,0.0,4761.709857712548,False,-0.07380056127835315,0.2,749293,0.0,0.0,18,0,0,5,11,10.5,27,32,16,120.0,25.0,11,5,16,713,1.99288387701381,144.6560622381512
51,16,0,0,0,10.000000000000002,20,10.0,4.619152897741527,14,3.0,34.09529195240848,0,,5.879224857072812,15,1.4666666666666666,57.0,20,57.0,2,2.5870000000000006,36665,562,0,0.0,5620.000000000001,False,-0.1390403489640131,12,5.117000000000001,28637.0,478,0,0.0,4780.000000000001,False,-0.32329334787350056,0,0.2,92157,0,224,0.6,7637.3453973395,False,0.09757982569982442,0,0.281,95161,10,163,1.0,5603.724117219997,False,0.12030536530780052,0,0.2,132002,0,0,0.0,0.0,False,0.001388267245237788,15,10.277000000000001,42458.0,418,0,0.0,14251.832036106745,False,-0.6238484890793181,4,1.3830000000000002,174738,0,0,0.0,0.0,False,0.08887988783299579,12,4.541,145945,774,0,0.0,4550.520039374356,False,-0.07636541505102241,0.2,747763,0.0,0.0,11,0,0,7,13,13.0,27,34,17,150.0,14.0,14,2,17,428,1.9357445130008273,146.59180675115203
