index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,23,0,0,0,10.000000000000002,20,10.0,16.095619217132253,20,17.4,18.49294256327103,15,32.0,9.23494237436208,71,10.32394366197183,32.99999999999999,20,33.0,0,0.2,46830,4,17,1.0,313.6255266912483,False,0.07195064821813757,5,2.0860000000000007,36012,270,0,0.0,2700.0000000000005,False,-0.1476284990760386,0,0.2,59753,0,12,0.0,221.91531075925235,False,0.011642714919807836,0,1.3340000000000003,56631,164,15,1.0,2917.075690058755,False,-0.018343255681801788,27,6.581000000000001,37254.0,73,0,0.0,1349.984807118785,False,-0.4855900017148442,44,6.346000000000002,44983,300,0,0.0,5547.882768981309,False,-0.3522989518330917,0,0.2,95592,141,28,1.0,2226.1268747850527,False,0.05058244453924027,12,2.2640000000000007,80471,1003,0,0.0,9262.647201485166,False,-0.07546715770141352,0.375,457526,0.0,0.0,13,0,0,11,15,15.0,20,31,25,226.0,66.0,16,7,25,1287,2.2036008909344673,91.65197546873242
26,25,0,0,0,10.000000000000002,20,10.0,15.902647390027285,2,2.0,18.2191282548251,10,13.6,9.091602573885101,42,7.523809523809524,32.999999999999986,20,33.0,0,0.2,46750,2,27,1.0,449.3714795307367,False,0.07167398397931617,2,2.1010000000000004,35854,282,0,0.0,2820.0000000000005,False,-0.1498642575228709,0,0.2,59753,0,12,0.0,218.6295390579012,False,0.011614951745313929,0,1.3340000000000003,56763,156,15,1.0,2754.099916666633,False,-0.017489650049289145,21,6.764000000000002,36365.0,75,0,0.0,1366.4346191118825,False,-0.4975354683851743,21,6.512000000000002,44360,308,0,0.0,5611.491502486131,False,-0.36031701204015754,0,0.2,95777,156,28,1.0,2342.2900015260752,False,0.05322322894070586,10,2.3520000000000003,80184,1020,0,0.0,9273.434625362803,False,-0.07852646620081259,0.375,455806,0.0,0.0,13,0,0,16,10,10.0,16,32,26,255.0,51.0,18,7,26,666,2.3619830776005983,94.01395854633301
27,26,0,0,0,10.000000000000002,20,10.0,15.902647390027285,0,,20.41853500145498,15,44.0,9.185453066561632,79,9.721518987341772,32.999999999999986,20,33.0,0,0.2,46620,5,37,1.0,638.3979534310096,False,0.07086439387483182,0,2.0990000000000006,35784,289,0,0.0,2890.0000000000005,False,-0.15066274268245386,0,0.2,59753,0,12,0.0,245.02242001745975,False,0.01183795876651843,0,1.3340000000000003,57423,146,10,1.0,2525.9718689585334,False,-0.008263862535204666,27,7.013000000000003,34559.0,90,0,0.0,1837.6681501309483,False,-0.5188337098034058,52,7.011000000000003,41926,308,0,0.0,6288.908780448134,False,-0.38873429278309485,0,0.2,96164,160,25,1.0,2294.6724906498607,False,0.05716885838330594,7,2.4120000000000004,79387,1085,0,0.0,9966.216577219371,False,-0.08342178308716353,0.375,451616,0.0,0.0,13,0,0,16,12,12.0,20,36,23,233.0,48.0,20,6,23,1289,2.277460439130664,96.29141898546368
28,23,0,0,0,10.000000000000002,20,10.0,16.5758544795318,13,23.384615384615383,20.39133226887791,11,20.0,9.038448448084068,56,7.785714285714286,32.999999999999986,20,33.0,0,0.2,46794,8,34,1.0,643.5790523040812,False,0.07489310624762255,0,2.099,35714,296,0,0.0,2960.0000000000005,False,-0.15146122784203683,0,0.2,59753,0,12,0.0,244.69598722653492,False,0.011835200568031506,1,1.344,57313,149,10,1.0,2673.7156401390175,False,-0.008874392563252861,28,7.266000000000002,33133.0,101,0,0.0,2059.524559156669,False,-0.5366693030315011,28,7.2390000000000025,41062,308,0,0.0,6280.530338814397,False,-0.40050906419910764,0,0.2,96440,158,23,1.0,2187.0748547972826,False,0.059582802935378314,8,2.4850000000000008,78984,1133,0,0.0,10240.562091679249,False,-0.08630967152451817,0.375,449193,0.0,0.0,13,0,0,7,10,9.09090909090909,25,32,17,245.0,48.0,17,6,17,900,2.0959109840914607,98.38732996955514
29,17,0,0,0,10.000000000000002,20,10.0,16.00594455816691,18,11.88888888888889,20.360559547374212,13,20.0,9.01400883037615,52,8.788461538461538,32.999999999999986,20,33.0,0,0.2,46847,12,35,1.0,680.2080595358418,False,0.07652006547048847,9,2.189,35474,302,0,0.0,3020.0000000000005,False,-0.1562521387995346,0,0.2,59753,0,12,0.0,244.32671456849056,False,0.011832080393481157,3,1.3730000000000002,57281,157,10,1.0,2716.5388911059467,False,-0.009053325803921066,30,7.538000000000002,31669.0,114,0,0.0,2321.10378840066,False,-0.5547508999471019,22,7.431000000000002,40415,308,0,0.0,6271.052340591257,False,-0.409348240675198,0,0.2,96477,166,26,1.0,2354.3254658424407,False,0.06089324960533217,13,2.6070000000000007,78539,1167,0,0.0,10519.348305048969,False,-0.08962971729704303,0.375,446455,0.0,0.0,11,0,0,4,15,14.23076923076923,21,25,23,128.0,58.0,10,7,23,624,1.8362972782924771,100.22362724784762
30,23,0,0,0,10.000000000000002,20,10.0,17.28429529650751,20,25.8,20.808017003751175,3,43.0,8.707671454232372,32,4.125,32.99999999999999,20,33.0,0,0.2,47220,16,26,1.0,609.3916777091953,False,0.08422183831484492,1,2.1900000000000004,35396,308,0,0.0,3080.0000000000005,False,-0.15734720416124837,0,0.2,59753,0,12,0.0,249.6962040450141,False,0.011877449970807065,0,1.37,56894,167,17,1.0,3240.213603580524,False,-0.011168452863704853,24,7.748000000000004,30604.0,117,0,0.0,2434.5379894388875,False,-0.5684256846361948,8,7.489000000000003,40255,308,0,0.0,6408.869237155362,False,-0.41058366513531686,0,0.2,96750,168,27,1.0,2353.8888043110383,False,0.06385668939538207,11,2.704000000000001,78284,1187,0,0.0,10336.006016173826,False,-0.09339587602160894,0.375,445156,0.0,0.0,12,0,0,8,8,8.0,22,30,20,236.0,51.0,16,7,20,1139,1.9067974649369717,102.13042471278459
31,20,0,0,0,10.000000000000002,20,10.0,17.28429529650751,0,,19.854530427854293,12,9.0,8.952668488537098,34,12.264705882352942,33.0,20,33.0,0,0.2,47110,17,36,1.0,792.2346306742703,False,0.08379799044868329,0,2.1890000000000005,35306,317,0,0.0,3170.0000000000005,False,-0.15837382793785504,0,0.2,59753,0,12,0.0,238.25436513425151,False,0.011780771990994986,0,1.37,57002,157,15,1.0,3011.4523179694934,False,-0.011276279527084957,7,7.794000000000002,30408.0,117,0,0.0,2322.9800600589524,False,-0.5718404238261094,27,7.751000000000002,39343,320,0,0.0,6353.449736913373,False,-0.42332843003191667,0,0.2,97047,173,24,1.0,2340.811648516918,False,0.06701219811468302,7,2.763000000000001,77929,1206,0,0.0,10796.91819717574,False,-0.09474889353944231,0.375,443898,0.0,0.0,13,0,0,3,7,7.0,27,30,22,206.0,33.0,14,6,22,737,1.8198364833369851,103.95026119612157
32,22,0,0,0,10.000000000000002,20,10.0,17.809813488576864,13,23.384615384615383,19.95208663832172,1,33.0,8.938121158127412,41,8.78048780487805,33.0,20,33.0,0,0.2,47304,18,33,1.0,767.7238451230365,False,0.08794428678305201,0,2.189,35216,326,0,0.0,3260.0000000000005,False,-0.1594004517144617,0,0.2,59753,0,12,0.0,239.42503965986066,False,0.0117906636219676,0,1.37,56731,160,24,1.0,3328.4202374920196,False,-0.013177691275944122,21,7.9970000000000026,29600.0,117,0,0.0,2334.394136683641,False,-0.5827214806349692,20,7.924000000000002,38800,321,0,0.0,6404.619810901272,False,-0.4303458437137966,0,0.2,97081,186,27,1.0,2553.4905354116986,False,0.06853681482369006,13,2.886000000000001,77575,1224,0,0.0,10940.260297547953,False,-0.09781605287646815,0.375,442060,0.0,0.0,13,0,0,6,11,11.0,22,28,22,214.0,54.0,14,8,22,768,2.2076914813369513,106.15795267745852
33,22,0,0,0,10.000000000000002,20,10.0,17.809813488576864,0,,18.20172914175256,41,13.024390243902438,9.091291027248275,34,11.058823529411764,33.0,20,33.0,0,0.2,47194,19,43,1.0,955.8219800088052,False,0.0875803844136702,0,2.1890000000000005,35126,335,0,0.0,3350.0000000000005,False,-0.16042707549106838,0,0.2,59753,0,12,0.0,218.4207497010307,False,0.011613187576688092,17,1.5400000000000003,56758,150,10,1.0,2853.4893147040552,False,-0.01673435306544946,11,8.086000000000002,28989.0,130,0,0.0,2366.2247884278327,False,-0.5907922857578843,23,8.134000000000002,37888,349,0,0.0,6352.403470471643,False,-0.44306888726573146,0,0.2,97190,191,29,1.0,2693.4365862044206,False,0.07048113823183534,12,2.9930000000000003,77196,1243,0,0.0,11300.474746869606,False,-0.09997678004720521,0.375,440094,0.0,0.0,11,0,0,8,11,10.235294117647058,19,27,24,193.0,67.0,13,9,24,585,1.816110228188336,107.97406290564686
34,24,0,0,0,10.000000000000002,20,10.0,18.677033494339014,21,24.285714285714285,18.32746173698137,5,22.0,9.05098035068184,80,8.8375,33.0,20,33.0,0,0.2,47644,15,32,1.0,747.6650718188484,False,0.09547219072181742,0,2.1890000000000005,34986,349,0,0.0,3490.0000000000005,False,-0.1620240458102343,0,0.2,59753,0,12,0.0,219.92954084377644,False,0.011625936128802498,0,1.5230000000000004,56358,161,15,1.0,3281.9143186433016,False,-0.01987398125354198,38,8.455000000000002,27032.0,135,0,0.0,2474.2073344924847,False,-0.6166017432188268,42,8.531,36220,349,0,0.0,6396.284146206498,False,-0.4653934863208706,0,0.2,97317,189,32,1.0,2766.635286278868,False,0.07225844542732066,13,3.111,76411,1315,0,0.0,11902.03916114662,False,-0.10523721517264381,0.375,435721,0.0,0.0,13,0,0,8,14,14.0,23,31,25,223.0,55.0,17,7,25,1051,1.8346639974042773,109.80872690305114
35,25,0,0,0,10.0,20,10.0,19.167078217171053,11,25.454545454545453,17.614603573482444,21,13.0,8.939773797711485,43,7.767441860465116,33.00000000000001,20,33.0,0,0.2,47804,17,31,1.0,764.1794247323027,False,0.09931078667593249,0,2.1890000000000005,34906,357,0,0.0,3570.0,False,-0.16293660027832912,0,0.2,59753,0,12,0.0,211.37524288178935,False,0.011553656467104203,6,1.5830000000000004,56195,162,10,1.0,3281.2127069165354,False,-0.022634451145614458,22,8.637000000000002,25964.0,147,0,0.0,2589.3467253019194,False,-0.6303056519787482,21,8.699000000000002,35605,358,0,0.0,6306.028079306715,False,-0.47434643864140397,0,0.2,97601,210,28,1.0,2801.3524975194123,False,0.07553233874088475,6,3.158000000000001,76204,1327,0,0.0,11863.079829563141,False,-0.1076976402266013,0.375,434032,0.0,0.0,15,0,0,10,8,7.5,23,33,25,270.0,53.0,20,5,25,1023,1.810510571114719,111.61923747416586
36,25,0,0,0,10.0,20,10.0,20.09674694012144,28,24.642857142857142,17.614603573482444,0,,8.617991539838737,74,6.675675675675675,33.00000000000001,20,33.0,0,0.2,48444,12,13,1.0,381.25771022157875,False,0.10954369664660842,0,2.189,34756,372,0,0.0,3720.0,False,-0.1646476399060069,0,0.2,59753,0,12,0.0,211.37524288178935,False,0.011553656467104203,0,1.5770000000000002,55505,180,20,1.0,3969.706520691508,False,-0.02847734245296566,54,9.155000000000003,22808.0,147,0,0.0,2589.3467253019194,False,-0.6731087387919797,20,8.878000000000002,35100,358,0,0.0,6306.028079306715,False,-0.48119547502945276,0,0.2,97793,226,26,1.0,2805.666088003555,False,0.07764161527014714,8,3.2320000000000007,75827,1375,0,0.0,11849.738367278263,False,-0.11186575428696523,0.375,429986,0.0,0.0,13,0,0,10,11,11.0,23,33,26,253.0,70.0,19,6,26,1286,1.9126303950324655,113.53186786919832
37,26,0,0,0,10.0,20,10.0,20.28725230624637,6,25.0,17.614603573482444,0,,8.453079647009915,58,7.120689655172414,33.00000000000001,20,33.0,0,0.2,48504,11,17,1.0,454.8832892061883,False,0.11175237023710664,0,2.189,34646,383,0,0.0,3830.0,False,-0.16590240229963726,0,0.2,59753,0,12,0.0,211.37524288178935,False,0.011553656467104203,0,1.5770000000000002,55355,176,30,1.0,4098.994513103834,False,-0.029919775977153864,29,9.391000000000002,21505.0,147,0,0.0,2589.3467253019194,False,-0.6907806089179749,29,9.148000000000001,34146,358,0,0.0,6306.028079306715,False,-0.494134050701133,0,0.2,97926,244,27,1.0,2953.5514338704197,False,0.0798897947499181,11,3.334000000000001,75444,1405,0,0.0,11876.57690404893,False,-0.11588079770530403,0.375,427279,0.0,0.0,10,0,0,8,12,12.0,25,33,23,273.0,66.0,19,7,23,647,1.9383581914007664,115.47022606059909
38,23,0,0,0,10.0,20,10.0,20.74128779048306,12,26.0,19.05856242327001,52,22.98076923076923,8.927802311272796,83,11.63855421686747,33.00000000000001,20,33.0,0,0.2,48726,10,15,1.0,411.1193168572459,False,0.11631783492867531,0,2.189,34536,394,0,0.0,3940.0,False,-0.16715716469326763,0,0.2,59753,0,12,0.0,228.70274907924014,False,0.0117000654759547,22,1.7970000000000002,55547,178,10,1.0,3882.5348509386845,False,-0.028504141521430652,24,9.602000000000002,19419.0,199,0,0.0,3792.6539222307324,False,-0.7109119802379482,59,9.709000000000001,31124,358,0,0.0,6822.965347530664,False,-0.5316143019575315,0,0.2,98139,244,26,1.0,3036.3837639505628,False,0.0826537157598157,9,3.4130000000000007,74528,1478,0,0.0,13195.291816061192,False,-0.11866890560429126,0.375,421772,0.0,0.0,12,0,0,9,14,13.375,22,31,24,228.0,54.0,16,7,24,1090,1.7787505313754082,117.2489765919745
39,24,0,0,0,10.0,20,10.0,20.329271385112126,3,1.6666666666666667,18.981108111588686,28,18.5,8.869596320490507,60,8.383333333333333,33.0,20,33.0,0,0.2,48616,11,25,1.0,618.2317846278031,False,0.11617082773969158,3,2.2190000000000007,34388,403,0,0.0,4030.0,False,-0.16950699244861178,0,0.2,59753,0,12,0.0,227.77329733906424,False,0.011692212060321644,18,1.9550000000000003,55502,171,10,1.0,3666.11648797006,False,-0.031093227816053517,24,9.818000000000001,18449.0,199,0,0.0,3777.2405142061484,False,-0.7241720768569966,36,10.010000000000002,29246,386,0,0.0,7326.707731073233,False,-0.5536685898371609,0,0.2,98391,258,24,1.0,3080.3558506865506,False,0.08563023960437675,8,3.4840000000000013,74089,1514,0,0.0,13428.568829222628,False,-0.1221709696508238,0.375,418434,0.0,0.0,11,0,0,4,14,13.444444444444445,25,29,24,229.0,56.0,14,10,24,596,1.6959582921117544,118.94493488408625
40,24,0,0,0,9.999999999999998,20,10.0,20.206799664011452,16,19.25,19.057827264948227,1,33.0,9.478369250309843,139,11.690647482014388,33.0,20,33.0,0,0.2,48776,15,23,1.0,614.7563922722634,False,0.11978140205179046,4,2.2560000000000007,34252,409,0,0.0,4089.999999999999,False,-0.17192526178906303,0,0.2,59753,0,12,0.0,228.6939271793787,False,0.011699990935187003,0,1.9370000000000003,55227,177,19,1.0,3938.7022585640434,False,-0.03343724327364565,28,10.074000000000002,17363.0,199,0,0.0,3792.507625724697,False,-0.7387973659980965,111,11.084,19541,387,0,0.0,7375.379151534964,False,-0.6849620987106523,0,0.2,98535,256,26,1.0,3284.46252807932,False,0.08830330871644076,12,3.596000000000001,72450,1645,0,0.0,15591.917416759692,False,-0.12822563299568882,0.375,405897,0.0,0.0,12,0,0,6,18,18.0,24,30,21,213.0,63.0,16,8,21,797,1.7992794876918197,120.74421437177807
41,21,0,0,0,9.999999999999998,20,10.0,20.206799664011452,0,,19.057827264948227,0,,9.206241802706362,57,6.43859649122807,33.0,20,33.0,0,0.2,48696,13,33,1.0,796.8243889123779,False,0.12003313016348852,0,2.2520000000000007,34132,421,0,0.0,4209.999999999999,False,-0.17329409349120525,0,0.2,59753,0,12,0.0,228.6939271793787,False,0.011699990935187003,0,1.9370000000000003,55227,167,29,1.0,3927.212534573411,False,-0.033534325859117795,47,10.516,14878.0,199,0,0.0,3792.507625724697,False,-0.7725000500066137,10,11.072999999999999,19351,387,0,0.0,7375.379151534964,False,-0.6875389638863537,0,0.2,98630,264,27,1.0,3321.4478359144796,False,0.0895362678351447,11,3.6940000000000013,72143,1684,0,0.0,15503.311195757515,False,-0.13204211237624797,0.375,402810,0.0,0.0,10,0,0,6,11,11.0,25,31,15,225.0,27.0,17,4,15,497,1.5875869477167726,122.33180131949484
42,15,0,0,0,9.999999999999998,20,10.0,19.70084457020835,6,9.0,21.22078768169269,33,32.0,9.387858916756464,72,10.833333333333334,33.0,20,33.0,0,0.2,48626,15,41,1.0,957.7346273785423,False,0.12027165180775372,4,2.2920000000000003,33972,429,0,0.0,4289.999999999999,False,-0.1760317568954897,0,0.2,59753,0,12,0.0,254.6494521803123,False,0.011919302511029241,4,1.977,56125,163,10,1.0,3423.445541760888,False,-0.022615584775995907,25,10.719,13877.0,199,0,0.0,4222.936748656845,False,-0.7831572243862528,47,11.533000000000001,16282,420,0,0.0,8912.73082631093,False,-0.7187369913992993,0,0.2,98906,262,25,1.0,3284.6190361901936,False,0.0923346208877347,8,3.763000000000001,71398,1748,0,0.0,16409.9773864903,False,-0.1352107171914399,0.375,398939,0.0,0.0,11,0,0,2,13,12.121212121212121,21,23,16,142.0,33.0,9,6,16,646,1.4155539767816663,123.74735529627651
43,16,0,0,0,9.999999999999998,20,10.0,19.70084457020835,0,,21.57283608705166,6,32.0,9.915413313615524,145,12.027586206896551,33.0,20,33.0,0,0.2,48526,15,51,1.0,1154.743073080626,False,0.12023752735473985,0,2.2880000000000003,33872,439,0,0.0,4389.999999999999,False,-0.17717244998060822,0,0.2,59753,0,12,0.0,258.8740330446199,False,0.011954998166832414,0,1.9730000000000003,56317,153,14,1.0,3316.248924460601,False,-0.02027673067629407,34,11.034000000000002,12427.0,199,0,0.0,4292.99438132328,False,-0.8023476979010532,111,12.596,6491,426,0,0.0,9190.028173084007,False,-0.8496465071739655,0,0.2,99086,266,25,1.0,3462.4999414217295,False,0.0952563305490648,10,3.855000000000001,69684,1879,0,0.0,18631.06161628357,False,-0.14176655033577998,0.375,386156,0.0,0.0,13,0,0,4,19,19.0,23,27,19,150.0,27.0,12,4,19,722,1.2396894870325923,124.9870447833091
44,19,0,0,0,9.999999999999998,20,10.0,20.231365265525444,11,26.0,21.57283608705166,0,,9.509746574415141,143,7.6573426573426575,33.0,20,33.0,0,0.2,48712,15,50,1.0,1161.568263276272,False,0.12455876010398874,0,2.2880000000000003,33772,449,0,0.0,4489.999999999999,False,-0.17831314306572674,0,0.2,59753,0,12,0.0,258.8740330446199,False,0.011954998166832414,0,1.9730000000000003,56031,154,24,1.0,3633.378316980158,False,-0.022430263481367462,87,11.870000000000001,5410.0,199,0,0.0,4292.99438132328,False,-0.8975153975741983,56,13.045,3659,426,0,0.0,9190.028173084007,False,-0.8880553607402113,0,0.2,99089,293,25,1.0,3611.3557463036364,False,0.0960974901753611,10,3.9450000000000007,68792,1985,0,0.0,18876.846950214054,False,-0.15012196248620807,0.375,375218,0.0,0.0,13,0,0,4,20,20.0,24,28,15,200.0,30.0,14,5,15,816,1.2937526013702154,126.28079738467932
45,15,0,0,0,10.0,20,10.0,20.231365265525444,0,,21.57283608705166,0,,9.644649004519891,120,10.45,33.0,20,33.0,0,0.2,48622,14,60,1.0,1353.8819159315267,False,0.12469922108835274,0,2.2880000000000003,33662,460,0,0.0,4600.0,False,-0.1795679054593571,0,0.2,59753,0,12,0.0,258.8740330446199,False,0.011954998166832414,0,1.973,56031,144,34,1.0,3646.7930251954203,False,-0.022316915714445086,49,12.273,2797.0,199,0,0.0,4292.99438132328,False,-0.9329540749642407,71,13.699,-667,426,0,0.0,9190.028173084007,False,-0.9467265120564468,0,0.2,99177,296,28,1.0,3778.816105337888,False,0.09796312890600604,13,4.065000000000001,67501,2092,0,0.0,20176.60571745561,False,-0.15708695522245966,0.375,366876,0.0,0.0,10,0,0,2,19,19.0,19,21,21,99.0,51.0,6,9,21,431,1.1941420705989003,127.47493945527822
46,21,0,0,0,10.0,20,10.0,21.563705805541563,61,24.131147540983605,21.57283608705166,0,,9.869973831776301,97,11.618556701030927,33.0,20,33.0,1,0.21000000000000002,49953,16,10,1.0,375.63705805541565,False,0.14390569956488744,0,2.2880000000000003,33582,468,0,0.0,4680.0,False,-0.18048045992745193,0,0.2,59753,0,12,0.0,258.8740330446199,False,0.011954998166832414,0,1.9730000000000003,54559,195,44,1.0,5154.1274199108775,False,-0.03445604207933355,17,12.394,2178.0,199,0,0.0,4292.99438132328,False,-0.9413492304577104,80,14.428000000000004,-6007,426,0,0.0,9190.028173084007,False,-1.0191499859419526,0,0.2,99348,297,31,1.0,3954.3822280375616,False,0.1007744909126529,13,4.182,66248,2178,0,0.0,21496.803005608785,False,-0.16352810456599862,0.375,359614,0.0,0.0,13,0,0,7,18,17.05263157894737,22,29,19,215.0,24.0,16,5,19,1447,1.6170364888384938,129.0919759441167
47,19,0,0,0,10.0,20,10.0,21.96581008771503,18,25.555555555555557,21.57283608705166,0,,9.610221371989704,142,8.211267605633802,33.0,20,33.0,8,0.28900000000000003,50183,11,10,1.0,329.65810087715033,False,0.14862840897129043,0,2.2880000000000007,33432,483,0,0.0,4830.0,False,-0.1821914995551297,0,0.2,59753,0,12,0.0,258.8740330446199,False,0.011954998166832414,0,1.9730000000000003,54099,203,54,1.0,5623.992596506941,False,-0.03825946264041452,71,13.087000000000002,-2932.0,199,0,0.0,4292.99438132328,False,-1.010653341235788,71,15.058000000000002,-10843,426,0,0.0,9190.028173084007,False,-1.0847379858877029,0,0.2,99643,289,32,1.0,3833.3539765050245,False,0.10332189364634609,11,4.279000000000001,64951,2318,0,0.0,22276.493140272134,False,-0.17338323534056793,0.375,348286,0.0,0.0,11,0,0,8,26,26.0,22,30,18,209.0,24.0,16,3,18,757,1.385980806313455,130.47795675043017
48,18,0,0,0,10.0,20,10.0,21.90669498335289,16,21.3125,23.438241010741297,15,44.0,9.538032725824,24,7.083333333333333,33.0,20,33.0,3,0.31100000000000005,50378,9,10,1.0,309.0669498335289,False,0.15284223016715184,3,2.3180000000000005,33252,495,0,0.0,4950.0,False,-0.18492916295941414,0,0.2,59753,0,12,0.0,281.2588921288956,False,0.012144139350476544,0,1.9730000000000003,54418,209,49,1.0,5726.973061047078,False,-0.03199853771823344,15,13.166000000000004,-8922.0,214,0,0.0,5015.783576298638,False,-1.0869910109699954,9,15.077,-11881,426,0,0.0,9984.690670575792,False,-1.0934270226996339,0,0.2,99974,287,31,1.0,3760.4153923114877,False,0.10652161018757125,9,4.358000000000001,64716,2334,0,0.0,22261.768382073216,False,-0.17601620668299925,0.375,341688,0.0,0.0,11,0,0,6,9,13.027738927738927,19,25,20,138.0,40.0,12,6,20,563,1.4013304198160768,131.87928717024624
49,20,0,0,0,10.0,20,10.0,21.422152779958186,5,6.0,24.78656798843019,18,36.94444444444444,9.502933339816764,13,7.461538461538462,33.0,20,33.0,0,0.30800000000000005,50298,7,20,1.0,498.4430555991637,False,0.1531773213742974,5,2.3650000000000007,33057,507,0,0.0,5070.0,False,-0.18800903428923413,0,0.2,59753,0,12,0.0,297.43881586116225,False,0.01228085184504579,0,1.973,55053,204,41,1.0,5386.368454637108,False,-0.02414559818642072,12,13.271,-22339.0,223,0,0.0,5527.404661419932,False,-1.2654889624630767,1,15.078000000000001,-62879,435,0,0.0,10782.157074967132,False,-1.7796769623169602,0,0.2,100303,283,30,1.0,3679.330135168144,False,0.10965534734308986,9,4.439000000000001,64553,2341,0,0.0,22246.366948511044,False,-0.17787066155791456,0.375,277799,0.0,0.0,11,0,0,9,10,529.6298648247177,20,29,26,158.0,57.0,14,6,26,563,1.662306446582079,133.54159361682832
50,26,2,10,1,10.0,20,10.0,21.76607742713446,12,26.0,24.78656798843019,0,,9.502933339816764,0,,33.0,20,33.0,0,0.30800000000000005,50520,6,18,1.0,451.78939368842026,False,0.1577098235768533,0,2.3600000000000008,32947,518,0,0.0,5180.0,False,-0.1892637966828645,0,0.2,59753,0,12,0.0,297.43881586116225,False,0.01228085184504579,0,1.9730000000000003,54741,206,51,1.0,5747.926917399638,False,-0.02636310166962701,0,13.259000000000002,-24126.0,223,0,0.0,5527.404661419932,False,-1.2897250575629642,0,15.077000000000004,-67909,435,0,0.0,10782.157074967132,True,-1.8478960772315844,0,0.2,100699,273,28,1.0,3518.3008017699767,False,0.11308271030521774,8,4.510000000000002,64481,2341,0,0.0,22246.366948511044,False,-0.17865285365125616,0.375,339015,0.0,0.1,12,0,0,8,2,2.0,19,27,18,257.0,64.0,18,8,18,908,1.6461140252649784,135.1877076420933
51,18,2,0,0,10.000000000000002,20,10.0,21.16778886203143,6,6.833333333333333,24.873619800018787,1,39.0,9.43434571678739,8,3.5,33.0,9,33.0,0,0.30800000000000005,50476,3,27,1.0,601.5302992748486,False,0.1584140978175672,5,2.4100000000000006,32727,531,0,0.0,5310.000000000001,False,-0.1927999452467319,0,0.2,59753,0,12,0.0,298.48343760022544,False,0.01228967839121441,0,1.9730000000000003,54739,202,60,1.0,5768.310538131476,False,-0.026224668034377004,8,13.339000000000002,-57665.0,224,0,0.0,5571.690835204208,False,-1.744295696396429,0,15.077000000000004,-67909,435,0,0.0,10820.024613008172,True,-1.8476392889682494,0,0.2,100672,270,38,1.0,3801.2733435325954,False,0.11432646385910009,9,4.592000000000001,64381,2342,0,0.0,22095.23766871607,False,-0.18056014911234203,0.375,305083,0.0,0.1,9,0,0,9,8,676.1025641025641,19,28,12,152.0,25.0,14,4,12,226,1.4531870987266302,136.64089474081993
