index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,17,0,0,0,9.999999999999998,7,10.0,32.44426150443258,0,,4.908290674021951,4,4.5,32.287353745509506,1,60.0,57.0,20,57.0,0,0.7850000000000001,22203,3,24,1.0,808.662276106382,False,0.3565755258357751,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,2.255000000000001,12875.0,167,0,0.0,5418.191671240241,False,-0.41309472241855455,1,2.4510000000000005,12898,150,0,0.0,4866.639225664887,False,-0.4226144084347364,0,0.2,39729,2,113,1.0,3658.287554590618,False,0.19125562624821724,0,7.256000000000002,-33434,255,0,0.0,1251.6141218755974,True,-1.940440088833979,12,2.1200000000000006,30706,406,0,0.0,13108.66562067686,False,-0.270135103909063,8,2.2600000000000007,35801,486,0,0.0,15691.65392031762,False,-0.14503482869760023,0.25,171271,0.0,0.1,4,0,0,6,10,10.0,16,22,14,83.0,52.0,7,10,14,130,0.6503106799791567,34.74762642994756
26,14,0,0,0,9.999999999999996,11,10.0,32.548012200369804,12,34.0,4.810837196319364,6,3.0,32.66245365585236,2,74.0,56.99999999999999,20,57.0,0,0.7850000000000001,22501,4,22,1.0,756.0562684081357,False,0.3728789759498391,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,1,2.262000000000001,12846.0,167,0,0.0,5435.518037461758,False,-0.413860617680455,5,2.5000000000000004,12345,162,0,0.0,5272.777976459908,False,-0.43579298052084686,0,0.2,39859,0,119,0.8,3886.831985046431,False,0.1982576389532539,0,7.256,-33434,255,0,0.0,1226.7634850614377,True,-1.9407962580252618,10,2.2080000000000006,30362,408,0,0.0,13326.281091587764,False,-0.2747421099333239,10,2.3520000000000003,35587,486,0,0.0,15873.952476744247,False,-0.14744125994844126,0.225,170559,0.0,0.1,6,0,0,6,9,9.0,16,22,15,86.0,53.0,7,7,15,666,0.6472190750064328,35.39484550495399
27,15,0,0,0,9.999999999999996,9,10.0,32.840643365626086,15,36.0,4.868820517045877,1,11.0,34.17988770691155,7,77.57142857142857,56.99999999999999,20,57.0,0,0.7850000000000001,22951,3,17,1.0,588.2909372156435,False,0.39484821293776307,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,2.2610000000000006,12846.0,167,0,0.0,5484.387442059557,False,-0.4129403938903409,1,2.505000000000001,11784,177,0,0.0,5812.793875715817,False,-0.44675189478183597,0,0.2,40391,0,113,0.1,3862.3273108810054,False,0.21315609859085322,0,7.256000000000002,-33434,255,0,0.0,1241.5492318466986,True,-1.9405843428331322,9,2.2880000000000007,29652,415,0,0.0,14184.653398368293,False,-0.2802427631352149,11,2.4520000000000004,35345,486,0,0.0,16611.425425559013,False,-0.14495871358485612,0.1375,170028,0.0,0.1,6,0,0,11,8,8.0,13,24,20,141.0,36.0,10,5,20,1173,0.6849127389723435,36.079758243926335
28,20,0,0,0,9.999999999999998,12,10.0,33.075573910038734,21,34.857142857142854,4.722490097311947,7,2.7142857142857144,34.99521945626148,4,73.0,56.99999999999999,20,57.0,4,0.8250000000000002,23475,5,10,1.0,380.75573910038736,False,0.4200646786408757,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,5,2.311000000000001,12319.0,178,0,0.0,5887.4521559868945,False,-0.42519767717420076,2,2.5240000000000005,11374,187,0,0.0,6185.132321177243,False,-0.4551814800365826,0,0.2,40664,0,116,0.7,4059.4454569263316,False,0.22380676284077183,0,7.256,-33434,255,0,0.0,1204.2349748145464,True,-1.9411191455768138,11,2.3890000000000002,29173,418,0,0.0,14628.0017327173,False,-0.28528332713641946,9,2.531000000000001,35134,487,0,0.0,17042.67187519934,False,-0.1448681526787004,0.2125,169198,0.0,0.1,9,0,0,10,10,9.4,15,25,16,179.0,79.0,12,8,16,794,0.8252385780215263,36.90499682194786
29,16,0,0,0,10.0,7,10.0,33.075573910038734,0,,4.555956087345353,8,2.625,35.485454922601825,2,77.5,56.99999999999999,20,57.0,0,0.8210000000000002,23405,2,20,1.0,681.5114782007747,False,0.42488783312933615,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,2.3360000000000007,12229.0,178,0,0.0,5887.4521559868945,False,-0.428587124694255,5,2.572000000000001,11229,187,0,0.0,6185.132321177243,False,-0.46064225659667,0,0.2,40798,0,122,0.8,4329.2255005574225,False,0.23151443989791645,0,7.256,-33434,255,0,0.0,1161.7688022730651,True,-1.9417277876186285,8,2.4580000000000006,28881,420,0,0.0,14903.891067492767,False,-0.2883010022576173,12,2.6420000000000003,34850,487,0,0.0,17281.41654730709,False,-0.1480929213207666,0.225,168451,0.0,0.1,5,0,0,7,10,10.0,18,25,12,145.0,49.0,11,5,12,225,0.6929524200386368,37.5979492419865
30,12,0,0,0,10.0,10,10.0,33.23845290528246,15,35.0,4.480486229139151,8,3.625,36.4141030601259,5,65.4,57.0,20,57.0,0,0.8210000000000002,23830,2,15,1.0,518.5767935792369,False,0.4455018539927765,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,6,2.3930000000000002,12040.0,178,0,0.0,5916.444617140278,False,-0.43515902878883217,2,2.5870000000000006,10654,202,0,0.0,6714.167486867056,False,-0.4723351883616342,0,0.2,41096,0,125,0.8,4551.762882515738,False,0.2432460425746108,0,7.256,-33434,255,0,0.0,1142.5239884304835,True,-1.94200361192985,8,2.5300000000000007,28585,422,0,0.0,15366.751491373132,False,-0.2895658117238337,12,2.750000000000001,34390,490,0,0.0,17842.910499461694,False,-0.15160417524180042,0.225,167654,0.0,0.1,8,0,0,6,11,11.0,16,22,16,86.0,26.0,7,5,16,952,0.6593273159814999,38.257276557968
31,16,0,0,0,10.0,11,10.0,33.43167686875588,12,36.0,4.203059359990712,13,2.3076923076923075,39.31952536184679,12,74.41666666666667,57.0,20,57.0,0,0.8210000000000002,24152,3,13,1.0,464.61179929382644,False,0.46320467444625935,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,7,2.4570000000000007,11816.0,178,0,0.0,5950.838482638546,False,-0.44294734149364395,6,2.6450000000000005,10033,214,0,0.0,7154.378849913758,False,-0.4874330800679065,0,0.2,41959,3,123,1.0,4848.910797587128,False,0.27224260158211216,0,7.256000000000003,-33434,255,0,0.0,1071.7801367976315,True,-1.9430175408932289,9,2.6120000000000005,27639,432,0,0.0,16986.034956317813,False,-0.2922368322234842,11,2.8480000000000008,34053,492,0,0.0,19345.206478028624,False,-0.1434917388686939,0.25,166711,0.0,0.1,7,0,0,6,10,10.0,18,24,19,160.0,30.0,12,4,19,1435,0.7334289230057038,38.9907054809737
32,19,0,0,0,10.0,13,10.0,33.61694474974106,12,36.0,4.451261269488322,5,9.0,39.4578643640757,1,59.0,57.0,20,57.0,0,0.8210000000000002,24454,6,11,1.0,429.78639224715164,False,0.4802816199294075,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,5,2.5000000000000004,11269.0,190,0,0.0,6387.219502450801,False,-0.45533048050218805,0,2.6390000000000007,10033,214,0,0.0,7194.026176444587,False,-0.48668651044242484,0,0.2,41973,0,130,0.8,5129.522367329841,False,0.2766657451030477,0,7.256000000000003,-33434,255,0,0.0,1135.0716237195222,True,-1.9421104221791043,12,2.7230000000000003,27347,432,0,0.0,17045.7974052807,False,-0.29737128160779713,8,2.917000000000001,33852,493,0,0.0,19452.72713148932,False,-0.14637590711749707,0.225,165987,0.0,0.1,6,0,0,6,9,9.0,22,28,20,175.0,20.0,13,6,20,621,0.7880455609993078,39.77875104197301
33,20,0,0,0,10.0,12,10.0,33.626912505750845,4,34.0,4.592251537595734,8,6.125,40.05065433719006,2,78.0,56.99999999999999,20,57.0,0,0.8210000000000002,24470,8,17,1.0,651.6575125977644,False,0.48789851522945576,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,7,2.565000000000001,11078.0,190,0,0.0,6389.1133760926605,False,-0.46248797920964374,1,2.649000000000001,9867,218,0,0.0,7330.666926253684,False,-0.49036517669842045,0,0.2,42080,0,136,0.8,5446.888989857848,False,0.28428150246313494,0,7.256000000000002,-33434,255,0,0.0,1171.0241420869122,True,-1.9415951364145085,9,2.801000000000001,27017,434,0,0.0,17381.983982340487,False,-0.30054275153924026,11,3.0190000000000006,33621,493,0,0.0,19744.9725882347,False,-0.14803850474785316,0.225,165192,0.0,0.1,7,0,0,5,10,10.0,18,23,20,93.0,58.0,8,12,20,412,0.6950393340084702,40.47379037598148
34,20,0,0,0,10.0,11,10.0,33.80936002535747,17,35.294117647058826,4.6531256235173055,15,5.0,40.757528360419855,3,68.33333333333333,56.99999999999999,20,57.0,0,0.8210000000000002,24960,9,10,1.0,428.0936002535747,False,0.5105938673943466,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,5,2.6080000000000005,10351.0,207,0,0.0,6998.537525248997,False,-0.478391565449309,10,2.7480000000000007,9536,218,0,0.0,7370.440485527929,False,-0.5020818648452542,0,0.2,42210,5,143,1.0,5851.592183657626,False,0.29380829249065,0,7.256,-33434,255,0,0.0,1186.547033996913,True,-1.9413726561658415,7,2.8620000000000005,26755,436,0,0.0,17770.282365143055,False,-0.3018718304720471,13,3.138000000000001,33232,494,0,0.0,20134.219010047407,False,-0.1518460068358366,0.25,164103,0.0,0.1,9,0,0,7,14,14.0,17,24,14,114.0,45.0,9,11,14,915,0.6669685890083201,41.1407589649898
35,14,0,0,0,10.0,11,10.0,33.828936513824026,16,34.0,4.322765314940553,12,1.8333333333333333,41.37995194326939,2,75.0,56.99999999999999,20,57.0,6,0.881,25262,10,10,1.0,438.28936513824027,False,0.5290215831124584,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,12,2.723000000000001,9585.0,217,0,0.0,7340.879223499814,False,-0.5007931453413962,0,2.738000000000001,9332,224,0,0.0,7577.6817790965815,False,-0.5058622042877156,0,0.2,42338,7,151,1.0,6278.632100638261,False,0.3035978917135565,0,7.256000000000002,-33434,255,0,0.0,1102.305155309841,True,-1.9425800442110037,9,2.9450000000000007,26441,438,0,0.0,18124.418951151994,False,-0.3045540836501538,11,3.2350000000000008,32994,494,0,0.0,20441.696259975077,False,-0.15349654012678415,0.25,163011,0.0,0.1,7,0,0,5,11,10.6,15,20,14,73.0,39.0,5,9,14,464,0.6067878369940445,41.747546801983844
36,14,0,0,0,10.000000000000002,7,10.0,34.01952747190906,14,35.92857142857143,4.066746322395969,9,1.4444444444444444,40.189420456596764,10,28.4,56.99999999999999,20,57.0,4,0.9150000000000003,25605,7,10,1.0,410.19527471909055,False,0.5487607343150042,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,6,2.7710000000000004,9250.0,221,0,0.0,7518.3155712919015,False,-0.5100682489494237,3,2.7680000000000007,8882,234,0,0.0,7960.569428426719,False,-0.5155995663686453,0,0.2,42609,6,151,1.0,6093.002966880487,False,0.308705540429979,0,7.256,-33434,255,0,0.0,1037.020312210972,True,-1.94351573249712,14,3.076000000000001,26087,438,0,0.0,17602.966159989384,False,-0.31659550096972255,6,3.2840000000000007,32624,504,0,0.0,20255.467910124768,False,-0.16256813862485775,0.25,162116,0.0,0.1,5,0,0,3,12,11.3,16,19,16,52.0,54.0,4,10,16,462,0.6337545259739272,42.38130132795777
37,16,0,0,0,10.000000000000002,9,10.0,34.017973636011384,12,34.0,4.0646175952185315,3,4.0,40.565166577100314,2,59.0,57.0,20,57.0,2,0.931,25879,6,10,1.0,400.17973636011385,False,0.5649018822790314,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,2.795000000000001,8758.0,233,0,0.0,7926.187857190653,False,-0.5209168859038403,0,2.7650000000000006,8882,234,0,0.0,7960.205830826664,False,-0.5156064130074443,0,0.2,42715,0,158,0.9,6409.29631918185,False,0.31627725046124316,0,7.256,-33434,255,0,0.0,1036.4774867807255,True,-1.9435235124866603,12,3.1820000000000013,25801,438,0,0.0,17767.542960769937,False,-0.32058585570537373,8,3.3580000000000005,32370,506,0,0.0,20525.97428801276,False,-0.16489418142629175,0.2375,161464,0.0,0.1,4,0,0,4,10,9.166666666666668,20,24,15,108.0,51.0,8,8,15,208,1.2367357239709236,43.618037051928695
38,15,0,0,0,10.000000000000002,10,10.0,34.14122845234485,9,36.0,3.9597351033795842,3,1.0,43.067896494131396,7,75.28571428571429,56.99999999999999,20,57.0,0,0.9290000000000003,26103,6,11,1.0,435.5535129757933,False,0.5794045458438581,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,2.7920000000000007,8434.0,242,0,0.0,8262.177285467453,False,-0.5267921273402731,3,2.795000000000001,8789,234,0,0.0,7989.047457848695,False,-0.5185657466604773,0,0.2,43239,0,154,0.3,6632.456060096235,False,0.3344960164549709,0,7.256,-33434,255,0,0.0,1009.732451361794,True,-1.9439068329507283,12,3.2900000000000014,25045,444,0,0.0,19122.14604339434,False,-0.3221274211730001,8,3.43,32193,507,0,0.0,21835.42352252462,False,-0.1555363898598987,0.1625,160862,0.0,0.1,7,0,0,4,8,8.0,20,24,15,121.0,27.0,9,6,15,951,0.7098382100230083,44.327875261951704
39,15,0,0,0,10.000000000000002,7,10.0,34.155390106580064,1,36.0,3.9025349770376727,5,3.0,44.77417283680673,5,74.6,56.99999999999999,20,57.0,0,0.9290000000000003,26069,3,20,1.0,713.1078021316013,False,0.5856918032442724,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,2.7920000000000007,8398.0,243,0,0.0,8299.759795898955,False,-0.5274402177550755,5,2.842000000000001,8644,234,0,0.0,7992.361284939735,False,-0.523964122981589,0,0.2,43597,0,154,0.5,6895.222616868236,False,0.3485240872680766,0,7.256000000000003,-33434,255,0,0.0,995.1464191446065,True,-1.9441158857543916,8,3.358000000000001,24544,449,0,0.0,20103.60360372622,False,-0.32232861644506255,12,3.5420000000000007,31905,507,0,0.0,22700.50562826101,False,-0.15270508287534998,0.1875,160216,0.0,0.1,7,0,0,2,8,8.0,24,26,14,185.0,22.0,12,3,14,479,0.7504687340115197,45.07834399596322
40,14,0,0,0,10.000000000000002,9,10.0,34.32549370172613,12,36.0,3.916851311900452,13,4.0,44.94320533611941,1,59.0,56.99999999999999,20,57.0,0,0.9290000000000003,26411,2,18,1.0,637.8588866310704,False,0.6039561622151536,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,4,2.832000000000001,8286.0,243,0,0.0,8341.09496951945,False,-0.5308798446593709,9,2.9270000000000014,7932,246,0,0.0,8444.071450624628,False,-0.5422725972465516,0,0.2,43604,3,163,1.0,7337.493023723166,False,0.3550635358556894,0,7.256000000000003,-33434,255,0,0.0,998.7970845346152,True,-1.94406356296889,10,3.4500000000000006,24338,449,0,0.0,20179.499195917615,False,-0.32562046584868454,10,3.630000000000001,31643,508,0,0.0,22831.14831074866,False,-0.1565576745729892,0.25,159273,0.0,0.1,5,0,0,6,10,10.0,15,21,13,92.0,38.0,7,7,13,581,0.6710493359714746,45.7493933319347
41,13,0,0,0,10.000000000000002,12,10.0,34.339670542985736,1,36.0,3.8526258903701835,6,3.0,45.79360348623916,2,78.0,56.999999999999986,20,57.0,0,0.9290000000000003,26327,4,27,1.0,967.1711046606149,False,0.6087960127410925,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,4,2.8680000000000008,8166.0,243,0,0.0,8344.539941945533,False,-0.5353342382791862,2,2.9380000000000006,7842,247,0,0.0,8481.898624117477,False,-0.5449497491033503,0,0.2,43742,0,170,0.9,7784.912592660657,False,0.3654318722791471,0,7.256000000000002,-33434,255,0,0.0,982.4196020443968,True,-1.9442982915489826,9,3.5300000000000007,24011,451,0,0.0,20652.91517229386,False,-0.3273891287898978,11,3.730000000000001,31413,508,0,0.0,23263.15057100949,False,-0.15683188800405973,0.2375,158560,0.0,0.1,7,0,0,6,9,9.0,12,18,12,56.0,50.0,4,9,12,312,0.6159387339721434,46.36533206590684
42,12,0,0,0,10.000000000000002,10,10.0,34.58157854461999,28,35.5,3.7578632696746457,7,2.7142857142857144,46.72405807985482,4,63.0,56.99999999999999,20,57.0,1,0.9390000000000003,27199,4,10,1.0,385.81578544619987,False,0.6436788414475306,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,2.864000000000001,7676.0,257,0,0.0,8887.465685967336,False,-0.543564461906991,7,3.006000000000001,7117,261,0,0.0,9025.792000145817,False,-0.5620119760451584,0,0.2,43975,0,173,0.7,8083.262047814884,False,0.37638683207898427,0,7.256,-33434,255,0,0.0,958.2551337670346,True,-1.944644626300421,10,3.621000000000001,23732,452,0,0.0,21119.27425209438,False,-0.328286671641159,10,3.819000000000001,31037,511,0,0.0,23875.993678805815,False,-0.15819480834062202,0.2125,157795,0.0,0.1,7,0,0,7,10,9.071428571428571,16,23,15,124.0,12.0,8,4,15,842,0.6297328689834103,46.99506493489025
43,15,0,0,0,10.000000000000002,10,10.0,34.66962890973372,8,36.0,3.754173786479004,7,3.7142857142857144,48.19639973545221,5,67.8,56.99999999999999,20,57.0,0,0.9380000000000002,27387,4,12,1.0,456.0355469168046,False,0.6570667730848126,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,1,2.874000000000001,7367.0,265,0,0.0,9187.451661079434,False,-0.5495527499514286,6,3.0590000000000006,6928,261,0,0.0,9048.7731454405,False,-0.5686970748043442,0,0.2,44288,0,175,0.7,8434.369953704138,False,0.3903911304492366,0,7.256000000000002,-33434,255,0,0.0,957.314315552146,True,-1.9446581104805347,10,3.711000000000001,23323,455,0,0.0,21929.361879630756,False,-0.3283641664254299,10,3.9090000000000007,30726,513,0,0.0,24724.753064286982,False,-0.15597389802073433,0.2125,157078,0.0,0.1,8,0,0,8,9,9.0,16,24,13,106.0,37.0,9,6,13,727,0.6115866570034996,47.60665159189375
44,13,0,0,0,10.000000000000002,9,10.0,34.803711572669705,13,36.0,3.6648284806874236,10,3.0,49.38347442702952,4,68.5,56.999999999999986,20,57.0,1,0.9480000000000002,27743,3,10,1.0,378.03711572669704,False,0.6760887223440354,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,5,2.923000000000001,6754.0,278,0,0.0,9675.431817202178,False,-0.5634498584490985,5,3.103,6783,261,0,0.0,9083.768720466793,False,-0.5734988754478441,0,0.2,44532,0,181,1.0,8938.408871292342,False,0.4046094260060245,0,7.256,-33434,255,0,0.0,934.531262575293,True,-1.944984646239533,8,3.781000000000001,22966,458,0,0.0,22617.63128757952,False,-0.32861617512311697,12,4.019,30378,514,0,0.0,25383.105855493173,False,-0.15634261958146592,0.25,156215,0.0,0.1,5,0,0,9,11,10.076923076923077,13,22,15,109.0,35.0,8,5,15,364,0.6168561120284721,48.22350770392222
45,15,0,0,0,10.000000000000002,10,10.0,34.79009945409888,2,34.0,3.8062494737275254,9,5.0,51.532700620523634,5,78.0,56.999999999999986,20,57.0,0,0.9470000000000003,27711,3,18,1.0,656.2217901737798,False,0.682514905195733,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,2.948000000000001,6593.0,280,0,0.0,9741.227847147686,False,-0.5682742468431499,6,3.1580000000000004,6620,261,0,0.0,9080.215957519807,False,-0.5797044409761645,0,0.2,44877,0,185,0.9,9533.549614796872,False,0.4230285732786342,0,7.256,-33434,255,0,0.0,970.5936158005189,True,-1.9444677862781556,8,3.8530000000000015,22436,463,0,0.0,23859.640387302443,False,-0.32683355480497506,12,4.127000000000001,30129,514,0,0.0,26487.80811894915,False,-0.15040050029432186,0.2375,155425,0.0,0.1,6,0,0,9,11,11.0,14,23,15,128.0,39.0,9,6,15,558,0.7346770119620487,48.95818471588427
46,15,0,0,0,10.000000000000002,6,10.0,34.068859136232106,24,30.875,3.7700271893594084,1,1.0,53.613963834049535,7,71.42857142857143,56.999999999999986,20,57.0,6,1.0070000000000001,28256,0,9,0.9,306.61973222608896,False,0.7047290648732701,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,1,2.9550000000000014,6562.0,280,0,0.0,9539.28055814499,False,-0.5732444439772344,0,3.1520000000000006,5879,285,0,0.0,9709.62485382615,False,-0.5957589565430244,0,0.2,45376,0,179,0.1,9596.899526294867,False,0.438240261513141,0,7.256,-33434,255,0,0.0,961.3569332866491,True,-1.9446001700784463,8,3.9250000000000016,21867,469,0,0.0,25144.94903816923,False,-0.3253907951051965,12,4.235,29789,515,0,0.0,27611.191374535512,False,-0.14605794818382095,0.125,154788,0.0,0.1,6,0,0,6,10,9.333333333333332,17,23,15,134.0,36.0,9,6,15,816,0.762556414003484,49.720741129887756
47,15,0,0,0,10.000000000000002,9,10.0,34.068859136232106,0,,3.6970119997427155,3,2.0,56.19214278892022,9,73.44444444444444,56.999999999999986,20,57.0,0,1.0010000000000001,28166,0,18,0.9,613.2394644521779,False,0.7085280367372391,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,2.954000000000001,6562.0,280,0,0.0,9539.28055814499,False,-0.5732444439772344,3,3.1820000000000013,5789,285,0,0.0,9709.62485382615,False,-0.5991484040630786,0,0.2,46031,0,173,0.3,9721.2407024832,False,0.4587978086120964,0,7.256000000000003,-33434,255,0,0.0,942.7380599343925,True,-1.9448670231620937,7,3.9870000000000014,21206,476,0,0.0,26747.459967526025,False,-0.3226434353144304,13,4.3530000000000015,29392,517,0,0.0,29051.337821871755,False,-0.13972950753294006,0.15,154205,0.0,0.1,6,0,0,2,8,8.0,14,16,16,124.0,34.0,9,6,16,751,0.7259069220162928,50.44664805190405
48,16,0,0,0,10.000000000000002,11,10.0,34.0624660743799,12,34.0,4.0733605924111735,5,9.0,56.83932975480767,2,77.0,56.999999999999986,20,57.0,0,1.0010000000000001,28464,1,16,1.0,554.9994571900784,False,0.7246624499606983,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,0,2.954000000000001,6364.0,286,0,0.0,9741.86529727265,False,-0.5768865044011477,5,3.229000000000001,5464,291,0,0.0,9912.17762764455,False,-0.6075739534582806,0,0.2,46140,0,176,0.5,10003.72203684615,False,0.4659709057622851,0,7.256000000000003,-33434,255,0,0.0,1038.7069510648494,True,-1.9434915589195545,9,4.07,20886,478,0,0.0,27169.199622798067,False,-0.3247811049460533,11,4.450000000000001,29144,517,0,0.0,29385.933483235567,False,-0.14131032219510326,0.1875,153521,0.0,0.1,7,0,0,3,8,8.0,13,16,17,124.0,47.0,9,7,17,672,0.7244358960306272,51.171083947934676
49,17,0,0,0,10.000000000000002,13,10.0,34.37862258280408,27,35.74074074074073,4.038203698694842,6,3.6666666666666665,57.6739965161279,4,69.75,56.99999999999999,20,57.0,11,1.1110000000000002,29041,4,10,1.0,383.78622582804076,False,0.7541490016750089,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,2,2.9740000000000006,5590.0,306,0,0.0,10519.858510338048,False,-0.59138593548115,4,3.2640000000000007,5097,298,0,0.0,10244.829529675615,False,-0.6151314440990544,0,0.2,46397,0,178,0.6,10265.971379870767,False,0.4770964194787417,0,7.256000000000002,-33434,255,0,0.0,1029.7419431671847,True,-1.9436200489714044,11,4.171000000000001,20441,481,0,0.0,27741.19232425752,False,-0.3278957089551868,9,4.529000000000001,28915,518,0,0.0,29875.130195354253,False,-0.1410047776208668,0.2,152540,0.0,0.1,10,0,0,1,12,11.5,13,14,18,94.0,58.0,7,10,18,876,0.7257190229720436,51.89680297090672
50,18,0,0,0,10.000000000000002,11,10.0,34.13083788484826,15,32.0,3.67811586706582,14,2.0714285714285716,57.6739965161279,0,,56.99999999999999,20,57.0,5,1.1500000000000001,29301,5,10,1.0,391.3083788484826,False,0.7699762489903534,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,8,3.0520000000000014,4847.0,321,0,0.0,10955.998961036292,False,-0.6111550679577394,6,3.3200000000000007,4908,298,0,0.0,10170.989689684782,False,-0.6236397075719358,0,0.2,46368,4,188,1.0,10857.423808500309,False,0.4847420714398371,0,7.256,-33434,255,0,0.0,937.9195461017841,True,-1.9449360840150525,9,4.250000000000001,20289,481,0,0.0,27741.19232425752,False,-0.3308731236973075,11,4.630000000000001,28669,518,0,0.0,29875.130195354253,False,-0.14582348832193046,0.25,151441,0.0,0.1,2,0,0,5,12,11.333333333333332,14,19,12,153.0,49.0,11,7,12,110,0.7571738990372978,52.65397686994402
51,12,0,0,0,10.0,13,10.0,34.13083788484826,0,,3.6023207551809344,7,2.857142857142857,57.68529940327746,2,58.0,57.0,20,57.0,0,1.1450000000000002,29171,8,20,1.0,762.6167576969652,False,0.7733158343143405,0,0.2,17059,0,0,0.0,0.0,False,0.023642364236423644,3,3.074000000000001,4763.0,321,0,0.0,10955.998961036292,False,-0.61431855230979,4,3.3540000000000005,4788,298,0,0.0,10170.989689684782,False,-0.6281589709320081,0,0.2,46464,1,196,1.0,11309.921003797563,False,0.49397926107604134,0,7.256000000000002,-33434,255,0,0.0,918.5917925711383,True,-1.9452130970508066,9,4.331000000000001,20123,481,0,0.0,27746.62901297646,False,-0.33407152638560994,11,4.729000000000001,28317,520,0,0.0,29996.35568970428,False,-0.15153125609974072,0.25,150685,0.0,0.1,6,0,0,2,9,9.0,4,6,11,79.0,18.0,6,6,11,246,0.5249833219568245,53.17896019190084
