index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,23,0,0,0,10.000000000000002,20,10.0,22.46114123700991,38,20.210526315789473,34.9069395596809,28,33.535714285714285,36.99999999999999,20,37.0,0,0.44300000000000006,31723,4,10,1.0,264.6114123700991,False,0.23412775864656163,20,2.9650000000000007,17613,360,0,0.0,3600.0000000000005,False,-0.24790794979079497,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.1090000000000002,36446,314,22,1.0,7820.751018734092,False,-0.0013764349854734257,0,1.1090000000000002,50622,10,11,1.0,756.0693955968089,False,-0.03764440611758844,15,2.9240000000000004,41738,221,0,0.0,7714.433642689479,False,-0.13963172334475446,0.5,218970,0.0,0.0,19,0,0,7,12,12.0,20,27,24,132.0,116.0,9,14,24,1882,0.9686329130199738,43.339625608117785
34,24,0,0,0,10.000000000000002,20,10.0,22.46114123700991,0,,35.74110348123362,25,41.0,36.99999999999999,20,37.0,0,0.44300000000000006,31623,4,20,1.0,489.22282474019823,False,0.2346045022613552,0,2.9450000000000007,17513,370,0,0.0,3700.0000000000005,False,-0.24984503331783667,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,3,1.1390000000000002,37375,304,10,1.0,7185.5979708633495,False,0.013753315486283196,0,1.1090000000000002,50713,5,13,1.0,659.7055174061679,False,-0.03683644195295624,12,3.0290000000000004,40721,241,0,0.0,8613.605938977304,False,-0.15033865516579584,0.5,218773,0.0,0.0,20,0,0,9,8,7.6,24,33,21,160.0,82.0,12,12,21,1316,1.0935920960037038,44.43321770412149
35,21,0,0,0,10.0,20,10.0,22.519392840095655,25,23.0,36.40441549259063,42,39.0,36.99999999999999,20,37.0,0,0.44300000000000006,32033,5,10,1.0,275.19392840095657,False,0.2463426686890004,5,2.9950000000000006,17358,379,0,0.0,3790.0,False,-0.2541066170773284,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,32,1.4560000000000002,36980,319,10,1.0,7547.730470916421,False,0.008459498056473527,0,1.1090000000000002,49991,23,13,1.0,1318.3015563295844,False,-0.04424661235654705,10,3.1170000000000004,40031,255,0,0.0,9283.12595061061,False,-0.1570419289498008,0.5,217221,0.0,0.0,18,0,0,9,9,8.285714285714285,25,34,22,156.0,87.0,12,9,22,1090,1.2108398390118964,45.644057543133385
36,22,0,0,0,10.0,20,10.0,22.24915854993952,5,11.0,36.806073541442665,34,39.0,36.99999999999999,20,37.0,0,0.44300000000000006,32023,0,16,0.6,355.9865367990323,False,0.24752027229193854,5,3.040000000000001,17103,398,0,0.0,3980.0,False,-0.26030528436386174,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,24,1.6640000000000004,37483,314,10,1.0,7354.296520095436,False,0.018513022370773964,0,1.1090000000000002,48998,47,14,1.0,2247.885456447805,False,-0.05421374227334834,11,3.2170000000000005,39863,255,0,0.0,9385.54875306788,False,-0.1592456953196728,0.43333333333333335,216298,0.0,0.0,15,0,0,7,8,7.705882352941177,20,27,25,129.0,132.0,8,14,25,533,1.3509182640118524,46.99497580714524
37,25,0,0,0,10.0,20,10.0,22.24915854993952,0,,36.806073541442665,0,,36.99999999999999,14,37.0,0,0.44300000000000006,31893,3,26,1.0,608.4781222984275,False,0.24737482803150532,0,3.0350000000000006,17033,405,0,0.0,4050.0,False,-0.26166124283279096,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,37483,304,20,1.0,7499.8656700104675,False,0.020314085791478545,0,1.1090000000000002,48998,37,24,1.0,2249.8247210333784,False,-0.05419544559832645,14,3.3460000000000005,39608,255,0,0.0,9385.54875306788,False,-0.1640574700153988,0.5,215843,0.0,0.0,12,0,0,17,8,8.0,18,35,22,207.0,123.0,14,11,22,200,1.3861092359875329,48.38108504313277
38,22,0,0,0,10.0,20,10.0,22.24915854993952,0,,36.806073541442665,0,,36.999999999999986,8,37.0,0,0.44300000000000006,31763,6,36,1.0,860.9697077978227,False,0.24722938377107198,0,3.0350000000000006,16963,412,0,0.0,4120.0,False,-0.2630172013017201,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,37483,294,30,1.0,7645.434819925499,False,0.02211514921218331,0,1.1090000000000002,48998,27,34,1.0,2251.7639856189517,False,-0.054177148923304566,8,3.412000000000001,39509,255,0,0.0,9385.54875306788,False,-0.16592557077962186,0.5,215544,0.0,0.0,12,0,0,10,4,4.0,23,33,20,136.0,103.0,9,13,20,200,1.0055638430058025,49.38664888613857
39,20,0,0,0,10.0,20,10.0,22.392071580327386,27,23.40740740740741,36.806073541442665,0,,36.99999999999999,20,37.0,0,0.44300000000000006,32260,1,27,1.0,614.5859326688394,False,0.2617113345085394,8,3.1150000000000007,16691,427,0,0.0,4270.0,False,-0.2706493103982644,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,36851,311,40,1.0,8436.177203139523,False,0.01625973972012673,0,1.1090000000000002,49294,17,36,1.0,1957.703250204525,False,-0.05136613595429268,12,3.5240000000000005,39333,255,0,0.0,9385.54875306788,False,-0.16924663880490726,0.5,215257,0.0,0.0,17,0,0,10,7,7.0,22,32,18,183.0,72.0,11,9,18,1043,1.0681785080232657,50.45482739416184
40,18,0,0,0,9.999999999999998,20,10.0,22.68153038743542,22,25.272727272727273,35.95817605892407,8,15.0,36.99999999999999,20,37.0,0,0.44300000000000006,32686,0,19,0.8,430.94907736127294,False,0.27465808688519444,6,3.1670000000000007,16468,440,0,0.0,4399.999999999999,False,-0.2767704943437161,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,36415,323,42,1.0,8836.377709616452,False,0.010422370949426604,0,1.1090000000000002,49590,7,38,1.0,1657.7072324124683,False,-0.04861112149813686,12,3.632,39022,263,0,0.0,9457.00030349703,False,-0.17444098213513512,0.4666666666666666,215009,0.0,0.0,16,0,0,13,8,8.0,18,31,20,150.0,39.0,10,8,20,1112,1.243273344996851,51.69810073915869
41,20,0,0,0,9.999999999999998,20,10.0,22.68153038743542,0,,36.17416452667449,23,37.91304347826087,36.99999999999999,20,37.0,0,0.44300000000000006,32576,1,29,1.0,667.7643812356272,False,0.2749838133665664,0,3.161000000000001,16378,449,0,0.0,4489.999999999999,False,-0.2785138695180536,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,37287,313,29,1.0,8148.369782540847,False,0.023487698982243458,0,1.1090000000000002,49983,0,35,0.8,1294.9999999999998,False,-0.044617416737428056,9,3.710000000000001,38043,285,0,0.0,10309.636890102229,False,-0.18486992272759473,0.4666666666666666,215095,0.0,0.0,19,0,0,6,5,5.0,26,32,17,150.0,60.0,10,10,17,1479,1.3463749579968862,53.044475697155576
42,17,0,0,0,9.999999999999998,20,10.0,22.144912414649774,12,13.333333333333334,36.418694533308006,10,41.0,36.99999999999999,20,37.0,0,0.44300000000000006,32526,2,37,1.0,839.3617593420416,False,0.27637071438365945,10,3.261000000000001,16123,458,0,0.0,4579.999999999999,False,-0.2866496203316287,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,37537,315,29,1.0,8031.7895520806105,False,0.028231584084932756,0,1.1090000000000002,50222,0,28,0.5,1035.9999999999998,False,-0.04255118407396924,8,3.7810000000000006,37740,290,0,0.0,10561.421414659322,False,-0.18821189343655695,0.4166666666666667,214976,0.0,0.0,19,0,0,6,6,6.0,25,31,18,150.0,51.0,10,7,18,1114,1.2167239059926942,54.26119960314827
43,18,0,0,0,9.999999999999998,20,10.0,22.096430627995748,22,21.681818181818183,36.54272600875105,11,38.54545454545455,36.99999999999999,20,37.0,0,0.44300000000000006,32788,3,35,1.0,803.3750719798512,False,0.2858239398725371,10,3.351000000000001,15873,467,0,0.0,4669.999999999999,False,-0.2945916627924996,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,37484,327,28,1.0,8248.72914359964,False,0.029604191126393706,0,1.1090000000000002,50336,0,25,0.6,924.9999999999998,False,-0.04144730634965563,11,3.883000000000001,37364,295,0,0.0,10780.104172581561,False,-0.1932436628683691,0.43333333333333335,214673,0.0,0.0,18,0,0,5,9,9.0,25,30,18,114.0,75.0,8,10,18,1329,1.1812773770070635,55.442476980155334
44,18,0,0,0,9.999999999999998,20,10.0,22.5575867368865,57,24.087719298245613,36.670255464557975,5,41.0,36.99999999999999,20,37.0,7,0.5130000000000001,33748,2,10,1.0,245.57586736886498,False,0.3122109070852485,15,3.491000000000001,15483,478,0,0.0,4779.999999999999,False,-0.3075701224236789,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,36316,374,33,1.0,9646.655869925964,False,0.017997820819632315,0,1.1090000000000002,50464,0,21,0.5,776.9999999999999,False,-0.040428342296443064,11,3.9820000000000007,37197,295,0,0.0,10817.725362044603,False,-0.19603995318384188,0.4166666666666667,214036,0.0,0.0,17,0,0,5,11,10.4375,25,30,15,132.0,87.0,9,9,15,1492,1.1438669950002804,56.586343975155614
45,15,0,0,0,10.0,20,10.0,22.036774956283054,10,10.5,36.670255464557975,0,,36.99999999999999,20,37.0,0,0.506,33628,4,20,1.0,480.7354991256611,False,0.3121171451093611,10,3.576000000000001,15243,486,0,0.0,4860.0,False,-0.31531845653184565,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,36211,374,43,1.0,9818.574818625855,False,0.017526660628351197,0,1.1090000000000002,50834,0,11,0.0,406.99999999999994,False,-0.036937446928955564,10,4.071000000000001,37057,295,0,0.0,10817.725362044603,False,-0.1986817118403189,0.3333333333333333,213801,0.0,0.0,16,0,0,5,7,7.0,26,31,17,122.0,83.0,9,6,17,570,1.0419540429720655,57.62829801812768
46,17,0,0,0,10.0,20,10.0,21.77813738434411,5,11.0,35.39654914865523,21,25.857142857142858,36.99999999999999,9,37.0,0,0.506,33518,5,30,1.0,703.3441215303233,False,0.31216767630424447,5,3.616000000000001,15088,495,0,0.0,4950.0,False,-0.31958004029133735,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,36699,369,32,1.0,9168.822267579944,False,0.021563177615311638,0,1.1090000000000002,50834,0,11,0.0,406.99999999999994,False,-0.036937446928955564,9,4.151000000000001,36388,316,0,0.0,11185.309530975053,False,-0.20783744191928438,0.3333333333333333,213355,0.0,0.0,15,0,0,6,7,7.0,26,32,19,126.0,105.0,7,10,19,743,1.0258614819613285,58.65415950008901
47,19,0,0,0,10.0,20,10.0,21.782288034927145,45,21.8,35.53566715439972,5,40.0,36.99999999999999,13,37.0,0,0.506,33969,5,19,1.0,463.86347266361577,False,0.32500122951851124,24,3.8510000000000013,14747,505,0,0.0,5050.0,False,-0.33085386641872,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,35918,404,37,1.0,10114.864050823357,False,0.013942196016323755,0,1.1090000000000002,50834,0,11,0.0,406.99999999999994,False,-0.036937446928955564,13,4.272000000000001,35967,321,0,0.0,11406.94915656231,False,-0.2136904504522851,0.3333333333333333,212263,0.0,0.0,16,0,0,6,8,8.0,23,29,21,154.0,73.0,10,9,21,951,1.0379961190046743,59.69215561909368
48,21,0,0,0,10.0,20,10.0,21.782288034927145,0,,34.52384270693455,7,13.0,36.99999999999999,13,37.0,0,0.506,33859,6,29,1.0,691.6863530128873,False,0.32515276524509706,0,3.8270000000000013,14657,514,0,0.0,5140.0,False,-0.3325972415930575,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.6400000000000003,36009,394,40,1.0,9963.175194038677,False,0.014317222533389523,0,1.1090000000000002,50834,0,11,0.0,406.99999999999994,False,-0.036937446928955564,13,4.389000000000001,35648,328,0,0.0,11323.820407874533,False,-0.2204941937175721,0.3333333333333333,211835,0.0,0.0,12,0,0,10,8,8.0,25,35,21,186.0,72.0,12,9,21,291,1.2643761409563012,60.956531760049984
49,21,0,0,0,10.0,20,10.0,21.53535554686789,5,11.0,36.34750012959581,55,41.0,36.99999999999999,20,37.0,0,0.506,33779,4,39,1.0,879.8788663278477,False,0.32569887777638024,5,3.8770000000000016,14472,526,0,0.0,5260.0,False,-0.3374399504106617,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,15,1.7900000000000003,37729,389,10,1.0,8740.728309027567,False,0.041754037278872114,0,1.1090000000000002,49166,37,14,1.0,1862.8575047950449,False,-0.05467631375794845,13,4.506000000000001,35095,336,0,0.0,12212.760043544191,False,-0.2225421262048855,0.5,211069,0.0,0.0,16,0,0,9,10,9.319148936170212,25,34,22,147.0,81.0,9,12,22,787,1.1204297039657831,62.07696146401577
50,22,0,0,0,10.0,20,10.0,21.57616937185051,26,21.884615384615383,36.34750012959581,0,,36.99999999999999,20,37.0,0,0.506,34133,5,33,1.0,762.0135892710668,False,0.3371302802818663,10,3.9720000000000013,14222,535,0,0.0,5350.0,False,-0.3453819928715326,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7750000000000004,37160,405,20,1.0,9465.298598191373,False,0.03663885229871549,0,1.1090000000000002,49573,27,13,1.0,1462.3825034990869,False,-0.05077476645439109,9,4.583000000000001,34974,336,0,0.0,12212.760043544191,False,-0.22482536047226923,0.5,210890,0.0,0.0,19,0,0,5,7,7.0,27,32,18,162.0,84.0,9,13,18,1071,1.0400770800188184,63.117038544034585
51,18,0,0,0,10.000000000000002,20,10.0,21.294157978050613,5,10.0,36.95071228460505,21,42.0,36.99999999999999,20,37.0,0,0.506,34003,8,43,1.0,995.6487930561764,False,0.3366195721574495,5,4.012000000000001,14082,542,0,0.0,5420.000000000001,False,-0.34944986827832014,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,1,1.7850000000000004,37960,400,10,1.0,8887.170314066296,False,0.04928202407782715,0,1.1090000000000002,48950,38,16,1.0,1996.1270668149918,False,-0.057494791331116187,13,4.7040000000000015,34756,336,0,0.0,12415.439327627299,False,-0.2270267069758722,0.5,210579,0.0,0.0,17,0,0,11,8,7.0476190476190474,23,34,21,120.0,84.0,10,8,21,459,1.3798939150292426,64.49693245906383
52,21,0,0,0,10.000000000000002,20,10.0,21.351245798938358,44,21.59090909090909,37.061891947099895,5,41.0,36.99999999999999,20,37.0,0,0.506,34378,7,38,1.0,881.3473403596576,False,0.3489335839989086,29,4.2970000000000015,13546,553,0,0.0,5530.000000000001,False,-0.3680846118084612,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,37215,434,15,1.0,9822.369055945745,False,0.042417710778305286,0,1.1090000000000002,49226,33,13,1.0,1704.0424342542965,False,-0.055042528217244105,7,4.761000000000001,34673,336,0,0.0,12452.795694225564,False,-0.22824044066208538,0.5,209866,0.0,0.0,19,0,0,10,7,7.0,21,31,24,165.0,108.0,10,11,24,1351,2.282274983008392,66.77920744207222
53,24,0,0,0,10.000000000000002,20,10.0,20.98831613098485,25,18.0,35.67818988262807,10,13.0,36.999999999999986,20,37.0,0,0.506,34248,10,48,1.0,1107.4391742872729,False,0.34827675449959844,25,4.518000000000002,13226,560,0,0.0,5600.000000000001,False,-0.37912598791259877,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,36895,449,15,1.0,9958.926791051617,False,0.03618883983781576,0,1.1090000000000002,49540,33,11,1.0,1584.380266126726,False,-0.05024643583237357,8,4.8340000000000005,34575,336,0,0.0,11987.87180056303,False,-0.2344761600097836,0.5,209312,0.0,0.0,19,0,0,12,6,6.0,22,34,16,186.0,97.0,12,12,16,774,1.2356893270043656,68.01489676907659
54,16,0,0,0,10.000000000000002,20,10.0,20.363896863249526,13,10.384615384615385,34.840869837300126,6,13.0,36.99999999999999,20,37.0,0,0.506,34148,10,58,1.0,1281.1060180684724,False,0.34776665926833394,13,4.623000000000002,12893,570,0,0.0,5700.000000000001,False,-0.39008988067565475,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,36838,452,19,1.0,9866.457909097488,False,0.033634290669819454,1,1.119,49940,23,10,1.0,1171.3400062579028,False,-0.046595527820946295,8,4.906000000000001,34398,342,0,0.0,11915.577484356643,False,-0.2384981839385164,0.5,209045,0.0,0.0,15,0,0,7,8,8.0,26,33,14,111.0,87.0,7,9,14,685,1.0023367140092887,69.01723348308587
55,14,0,0,0,10.000000000000002,20,10.0,20.47358047321713,30,21.2,35.04447074409387,5,41.0,36.99999999999999,20,37.0,0,0.506,34534,11,52,1.0,1174.6261846072907,False,0.3606583407834978,14,4.750000000000001,12542,579,0,0.0,5790.000000000001,False,-0.4019448318611499,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,36407,472,24,1.0,10504.597281216738,False,0.03086456103653285,0,1.118,50105,18,10,1.0,1000.8004733936896,False,-0.04509104185872551,10,4.998,34258,342,0,0.0,11985.208994480105,False,-0.24048297957844975,0.5,208674,0.0,0.0,15,0,0,12,8,8.0,9,21,12,165.0,57.0,10,4,12,1271,1.132138206041418,70.14937168912729
56,12,0,0,0,10.000000000000002,20,10.0,20.011449755502454,10,10.5,35.04447074409387,0,,36.99999999999999,20,37.0,0,0.506,34424,12,62,1.0,1360.7098848411522,False,0.36000135372774594,10,4.836000000000001,12292,588,0,0.0,5880.000000000001,False,-0.40988687432202076,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,36302,472,34,1.0,10636.91628989635,False,0.02990344810819008,1,1.1280000000000003,50468,8,10,1.0,650.355765952751,False,-0.04154773312621231,9,5.078000000000001,34142,342,0,0.0,11985.208994480105,False,-0.24267186532238785,0.5,208456,0.0,0.0,16,0,0,8,7,6.5,11,19,9,120.0,6.0,10,2,9,533,0.9692301569739357,71.11860184610123
57,9,0,0,0,10.000000000000002,20,10.0,20.062611283834936,1,30.0,35.070736762336075,6,35.666666666666664,36.99999999999999,20,37.0,0,0.506,34364,11,71,1.0,1534.4454011522805,False,0.36104225556237945,0,4.826000000000001,12182,599,0,0.0,5990.000000000001,False,-0.4120176662017666,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,36486,463,38,1.0,10621.677021384347,False,0.034268002343169617,0,1.1270000000000002,50801,0,9,0.8,332.99999999999994,False,-0.038258326257194074,11,5.179000000000001,33759,348,0,0.0,12204.616393292954,False,-0.24782888580721815,0.4666666666666666,208420,0.0,0.0,19,0,0,3,6,6.0,15,18,13,93.0,39.0,6,3,13,777,0.8742525550187565,71.99285440111998
58,13,0,0,0,10.000000000000002,20,10.0,20.279014462101124,25,21.8,35.62483593778703,21,39.0,36.99999999999999,18,37.0,0,0.506,34754,11,61,1.0,1347.0198821881686,False,0.3725209182199784,5,4.876000000000001,12017,609,0,0.0,6090.000000000001,False,-0.41647295831396247,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,36760,478,27,1.0,10655.239483204588,False,0.041463420310855474,0,1.1270000000000004,50278,11,11,1.0,798.8731953156573,False,-0.043731737000512756,10,5.268000000000002,33618,348,0,0.0,12397.442906349888,False,-0.2486702244895756,0.5,208255,0.0,0.0,16,0,0,5,6,6.0,4,9,12,132.0,58.0,9,4,12,1805,0.9735983699792996,72.96645277109928
59,12,0,0,0,10.000000000000002,20,10.0,20.974271297438925,23,26.434782608695652,36.629393892602685,26,41.80769230769231,36.99999999999999,5,37.0,0,0.506,35202,12,53,1.0,1231.636378764263,False,0.3876421117845239,5,4.921000000000001,11857,618,0,0.0,6180.000000000001,False,-0.4209282504261584,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,37239,491,11,1.0,10701.290539861142,False,0.05388610486812268,0,1.1270000000000002,50278,1,21,1.0,813.6293938926026,False,-0.043592514445772286,5,5.308000000000002,32488,374,0,0.0,13699.393315833404,False,-0.25770928091486545,0.5,207892,0.0,0.0,14,0,0,5,3,3.0,2,7,16,96.0,61.0,7,5,16,1845,1.0030081199947745,73.96946089109406
60,16,0,0,0,10.000000000000002,20,10.0,22.417638885901432,49,27.816326530612244,36.629393892602685,0,,36.99999999999999,11,37.0,0,0.506,36440,9,19,1.0,515.9351388321272,False,0.4217405690925175,5,4.966000000000002,11662,631,0,0.0,6310.000000000001,False,-0.4259646675964668,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.7840000000000003,35876,530,21,1.0,12650.565881272414,False,0.04427603040275678,0,1.1270000000000002,50278,0,22,0.1,813.9999999999999,False,-0.043589017831870934,11,5.413000000000001,32317,374,0,0.0,13699.393315833404,False,-0.2609360004167052,0.35000000000000003,207401,0.0,0.0,15,0,0,5,8,8.0,4,9,22,162.0,81.0,9,7,22,1508,1.2091816479805857,75.17864253907464
61,22,0,0,0,10.000000000000002,20,10.0,22.70861245570693,20,25.75,36.12510989717525,29,33.62068965517241,36.999999999999986,9,37.0,0,0.506,36825,7,14,1.0,387.920574379897,False,0.4341763632105202,5,5.011000000000001,11472,643,0,0.0,6430.000000000001,False,-0.4310010847667751,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,8,1.8640000000000003,36062,540,10,1.0,12623.901825053494,False,0.048548720987002636,0,1.1270000000000002,49381,13,32,1.0,1653.6264286632777,False,-0.05259339155898406,9,5.492000000000001,32116,380,0,0.0,13727.541760926595,False,-0.2644632346360355,0.5,206684,0.0,0.0,11,0,0,7,9,8.08695652173913,4,11,21,168.0,93.0,11,11,21,665,1.326228050980717,76.50487059005536
62,21,0,0,0,10.000000000000002,20,10.0,22.70861245570693,0,,35.983933988620755,1,14.0,36.999999999999986,10,37.0,0,0.506,36755,4,24,1.0,585.0066989369664,False,0.43528216912554174,0,5.006000000000001,11342,656,0,0.0,6560.000000000001,False,-0.43351929335192935,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,1.8560000000000005,36076,530,19,1.0,12719.259347308467,False,0.050074969653920505,0,1.1270000000000002,49381,3,42,1.0,1661.9518019658617,False,-0.052514842891160894,10,5.583000000000001,31964,381,0,0.0,13709.878849664508,False,-0.26749807670851483,0.5,206346,0.0,0.0,12,0,0,10,4,4.0,2,12,19,171.0,102.0,12,9,19,214,1.3880451549775898,77.89291574503295
63,19,0,0,0,10.0,20,10.0,22.431346609203214,5,11.0,34.68587225365374,22,26.363636363636363,36.999999999999986,20,37.0,0,0.506,36675,2,34,1.0,782.6657847129093,False,0.436011657072542,5,5.056000000000001,11157,668,0,0.0,6680.0,False,-0.4383620021695335,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,3,1.8860000000000006,36505,525,10,1.0,12123.315692368224,False,0.053317278189253504,0,1.1270000000000002,49445,10,40,1.0,1826.858722536537,False,-0.04975130934487656,8,5.6530000000000005,31660,386,0,0.0,13388.746689910344,False,-0.2762643014443783,0.5,206270,0.0,0.0,19,0,0,7,7,6.25,2,9,22,147.0,90.0,9,10,22,1044,1.105300618975889,78.99821636400884
64,22,0,0,0,10.0,20,10.0,21.74428828340697,33,17.78787878787879,37.15972162395741,75,42.0,36.99999999999998,20,37.0,0,0.506,36972,0,31,1.0,674.0729367856161,False,0.44541439905442454,20,5.251000000000001,10617,680,0,0.0,6800.0,False,-0.4569580040291337,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,65,2.533000000000001,35142,548,10,1.0,12287.467195546593,False,0.0216206472773754,0,1.1270000000000004,48871,26,36,1.0,2298.152762222892,False,-0.056135930161120014,6,5.705000000000001,29535,435,0,0.0,16164.478906421473,False,-0.29017380029793877,0.5,201965,0.0,0.0,18,0,0,7,11,10.565217391304348,2,9,27,147.0,144.0,9,13,27,1095,1.273582705995068,80.27179907000391
65,27,0,0,0,10.0,20,10.0,21.21069264137643,10,10.5,37.15972162395741,0,,36.999999999999986,20,37.0,0,0.506,36957,0,33,0.7,699.9528571654222,False,0.44533458967080086,5,5.2810000000000015,10417,693,0,0.0,6930.0,False,-0.4621881295521463,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,35037,548,20,1.0,12366.65399995343,False,0.020002152825317095,0,1.1270000000000002,49278,16,35,1.0,1889.555545983318,False,-0.05231101475626651,9,5.7890000000000015,29414,435,0,0.0,16164.478906421473,False,-0.29245703456532246,0.45,201931,0.0,0.0,18,0,0,7,6,6.0,8,15,29,240.0,141.0,15,12,29,662,1.4238400910398923,81.6956391610438
66,29,0,0,0,10.0,20,10.0,20.413443040049124,15,10.333333333333334,36.20350328297963,9,15.0,36.999999999999986,20,37.0,0,0.506,36837,2,43,1.0,897.7780507221123,False,0.4445176284426259,15,5.426000000000001,10057,701,0,0.0,7010.0,False,-0.4745854641252131,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,35017,553,21,1.0,12048.907570089737,False,0.015575912725053665,0,1.1270000000000004,49624,15,32,1.0,1727.052549244694,False,-0.047315288713607975,7,5.850000000000001,29333,435,0,0.0,15748.52392809614,False,-0.2979099544476258,0.5,201696,0.0,0.0,18,0,0,12,7,7.0,4,16,30,249.0,159.0,16,13,30,816,1.434157387004234,83.12979654804803
67,30,0,0,0,10.000000000000002,20,10.0,19.679457320787378,15,10.666666666666666,36.20350328297963,0,,36.999999999999986,20,37.0,0,0.506,36792,2,48,1.0,964.6139513977942,False,0.4440689204904269,10,5.511000000000001,9797,711,0,0.0,7110.000000000001,False,-0.48272121493878817,0,0.2,40828,0,0,0.0,0.0,False,0.010293972087498762,0,2.468000000000001,34857,558,31,1.0,12103.445786771726,False,0.012291470191672378,0,1.1270000000000002,49920,5,34,1.0,1439.0175164148977,False,-0.044447424130437806,12,5.963000000000001,29133,435,0,0.0,15748.52392809614,False,-0.30168389538545015,0.5,201327,0.0,0.0,16,0,0,9,9,9.0,6,15,31,225.0,166.0,15,15,31,551,1.4544680640101433,84.58426461205818
