index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,9,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.283759142525284,0,,37.27758531919342,5,64.0,48.00000000000001,20,48.0,0,0.38900000000000007,10353,242,0,0.0,2420.0000000000005,False,-0.1287673297166968,0,0.42500000000000004,9984,278,0,0.0,2780.0000000000005,False,-0.14300783604581072,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.0730000000000002,16025,16,0,0.0,144.06397850348878,False,-0.12387568773462453,4,1.0770000000000002,27327,0,0,0.0,0.0,False,0.03928652924621587,0,0.8570000000000002,25382,0,1,0.0,37.27758531919342,False,-0.03397585788926766,8,2.1610000000000005,24349,148,0,0.0,5517.082627240627,False,-0.21814942419831232,12,2.2190000000000007,27110,148,0,0.0,5517.082627240627,False,-0.13851514771364215,0.0,160084,0.0,0.0,7,0,0,4,9,8.8,10,14,5,103.0,16.0,7,2,5,200,0.5589866898953915,28.37081910762936
26,5,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.136555450064833,1,14.0,37.996982792616286,18,41.833333333333336,48.0,20,48.0,0,0.389,10283,249,0,0.0,2490.0000000000005,False,-0.13140446051838456,0,0.42500000000000004,9854,291,0,0.0,2910.0000000000005,False,-0.14790536467751658,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.0830000000000004,16007,16,0,0.0,144.06397850348878,False,-0.12485538620520635,10,1.1730000000000003,27373,0,1,0.1,37.996982792616286,False,0.04175851872656534,7,0.9270000000000003,25328,0,0,0.0,0.0,False,-0.03673841941127253,10,2.2530000000000006,23935,156,0,0.0,5927.52931564814,False,-0.22417107502454295,10,2.3070000000000004,26435,158,0,0.0,6003.523281233373,False,-0.1509687738854753,0.0125,158769,0.0,0.0,8,0,0,4,11,10.857142857142858,8,12,9,67.0,3.0,4,1,9,200,0.4932049158960581,28.864024023525417
27,9,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.136555450064833,0,,40.00416101727948,20,50.3,48.00000000000001,20,48.0,0,0.38900000000000007,10203,257,0,0.0,2570.0000000000005,False,-0.13441832429174203,0,0.42500000000000004,9734,303,0,0.0,3030.0000000000005,False,-0.15242616033755274,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.0820000000000003,16007,16,0,0.0,144.06397850348878,False,-0.12485538620520635,12,1.2830000000000001,27415,0,0,0.0,0.0,False,0.042633300372708606,7,0.9900000000000002,25418,0,0,0.0,0.0,False,-0.03331558530463224,6,2.303000000000001,23201,166,0,0.0,6640.690728868393,False,-0.23505680930938833,14,2.4370000000000007,25780,168,0,0.0,6720.699050902953,False,-0.15951805470129277,0.0,157312,0.0,0.0,7,0,0,3,13,12.75,15,18,8,132.0,0.0,9,0,8,200,0.5762628763914108,29.440286899916828
28,8,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,19.832906572326266,2,14.0,40.502612880580756,2,68.0,48.000000000000014,20,48.0,0,0.38900000000000007,10073,270,0,0.0,2700.0000000000005,False,-0.13931585292344786,0,0.42500000000000004,9664,310,0,0.0,3100.0000000000005,False,-0.1550632911392405,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.1020000000000003,15969,16,0,0.0,144.06397850348878,False,-0.12692363853199023,2,1.2910000000000001,27455,0,1,0.1,40.502612880580756,False,0.04492474733552491,0,0.9830000000000001,25404,0,1,0.1,40.502612880580756,False,-0.033077838805800105,5,2.347000000000001,23005,168,0,0.0,6804.438963937567,False,-0.23834849061265084,15,2.5730000000000004,25428,168,0,0.0,6804.438963937567,False,-0.16846299553030536,0.025,156552,0.0,0.0,8,0,0,2,11,11.0,11,13,11,96.0,18.0,6,2,11,200,0.5813612136989832,30.02164811361581
29,11,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,19.676850046291126,1,14.0,42.93556341500929,15,59.333333333333336,48.00000000000001,20,48.0,0,0.38900000000000007,9963,281,0,0.0,2810.0000000000005,False,-0.14345991561181434,0,0.42500000000000004,9574,319,0,0.0,3190.0000000000005,False,-0.15845388788426762,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.1100000000000003,15951,16,0,0.0,144.06397850348878,False,-0.12790333700257206,4,1.3290000000000002,27621,0,0,0.0,0.0,False,0.05046778732790751,9,1.0730000000000002,25551,0,1,0.1,42.93556341500929,False,-0.027440945397904228,9,2.4320000000000004,22222,178,0,0.0,7642.530287871654,False,-0.2488458612691925,11,2.6680000000000006,24966,173,0,0.0,7427.852470796607,False,-0.17279783578788316,0.0125,155402,0.0,0.0,8,0,0,6,12,11.6,4,10,12,146.0,16.0,10,1,12,200,0.6474723173305392,30.66912043094635
30,12,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,19.676850046291126,0,,43.62466203335818,8,52.625,48.00000000000001,20,48.0,0,0.38900000000000007,9843,293,0,0.0,2930.0000000000005,False,-0.1479807112718505,0,0.42500000000000004,9494,327,0,0.0,3270.0000000000005,False,-0.16146775165762509,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.1090000000000004,15951,16,0,0.0,144.06397850348878,False,-0.12790333700257206,5,1.3750000000000002,27756,0,0,0.0,0.0,False,0.055602038487867954,2,1.0840000000000003,25550,0,0,0.0,0.0,False,-0.02829542861489313,8,2.5030000000000006,21683,186,0,0.0,8114.187138204621,False,-0.2575901021285134,12,2.7770000000000006,24730,173,0,0.0,7547.0665317709645,False,-0.17788545857098204,0.0,154561,0.0,0.0,8,0,0,5,10,9.666666666666666,3,8,11,125.0,22.0,8,4,11,200,0.6250544767826796,31.29417490772903
31,11,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,19.358276630622374,2,14.0,44.19778063218896,10,50.0,48.00000000000001,20,48.0,0,0.38900000000000007,9743,303,0,0.0,3030.0000000000005,False,-0.15174804098854733,0,0.42500000000000004,9394,337,0,0.0,3370.0000000000005,False,-0.16523508137432188,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.1290000000000002,15913,16,0,0.0,144.06397850348878,False,-0.12997158932935593,5,1.4200000000000002,27787,0,1,0.1,44.19778063218896,False,0.05762146840785328,5,1.1320000000000001,25581,0,1,0.1,44.19778063218896,False,-0.026275998694907803,7,2.565000000000001,21582,186,0,0.0,8220.787197587146,False,-0.2589658908369077,13,2.895000000000001,23973,183,0,0.0,8088.19385569058,False,-0.19191552225648842,0.025,153527,0.0,0.0,7,0,0,7,12,12.0,2,9,9,126.0,6.0,9,2,9,200,0.6194676663726568,31.913642574101686
32,9,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,19.04378017841954,2,14.0,44.19778063218896,0,,48.000000000000014,20,48.0,0,0.38900000000000007,9603,317,0,0.0,3170.0000000000005,False,-0.15702230259192285,0,0.42500000000000004,9334,343,0,0.0,3430.0000000000005,False,-0.16749547920433996,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.1470000000000002,15875,16,0,0.0,144.06397850348878,False,-0.1320398416561398,0,1.4150000000000003,27773,0,2,0.1,88.39556126437792,False,0.05792948127451846,0,1.1270000000000002,25567,0,2,0.1,88.39556126437792,False,-0.025967985828242626,10,2.658000000000001,21405,186,0,0.0,8220.787197587146,False,-0.2640710219262908,10,2.9820000000000007,23798,183,0,0.0,8088.19385569058,False,-0.1969629682488163,0.025,152909,0.0,0.0,9,0,0,3,10,10.0,5,8,5,117.0,3.0,8,1,5,200,0.5243374779820442,32.43798005208373
33,5,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,18.884508348214382,1,14.0,44.47377326203968,5,50.0,48.00000000000001,20,48.0,0,0.38900000000000007,9453,332,0,0.0,3320.0000000000005,False,-0.16267329716696804,0,0.42500000000000004,9284,348,0,0.0,3480.0000000000005,False,-0.16937914406268836,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.1550000000000002,15857,16,0,0.0,144.06397850348878,False,-0.13301954012672162,0,1.4150000000000003,27773,0,2,0.0,88.94754652407936,False,0.057939977685481016,3,1.157,25680,0,1,0.1,44.47377326203968,False,-0.022505632972122127,15,2.798,21052,186,0,0.0,8272.12182673938,False,-0.2735121307902948,5,3.022000000000001,23491,188,0,0.0,8361.069373263459,False,-0.20188241796799256,0.0125,152144,0.0,0.0,8,0,0,5,10,9.6,0,5,8,68.0,0.0,5,0,8,200,0.4656717199832201,32.90365177206695
34,8,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,18.71893725607252,1,14.0,44.545790763076425,15,45.0,48.0,20,48.0,0,0.389,9313,346,0,0.0,3460.0000000000005,False,-0.1679475587703436,0,0.42500000000000004,9224,354,0,0.0,3540.0000000000005,False,-0.17163954189270644,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.1640000000000001,15839,16,0,0.0,144.06397850348878,False,-0.13399923859730345,3,1.4450000000000003,27726,0,1,0.1,44.545790763076425,False,0.05530816518527187,9,1.2440000000000002,25866,0,0,0.0,0.0,False,-0.01627747775157831,11,2.8930000000000007,20509,191,0,0.0,8508.246035747597,False,-0.28576842266234614,9,3.1070000000000007,22994,198,0,0.0,8820.066571089132,False,-0.2095978401100468,0.0125,151025,0.0,0.0,9,0,0,4,13,12.4,4,8,6,137.0,0.0,8,0,6,200,0.5579647840932012,33.46161655616015
35,6,0,0,0,10.0,20,10.0,9.003998656468049,0,,18.547656412584107,1,14.0,45.13986285142536,10,51.0,48.0,20,48.0,0,0.38900000000000007,9193,358,0,0.0,3580.0,False,-0.17246835443037975,0,0.42500000000000004,9144,362,0,0.0,3620.0,False,-0.17465340566606388,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.1730000000000003,15821,16,0,0.0,144.06397850348878,False,-0.13497893706788527,9,1.5320000000000005,27837,0,0,0.0,0.0,False,0.058682589183844225,0,1.235,25852,0,1,0.1,45.13986285142536,False,-0.015951550489628263,10,2.9820000000000007,20333,191,0,0.0,8621.713804622244,False,-0.2892083613881595,10,3.198000000000001,22313,208,0,0.0,9389.091473096476,False,-0.22103355148255788,0.0125,150047,0.0,0.0,8,0,0,1,10,9.8,4,5,10,78.0,11.0,5,1,10,200,0.5029913540929556,33.96460791025311
36,10,0,0,0,10.0,20,10.0,9.003998656468049,0,,18.208225725481565,2,14.0,47.631523808928094,18,61.166666666666664,48.00000000000001,20,48.0,0,0.38900000000000007,9093,368,0,0.0,3680.0,False,-0.17623568414707655,0,0.42500000000000004,9044,372,0,0.0,3720.0,False,-0.1784207353827607,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.1920000000000004,15783,16,0,0.0,144.06397850348878,False,-0.13704718939466914,13,1.653,27970,0,1,0.1,47.631523808928094,False,0.0646465262761263,4,1.2750000000000001,26004,0,1,0.1,47.631523808928094,False,-0.010123383208927321,9,3.062,19362,204,0,0.0,9716.83085702133,False,-0.3014214926448426,11,3.2980000000000014,21845,213,0,0.0,10145.514571301685,False,-0.22362327923478292,0.025,148655,0.0,0.0,8,0,0,5,14,13.8,3,8,12,120.0,16.0,8,2,12,200,0.6061668982729316,34.57077480852604
37,12,0,0,0,10.0,20,10.0,9.003998656468049,0,,18.208225725481565,0,,48.50919112926774,5,66.8,48.00000000000001,20,48.0,0,0.38900000000000007,8973,380,0,0.0,3800.0,False,-0.1807564798071127,0,0.42500000000000004,8964,380,0,0.0,3800.0,False,-0.18143459915611815,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.1900000000000004,15783,16,0,0.0,144.06397850348878,False,-0.13704718939466914,2,1.6600000000000001,28086,0,0,0.0,0.0,False,0.06815243021221572,1,1.2810000000000001,26099,0,0,0.0,0.0,False,-0.007416140564387313,7,3.123,18926,209,0,0.0,10138.420946016959,False,-0.3079169775025676,13,3.417000000000001,21578,213,0,0.0,10332.457710534029,False,-0.22862828140904462,0.0,147963,0.0,0.0,8,0,0,7,9,8.166666666666666,3,10,12,163.0,31.0,10,2,12,200,0.6720981877297163,35.242872996255755
38,12,0,0,0,10.0,20,10.0,9.003998656468049,0,,18.208225725481565,0,,48.970103248568215,10,53.5,48.00000000000001,20,48.0,0,0.38900000000000007,8853,392,0,0.0,3920.0,False,-0.1852772754671489,0,0.42500000000000004,8884,388,0,0.0,3880.0,False,-0.1844484629294756,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.1900000000000004,15783,16,0,0.0,144.06397850348878,False,-0.13704718939466914,5,1.7080000000000004,28166,0,0,0.0,0.0,False,0.0711949494181182,5,1.33,26144,0,0,0.0,0.0,False,-0.0057047235110671635,9,3.2060000000000004,18489,214,0,0.0,10479.602095193599,False,-0.31560090428321075,11,3.514000000000001,21117,218,0,0.0,10675.482508187872,False,-0.2369778415940141,0.0,146990,0.0,0.0,7,0,0,5,11,11.0,4,9,8,140.0,36.0,9,3,8,200,0.7082380894571543,35.95111108571291
39,8,0,0,0,10.0,20,10.0,9.003998656468049,0,,18.04067553306553,1,14.0,47.02759276880949,11,29.818181818181817,48.00000000000001,20,48.0,0,0.38900000000000007,8753,402,0,0.0,4020.0,False,-0.1890446051838457,0,0.42500000000000004,8784,398,0,0.0,3980.0,False,-0.1882157926461724,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.2000000000000002,15765,16,0,0.0,144.06397850348878,False,-0.138026887865251,1,1.7130000000000003,28193,0,0,0.0,0.0,False,0.07222179965011029,10,1.425,25940,0,1,0.1,47.02759276880949,False,-0.012568882772328049,11,3.307000000000001,18043,220,0,0.0,10346.070409138089,False,-0.3303903779940283,9,3.593000000000001,20882,223,0,0.0,10487.153187444517,False,-0.24647178928435118,0.0125,145914,0.0,0.0,8,0,0,5,12,12.0,1,6,8,93.0,29.0,6,2,8,200,0.5422332063317299,36.49334429204464
40,8,0,0,0,9.999999999999998,20,10.0,9.003998656468049,0,,18.04067553306553,0,,47.172436021545884,5,50.0,48.00000000000001,20,48.0,0,0.38900000000000007,8713,406,0,0.0,4059.999999999999,False,-0.1905515370705244,0,0.42500000000000004,8624,414,0,0.0,4139.999999999999,False,-0.1942435201928873,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.1990000000000003,15765,16,0,0.0,144.06397850348878,False,-0.138026887865251,0,1.7120000000000002,28193,0,0,0.0,0.0,False,0.07222179965011029,4,1.4550000000000003,26026,0,0,0.0,0.0,False,-0.010192439339773332,10,3.3960000000000004,17865,220,0,0.0,10377.935924740095,False,-0.33506481029188523,10,3.684000000000001,20453,228,0,0.0,10755.315412912461,False,-0.2549780016020239,0.0,145193,0.0,0.0,8,0,0,3,9,8.8,4,7,8,101.0,10.0,7,1,8,200,0.5436476012691855,37.036991893313825
41,8,0,0,0,9.999999999999998,20,10.0,9.003998656468049,0,,18.04067553306553,0,,45.603712561297804,18,37.55555555555556,48.0,20,48.0,0,0.38900000000000007,8583,419,0,0.0,4189.999999999999,False,-0.19544906570223025,0,0.42500000000000004,8554,421,0,0.0,4209.999999999999,False,-0.19688065099457505,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.1990000000000003,15765,16,0,0.0,144.06397850348878,False,-0.138026887865251,13,1.842,28076,0,0,0.0,0.0,False,0.0677721153114779,5,1.5010000000000001,26081,0,0,0.0,0.0,False,-0.008100707385715371,7,3.4560000000000004,17348,233,0,0.0,10625.665026782388,False,-0.3464038385569729,13,3.804000000000001,19934,233,0,0.0,10625.665026782388,False,-0.2718170080646306,0.0,143895,0.0,0.0,8,0,0,5,10,10.0,3,8,8,134.0,0.0,8,0,8,200,0.5355122433975339,37.57250413671136
42,8,0,0,0,9.999999999999998,20,10.0,9.003998656468049,0,,17.869493750642746,1,14.0,46.04451826918855,5,54.8,48.00000000000001,20,48.0,0,0.389,8473,430,0,0.0,4299.999999999999,False,-0.19959312839059676,0,0.42500000000000004,8464,430,0,0.0,4299.999999999999,False,-0.20027124773960217,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.2090000000000003,15747,16,0,0.0,144.06397850348878,False,-0.13900658633583282,5,1.8790000000000004,28139,0,0,0.0,0.0,False,0.07016809918612611,0,1.4960000000000002,26067,0,1,0.1,46.04451826918855,False,-0.007757577426994922,12,3.5690000000000004,16840,238,0,0.0,10958.595348066876,False,-0.35625457373501085,8,3.8710000000000013,19821,233,0,0.0,10728.372756720932,False,-0.27359503970579263,0.0125,143105,0.0,0.0,8,0,0,4,11,11.0,4,8,8,138.0,0.0,8,0,8,200,0.5174596579745412,38.0899637946859
43,8,0,0,0,9.999999999999998,20,10.0,9.003998656468049,0,,17.695538023389222,1,14.0,47.34573633736077,14,56.07142857142857,48.00000000000001,20,48.0,0,0.38900000000000007,8363,441,0,0.0,4409.999999999999,False,-0.20373719107896324,0,0.42500000000000004,8374,439,0,0.0,4389.999999999999,False,-0.2036618444846293,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.2180000000000002,15729,16,0,0.0,144.06397850348878,False,-0.13998628480641465,14,2.0140000000000007,28245,0,0,0.0,0.0,False,0.0741994371339469,0,1.4959999999999998,26053,0,2,0.1,94.69147267472154,False,-0.007364960206231079,8,3.6370000000000013,16393,243,0,0.0,11505.013929978666,False,-0.36126714069425936,12,3.9830000000000014,19137,242,0,0.0,11457.668193641306,False,-0.2828059733835005,0.0125,141848,0.0,0.0,8,0,0,4,10,10.0,2,6,6,90.0,30.0,6,2,6,200,0.47296020295470953,38.56292399764061
44,6,0,0,0,9.999999999999998,20,10.0,9.003998656468049,0,,17.359880841597686,2,14.0,48.01377893544034,10,54.5,48.0,20,48.0,0,0.38900000000000007,8253,452,0,0.0,4519.999999999999,False,-0.20788125376732972,0,0.42500000000000004,8284,448,0,0.0,4479.999999999999,False,-0.2070524412296564,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.2370000000000003,15691,16,0,0.0,144.06397850348878,False,-0.14205453713319852,0,2.0000000000000004,28231,0,1,0.1,48.01377893544034,False,0.07458001405140795,8,1.576,26231,0,1,0.1,48.01377893544034,False,-0.0014829660961542324,13,3.759000000000001,15849,248,0,0.0,11907.417175989205,False,-0.3711543195179083,7,4.041000000000001,18790,247,0,0.0,11859.403397053764,False,-0.28702080417274145,0.025,140883,0.0,0.0,8,0,0,2,10,9.6,3,5,2,62.0,12.0,5,1,2,200,0.22463577147573233,38.78755976911634
45,2,0,0,0,10.0,20,10.0,9.003998656468049,0,,17.0518855983795,2,14.0,48.54088991460446,17,51.52941176470587,48.00000000000001,20,48.0,0,0.38900000000000007,8153,462,0,0.0,4620.0,False,-0.21164858348402651,0,0.42500000000000004,8184,458,0,0.0,4580.0,False,-0.21081977094635324,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.2550000000000003,15653,16,0,0.0,144.06397850348878,False,-0.1441227894599824,10,2.1000000000000005,28485,0,1,0.1,48.54088991460446,False,0.0842500359381343,5,1.6180000000000003,26170,0,1,0.1,48.54088991460446,False,-0.003792863582668937,11,3.856000000000001,14855,260,0,0.0,12620.63137779716,False,-0.38953835514122526,9,4.1240000000000006,18549,252,0,0.0,12232.304258480324,False,-0.28859415277205264,0.025,139603,0.0,0.0,10,0,0,2,14,14.0,0,2,0,29.0,0.0,2,0,0,336,0.1563060125336051,38.94386578164995
46,0,0,0,0,10.0,0,,9.003998656468049,0,,16.76977340044191,2,14.0,48.60904379393214,5,50.0,48.00000000000001,20,48.0,0,0.38900000000000007,8153,462,0,0.0,4620.0,False,-0.21164858348402651,0,0.42500000000000004,8184,458,0,0.0,4580.0,False,-0.21081977094635324,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.2730000000000004,15615,16,0,0.0,144.06397850348878,False,-0.14619104178676626,0,2.0900000000000003,28471,0,2,0.1,97.21808758786428,False,0.08464322825716632,4,1.6530000000000002,26242,0,1,0.1,48.60904379393214,False,-0.001053300300564108,7,3.9150000000000014,14764,260,0,0.0,12638.351386422355,False,-0.391907481952895,13,4.245000000000001,18018,257,0,0.0,12492.52425504056,False,-0.30015684210088317,0.025,139001,0.0,0.0,0,0,0,0,10,9.8,0,0,0,0.0,0.0,0,0,0,0,0.09488771390169859,39.038753495551646
47,0,0,0,0,10.0,0,,9.003998656468049,0,,16.63448017685608,1,14.0,48.77634847811094,5,52.0,48.00000000000001,20,48.0,0,0.38900000000000007,8153,462,0,0.0,4620.0,False,-0.21164858348402651,0,0.42500000000000004,8184,458,0,0.0,4580.0,False,-0.21081977094635324,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.2810000000000004,15597,16,0,0.0,144.06397850348878,False,-0.14717074025734808,0,2.0900000000000003,28471,0,2,0.0,97.55269695622188,False,0.08464959110360196,4,1.689,26324,0,1,0.1,48.77634847811094,False,0.002068463308703694,9,3.998000000000001,14609,260,0,0.0,12681.850604308844,False,-0.39575076282326954,11,4.3420000000000005,17557,262,0,0.0,12779.403301265067,False,-0.3093160955659619,0.0125,138449,0.0,0.0,0,0,0,0,10,9.8,0,0,0,0.0,0.0,0,0,0,0,0.09336527436971664,39.13211876992136
48,0,0,0,0,10.0,0,,9.003998656468049,0,,16.63448017685608,0,,50.48872725375823,16,60.25,48.0,20,48.0,0,0.38900000000000007,8153,462,0,0.0,4620.0,False,-0.21164858348402651,0,0.42500000000000004,8184,458,0,0.0,4580.0,False,-0.21081977094635324,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.2800000000000002,15597,16,0,0.0,144.06397850348878,False,-0.14717074025734808,8,2.1700000000000004,28773,0,0,0.0,0.0,False,0.09428006389290332,5,1.7350000000000003,26428,0,0,0.0,0.0,False,0.005096219669886666,11,4.099,13682,271,0,0.0,13682.44508576848,False,-0.40805795786437543,9,4.421000000000001,17166,267,0,0.0,13480.490176753447,False,-0.31048296592608454,0.0,137537,0.0,0.0,1,0,0,0,12,11.6,0,0,0,0.0,0.0,0,0,0,59,0.09443617146462202,39.226554941385984
49,0,0,0,0,10.0,0,,9.003998656468049,0,,16.63448017685608,0,,51.561504275176176,8,64.5,48.0,20,48.0,0,0.38900000000000007,8153,462,0,0.0,4620.0,False,-0.21164858348402651,0,0.42500000000000004,8184,458,0,0.0,4580.0,False,-0.21081977094635324,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.2800000000000002,15597,16,0,0.0,144.06397850348878,False,-0.14717074025734808,5,2.2120000000000006,28879,0,0,0.0,0.0,False,0.09831140184072412,3,1.7600000000000002,26506,0,0,0.0,0.0,False,0.00806267589564159,9,4.178000000000001,13082,278,0,0.0,14334.098188498978,False,-0.4159658188615994,11,4.522000000000001,16906,268,0,0.0,13818.483145747216,False,-0.3131077392381642,0.0,136861,0.0,0.0,0,0,0,0,10,10.0,0,0,0,0.0,0.0,0,0,0,0,0.09110483713448048,39.317659778520465
