index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,19,0,0,0,10.000000000000002,20,10.0,7.8873597565486,10,8.5,54.51809385140966,0,,17.89955323865951,70,31.214285714285715,57.0,20,57.0,5,1.276,63471,247,0,0.0,2470.0000000000005,False,-0.0454089460639679,5,1.0870000000000002,62596,273,0,0.0,2730.0000000000005,False,-0.05639974035170542,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,112519,0,100,1.0,5451.809385140966,False,0.05912917529082988,21,1.2740000000000002,147645,0,0,0.0,0.0,False,0.0008541272649624794,40,6.648000000000001,85545.0,62,0,0.0,3380.1218187873988,False,-0.40865203187797033,0,0.2,170141,34,12,1.0,1292.5848101144234,False,0.03395907690526102,5,2.1400000000000006,155522,614,0,0.0,10990.32568853694,False,-0.025190020194768917,0.25,907775,0.0,0.0,10,0,0,7,13,12.4,15,22,22,159.0,75.0,11,8,22,1055,2.9573675679857843,177.05173601093702
26,22,0,0,0,10.000000000000002,20,10.0,8.374590111028365,11,11.727272727272727,55.43746899985936,4,70.0,18.37736510817323,42,21.833333333333332,56.99999999999999,20,57.0,10,1.3710000000000002,63181,259,0,0.0,2590.0000000000005,False,-0.048802077186356665,1,1.0920000000000003,62499,281,0,0.0,2810.0000000000005,False,-0.057240646760297414,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,112670,1,106,1.0,5884.746304096121,False,0.06250630131189003,10,1.3530000000000002,147740,0,0,0.0,0.0,False,0.0014981121075929203,32,6.928000000000001,82865.0,66,0,0.0,3658.872953990718,False,-0.4258743858282977,0,0.2,170220,39,13,1.0,1457.7172392187558,False,0.03493721088528365,11,2.2450000000000006,154819,641,0,0.0,11779.89103433904,False,-0.02705599100867237,0.25,904330,0.0,0.0,9,0,0,5,14,14.0,19,24,23,198.0,97.0,12,10,23,993,3.0003446520422585,180.05208066297928
27,23,0,0,0,10.000000000000002,20,10.0,8.374590111028365,0,,55.43746899985936,0,,18.9228951680667,10,35.9,56.99999999999999,20,57.0,0,1.3610000000000002,63061,271,0,0.0,2710.0000000000005,False,-0.04968724182697982,0,1.0910000000000002,62419,289,0,0.0,2890.0000000000005,False,-0.05783075652071285,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,112670,0,107,0.1,5931.809182984952,False,0.06272256105993401,5,1.3930000000000002,147815,0,0,0.0,0.0,False,0.00200652119388011,5,6.946000000000001,82591.0,66,0,0.0,3658.872953990718,False,-0.4277317736902002,0,0.2,170439,35,13,1.0,1403.3013308823342,False,0.036098334314746384,10,2.334000000000001,154615,645,0,0.0,12205.267383403021,False,-0.027003392148460967,0.1375,903946,0.0,0.0,8,0,0,8,6,6.0,18,26,25,207.0,82.0,14,9,25,770,3.676283977983985,183.72836464096326
28,25,0,0,0,10.000000000000002,20,10.0,7.859878922330488,6,1.1666666666666667,55.251750130949155,5,53.0,17.520962271815428,37,6.5675675675675675,56.99999999999999,20,57.0,0,1.3610000000000002,62941,283,0,0.0,2830.0000000000005,False,-0.05057240646760298,6,1.1510000000000002,62180,297,0,0.0,2970.0000000000005,False,-0.06076655257877965,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,112928,0,108,0.6,5967.189014142508,False,0.06525621956485325,0,1.3880000000000001,147550,0,5,0.5,87.60481135907713,False,0.0005070696363149171,37,7.311000000000001,79537.0,66,0,0.0,3646.6155086426443,False,-0.4484757369944121,0,0.2,170893,45,13,1.0,1529.4433022316941,False,0.03922872084124904,10,2.424000000000001,154297,662,0,0.0,11598.877023941814,False,-0.030764154354872206,0.2625,900662,0.0,0.0,9,0,0,13,12,12.0,15,28,19,276.0,84.0,17,8,19,1035,2.7485453679692,186.47691000893246
29,19,0,0,0,10.000000000000002,20,10.0,8.120342130273738,69,8.405797101449275,56.32482126348511,5,69.0,17.80286438958173,24,21.25,56.99999999999999,20,57.0,33,1.6910000000000005,62409,290,0,0.0,2900.0000000000005,False,-0.057904520240764784,36,1.5050000000000001,61030,310,0,0.0,3100.0000000000005,False,-0.07677327983004839,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,112693,59,113,1.0,6843.804988459968,False,0.06712467024684993,0,1.3880000000000001,147890,0,0,0.0,0.0,False,0.0025149302801673007,19,7.464,78051.0,71,0,0.0,3999.062309707443,False,-0.45735443465008757,0,0.2,171415,42,12,1.0,1431.7203043624324,False,0.042093136811083856,9,2.504000000000001,153721,679,0,0.0,12088.144920525994,False,-0.03277026928366364,0.25,897545,0.0,0.0,11,0,0,10,10,10.0,13,23,22,136.0,67.0,11,8,22,1512,2.331855192023795,188.80876520095626
30,22,0,0,0,10.000000000000002,20,10.0,8.397147026631115,10,12.0,56.71624941330293,2,68.0,17.46250490442316,20,12.6,57.0,20,57.0,10,1.7580000000000005,62119,302,0,0.0,3020.0000000000005,False,-0.061297651363153544,0,1.4690000000000003,60950,318,0,0.0,3180.0000000000005,False,-0.07736338959046382,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,112709,59,121,1.0,7358.097853580891,False,0.06963495351380328,0,1.3880000000000001,147890,0,0,0.0,0.0,False,0.0025149302801673007,20,7.645000000000001,76817.0,73,0,0.0,4140.286207171114,False,-0.4652407953986567,0,0.2,171854,33,14,1.0,1374.2626618459644,False,0.044576949296655566,12,2.615,153232,698,0,0.0,12188.828423287365,False,-0.035425939219244175,0.25,895907,0.0,0.0,9,0,0,11,8,8.0,13,24,23,207.0,93.0,13,9,23,792,2.17142031196272,190.98018551291898
31,23,0,0,0,10.000000000000002,20,10.0,8.477492870398127,6,10.166666666666666,49.10009149218016,29,35.0,17.695728550771438,17,21.470588235294116,57.0,20,57.0,5,1.7980000000000005,61919,315,0,0.0,3150.0000000000005,False,-0.06328927180455565,1,1.4790000000000003,60855,325,0,0.0,3250.0000000000005,False,-0.07824855423108698,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113663,55,102,1.0,5474.471440074273,False,0.06974695315765073,5,1.4380000000000002,147955,0,0,0.0,0.0,False,0.0029555514882828654,12,7.745000000000002,75088.0,102,0,0.0,5008.209332202377,False,-0.474019586181433,0,0.2,172124,32,13,1.0,1307.263313624686,False,0.04600874000661304,9,2.693000000000001,153062,706,0,0.0,12493.184356844635,False,-0.03553383514498107,0.25,895002,0.0,0.0,10,0,0,13,9,9.0,13,26,20,218.0,90.0,16,7,20,1842,2.081273759016767,193.06145927193575
32,20,0,0,0,10.000000000000002,20,10.0,8.711925790882372,10,11.5,49.10009149218016,0,,16.185528915497997,49,8.081632653061224,57.0,20,57.0,10,1.8930000000000005,61624,327,0,0.0,3270.0000000000005,False,-0.06675616664699634,0,1.4780000000000002,60775,333,0,0.0,3330.0000000000005,False,-0.07883866399150243,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113548,55,112,1.0,5978.366165622709,False,0.07100553328993722,5,1.4830000000000003,148020,0,0,0.0,0.0,False,0.00339617269639843,44,8.173000000000002,70995.0,102,0,0.0,5008.209332202377,False,-0.5017651647170792,0,0.2,172635,23,14,1.0,1170.267165056454,False,0.04868767985160381,11,2.7940000000000005,152435,754,0,0.0,12203.88880228549,False,-0.04020544866057986,0.25,890368,0.0,0.0,8,0,0,10,12,12.0,13,23,24,185.0,80.0,12,8,24,713,2.130139340995811,195.19159861293156
33,24,0,0,0,10.000000000000002,20,10.0,8.373733039310912,6,1.8333333333333333,49.10009149218016,0,,15.633875202017514,14,4.571428571428571,56.99999999999999,20,57.0,0,1.8830000000000005,61514,338,0,0.0,3380.0000000000005,False,-0.06756756756756757,6,1.5380000000000003,60530,342,0,0.0,3420.0000000000005,False,-0.0817892127935796,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113537,51,122,1.0,6417.2715470508365,False,0.07292126506994158,0,1.4780000000000004,148020,0,0,0.0,0.0,False,0.00339617269639843,14,8.269000000000002,70165.0,102,0,0.0,5008.209332202377,False,-0.5073915586053241,0,0.2,173140,15,15,1.0,1089.5081280302625,False,0.05150052709207729,11,2.8930000000000007,152147,766,0,0.0,11975.548404745416,False,-0.0426402172058464,0.25,889389,0.0,0.0,9,0,0,13,8,8.0,18,31,17,266.0,75.0,19,5,17,713,2.239117062999867,197.43071567593142
34,17,0,0,0,10.000000000000002,20,10.0,8.334270325250953,1,4.0,48.12584496861656,4,30.0,16.095516657942593,58,18.20689655172414,56.99999999999999,20,57.0,0,1.8830000000000005,61384,351,0,0.0,3510.0000000000005,False,-0.06852649592824266,1,1.542,60438,349,0,0.0,3490.0000000000005,False,-0.0826301192021716,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113653,42,128,1.0,6510.14750964346,False,0.07441411029051961,13,1.6080000000000003,148125,0,0,0.0,0.0,False,0.004107945417200496,45,8.705,65770.0,106,0,0.0,5101.339566673356,False,-0.5368686760123328,0,0.2,172925,19,18,1.0,1331.814816500909,False,0.05093237239977761,13,3.0120000000000005,151390,810,0,0.0,13037.3684929335,False,-0.044008982755168624,0.25,884021,0.0,0.0,9,0,0,7,14,14.0,16,23,14,154.0,63.0,11,6,14,719,1.988914638001006,199.41963031393243
35,14,0,0,0,10.0,20,10.0,8.2606287734962,9,7.444444444444445,47.32363719339621,5,36.0,15.722581281594662,9,3.6666666666666665,56.99999999999999,20,57.0,5,1.9330000000000005,61229,359,0,0.0,3590.0,False,-0.07022306148943704,4,1.5810000000000002,60220,361,0,0.0,3610.0,False,-0.08496105275581257,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113766,41,133,1.0,6632.7295264350405,False,0.07601588776150874,0,1.5950000000000002,147945,0,5,0.5,78.61290640797331,False,0.0031542137162262904,9,8.750000000000002,65266.0,106,0,0.0,5016.305542499998,False,-0.5405733988757381,0,0.2,173291,18,21,1.0,1480.0064630687036,False,0.053596745520192494,13,3.1290000000000004,151078,810,0,0.0,12735.290838091676,False,-0.04681225454330573,0.3125,883131,0.0,0.0,8,0,0,7,9,9.0,16,23,18,165.0,54.0,11,3,18,779,2.0080507920356467,201.42768110596808
36,18,0,0,0,10.0,20,10.0,8.653974780528118,13,11.615384615384615,47.32363719339621,0,,14.46240391491748,35,4.742857142857143,56.99999999999999,20,57.0,13,2.0580000000000007,60917,367,0,0.0,3670.0,False,-0.07423580786026202,0,1.5770000000000002,60100,373,0,0.0,3730.0,False,-0.08584621739643573,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113615,44,143,1.0,7148.055008998896,False,0.07699614473260469,0,1.5950000000000002,147945,0,5,0.0,72.3120195745874,False,0.003132857528774505,35,9.091,62441.0,106,0,0.0,5016.305542499998,False,-0.5597234744592222,0,0.2,173860,15,20,1.0,1356.936058723762,False,0.05666897546502493,9,3.206000000000001,150796,838,0,0.0,12119.494480700849,False,-0.05038354235824119,0.25,880010,0.0,0.0,7,0,0,10,10,10.0,15,25,10,199.0,72.0,13,5,10,827,2.1241480340249836,203.55182913999306
37,10,0,0,0,10.0,20,10.0,7.708908612442897,23,3.608695652173913,47.32363719339621,0,,15.616202952668651,33,25.21212121212121,57.0,20,57.0,0,2.045000000000001,60837,375,0,0.0,3750.0,False,-0.07482591762067745,23,1.8070000000000002,59385,385,0,0.0,3850.0,False,-0.09550926472323852,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113532,57,153,1.0,7679.924281498865,False,0.07867735928122549,5,1.6450000000000005,148360,0,0,0.0,0.0,False,0.005700960554233692,23,9.286,60936.0,106,0,0.0,5016.305542499998,False,-0.5699255501240519,0,0.2,173477,28,23,1.0,1748.2536826747223,False,0.055534797862532306,13,3.327000000000001,150456,848,0,0.0,13242.540103863015,False,-0.049042426643187975,0.25,877319,0.0,0.0,8,0,0,5,10,10.0,14,19,12,121.0,21.0,8,2,12,949,1.7357406400260516,205.2875697800191
38,12,0,0,0,10.0,20,10.0,7.657711265950874,1,2.0,47.552667257642014,8,49.5,14.646471121296312,33,6.515151515151516,56.99999999999999,20,57.0,0,2.045000000000001,60747,384,0,0.0,3840.0,False,-0.07548979110114482,1,1.794,59251,396,0,0.0,3960.0,False,-0.09667473150005901,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,113926,48,155,1.0,7738.233565700154,False,0.08256625509231674,0,1.6400000000000006,148360,0,0,0.0,0.0,False,0.005700960554233692,33,9.593,58014.0,114,0,0.0,5421.004067371189,False,-0.5883614854107905,0,0.2,174080,27,21,1.0,1592.4547202750002,False,0.05871379578477464,8,3.394000000000001,150200,872,0,0.0,12771.722817770384,False,-0.05201745142279728,0.25,874914,0.0,0.0,10,0,0,6,7,7.0,12,18,14,122.0,53.0,8,4,14,1280,1.8085907219792716,207.09616050199838
39,14,0,0,0,10.0,20,10.0,7.464467339805324,3,1.0,45.35334678639228,7,23.857142857142858,15.422923618851815,25,24.08,56.99999999999999,20,57.0,0,2.0450000000000004,60657,393,0,0.0,3930.0,False,-0.07615366458161218,3,1.8230000000000002,59063,407,0,0.0,4070.0,False,-0.09863684645344034,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114090,41,158,1.0,7471.871953181999,False,0.08284949110467696,13,1.7700000000000002,147988,0,5,0.5,77.11461809425907,False,0.003440623303080385,12,9.680000000000001,57286.0,116,0,0.0,5260.9882272215045,False,-0.5938387996555647,0,0.2,174671,21,20,1.0,1463.881395995888,False,0.061902557834566066,9,3.476000000000001,149462,893,0,0.0,13772.670791634671,False,-0.05345545171985782,0.3125,873553,0.0,0.0,11,0,0,7,9,9.0,14,21,14,146.0,48.0,10,4,14,994,1.851288755016867,208.94744925701525
40,14,0,0,0,9.999999999999998,20,10.0,8.149023062150093,29,10.344827586206897,45.8779789361812,5,53.0,16.604742862515515,28,28.142857142857142,56.99999999999999,20,57.0,29,2.3350000000000004,59928,407,0,0.0,4069.999999999999,False,-0.08587572288445651,0,1.8200000000000003,59003,413,0,0.0,4129.999999999999,False,-0.09907942877375192,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114055,60,163,1.0,7967.051950326541,False,0.08480324576709404,5,1.8070000000000002,148148,0,5,0.5,83.02371431257757,False,0.004545257608554102,18,9.848000000000003,56156.0,116,0,0.0,5321.845556597019,False,-0.6012925604274805,0,0.2,175097,16,22,1.0,1519.6758858002481,False,0.06465048579653547,12,3.587000000000001,148474,916,0,0.0,15209.944462064212,False,-0.05508619652113421,0.3125,871197,0.0,0.0,10,0,0,5,9,9.0,16,21,23,135.0,65.0,10,4,23,1271,2.008368459995836,210.9558177170111
41,23,0,0,0,9.999999999999998,20,10.0,8.06587060544455,2,3.5,45.8779789361812,0,,16.433420631499036,8,10.625,56.999999999999986,20,57.0,0,2.3060000000000005,59798,420,0,0.0,4199.999999999999,False,-0.0868346512451316,2,1.8400000000000003,58886,420,0,0.0,4199.999999999999,False,-0.10028915378260357,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114048,52,173,1.0,8356.315627442464,False,0.08652762876658826,0,1.802,148148,0,5,0.0,82.16710315749518,False,0.0045423542159230175,8,9.910000000000002,55787.0,116,0,0.0,5321.845556597019,False,-0.6037939331320135,0,0.2,175582,14,22,1.0,1484.0678888409864,False,0.06747892542844984,10,3.6750000000000007,148271,916,0,0.0,15053.013298453117,False,-0.056790210262707135,0.25,870856,0.0,0.0,7,0,0,11,7,7.0,18,29,20,253.0,72.0,17,6,20,770,2.2765455239568837,213.23236324096797
42,20,0,0,0,9.999999999999998,20,10.0,8.453513538202216,11,12.0,43.15192723489564,25,36.0,18.231861699664407,39,29.82051282051282,56.99999999999999,20,57.0,11,2.416000000000001,59509,430,0,0.0,4299.999999999999,False,-0.09036055706361383,0,1.838,58786,430,0,0.0,4299.999999999999,False,-0.10102679098312287,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114816,53,158,1.0,7266.040720638228,False,0.08857579068586005,10,1.9020000000000004,147693,15,10,1.0,829.5975255200786,False,0.003991341879758118,24,10.142000000000001,54159.0,116,0,0.0,5005.623559247894,False,-0.6159016006099286,0,0.2,175911,14,20,1.0,1395.2460637953016,False,0.0692018491076151,8,3.745000000000001,147345,945,0,0.0,17229.109306182865,False,-0.05580915949405221,0.375,868555,0.0,0.0,11,0,0,8,9,9.0,19,27,22,207.0,72.0,15,5,22,2134,2.0209880570182577,215.25335129798623
43,22,0,0,0,9.999999999999998,20,10.0,8.479419853208919,5,9.0,43.15192723489564,0,,17.557195732206953,31,11.870967741935484,56.99999999999999,20,57.0,0,2.4050000000000007,59399,441,0,0.0,4409.999999999999,False,-0.09117195798418506,5,1.8880000000000001,58611,439,0,0.0,4389.999999999999,False,-0.10294464770447304,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114771,48,168,1.0,7656.535928416495,False,0.08995660332326925,0,1.8920000000000003,147693,5,20,1.0,566.9035508186173,False,0.0031009685220840053,31,10.428,52024.0,116,0,0.0,5005.623559247894,False,-0.6303743125995707,0,0.2,176575,8,18,1.0,1166.4575658576555,False,0.0725292035436247,8,3.8170000000000015,146869,972,0,0.0,17065.59425170516,False,-0.05918586539458899,0.375,866278,0.0,0.0,9,0,0,4,7,7.0,22,26,22,228.0,95.0,15,7,22,884,2.185467675968539,217.43881897395477
44,22,0,0,0,9.999999999999998,20,10.0,8.278585589971884,11,6.545454545454546,42.980684759858136,2,36.0,16.991160547601787,12,4.583333333333333,56.999999999999986,20,57.0,5,2.455000000000001,59229,451,0,0.0,4509.999999999999,False,-0.09294228726543137,6,1.9429999999999998,58361,449,0,0.0,4489.999999999999,False,-0.10589519650655022,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114771,49,176,1.0,7970.251211643654,False,0.09139816384209158,0,1.8920000000000003,147693,0,25,0.5,424.7790136900447,False,0.0026192524816805733,12,10.517,51240.0,118,0,0.0,5071.72080166326,False,-0.6354648526574094,0,0.2,177113,3,18,1.0,1076.9734816428052,False,0.07551542421400786,10,3.909000000000001,146651,979,0,0.0,16634.34617610215,False,-0.061811057840323244,0.3125,865394,0.0,0.0,10,0,0,5,10,10.0,21,26,20,222.0,89.0,15,7,20,842,2.09407801204361,219.53289698599838
45,20,0,0,0,10.0,20,10.0,7.485128915556244,24,4.333333333333333,42.980684759858136,0,,17.15664190947559,13,20.307692307692307,56.999999999999986,20,57.0,5,2.500000000000001,59049,462,0,0.0,4620.0,False,-0.09478638026672961,19,2.1270000000000002,57674,458,0,0.0,4580.0,False,-0.11536645816121799,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114667,63,186,1.0,8465.970487013657,False,0.09272026949027977,0,1.8920000000000003,147957,0,12,0.0,205.87970291370706,False,0.003666916474873377,0,10.505,51240.0,118,0,0.0,5071.72080166326,False,-0.6354648526574094,0,0.2,177602,0,13,0.4,740.9999999999998,False,0.0774588625603894,11,4.009000000000001,146192,991,0,0.0,17002.232132290308,False,-0.06347627367963556,0.175,864717,0.0,0.0,11,0,0,4,8,8.0,19,23,28,156.0,88.0,11,9,28,977,2.1169995680102147,221.6498965540086
46,28,0,0,0,10.0,20,10.0,7.368487542585825,15,6.533333333333333,43.42173194739289,2,60.0,15.861575265687172,24,3.2083333333333335,56.999999999999986,20,57.0,7,2.565000000000001,58841,473,0,0.0,4730.0,False,-0.09704355010031866,8,2.188,57370,467,0,0.0,4670.0,False,-0.11918741885990794,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114689,68,194,1.0,8924.873150690057,False,0.09503116941618978,0,1.8920000000000003,147957,0,12,0.0,190.33890318824606,False,0.0036142425829494497,24,10.745000000000001,49414.0,120,0,0.0,5210.607833687147,False,-0.6473721763512255,0,0.2,178106,0,7,0.3,398.9999999999999,False,0.0794748695346838,11,4.1080000000000005,145900,1012,0,0.0,16051.914168875419,False,-0.06812071169019049,0.1625,862613,0.0,0.0,10,0,0,7,10,10.0,21,28,24,245.0,111.0,17,11,24,833,2.332093294011429,223.98198984802002
47,24,0,0,0,10.0,20,10.0,7.569577471665357,5,12.0,44.16560489044224,2,70.0,15.432819003508463,41,13.0,56.999999999999986,20,57.0,5,2.6080000000000005,58701,480,0,0.0,4800.0,False,-0.09859258822140918,0,2.1800000000000006,57240,480,0,0.0,4800.0,False,-0.12014634722058302,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,114769,63,202,1.0,9398.335568584249,False,0.09794200755706794,0,1.8920000000000003,148461,0,0,0.0,0.0,False,0.006385618123767108,29,11.011000000000003,47014.0,122,0,0.0,5388.203796633953,False,-0.663039324437415,3,0.23,178315,0,10,1.0,569.9999999999999,False,0.08125779462155977,10,4.197000000000001,145332,1043,0,0.0,16096.430220659327,False,-0.07142467453093222,0.25,860168,0.0,0.0,12,0,0,10,9,9.0,16,26,28,176.0,106.0,15,9,28,1243,2.1756566489930265,226.15764649701305
48,28,0,0,0,10.0,20,10.0,7.4452057202387865,2,1.0,43.62179248965079,8,39.25,13.95970722841127,30,1.8666666666666667,56.999999999999986,20,57.0,0,2.6030000000000006,58611,489,0,0.0,4890.0,False,-0.09925646170187655,2,2.2000000000000006,57080,491,0,0.0,4910.0,False,-0.12169538534167355,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115081,55,204,1.0,9308.331982501893,False,0.10039578711022736,0,1.8920000000000001,148283,0,4,0.4,55.83882891364508,False,0.005368253678894362,30,11.282,44596.0,126,0,0.0,5496.345853695999,False,-0.6790638973498465,0,0.227,178769,0,4,0.2,227.99999999999994,False,0.08297109784596012,12,4.307000000000001,145020,1071,0,0.0,14950.84644162847,False,-0.07678127098757562,0.2,857776,0.0,0.0,11,0,0,9,8,8.0,22,31,25,275.0,95.0,19,9,25,970,2.349419735954143,228.5070662329672
49,25,0,0,0,10.0,20,10.0,7.4452057202387865,0,,44.280616534833754,4,55.0,13.990025662511847,54,14.129629629629628,56.99999999999999,20,57.0,0,2.6030000000000006,58491,501,0,0.0,5010.0,False,-0.1001416263424997,0,2.1980000000000004,57000,499,0,0.0,4990.0,False,-0.12228549510208898,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115301,45,210,1.0,9633.963729725834,False,0.10391395966274472,6,1.9520000000000004,148403,0,4,0.4,55.96010265004739,False,0.0061821192614173286,44,11.692000000000002,40417.0,126,0,0.0,5579.357683389053,False,-0.7071110918478669,7,0.29700000000000004,178494,6,10,1.0,653.940153975071,False,0.08259556403992994,9,4.385000000000002,144470,1109,0,0.0,15514.93845972564,False,-0.07840348454477702,0.3,852912,0.0,0.0,6,0,0,8,15,13.399999999999999,21,29,19,243.0,91.0,17,8,19,420,5.48747369996272,233.9945399329299
50,19,0,0,0,10.0,20,10.0,7.463418176804959,20,7.55,45.541218817637585,3,71.66666666666667,15.808931653140501,18,43.333333333333336,56.99999999999999,20,57.0,11,2.713000000000001,58187,512,0,0.0,5120.0,False,-0.10381505960108581,9,2.2880000000000007,56676,508,0,0.0,5080.0,False,-0.12640151068098665,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115365,55,217,1.0,10292.93248315163,False,0.10753017839718247,6,2.0060000000000002,148763,0,0,0.0,0.0,False,0.008432812044550193,8,11.728000000000002,39806.0,129,0,0.0,5874.817227475249,False,-0.7102515024251953,2,0.31000000000000005,178262,14,10,1.0,791.3250431439669,False,0.08160688785172358,8,4.456000000000001,144338,1109,0,0.0,17532.105203332816,False,-0.07309658306998255,0.25,851733,0.0,0.0,10,0,0,6,11,9.866666666666665,19,25,22,216.0,45.0,14,5,22,928,2.044864406052511,236.03940433898242
51,22,0,0,0,10.000000000000002,20,10.0,7.789187886416058,13,10.384615384615385,45.91768803169244,1,68.0,16.072056306837865,31,18.29032258064516,57.0,20,57.0,10,2.8020000000000005,57887,525,0,0.0,5250.000000000001,False,-0.10728195444352649,3,2.309,56543,515,0,0.0,5150.000000000001,False,-0.1278472795940045,0,0.2,110336,0,0,0.0,0.0,False,0.014015127147071527,0,0.20900000000000002,115298,58,226,1.0,10829.170392574622,False,0.10937851132962029,3,2.0300000000000002,148802,0,0,0.0,0.0,False,0.008697184769419532,28,12.000000000000002,37974.0,130,0,0.0,5969.299444120017,False,-0.722350004256672,0,0.30800000000000005,178628,7,10,1.0,682.504394147865,False,0.08349327511577763,10,4.548000000000002,143773,1137,0,0.0,18273.928020874653,False,-0.0742716099575165,0.25,849241,0.0,0.0,9,0,0,8,10,10.0,18,26,18,186.0,81.0,14,8,18,838,2.0393267709878273,238.07873110997025
