index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,19,0,0,0,10.000000000000002,20,10.0,10.201697121636979,0,,30.644194950752706,5,46.0,40.99999999999999,10,41.0,0,1.0910000000000002,33044,337,0,0.0,3370.0000000000005,False,-0.0829900718208703,0,1.0640000000000003,33028,343,0,0.0,3430.0000000000005,False,-0.08262040557667934,0,0.5510000000000002,59375,0,13,0.0,398.3745343597852,False,0.014857879921976968,4,0.9600000000000002,59767,0,0,0.0,0.0,False,0.018142482368573472,0,0.2,80421,0,0,0.0,0.0,False,0.0,10,3.0180000000000007,66993,305,0,0.0,9346.479459979575,False,-0.10886161910458977,0.0,332628,0.0,0.0,10,0,0,13,5,5.0,18,31,18,168.0,24.0,11,8,18,246,1.2057921439409256,48.1929773921147
34,18,0,0,0,10.000000000000002,20,10.0,10.185409384529692,4,10.0,31.746121441831583,9,42.666666666666664,40.99999999999999,8,41.0,2,1.1110000000000002,32947,344,0,0.0,3440.0000000000005,False,-0.08462716518800169,2,1.084,32871,356,0,0.0,3560.0000000000005,False,-0.0850496408956485,0,0.5510000000000002,59555,0,10,0.2,317.4612144183158,False,0.017235027890176818,4,0.9960000000000002,59783,0,2,0.2,63.49224288366317,False,0.018955846844090986,0,0.2,80421,0,0,0.0,0.0,False,0.0,8,3.088,66503,314,0,0.0,9968.282132735118,False,-0.11108863274060801,0.06666666666666667,332080,0.0,0.0,14,0,0,11,8,8.0,22,33,21,201.0,33.0,12,6,21,400,0.965606015175581,49.15858340729028
35,21,0,0,0,10.0,20,10.0,10.177448507838559,2,10.0,32.56293467823021,5,47.0,40.99999999999999,7,41.0,1,1.1190000000000002,32844,353,0,0.0,3530.0,False,-0.08615863962822137,1,1.0920000000000003,32748,367,0,0.0,3670.0,False,-0.08684516265314744,0,0.5510000000000002,59733,0,7,0.1,227.94054274761146,False,0.019504791512619808,0,0.9920000000000004,59820,0,2,0.1,65.12586935646041,False,0.01960006362097083,0,0.2,80421,0,0,0.0,0.0,False,0.0,7,3.150000000000001,66180,319,0,0.0,10387.576162355435,False,-0.1124981275888423,0.03333333333333333,331746,0.0,0.0,13,0,0,15,5,5.0,21,36,18,189.0,25.0,13,8,18,435,1.205875531770289,50.36445893906057
36,18,0,0,0,10.0,20,10.0,10.177448507838559,0,,31.36914586665935,9,20.22222222222222,40.99999999999999,6,41.0,0,1.118,32724,365,0,0.0,3650.0,False,-0.08774292353189692,0,1.0910000000000002,32668,375,0,0.0,3750.0,False,-0.08790135192226448,0,0.5510000000000002,59779,0,6,0.0,188.21487519995608,False,0.019950043228509788,6,1.0520000000000003,59734,0,0,0.0,0.0,False,0.01758032094306838,0,0.2,80421,0,0,0.0,0.0,False,0.0,6,3.2030000000000007,65926,328,0,0.0,10289.079844264266,False,-0.11626888596097876,0.0,331252,0.0,0.0,11,0,0,10,5,4.75,24,34,19,168.0,36.0,11,7,19,246,0.9826534483581781,51.34711238741875
37,19,0,0,0,10.0,20,10.0,10.17331431142661,1,10.0,30.796334395887385,10,26.0,40.99999999999999,9,41.0,0,1.1180000000000003,32614,376,0,0.0,3760.0,False,-0.08919518377693282,1,1.1010000000000002,32565,384,0,0.0,3840.0,False,-0.08943282636248416,1,0.5610000000000002,59861,0,0,0.0,0.0,False,0.019743790671527376,3,1.0760000000000003,59754,0,1,0.1,30.796334395887385,False,0.018183335613743003,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,3.287000000000001,65538,338,0,0.0,10409.161025809935,False,-0.12034691793306512,0.016666666666666666,330753,0.0,0.0,10,0,0,14,7,6.142857142857142,21,35,22,186.0,36.0,12,7,22,200,1.1454106559976935,52.49252304341644
38,22,0,0,0,10.0,20,10.0,10.164782946774489,2,10.0,31.24485811828197,17,33.470588235294116,40.99999999999999,9,41.0,0,1.118,32484,389,0,0.0,3890.0,False,-0.09091149133924799,2,1.1200000000000003,32468,391,0,0.0,3910.0,False,-0.09106991972961555,11,0.67,59695,0,1,0.1,31.24485811828197,False,0.017182079470190823,5,1.1230000000000002,59825,0,1,0.1,31.24485811828197,False,0.019396654782786647,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,3.3680000000000017,64833,355,0,0.0,11091.9246319901,False,-0.12486835135107693,0.03333333333333333,329726,0.0,0.0,11,0,0,16,12,11.75,20,36,21,186.0,28.0,12,10,21,200,1.1962494803592563,53.6887725237757
39,21,0,0,0,10.0,20,10.0,10.156237647807032,2,10.0,32.0115668931228,5,46.0,40.99999999999999,12,41.0,1,1.1280000000000003,32341,402,0,0.0,4020.0,False,-0.0929710604140262,1,1.1280000000000003,32385,398,0,0.0,3980.0,False,-0.09233734685255598,0,0.659,59731,0,1,0.1,32.0115668931228,False,0.01780187699646626,3,1.1480000000000004,59888,0,1,0.1,32.0115668931228,False,0.020476402566293524,0,0.2,80421,0,0,0.0,0.0,False,0.0,12,3.479000000000001,64407,360,0,0.0,11524.164081524206,False,-0.1274781208793461,0.03333333333333333,329173,0.0,0.0,13,0,0,15,9,8.75,20,35,20,171.0,42.0,12,9,20,246,1.1969161117449403,54.88568863552064
40,20,0,0,0,9.999999999999998,20,10.0,10.147725707564637,2,10.0,33.23678479417582,8,46.5,40.99999999999999,10,41.0,1,1.1370000000000002,32218,413,0,0.0,4129.999999999999,False,-0.09476658217152514,1,1.1370000000000002,32282,407,0,0.0,4069.999999999999,False,-0.09386882129277567,3,0.6890000000000001,59804,0,0,0.0,0.0,False,0.018772784572927668,3,1.1750000000000003,59945,0,2,0.2,66.47356958835164,False,0.021740942127937354,0,0.2,80421,0,0,0.0,0.0,False,0.0,10,3.5670000000000015,63879,368,0,0.0,12231.136804256701,False,-0.12964812173277684,0.03333333333333333,328549,0.0,0.0,10,0,0,14,9,8.5,21,35,22,198.0,57.0,11,9,22,200,0.9923143582418561,55.87800299376249
41,22,0,0,0,9.999999999999998,20,10.0,10.139293684407994,2,10.0,34.80109974970352,11,46.90909090909091,40.99999999999999,8,41.0,1,1.1460000000000001,32125,421,0,0.0,4209.999999999999,False,-0.09616603295310519,1,1.1460000000000001,32149,419,0,0.0,4189.999999999999,False,-0.09579636670891424,4,0.7260000000000002,59834,0,1,0.1,34.80109974970352,False,0.019580262169514702,5,1.2220000000000002,60066,0,1,0.1,34.80109974970352,False,0.023532427342762632,0,0.2,80421,0,0,0.0,0.0,False,0.0,8,3.6370000000000013,63261,379,0,0.0,13189.616805137633,False,-0.131373541704669,0.03333333333333333,327856,0.0,0.0,11,0,0,13,9,8.5,25,38,21,207.0,39.0,14,8,21,200,1.2711885515600443,57.14919154532254
42,21,0,0,0,9.999999999999998,20,10.0,10.135012373390472,1,10.0,35.45658233335872,5,46.8,40.99999999999999,10,41.0,1,1.1550000000000002,31982,434,0,0.0,4339.999999999999,False,-0.0982256020278834,0,1.1450000000000002,32079,426,0,0.0,4259.999999999999,False,-0.09672053231939164,4,0.7620000000000002,59905,0,1,0.1,35.45658233335872,False,0.02079534413080776,0,1.2170000000000003,60066,0,1,0.0,35.45658233335872,False,0.023538010479484124,0,0.2,80421,0,0,0.0,0.0,False,0.0,10,3.7290000000000005,62875,384,0,0.0,13615.327616009748,False,-0.13352651909321106,0.016666666666666666,327328,0.0,0.0,13,0,0,14,8,7.75,20,34,23,168.0,60.0,11,10,23,200,1.199974488466978,58.349166033789515
43,23,0,0,0,9.999999999999998,20,10.0,10.12638035401751,2,10.0,35.94484761874501,4,46.0,40.99999999999999,8,41.0,1,1.1640000000000001,31859,445,0,0.0,4449.999999999999,False,-0.10002112378538235,1,1.1550000000000002,31976,435,0,0.0,4349.999999999999,False,-0.09825200675961132,3,0.788,59968,0,1,0.1,35.94484761874501,False,0.021872720244785007,0,1.2170000000000003,60056,0,2,0.1,71.88969523749002,False,0.023677981118509526,0,0.2,80421,0,0,0.0,0.0,False,0.0,8,3.7990000000000017,62583,388,0,0.0,13946.600876073064,False,-0.13509779239208003,0.03333333333333333,326863,0.0,0.0,12,0,0,13,7,6.75,17,30,20,168.0,51.0,11,12,20,200,1.1861122706905007,59.535278304480016
44,20,0,0,0,9.999999999999998,20,10.0,10.117997910387006,2,10.0,35.28360267608651,12,31.0,40.99999999999999,12,41.0,1,1.1730000000000003,31716,458,0,0.0,4579.999999999999,False,-0.10208069286016054,1,1.1640000000000001,31893,442,0,0.0,4419.999999999999,False,-0.09951943388255176,3,0.8150000000000002,60045,0,0,0.0,0.0,False,0.02287826649858608,6,1.2770000000000004,59998,0,2,0.2,70.56720535217302,False,0.022678675388846804,0,0.2,80421,0,0,0.0,0.0,False,0.0,12,3.911000000000001,61999,400,0,0.0,14113.441070434605,False,-0.14132228478609687,0.03333333333333333,326072,0.0,0.0,13,0,0,11,10,9.75,23,34,22,165.0,60.0,10,10,22,294,1.021976892836392,60.55725519731641
45,22,0,0,0,10.0,20,10.0,10.102839960667808,4,10.0,35.78931170215602,4,46.0,40.99999999999999,9,41.0,2,1.1920000000000002,31569,470,0,0.0,4700.0,False,-0.10437790452049008,2,1.1830000000000003,31786,450,0,0.0,4500.0,False,-0.10128855090832277,4,0.8520000000000001,60061,0,2,0.2,71.57862340431204,False,0.023760507507447095,0,1.2710000000000004,59978,0,4,0.2,143.15724680862408,False,0.02295626423979271,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,3.989000000000001,61677,404,0,0.0,14458.881927671033,False,-0.14317851103772009,0.06666666666666667,325492,0.0,0.0,11,0,0,11,11,11.0,22,33,22,171.0,30.0,12,10,22,200,1.2402000362053514,61.79745523352176
46,22,0,0,0,10.0,20,10.0,10.095989535440397,2,10.0,36.298021048153274,4,46.0,40.99999999999999,7,41.0,1,1.2000000000000002,31466,479,0,0.0,4790.0,False,-0.10590937896070976,1,1.1910000000000003,31663,461,0,0.0,4610.0,False,-0.10308407266582172,0,0.8480000000000001,60061,0,2,0.0,72.59604209630655,False,0.02376917347020808,0,1.2710000000000004,60142,0,2,0.2,72.59604209630655,False,0.0251490242419024,0,0.2,80421,0,0,0.0,0.0,False,0.0,7,4.050000000000001,61403,408,0,0.0,14809.592587646535,False,-0.14440511441261278,0.03333333333333333,325156,0.0,0.0,11,0,0,14,6,6.0,20,34,22,183.0,48.0,11,11,22,384,0.8669914435595274,62.66444667708129
47,22,0,0,0,10.0,20,10.0,10.095989535440397,0,,35.021533080715585,11,26.636363636363637,40.99999999999999,9,41.0,0,1.1990000000000003,31376,488,0,0.0,4880.0,False,-0.10709759188846642,0,1.1900000000000002,31553,472,0,0.0,4720.0,False,-0.10453633291085762,5,0.8980000000000004,59981,0,0,0.0,0.0,False,0.021788014037000442,2,1.2910000000000001,60256,0,0,0.0,0.0,False,0.026472692582876222,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,4.133000000000002,60978,419,0,0.0,14674.02236081983,False,-0.15053268200582043,0.0,324565,0.0,0.0,11,0,0,14,7,6.214285714285714,20,34,20,204.0,42.0,13,9,20,200,1.2413524314761162,63.9057991085574
48,20,0,0,0,10.0,20,10.0,10.089374577022904,2,10.0,36.48504416442015,11,46.45454545454545,40.99999999999999,9,41.0,2,1.2190000000000003,31229,500,0,0.0,5000.0,False,-0.10939480354879594,0,1.1900000000000002,31473,480,0,0.0,4800.0,False,-0.10559252217997465,5,0.9430000000000003,60009,0,1,0.1,36.48504416442015,False,0.022575764404657618,6,1.3490000000000002,60290,0,1,0.1,36.48504416442015,False,0.02736265411880705,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,4.214,60337,430,0,0.0,15688.568990700665,False,-0.15219551491090216,0.03333333333333333,323759,0.0,0.0,9,0,0,9,12,12.0,20,29,21,180.0,45.0,10,10,21,200,0.943747416138649,64.84954652469605
49,21,0,0,0,10.0,20,10.0,10.083017868502179,2,10.0,37.45903520261754,8,46.875,41.0,12,41.0,1,1.227,31146,507,0,0.0,5070.0,False,-0.11066223067173638,1,1.2000000000000002,31330,493,0,0.0,4930.0,False,-0.10765209125475285,0,0.9380000000000002,60009,0,1,0.0,37.45903520261754,False,0.02258406046814941,7,1.4130000000000003,60362,0,2,0.2,74.91807040523508,False,0.02891654518078806,0,0.2,80421,0,0,0.0,0.0,False,0.0,12,4.325000000000001,59750,438,0,0.0,16407.057418746484,False,-0.15502755860567205,0.03333333333333333,323018,0.0,0.0,11,0,0,12,11,10.75,24,36,19,175.0,57.0,12,9,19,200,1.2814920609816909,66.13103858567774
50,19,0,0,0,10.0,20,10.0,10.083017868502179,0,,36.595087292500125,9,29.22222222222222,41.0,12,41.0,0,1.2260000000000004,31036,518,0,0.0,5180.0,False,-0.11211449091677228,0,1.1990000000000003,31240,502,0,0.0,5020.0,False,-0.1088403041825095,4,0.9780000000000002,59936,0,0,0.0,0.0,False,0.021021430274948044,2,1.4260000000000004,60476,0,0,0.0,0.0,False,0.030220435419576846,0,0.2,80421,0,0,0.0,0.0,False,0.0,12,4.433000000000002,59269,447,0,0.0,16358.004019747556,False,-0.1613135622552098,0.0,322378,0.0,0.0,10,0,0,11,10,9.3,19,30,22,162.0,60.0,9,10,22,200,1.0065338322892785,67.13757241796702
51,22,0,0,0,10.000000000000002,20,10.0,10.07693770813588,2,10.0,37.333202527903154,6,46.833333333333336,41.00000000000001,8,41.0,1,1.2360000000000002,30923,528,0,0.0,5280.000000000001,False,-0.1137779890156316,1,1.209,31127,512,0,0.0,5120.000000000001,False,-0.11050380228136882,4,1.0140000000000002,59966,0,1,0.1,37.333202527903154,False,0.021850475303464182,2,1.4440000000000002,60483,0,1,0.1,37.333202527903154,False,0.030657670969710647,0,0.2,80421,0,0,0.0,0.0,False,0.0,8,4.501000000000001,58878,453,0,0.0,16911.940745140128,False,-0.16273149584598467,0.03333333333333333,321798,0.0,0.0,11,0,0,12,9,9.0,21,33,20,165.0,51.0,10,12,20,200,1.2732841297984123,68.41085654776543
52,20,0,0,0,10.000000000000002,20,10.0,10.073929627537241,1,10.0,37.55014230826341,5,40.8,41.00000000000001,7,41.0,0,1.2350000000000003,30823,538,0,0.0,5380.000000000001,False,-0.11509822560202788,1,1.2180000000000002,31014,522,0,0.0,5220.000000000001,False,-0.11216730038022814,4,1.0500000000000003,60007,0,1,0.1,37.55014230826341,False,0.022550766092367044,0,1.4420000000000004,60483,0,1,0.0,37.55014230826341,False,0.030659518775410212,0,0.2,80421,0,0,0.0,0.0,False,0.0,7,4.5630000000000015,58584,458,0,0.0,17197.96517718464,False,-0.16460896297494038,0.016666666666666666,321332,0.0,0.0,10,0,0,9,7,6.75,19,28,22,150.0,30.0,10,10,22,200,1.2228622883558273,69.63371883612126
53,22,0,0,0,10.000000000000002,20,10.0,10.065405616345279,3,10.0,37.99538679787646,4,46.0,41.0,9,41.0,2,1.2550000000000001,30646,553,0,0.0,5530.000000000001,False,-0.1177915082382763,1,1.227,30951,527,0,0.0,5270.000000000001,False,-0.11317068018588931,3,1.0760000000000003,60070,0,1,0.1,37.99538679787646,False,0.023627775772527993,0,1.4420000000000004,60463,0,3,0.2,113.98616039362939,False,0.03096986610672234,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,4.646000000000002,58274,462,0,0.0,17553.868700618925,False,-0.16625092512764755,0.05000000000000001,320825,0.0,0.0,10,0,0,15,8,7.75,19,34,22,174.0,42.0,13,9,22,200,1.209343833848834,70.8430626699701
54,22,0,0,0,10.000000000000002,20,10.0,10.060259088982503,2,10.0,39.34879068255171,13,46.46153846153846,41.00000000000001,3,41.0,1,1.2630000000000003,30583,558,0,0.0,5580.000000000001,False,-0.11879488804393748,1,1.2360000000000002,30788,542,0,0.0,5420.000000000001,False,-0.11549429657794677,3,1.1030000000000002,60137,0,1,0.1,39.34879068255171,False,0.02478066156760031,6,1.5020000000000004,60632,0,1,0.1,39.34879068255171,False,0.03321308295017671,0,0.2,80421,0,0,0.0,0.0,False,0.0,3,4.667000000000002,57642,475,0,0.0,18690.675574212062,False,-0.16704172060648292,0.03333333333333333,320203,0.0,0.0,13,0,0,12,7,6.5,22,34,21,191.0,60.0,12,10,21,294,1.8669851562008262,72.71004782617092
55,21,0,0,0,10.000000000000002,20,10.0,10.057735215783982,1,10.0,39.91588185221986,6,46.833333333333336,41.00000000000001,13,41.0,1,1.2720000000000002,30470,568,0,0.0,5680.000000000001,False,-0.12045838614279679,0,1.235,30688,552,0,0.0,5520.000000000001,False,-0.11681453316434305,5,1.1500000000000001,60212,0,1,0.1,39.91588185221986,False,0.02606313142526853,0,1.4960000000000002,60632,0,1,0.0,39.91588185221986,False,0.033217913204424264,0,0.2,80421,0,0,0.0,0.0,False,0.0,13,4.794000000000001,57123,481,0,0.0,19199.539170917753,False,-0.17033151060719362,0.016666666666666666,319546,0.0,0.0,11,0,0,15,10,9.75,17,32,25,201.0,72.0,12,9,25,200,1.0531701482832432,73.76321797445416
56,25,0,0,0,10.000000000000002,20,10.0,10.050662155221552,3,10.0,40.380292992946785,5,47.0,41.00000000000001,10,41.0,2,1.2910000000000001,30343,578,0,0.0,5780.000000000001,False,-0.12249155048584706,1,1.245,30575,562,0,0.0,5620.000000000001,False,-0.11847803126320236,0,1.1450000000000002,60239,0,2,0.2,80.76058598589357,False,0.02687098042644108,3,1.5260000000000005,60699,0,1,0.1,40.380292992946785,False,0.034363226917251126,0,0.2,80421,0,0,0.0,0.0,False,0.0,10,4.881000000000001,56734,486,0,0.0,19624.822394572137,False,-0.17252445011519293,0.05000000000000001,319011,0.0,0.0,12,0,0,14,9,8.75,23,37,19,207.0,64.0,14,11,19,247,1.3445923458784819,75.10781032033265
57,19,0,0,0,10.000000000000002,20,10.0,10.048463207165845,1,10.0,38.95966571950324,12,30.833333333333332,41.0,13,41.0,1,1.2990000000000004,30220,589,0,0.0,5890.000000000001,False,-0.12428707224334601,0,1.2440000000000002,30485,571,0,0.0,5710.000000000001,False,-0.11966624419095902,4,1.1850000000000003,60181,0,0,0.0,0.0,False,0.025195052979455554,5,1.5730000000000004,60773,0,1,0.1,38.95966571950324,False,0.035611730994851175,0,0.2,80421,0,0,0.0,0.0,False,0.0,13,5.001000000000001,56122,498,0,0.0,19401.913528312616,False,-0.18152028992232994,0.016666666666666666,318202,0.0,0.0,10,0,0,11,12,11.416666666666668,20,31,23,126.0,66.0,7,12,23,200,0.8905093567445874,75.99831967707723
58,23,0,0,0,10.000000000000002,20,10.0,10.046233511058666,1,10.0,39.37964374894841,4,47.0,41.0,10,41.0,1,1.3080000000000003,30107,599,0,0.0,5990.000000000001,False,-0.12595057034220533,0,1.244,30385,581,0,0.0,5810.000000000001,False,-0.1209864807773553,0,1.181,60181,0,0,0.0,0.0,False,0.025195052979455554,3,1.5980000000000003,60840,0,1,0.1,39.37964374894841,False,0.036756666244326865,0,0.2,80421,0,0,0.0,0.0,False,0.0,10,5.088000000000001,55776,502,0,0.0,19768.581161972103,False,-0.1835429728430876,0.016666666666666666,317710,0.0,0.0,10,0,0,14,7,6.75,23,37,18,204.0,45.0,13,10,18,200,1.26120481826365,77.25952449534088
59,18,0,0,0,10.000000000000002,20,10.0,10.04194504770442,2,10.0,40.19564206949944,9,46.44444444444444,41.0,13,41.0,1,1.3170000000000004,29994,609,0,0.0,6090.000000000001,False,-0.12761406844106463,1,1.2540000000000002,30272,591,0,0.0,5910.000000000001,False,-0.12264997887621462,4,1.221,60197,0,2,0.2,80.39128413899888,False,0.02615235668409081,4,1.6350000000000002,60921,0,0,0.0,0.0,False,0.03780109706653947,0,0.2,80421,0,0,0.0,0.0,False,0.0,13,5.208000000000001,55110,511,0,0.0,20539.973097514216,False,-0.1870284310222814,0.03333333333333333,316915,0.0,0.0,12,0,0,12,12,11.75,17,29,18,165.0,23.0,10,8,18,200,0.9720611413940787,78.23158563673496
60,18,0,0,0,10.000000000000002,20,10.0,10.034776677833241,4,10.0,38.475194442681655,14,29.857142857142858,40.99999999999999,9,41.0,2,1.3360000000000003,29857,620,0,0.0,6200.000000000001,False,-0.12977925644275454,2,1.2730000000000001,30155,600,0,0.0,6000.000000000001,False,-0.12455111956062527,6,1.2770000000000001,60091,0,2,0.2,76.95038888536331,False,0.024317317884274516,6,1.6910000000000003,60947,0,2,0.2,76.95038888536331,False,0.038899444557982395,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,5.285000000000002,54560,525,0,0.0,20199.47708240787,False,-0.1959844003282235,0.06666666666666667,316031,0.0,0.0,10,0,0,12,13,12.75,19,31,16,150.0,24.0,10,8,16,200,1.2250477727502584,79.45663340948522
61,16,0,0,0,10.000000000000002,20,10.0,10.033200581000882,1,10.0,38.90295427003841,4,47.0,40.999999999999986,11,41.0,1,1.3440000000000003,29744,630,0,0.0,6300.000000000001,False,-0.13144275454161386,0,1.2710000000000001,30055,610,0,0.0,6100.000000000001,False,-0.12587135614702155,2,1.2910000000000001,60195,0,1,0.1,38.90295427003841,False,0.025764905405863892,0,1.6850000000000005,60947,0,2,0.0,77.80590854007681,False,0.038906731529931474,0,0.2,80421,0,0,0.0,0.0,False,0.0,11,5.386000000000001,54188,529,0,0.0,20579.662808850317,False,-0.19824633610095424,0.016666666666666666,315550,0.0,0.0,10,0,0,12,8,7.5,18,30,17,150.0,33.0,10,6,17,200,1.1635094908997416,80.62014290038496
62,17,0,0,0,10.000000000000002,20,10.0,10.031608880303594,1,10.0,40.06246203771364,13,46.46153846153846,40.99999999999999,10,41.0,0,1.3430000000000002,29624,642,0,0.0,6420.000000000001,False,-0.1330270384452894,1,1.2810000000000004,29962,618,0,0.0,6180.000000000001,False,-0.1272708069286016,4,1.3290000000000002,60276,0,0,0.0,0.0,False,0.026813396477121734,6,1.7450000000000006,61070,0,1,0.1,40.06246203771364,False,0.040680576999401384,0,0.2,80421,0,0,0.0,0.0,False,0.0,10,5.475000000000002,53428,542,0,0.0,21713.85442444079,False,-0.2006450154534214,0.016666666666666666,314781,0.0,0.0,13,0,0,9,10,9.75,24,33,18,201.0,15.0,12,5,18,294,1.0564942816272378,81.6766371820122
63,18,0,0,0,10.0,20,10.0,10.028565570842181,2,10.0,40.7477906774512,9,46.55555555555556,40.99999999999999,9,41.0,1,1.3530000000000002,29491,654,0,0.0,6540.0,False,-0.13495458386142797,1,1.2900000000000003,29869,626,0,0.0,6260.0,False,-0.12867025771018167,4,1.3650000000000002,60306,0,1,0.1,40.7477906774512,False,0.027671525592632775,4,1.7790000000000004,61143,0,1,0.1,40.7477906774512,False,0.04192998356680742,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,5.5550000000000015,52881,551,0,0.0,22452.03266327561,False,-0.20285725952627048,0.03333333333333333,314111,0.0,0.0,11,0,0,12,8,8.0,19,31,20,201.0,33.0,12,6,20,247,1.1150379376485944,82.7916751196608
64,20,0,0,0,10.0,20,10.0,10.025805003090897,2,10.0,40.7477906774512,0,,40.99999999999999,10,41.0,1,1.362,29348,667,0,0.0,6670.0,False,-0.13701415293620617,1,1.2990000000000002,29786,633,0,0.0,6330.0,False,-0.1299376848331221,0,1.3610000000000002,60306,0,1,0.0,40.7477906774512,False,0.027671525592632775,0,1.7750000000000004,61123,0,3,0.2,122.24337203235359,False,0.04228342622084734,0,0.2,80421,0,0,0.0,0.0,False,0.0,10,5.646000000000002,52725,551,0,0.0,22452.03266327561,False,-0.204797051371684,0.03333333333333333,313709,0.0,0.0,12,0,0,10,7,7.0,23,33,21,189.0,36.0,13,7,21,200,1.0259355790913105,83.8176106987521
65,21,0,0,0,10.0,20,10.0,10.02222526537168,3,10.0,38.70848797003703,12,25.666666666666668,40.999999999999986,9,41.0,1,1.3710000000000002,29225,678,0,0.0,6780.0,False,-0.13880967469370512,2,1.3180000000000003,29669,642,0,0.0,6420.0,False,-0.13183882551753273,3,1.3910000000000002,60363,0,2,0.2,77.41697594007405,False,0.028954865046677016,5,1.8250000000000002,61048,0,1,0.1,38.70848797003703,False,0.04029427010979218,0,0.2,80421,0,0,0.0,0.0,False,0.0,9,5.726000000000002,52283,563,0,0.0,21792.878727130847,False,-0.21439127387665627,0.05000000000000001,313009,0.0,0.0,11,0,0,14,10,9.375,23,37,26,189.0,54.0,13,8,26,200,1.1067846678197384,84.92439536657184
66,26,0,0,0,10.0,20,10.0,10.020154263652044,2,10.0,39.41786692352781,8,46.5,40.99999999999999,14,41.0,1,1.3800000000000006,29112,688,0,0.0,6880.0,False,-0.14047317279256444,1,1.3260000000000003,29556,652,0,0.0,6520.0,False,-0.13350232361639205,2,1.4080000000000001,60463,0,1,0.1,39.41786692352781,False,0.03033472340740968,3,1.8500000000000003,61115,0,1,0.1,39.41786692352781,False,0.041441670359813346,0,0.2,80421,0,0,0.0,0.0,False,0.0,14,5.857000000000002,51635,571,0,0.0,22507.60201333438,False,-0.21800523486816636,0.03333333333333333,312302,0.0,0.0,11,0,0,16,12,11.25,22,38,20,210.0,49.0,15,11,20,200,1.4429596532136202,86.36735501978546
67,20,0,0,0,10.000000000000002,20,10.0,10.018263351027652,2,10.0,35.8649120049288,15,17.133333333333333,40.99999999999999,11,41.0,1,1.3890000000000005,29009,697,0,0.0,6970.000000000001,False,-0.1420046472327841,1,1.3350000000000002,29433,663,0,0.0,6630.000000000001,False,-0.135297845373891,7,1.4760000000000002,60356,0,0,0.0,0.0,False,0.02817621205410378,6,1.9070000000000005,60978,0,2,0.2,71.7298240098576,False,0.0393830689244818,0,0.2,80421,0,0,0.0,0.0,False,0.0,11,5.953000000000002,51190,586,0,0.0,21016.838434888276,False,-0.23280711235318957,0.03333333333333333,311387,0.0,0.0,12,0,0,9,11,10.857142857142858,22,31,20,162.0,60.0,9,11,20,247,0.9199776379391551,87.28733265772462
