index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07MyA@3,spot_market_loss_07MyA@3,balance_07MyA@3,inventory_07MyA@3_input,inventory_07MyA@3_output,productivity_07MyA@3,assets_07MyA@3,bankrupt_07MyA@3,score_07MyA@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
26,43,0,0,0,10.000000000000002,20,10.0,22.146001918471587,0,,26.581912851198638,20,18.0,59.771508824996,0,,60.0,12,60.0,0,1.5500000000000003,22232,271,0,0.0,2710.0000000000005,False,-0.1097565578411021,0,0.6950000000000002,29867,3,44,1.0,1004.4240844127498,False,0.146224270322943,0,0.41600000000000004,40370,9,42,1.0,1315.7543570165872,False,0.0062758063992027265,0,8.426000000000002,-36452.5,234,0,0.0,5182.164448922352,True,-1.8305066657396944,0,0.2,48066,293,152,1.0,16873.769806800592,False,-0.02196765036003094,0,0.2,48063,312,149,1.0,17199.51162449838,False,-0.019200377133400434,0,0.8030000000000002,71342,0,9,0.6,540.0,False,-0.022054706597293347,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.575,333167,0.0,0.1,23,0,0,19,3,121.35227272727273,17,36,28,315.0,206.0,20,23,28,1280,2.2710933010093868,72.2274714379455
27,28,0,0,0,10.000000000000002,20,10.0,21.425118090740728,40,18.55,26.81648098805512,3,53.0,59.771508824996,0,,60.0,12,60.0,40,1.9500000000000004,21519,283,0,0.0,2830.0000000000005,False,-0.13440271749386676,0,0.6950000000000002,29787,1,54,1.0,1166.9563768999992,False,0.1462720584431025,0,0.41600000000000004,39787,39,49,1.0,2149.587173953589,False,0.0022023346163248573,0,8.426000000000002,-36452.5,234,0,0.0,5013.47763323333,True,-1.832575325796707,0,0.2,47907,286,162,1.0,17352.497992233115,False,-0.02057659426510151,0,0.2,48063,302,159,1.0,17602.247161567007,False,-0.015714817198928484,3,0.8330000000000002,71849,0,0,0.0,0.0,False,-0.018818195474346894,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.5,332139,0.0,0.1,17,0,0,12,9,4019.3735632183907,21,33,22,165.0,143.0,10,18,22,899,1.8748462909716181,74.10231772891711
28,22,0,0,0,10.000000000000002,20,10.0,21.425118090740728,0,,27.072274520901765,3,53.0,59.771508824996,0,,60.0,12,60.0,0,1.9100000000000006,21409,294,0,0.0,2940.0000000000005,False,-0.13647858086431403,0,0.6950000000000002,29697,0,64,1.0,1371.2075578074066,False,0.1467297142443368,0,0.41600000000000004,39946,29,56,1.0,2137.37579780198,False,0.005952317740140118,0,8.426000000000002,-36452.5,234,0,0.0,5013.47763323333,True,-1.832575325796707,0,0.2,47907,276,172,1.0,17752.647285668198,False,-0.017113417523469898,0,0.2,47904,295,169,1.0,18087.705975090343,False,-0.014265509458817917,12,0.9500000000000002,71555,0,0,0.0,0.0,False,-0.022833108006609582,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.5,331645,0.0,0.1,11,0,0,13,8,8.0,22,35,25,186.0,135.0,12,10,25,359,1.6153547610156238,75.71767248993274
29,25,0,0,0,10.000000000000002,20,10.0,21.423169399142637,41,21.414634146341463,27.533003484341602,5,53.0,60.27551594837543,5,69.0,60.0,7,60.0,30,2.210000000000001,21179,305,0,0.0,3050.0000000000005,False,-0.14308360067937348,0,0.6950000000000002,29915,0,62,0.9,1328.2365027468436,False,0.15414675415638499,0,0.41600000000000004,39333,60,61,1.0,2964.9033764933956,False,0.0010657237380236346,0,8.426000000000002,-36452.5,234,0,0.0,5013.021639399377,True,-1.832580917794082,0,0.2,48252,266,177,1.0,17992.545249697316,False,-0.00906541880411518,0,0.2,47639,290,179,1.0,18773.888365218267,False,-0.012913795911356104,7,1.0080000000000002,71076,0,5,0.5,300.0,False,-0.027325986316522593,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.55,330621,0.0,0.1,13,0,0,18,10,752.7625391849531,19,37,24,225.0,120.0,15,10,24,1118,1.7025438889977522,77.42021637893049
30,24,0,0,0,10.000000000000002,20,10.0,21.423169399142637,0,,27.533003484341602,0,,60.27551594837543,0,,59.99999999999999,11,60.0,0,2.1800000000000006,21059,317,0,0.0,3170.0000000000005,False,-0.14534817890167956,0,0.6950000000000002,29835,0,70,0.8,1499.6218579399847,False,0.15436161271824847,0,0.41600000000000004,39333,50,71,1.0,3026.0017173453853,False,0.0018149921189220743,0,8.426000000000002,-36452.5,234,0,0.0,5013.021639399377,True,-1.832580917794082,0,0.2,48252,256,187,1.0,18319.970374337656,False,-0.006231648771570489,0,0.2,47639,280,189,1.0,19101.313489858607,False,-0.010080025878811414,6,1.0610000000000002,71277,0,0,0.0,0.0,False,-0.0266295218976607,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.475,330622,0.0,0.1,13,0,0,12,5,119.02115987460814,21,33,31,165.0,117.0,10,14,31,440,3.225675418972969,80.64589179790346
31,31,0,0,0,10.000000000000002,20,10.0,21.73857210939207,10,28.0,27.533003484341602,0,,61.619176425912876,15,69.0,60.0,5,60.0,0,2.1800000000000006,20929,330,0,0.0,3300.0000000000005,False,-0.1478014719758445,0,0.6950000000000002,30045,0,67,0.7,1456.4843313292688,False,0.1614735673019299,0,0.41600000000000004,39053,50,81,1.0,3317.1018877012734,False,-0.0014826119922830812,0,8.426000000000002,-36452.5,234,0,0.0,5086.825873597744,True,-1.831675833003069,0,0.2,48597,246,192,1.0,18604.000730923304,False,0.0021983030786826164,0,0.2,48329,270,189,1.0,19079.935285269767,False,0.0016784539679235873,5,1.1050000000000002,70163,5,10,1.0,908.0958821295644,False,-0.0356419361565436,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.5875,330343,0.0,0.1,15,0,0,17,3,3.0,16,33,37,237.0,127.0,14,17,37,1515,2.158916369022336,82.8048081669258
32,37,0,0,0,10.000000000000002,20,10.0,21.73857210939207,0,,27.533003484341602,0,,61.619176425912876,0,,60.0,10,60.0,0,2.1800000000000006,20859,337,0,0.0,3370.0000000000005,False,-0.14912247593885639,0,0.6950000000000002,29915,3,77,1.0,1703.8700524231895,False,0.16123551712442327,0,0.41600000000000004,39053,40,91,1.0,3375.0462014507684,False,-0.000772022448607319,0,8.426000000000002,-36452.5,234,0,0.0,5086.825873597744,True,-1.831675833003069,0,0.2,48597,236,202,1.0,18944.86246033902,False,0.005148363050777365,0,0.2,48329,260,199,1.0,19420.79701468548,False,0.0046285139400183365,0,1.1,70763,0,5,0.5,300.0,False,-0.03160036598522403,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.5625,330743,0.0,0.1,16,0,0,17,0,0.0,19,36,36,207.0,161.0,14,23,36,800,2.467382157978136,85.27219032490393
33,36,0,0,0,10.000000000000002,20,10.0,22.401307134699522,19,28.94736842105263,27.67757852026208,5,35.0,60.48781625758879,27,56.81481481481482,60.0,15,60.0,1,2.1900000000000004,20716,350,0,0.0,3500.0000000000005,False,-0.1520664276278543,0,0.6950000000000002,30385,0,69,1.0,1545.690192294267,False,0.1759896243120261,0,0.41600000000000004,38678,49,96,1.0,3754.7115875454365,False,-0.005313553571747365,0,8.426000000000002,-36452.5,234,0,0.0,5241.905869519688,True,-1.8297740377033296,0,0.2,48576,231,205,1.0,18793.522970986243,False,0.0034750655247026844,0,0.2,49709,250,189,1.0,18351.591902749802,False,0.019261856113253845,10,1.2000000000000002,69308,17,10,1.0,1628.2928763790094,False,-0.042400392776031984,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330599,0.0,0.1,19,0,0,14,9,3045.9583333333335,23,37,39,252.0,201.0,14,22,39,2569,2.194364849012345,87.46655517391628
34,39,0,0,0,10.000000000000002,20,10.0,22.334990895112842,1,10.0,29.69433143813384,22,51.0,60.48781625758879,0,,59.99999999999999,12,60.0,1,2.1990000000000007,20593,361,0,0.0,3610.0000000000005,False,-0.15463294961313456,0,0.6950000000000002,30295,0,78,0.9,1742.1292898188017,False,0.17629985449742977,0,0.41600000000000004,39790,40,84,1.0,3387.7234766077563,False,0.017459573685467477,0,8.426000000000002,-36452.5,234,0,0.0,5226.387869456405,True,-1.8299643398722603,0,0.2,48576,221,215,1.0,19567.32774320917,False,0.010172122682347597,0,0.2,48587,262,199,1.0,19816.990272051236,False,0.01252328352879624,2,1.2100000000000002,69886,7,10,1.0,1023.4147138031215,False,-0.03863728738168213,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.6125,330954,0.0,0.1,17,0,0,14,2,2.0,25,39,34,273.0,204.0,16,23,34,1922,2.2574261039844714,89.72398127790075
35,34,0,0,0,10.0,20,10.0,22.334990895112842,0,,30.28943567257252,6,53.0,60.48781625758879,0,,59.99999999999999,9,60.0,0,2.1980000000000004,20513,369,0,0.0,3690.0,False,-0.15614266842800528,0,0.6950000000000002,30175,2,88,1.0,1985.47919876993,False,0.17636307225457498,0,0.41600000000000004,40108,30,88,1.0,3335.520066039767,False,0.024618856887567053,0,8.426000000000002,-36452.5,234,0,0.0,5226.387869456405,True,-1.8299643398722603,0,0.2,48417,214,225,1.0,20091.697891887998,False,0.011958196807173069,0,0.2,48428,255,209,1.0,20365.75969434205,False,0.01452052633059311,0,1.2080000000000002,70426,0,8,0.7,479.99999999999994,False,-0.034973438758927715,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.5875,331294,0.0,0.1,19,0,0,14,0,0.0,24,38,32,186.0,138.0,12,22,32,1058,1.8786358729703352,91.60261715087108
36,32,0,0,0,10.0,20,10.0,21.965028118677026,21,19.0,29.982487099495078,5,17.0,60.48781625758879,0,,60.0,10,60.0,21,2.408000000000001,20339,378,0,0.0,3780.0,False,-0.1610115116059634,0,0.6950000000000002,30065,3,98,1.0,2182.5727556303486,False,0.17593079365220507,0,0.41600000000000004,39794,41,93,1.0,3688.9374531188005,False,0.021251562998121178,0,8.426000000000002,-36452.5,234,0,0.0,5139.816579770424,True,-1.8310259911241733,0,0.2,48332,209,235,1.0,20480.976624327835,False,0.013855991001937169,0,0.2,48428,245,219,1.0,20592.54109978824,False,0.016483253996644073,2,1.2280000000000002,70881,0,0,0.0,0.0,False,-0.03203736326764718,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.5,331066,0.0,0.1,18,0,0,15,3,2.5,20,35,37,201.0,148.0,12,20,37,705,2.059761715005152,93.66237886587624
37,37,0,0,0,10.0,20,10.0,21.946642054977108,35,21.857142857142858,29.982487099495078,0,,60.542215273670756,21,60.80952380952381,60.0,0,,25,2.6370000000000005,20159,386,0,0.0,3860.0,False,-0.16629552745801093,0,0.6950000000000002,30235,5,98,1.0,2200.7709213877565,False,0.18269052503090683,0,0.41600000000000004,39029,66,103,1.0,4536.674546876482,False,0.01288475604430106,0,8.426000000000002,-36452.5,234,0,0.0,5135.514240864643,True,-1.8310787520741605,0,0.2,48332,199,245,1.0,20799.357674848856,False,0.016611487181063974,0,0.2,49705,235,208,1.0,19638.66524530486,False,0.030331867040303773,0,1.2260000000000002,69604,11,10,1.0,1265.9643680103782,False,-0.04083217687457921,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,330291,0.0,0.1,16,0,0,13,1,1.0,17,30,33,183.0,133.0,11,26,33,1767,2.044102779997047,95.70648164587328
38,33,0,0,0,10.0,20,10.0,21.30242978120288,30,17.333333333333332,30.331538880964366,3,53.0,60.0442081575017,15,56.333333333333336,60.0,0,,30,2.912000000000001,19739,399,0,0.0,3990.0,False,-0.17969428193998868,0,0.6950000000000002,30165,2,108,1.0,2320.6624163699107,False,0.1823110476763523,0,0.41600000000000004,38668,86,110,1.0,5168.478238089528,False,0.011778650030529947,0,8.426000000000002,-36452.5,234,0,0.0,4984.7685688014735,True,-1.8329273941822641,0,0.2,48893,192,245,1.0,20534.486463733076,False,0.02402968967434982,0,0.2,49830,225,213,1.0,19614.012585764845,False,0.03228218328744754,0,1.2260000000000002,68759,16,20,1.0,2160.7073305200274,False,-0.04626225756537867,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,329281,0.0,0.1,14,0,0,14,2,2.0,22,36,31,201.0,136.0,12,21,31,1204,1.6733969280030578,97.37987857387634
39,31,0,0,0,10.0,20,10.0,21.30242978120288,0,,33.15573176840463,46,44.08695652173913,60.42020313700974,5,69.0,60.0,0,,0,2.8820000000000006,19659,407,0,0.0,4070.0,False,-0.1812040007548594,0,0.6950000000000002,30045,4,118,1.0,2553.68671418194,False,0.18217940581585088,0,0.41600000000000004,40696,76,74,1.0,4072.508814233361,False,0.04807844616689585,0,8.426000000000002,-36452.5,234,0,0.0,4984.7685688014735,True,-1.8329273941822641,0,0.2,47210,228,250,1.0,22664.557627448692,False,0.01333308200727598,0,0.2,49830,215,223,1.0,20602.187629760167,False,0.040834553328257375,0,1.2260000000000002,68414,11,30,1.0,2464.6222345071074,False,-0.04889847846759314,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,329081,0.0,0.1,15,0,0,14,0,0.0,19,33,38,183.0,165.0,11,20,38,2573,2.076867838972248,99.45674641284859
40,38,0,0,0,9.999999999999998,20,10.0,22.005342641000944,17,30.0,33.15573176840463,0,,63.71290706144958,52,70.50000000000001,60.0,0,,0,2.8820000000000006,19579,415,0,0.0,4149.999999999999,False,-0.18271371956973015,0,0.6950000000000002,30435,6,111,1.0,2502.593033151105,False,0.19593495061617483,0,0.41600000000000004,40186,83,84,1.0,4611.524907749067,False,0.04217998758644503,0,8.426000000000002,-36452.5,234,0,0.0,5149.25017799422,True,-1.8309103039096166,0,0.2,49580,218,226,1.0,21627.066521399815,False,0.04537722877345266,0,0.2,51126,205,215,1.0,20495.20003073461,False,0.06234161904326159,0,1.2260000000000002,64748,53,40,1.0,5776.784074256828,False,-0.07634626521462823,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,328881,0.0,0.1,20,0,0,12,0,0.0,24,36,31,183.0,200.0,11,27,31,4376,1.6149214369943365,101.07166784984292
41,31,0,0,0,9.999999999999998,20,10.0,21.94226162268774,1,10.0,33.446644536704746,3,53.0,63.71290706144958,0,,60.0,0,,1,2.892000000000001,19506,421,0,0.0,4209.999999999999,False,-0.18433666729571618,0,0.6950000000000002,30295,10,121,1.0,2755.0136563452165,False,0.19541448681534662,0,0.41600000000000004,40335,74,91,1.0,4667.372012919025,False,0.04651932714754021,0,8.426000000000002,-36452.5,234,0,0.0,5134.489219708931,True,-1.831091322234512,0,0.2,49580,208,236,1.0,21993.148130136688,False,0.048545559528289546,0,0.2,50967,198,225,1.0,20957.839707093695,False,0.06359343373168397,0,1.2260000000000002,64748,43,50,1.0,5739.655003642332,False,-0.07659978557333809,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,328658,0.0,0.1,13,0,0,9,1,1.0,27,36,35,219.0,174.0,13,18,35,359,1.9847282369737513,103.05639608681668
42,35,0,0,0,9.999999999999998,20,10.0,21.94226162268774,0,,33.37601623014162,8,31.75,63.891203891945004,5,69.0,60.0,0,,0,2.8910000000000005,19406,431,0,0.0,4309.999999999999,False,-0.18622381581430458,0,0.6950000000000002,30195,10,131,1.0,2974.4362725720944,False,0.1957810204297432,0,0.41600000000000004,40589,64,93,1.0,4508.2742532551865,False,0.05079802625889327,0,8.426000000000002,-36452.5,234,0,0.0,5134.489219708931,True,-1.831091322234512,0,0.2,49830,203,241,1.0,22173.111432677495,False,0.054430445827368786,0,0.2,50808,191,235,1.0,21389.252014564125,False,0.06457498454756731,0,1.2260000000000002,64403,38,60,1.0,6027.86574789391,False,-0.0793432357744145,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,328458,0.0,0.1,16,0,0,24,0,0.0,15,39,34,273.0,162.0,16,19,34,799,2.060055520036258,105.11645160685293
43,34,0,0,0,9.999999999999998,20,10.0,22.398918950847683,17,27.0,33.37601623014162,0,,64.50861980928009,13,70.84615384615384,60.0,0,,0,2.891000000000001,19336,438,0,0.0,4379.999999999999,False,-0.18754481977731646,0,0.6950000000000002,30524,13,124,1.0,2907.4659499051127,False,0.20693462822995115,0,0.41600000000000004,40130,71,103,1.0,5028.052917214773,False,0.045914511395256305,0,8.426000000000002,-36452.5,234,0,0.0,5241.347034498358,True,-1.8297808908748854,0,0.2,49830,193,251,1.0,22633.234704546638,False,0.058412680057351576,0,0.2,51729,181,232,1.0,21007.058733408616,False,0.07720919072741653,0,1.2260000000000002,63482,41,70,1.0,6844.853412180484,False,-0.08634210460499202,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,328258,0.0,0.1,15,0,0,19,0,0.0,17,36,30,186.0,155.0,12,22,30,1580,1.90066535101505,107.01711695786798
44,30,0,0,0,9.999999999999998,20,10.0,22.439625502308903,48,22.583333333333332,33.37601623014162,0,,64.82536935958866,10,69.0,60.0,0,,30,3.1910000000000003,19116,448,0,0.0,4479.999999999999,False,-0.19396112474051708,0,0.6950000000000002,30938,13,116,1.0,2732.996558267833,False,0.21926772142419013,0,0.41600000000000004,39046,109,113,1.0,6217.409013757674,False,0.033913090034308736,0,8.426000000000002,-36452.5,234,0,0.0,5250.872367540283,True,-1.8296640786870857,0,0.2,49830,183,261,1.0,23027.23237296856,False,0.06182261625846915,0,0.2,52419,171,232,1.0,20746.784466778787,False,0.0869000940488367,0,1.2260000000000002,62792,41,80,1.0,7457.840143743135,False,-0.09157933450951736,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,327368,0.0,0.1,16,0,0,17,1,1.0,17,34,30,186.0,129.0,12,18,30,1404,2.066933850001078,109.08405080786906
45,30,0,0,0,10.0,20,10.0,22.439625502308903,0,,35.853558402628146,24,53.708333333333336,65.3467195189692,10,72.0,60.0,0,,0,3.1610000000000005,19046,455,0,0.0,4550.0,False,-0.19528212870352896,0,0.6950000000000002,30808,16,126,1.0,2987.392813290922,False,0.2191619704338728,0,0.41600000000000004,40335,99,99,1.0,5771.025206588768,False,0.060053777182732776,0,8.426000000000002,-36452.5,234,0,0.0,5250.872367540283,True,-1.8296640786870857,0,0.2,49112,193,266,1.0,24301.964163753037,False,0.060426886413427174,0,0.2,52568,165,237,1.0,21403.009662429344,False,0.09515863794250966,0,1.2260000000000002,62072,41,90,1.0,8079.215500277737,False,-0.09716897114262683,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,327168,0.0,0.1,19,0,0,17,0,0.0,19,36,36,135.0,149.0,10,20,36,2209,1.6954173870035447,110.7794681948726
46,36,0,0,0,10.0,20,10.0,23.14815382049669,36,27.0,35.744377426508514,26,35.0,64.7191212749858,33,62.36363636363637,60.0,0,,0,3.1610000000000005,18936,466,0,0.0,4660.0,False,-0.19735799207397622,0,0.6950000000000002,31690,15,100,1.0,2464.815382049669,False,0.2425894580496257,0,0.41600000000000004,40273,125,83,1.0,5860.302553962293,False,0.05962796225304486,0,8.426000000000002,-36452.5,234,0,0.0,5416.667993996226,True,-1.8276308742029306,0,0.2,50755,183,249,1.0,22656.28226652252,False,0.07462336656617846,0,0.2,52073,181,241,1.0,22067.040541469618,False,0.0923374692019457,0,1.2260000000000002,60014,64,100,1.0,10142.023761599092,False,-0.11118833380038037,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,326968,0.0,0.1,18,0,0,19,0,0.0,15,34,30,222.0,186.0,14,22,30,4140,2.018489142006729,112.79795733687934
47,30,0,0,0,10.0,20,10.0,23.391254996106895,11,28.0,35.06245268019799,12,24.666666666666668,64.7191212749858,0,,60.0,0,,0,3.161000000000001,18856,474,0,0.0,4740.0,False,-0.19886771088884694,0,0.6950000000000002,31878,17,99,1.0,2485.7342446145826,False,0.2500799064845174,0,0.41600000000000004,40261,126,81,1.0,5787.356796605506,False,0.05843908560538497,0,8.426000000000002,-36452.5,234,0,0.0,5473.553669089013,True,-1.8269332670817102,0,0.2,50554,180,259,1.0,23073.49389265696,False,0.07475501880371944,0,0.2,51978,176,251,1.0,22415.49111173628,False,0.09370881319442186,0,1.2260000000000002,60014,54,110,1.0,10094.832548849234,False,-0.11151055929609825,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,326768,0.0,0.1,16,0,0,17,0,0.0,13,30,28,180.0,195.0,10,20,28,804,1.8287875480018556,114.62674488488119
48,28,0,0,0,10.0,20,10.0,23.32382181359543,1,10.0,35.59052244189354,26,39.15384615384615,64.7191212749858,0,,60.0,0,,1,3.171000000000001,18733,485,0,0.0,4850.0,False,-0.2014342328741272,0,0.6950000000000002,31788,16,109,1.0,2702.296577681902,False,0.2507698920113588,0,0.41600000000000004,41269,117,65,1.0,5042.271110913745,False,0.07402471194586659,0,8.426000000000002,-36452.5,234,0,0.0,5457.774304381331,True,-1.8271267744483795,0,0.2,50395,173,269,1.0,23566.60400541876,False,0.07627054633229559,0,0.2,51119,189,261,1.0,23618.29939428917,False,0.08924997744832425,0,1.2260000000000002,60014,44,120,1.0,10047.641336099376,False,-0.11183278479181602,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,326545,0.0,0.1,13,0,0,20,1,1.0,14,34,25,165.0,155.0,10,18,25,1218,2.134137146989815,116.760882031871
49,25,0,0,0,10.0,20,10.0,23.32382181359543,0,,35.57467367415121,5,35.0,64.8749663942874,16,66.25,60.0,0,,0,3.170000000000001,18673,491,0,0.0,4910.0,False,-0.20256652198528025,0,0.6950000000000002,31648,20,119,1.0,2975.5347958178563,False,0.25064228714508135,0,0.41600000000000004,41444,107,70,1.0,4985.876091245295,False,0.07762528317528328,0,8.426000000000002,-36452.5,234,0,0.0,5457.774304381331,True,-1.8271267744483795,0,0.2,51455,163,263,1.0,22860.78797058423,False,0.08850990073551404,0,0.2,50944,184,271,1.0,24126.855848895706,False,0.09062223783922753,0,1.2260000000000002,58954,50,130,1.0,11043.74831971437,False,-0.11950681907141919,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,326345,0.0,0.1,15,0,0,12,0,0.0,19,31,27,144.0,168.0,8,17,27,1435,1.8304587439633906,118.5913407758344
50,27,0,0,0,10.0,20,10.0,23.65291553516464,11,29.0,35.96904427697307,4,52.5,65.58521385328345,18,71.16666666666667,60.0,0,,0,3.170000000000001,18563,502,0,0.0,5020.0,False,-0.20464238535572749,0,0.6950000000000002,31877,19,118,1.0,2981.044033149428,False,0.25938939485090456,0,0.41600000000000004,41335,108,76,1.0,5288.162242847735,False,0.07865891105228745,0,8.426000000000002,-36452.5,234,0,0.0,5534.782235228527,True,-1.826182401706704,0,0.2,51694,155,268,1.0,23152.03917561079,False,0.09516754808220924,0,0.2,51776,176,268,1.0,23907.389105427224,False,0.10312425660724248,0,1.2260000000000002,57673,58,140,1.0,12203.94240349044,False,-0.1290784655694591,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,326145,0.0,0.1,19,0,0,16,0,0.0,17,33,31,165.0,171.0,10,17,31,2010,1.9979342760052532,120.58927505183965
51,31,0,0,0,10.000000000000002,20,10.0,23.65291553516464,0,,35.96904427697307,0,,65.58521385328345,0,,60.0,0,,0,3.170000000000001,18503,508,0,0.0,5080.000000000001,False,-0.20577467446688055,0,0.6950000000000002,31737,23,128,1.0,3257.573188501074,False,0.2593238948575406,0,0.41600000000000004,41335,98,86,1.0,5411.3235302658195,False,0.08016927708066582,0,8.426000000000002,-36452.5,234,0,0.0,5534.782235228527,True,-1.826182401706704,0,0.2,51694,145,278,1.0,23448.200871373894,False,0.09773074215341247,0,0.2,51776,166,278,1.0,24203.55080119033,False,0.10568745067844569,0,1.2260000000000002,57673,48,150,1.0,12148.090264957606,False,-0.1294598285812774,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,325945,0.0,0.1,11,0,0,23,0,0.0,14,37,30,237.0,142.0,14,17,30,200,2.1232849879888818,122.71256003982853
52,30,0,0,0,10.000000000000002,20,10.0,23.65291553516464,0,,39.60314673919536,39,54.0,66.07772396987167,17,70.23529411764706,59.99999999999999,1,60.0,0,3.170000000000001,18413,517,0,0.0,5170.000000000001,False,-0.2074731081336101,0,0.6950000000000002,31627,24,138,1.0,3504.1023438527204,False,0.25982453941975314,0,0.41600000000000004,43441,88,57,1.0,4338.835931228624,False,0.1186701159034217,0,8.426000000000002,-36452.5,234,0,0.0,5534.782235228527,True,-1.826182401706704,0,0.2,49588,174,288,1.0,25921.332035943033,False,0.0826813338290438,0,0.2,52970,156,271,1.0,24085.154087149698,False,0.12533021262159608,0,1.2260000000000002,56539,55,159,1.0,13174.27481834294,False,-0.13793904694755393,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,325805,0.0,0.1,16,0,0,18,0,0.0,13,31,34,198.0,160.0,11,19,34,3560,1.858704756014049,124.57126479584258
53,34,0,0,0,10.000000000000002,20,10.0,23.955973518923507,17,27.0,40.22202937826091,10,51.0,66.44862412505142,21,69.0,59.99999999999999,9,60.0,0,3.1700000000000004,18273,531,0,0.0,5310.000000000001,False,-0.2101151160596339,0,0.6950000000000002,32026,20,131,1.0,3338.2325309789794,False,0.2717537748816564,0,0.41600000000000004,43492,95,57,1.0,4568.4731588586055,False,0.12273708867431816,0,8.426000000000002,-36452.5,234,0,0.0,5605.697803428101,True,-1.8253127415453239,0,0.2,49588,164,298,1.0,26398.102807300114,False,0.08680764736637218,0,0.2,53909,156,260,1.0,23551.278855522072,False,0.13696322487989057,0,1.2260000000000002,55630,66,160,1.0,13985.609192253392,False,-0.14481264293052157,0,0.2,73227,0,0,0.0,0.0,False,0.0,0.625,326145,0.0,0.1,20,0,0,20,0,0.0,16,36,37,240.0,132.0,15,19,37,3158,3.9684164940263145,128.5396812898689
