index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,23,0,0,0,10.000000000000002,20,10.0,2.2022047644096374,27,2.925925925925926,11.867658420734752,25,10.68,15.119251053219935,0,,37.0,20,37.0,21,2.4890000000000008,27330,263,0,0.0,2630.0000000000005,False,-0.18161819324610023,6,3.0500000000000007,25285,257,0,0.0,2570.0000000000005,False,-0.2409005199702874,0,0.2,54780,0,143,1.0,1697.0751541650695,False,0.02535412930312672,23,2.491000000000001,49243,397,0,0.0,874.275291470626,False,-0.0842877325542309,0,0.2,66675,0,7,0.1,105.83475737253954,False,0.0033669761019828374,0,6.302000000000001,39147.0,261,0,0.0,3097.4588478117703,False,-0.3880709517637152,0,0.2,96767,41,30,1.0,1729.8892931820174,False,0.050924582583513796,0,0.227,94640,170,12,1.0,3014.272679047389,False,0.03494188802621822,0.3875,453867,0.0,0.0,24,0,0,14,7,7.0,18,32,26,148.0,39.0,10,13,26,1000,1.459742404986173,69.66301013610791
26,26,0,0,0,10.000000000000002,20,10.0,2.0806064483070563,30,1.3666666666666667,12.007009517170875,12,13.333333333333334,15.081316732122467,8,14.0,36.99999999999999,20,37.0,24,2.7080000000000006,26717,271,0,0.0,2710.0000000000005,False,-0.19798868636077938,6,3.1040000000000005,25057,269,0,0.0,2690.0000000000005,False,-0.2457002457002457,0,0.2,54818,1,151,1.0,1815.139043541109,False,0.027142637674793246,10,2.568000000000001,49059,416,0,0.0,865.5322824957354,False,-0.08775982634604777,0,0.2,66675,0,7,0.0,105.56921712485726,False,0.0033649796788529003,8,6.3820000000000014,38843.0,273,0,0.0,3277.913598187649,False,-0.3912853843514101,0,0.2,96914,39,33,1.0,1809.171352552776,False,0.052933614022199836,1,0.23700000000000002,95077,160,10,1.0,2783.010677139595,False,0.038401151102461735,0.375,453160,0.0,0.0,27,0,0,15,10,9.5,20,35,19,169.0,36.0,14,12,19,926,1.6377763859927654,71.30078652210068
27,19,0,0,0,10.000000000000002,20,10.0,2.069386435070222,30,2.0,12.007009517170875,0,,14.821273839367677,49,13.693877551020408,36.99999999999999,20,37.0,5,2.734000000000001,26527,282,0,0.0,2820.0000000000005,False,-0.201845608822353,25,3.3480000000000003,24567,278,0,0.0,2780.0000000000005,False,-0.2584138049254328,0,0.2,54818,0,152,0.1,1825.065446609973,False,0.02723412020173968,0,2.558000000000001,48999,446,0,0.0,922.946350041319,False,-0.08833662331998852,0,0.2,66675,0,7,0.0,103.74891687557374,False,0.0033512940340097662,49,6.864000000000002,36611.0,273,0,0.0,3277.913598187649,False,-0.42484727536548444,0,0.2,97116,47,31,1.0,1843.5998704502806,False,0.05529326848177237,0,0.23600000000000002,94944,181,12,1.0,3126.6505649255496,False,0.03881901467651339,0.2625,450257,0.0,0.0,24,0,0,15,8,8.0,16,31,25,108.0,33.0,8,11,25,940,1.5068544789683074,72.80764100106899
28,25,0,0,0,10.000000000000002,20,10.0,2.0261233445118245,15,1.4666666666666666,12.007009517170875,0,,14.7035503903157,28,13.714285714285714,36.99999999999999,20,37.0,14,2.869000000000001,26135,294,0,0.0,2940.0000000000005,False,-0.21133078109822295,1,3.333000000000001,24471,286,0,0.0,2860.0000000000005,False,-0.2600137135020856,0,0.2,54807,0,157,0.5,1885.1004941958274,False,0.027584654251339314,0,2.5580000000000007,48988,456,0,0.0,923.912245097392,False,-0.08853047531843958,0,0.2,66675,0,7,0.0,102.9248527322099,False,0.003345098435674694,28,7.0950000000000015,35763.0,273,0,0.0,3277.913598187649,False,-0.4375983880805091,0,0.2,97438,41,31,1.0,1749.8455660029435,False,0.05825473119774245,0,0.23600000000000002,94978,195,12,1.0,3311.192326111561,False,0.04017821296924454,0.3125,449255,0.0,0.0,21,0,0,15,7,7.0,24,39,17,191.0,30.0,15,10,17,940,1.554282175959088,74.36192317702807
29,17,0,0,0,10.000000000000002,20,10.0,2.0083153432355556,42,1.9285714285714286,12.073551475872517,6,13.333333333333334,14.60049865506466,39,13.974358974358974,36.99999999999999,20,37.0,33,3.185,25298,300,0,0.0,3000.0000000000005,False,-0.23438660647962972,9,3.4220000000000006,24158,300,0,0.0,3000.0000000000005,False,-0.2669561739329181,0,0.2,54801,6,166,1.0,2016.2594370542513,False,0.028682832627267157,5,2.6080000000000005,48873,482,0,0.0,968.0079954395378,False,-0.09024378379592342,0,0.2,66645,0,8,0.1,116.80398924051728,False,0.002998345883259062,39,7.457000000000002,34251.0,278,0,0.0,3356.4473102925595,False,-0.4597434191154475,0,0.2,97551,37,36,1.0,1872.218450237392,False,0.06012969962776173,3,0.266,94924,218,10,1.0,3552.908706804096,False,0.04089788434357056,0.3875,446501,0.0,0.0,20,0,0,12,14,14.0,15,27,20,133.0,27.0,8,9,20,859,1.3041076029767282,75.6660307800048
30,20,0,0,0,10.000000000000002,20,10.0,2.177276036290974,17,4.235294117647059,12.143807655309718,10,12.9,14.516559280459248,21,13.523809523809524,36.99999999999999,20,37.0,16,3.3120000000000003,24964,311,0,0.0,3110.0000000000005,False,-0.2423575795668819,1,3.4230000000000005,24058,309,0,0.0,3090.0000000000005,False,-0.26852751271355924,0,0.2,54823,0,172,0.7,2088.7349167132716,False,0.029756279991090612,9,2.6930000000000005,48692,498,0,0.0,1084.2834660729052,False,-0.09250840076979247,0,0.2,66645,0,8,0.0,116.13247424367398,False,0.0029932972020004062,21,7.628000000000001,33538.0,288,0,0.0,3497.4166047291988,False,-0.4694047229886233,0,0.2,97824,38,35,1.0,1846.6292526574512,False,0.06293058875931067,0,0.263,95107,218,11,1.0,3571.609923140116,False,0.042968374523095106,0.3375,445651,0.0,0.0,23,0,0,12,7,7.0,17,29,24,108.0,44.0,8,12,24,970,1.6513355990173295,77.31736637902213
31,24,0,0,0,10.000000000000002,20,10.0,2.122895973453141,16,1.4375,12.143807655309718,0,,14.465705320981568,5,12.0,36.99999999999999,20,37.0,10,3.3960000000000012,24712,318,0,0.0,3180.0000000000005,False,-0.24855722530141136,6,3.4820000000000007,23822,322,0,0.0,3220.0000000000005,False,-0.27341294783155246,0,0.2,54812,0,182,1.0,2210.172993266369,False,0.030672709281204476,0,2.6840000000000006,48680,504,0,0.0,1069.939570620383,False,-0.09286178118610602,0,0.2,66645,0,8,0.0,115.72564256785255,False,0.0029902385012018054,5,7.657000000000002,33438.0,288,0,0.0,3497.4166047291988,False,-0.47090839194086676,0,0.2,98097,33,36,1.0,1809.3682755923915,False,0.06566865951707944,0,0.263,95514,208,10,1.0,3378.8667067641663,False,0.04631202412656581,0.375,445720,0.0,0.0,21,0,0,16,5,5.0,16,32,21,162.0,46.0,13,11,21,940,1.7716103949933313,79.08897677401546
32,21,0,0,0,10.000000000000002,20,10.0,2.1099828910744174,23,2.0,11.596737474367865,25,9.28,14.333895069220834,34,13.470588235294118,36.99999999999999,20,37.0,1,3.3960000000000012,24585,329,0,0.0,3290.0000000000005,False,-0.25061425061425063,22,3.696000000000001,23271,331,0,0.0,3310.0000000000005,False,-0.28786926461345064,0,0.2,54826,0,185,0.4,2145.396432758055,False,0.03033377354946327,24,2.9240000000000004,48181,523,0,0.0,1103.5210520319204,False,-0.1017499396159482,0,0.2,66645,0,8,0.0,114.67116055376667,False,0.0029823105418753507,34,7.992000000000002,32021.0,313,0,0.0,3629.7788294771417,False,-0.49122023615513993,0,0.2,98009,57,36,1.0,2149.0320189455874,False,0.06654950979508069,0,0.263,95884,198,10,1.0,3208.111223705725,False,0.0493757398935734,0.3,443422,0.0,0.0,22,0,0,13,10,10.0,17,30,24,128.0,36.0,9,12,24,970,1.7634345089900307,80.8524112830055
33,24,0,0,0,10.000000000000002,20,10.0,2.0116980610946817,31,1.3870967741935485,11.751669011327454,1,30.0,14.308520903303076,19,14.0,36.99999999999999,20,37.0,5,3.4450000000000007,24409,339,0,0.0,3390.0000000000005,False,-0.25421404491171934,26,3.9340000000000006,22678,341,0,0.0,3410.0000000000005,False,-0.3033826638477801,0,0.2,54836,0,192,0.8,2256.3204501748714,False,0.03154037979627734,0,2.9000000000000012,48158,546,0,0.0,1098.3871413576962,False,-0.1022211938385186,0,0.2,66645,0,8,0.0,114.46816722642461,False,0.0029807843680561496,19,8.148000000000001,31505.0,314,0,0.0,3690.0240695568205,False,-0.49852622346357495,0,0.2,98137,57,39,1.0,2258.585691488275,False,0.06851694648867229,3,0.29300000000000004,96098,197,10,1.0,3188.778617950706,False,0.05157521780148066,0.35,442466,0.0,0.0,20,0,0,16,8,7.75,16,32,22,173.0,36.0,12,12,22,822,1.9205490000313148,82.77296028303681
34,22,0,0,0,10.000000000000002,20,10.0,2.0018696997710244,9,1.7777777777777777,11.743090488759723,12,11.666666666666666,14.157678760907919,25,12.8,36.99999999999999,20,37.0,6,3.500000000000001,24231,346,0,0.0,3460.0000000000005,False,-0.2582995257413862,3,3.938000000000001,22502,354,0,0.0,3540.0000000000005,False,-0.30655391120507397,0,0.2,54850,0,200,0.9,2348.618097751945,False,0.03264905256623541,11,3.0100000000000007,48004,546,0,0.0,1093.0208560749793,False,-0.105109202660913,0,0.2,66645,0,8,0.0,113.26143008726335,False,0.0029717117022078857,25,8.379000000000001,30613.0,326,0,0.0,3828.2474993356695,False,-0.5108997391184315,0,0.2,98521,52,37,1.0,2105.1992955672113,False,0.07182484201228836,0,0.29000000000000004,96134,207,12,1.0,3374.639503507939,False,0.052963044011947846,0.3625,441500,0.0,0.0,25,0,0,14,8,8.0,18,32,18,150.0,33.0,11,11,18,970,1.719855484960135,84.49281576799694
35,18,0,0,0,10.0,20,10.0,2.0016781895698594,22,2.0,12.078035448602376,2,30.0,14.098372977678611,34,13.705882352941176,36.99999999999999,20,37.0,13,3.6240000000000006,23883,356,0,0.0,3560.0,False,-0.2668133249528598,9,4.025,22244,364,0,0.0,3640.0,False,-0.31249642877549855,0,0.2,54884,3,208,1.0,2518.236407878004,False,0.03483896197332874,0,2.9990000000000006,47986,555,0,0.0,1110.931395211272,False,-0.10527591658331087,0,0.2,66615,0,9,0.1,126.8853567991075,False,0.0026230403945560967,34,8.694,29433.0,327,0,0.0,3949.517591692977,False,-0.5277312823913376,0,0.2,98494,65,39,1.0,2359.3942435491094,False,0.07290230591462481,0,0.29000000000000004,96435,208,10,1.0,3302.461579357151,False,0.05581458530778548,0.3875,439974,0.0,0.0,24,0,0,11,9,9.0,21,32,19,97.0,24.0,10,8,19,1000,1.7638517849845812,86.25666755298153
36,19,0,0,0,10.0,20,10.0,1.962974544800987,14,1.4285714285714286,11.695957369578853,28,10.357142857142858,14.13900122293088,11,15.0,36.99999999999999,20,37.0,11,3.7210000000000005,23586,367,0,0.0,3670.0,False,-0.2737272155876807,3,4.046,22109,373,0,0.0,3730.0,False,-0.31506771041654763,0,0.2,54965,0,211,0.6,2467.847004981138,False,0.035867574189271965,25,3.2490000000000006,47419,566,0,0.0,1111.0435923573586,False,-0.11572591753122083,0,0.2,66585,0,10,0.1,141.3900122293088,False,0.002280990709049817,11,8.770000000000001,28986.0,354,0,0.0,4140.368908830914,False,-0.5330177966074904,0,0.2,98588,66,42,1.0,2487.174080713438,False,0.07460185617331055,3,0.32000000000000006,96778,198,10,1.0,3169.522242140314,False,0.05879119838398034,0.3375,439016,0.0,0.0,25,0,0,9,8,8.0,20,29,24,142.0,29.0,9,10,24,919,1.6742519899853505,87.93091954296688
37,24,0,0,0,10.0,20,10.0,1.995427244497282,12,2.5,12.012905954370789,2,30.0,14.176484514537831,10,15.0,37.0,20,37.0,0,3.7100000000000004,23496,376,0,0.0,3760.0,False,-0.2750128564082052,12,4.163000000000001,21777,384,0,0.0,3840.0,False,-0.32298154391177647,0,0.2,55022,0,212,0.3,2546.736062326607,False,0.037645255214703466,0,3.224000000000001,47392,575,0,0.0,1147.370665585937,False,-0.11588879264201112,0,0.2,66585,0,10,0.0,141.7648451453783,False,0.0022838088321407097,10,8.859,28756.0,356,0,0.0,4276.594519756,False,-0.535452044089408,0,0.2,99032,56,40,1.0,2273.8831328141187,False,0.07823318980858177,0,0.31700000000000006,96924,198,12,1.0,3250.9439338784905,False,0.06080098133431557,0.2875,438984,0.0,0.0,20,0,0,4,4,4.0,30,34,27,175.0,36.0,12,12,27,1000,2.9932710980065167,90.92419064097339
38,27,0,0,0,10.0,20,10.0,2.0826841895536647,17,3.0,11.885664572340836,33,11.484848484848484,14.191328888710713,31,14.290322580645162,37.0,20,37.0,14,3.8500000000000005,23105,388,0,0.0,3880.0,False,-0.2844694588880635,3,4.181,21658,392,0,0.0,3920.0,False,-0.32523855779669736,0,0.2,55042,2,220,1.0,2619.011574294091,False,0.03867999533937384,31,3.534000000000001,46641,580,0,0.0,1207.9568299411255,False,-0.1291729781768647,0,0.2,66585,0,10,0.0,141.91328888710711,False,0.002284924883368635,31,9.159,27391.0,389,0,0.0,4623.523518640585,False,-0.5533687934662533,0,0.2,99550,46,36,1.0,1984.8011288806929,False,0.08225315727968861,0,0.31700000000000006,96703,219,16,1.0,3699.901026627646,False,0.06083842491807225,0.375,436675,0.0,0.0,23,0,0,8,12,12.0,28,36,23,235.0,32.0,16,11,23,1000,1.8404900989844464,92.76468073995784
39,23,0,0,0,10.0,20,10.0,2.077001307660655,13,2.0,11.814481402809625,12,11.083333333333334,14.180016799426301,19,14.052631578947368,36.99999999999999,20,37.0,4,3.8760000000000012,22984,394,0,0.0,3940.0,False,-0.2870693103251243,9,4.268000000000001,21349,406,0,0.0,4060.0,False,-0.3320667390434832,0,0.2,55048,3,229,1.0,2711.747245166386,False,0.039645247683689315,11,3.6130000000000013,46448,582,0,0.0,1208.814761058501,False,-0.13272247837853668,0,0.2,66585,0,10,0.0,141.800167994263,False,0.0022840744014965535,19,9.318000000000001,26787.0,401,0,0.0,4737.60704252666,False,-0.5615932346736539,0,0.2,99766,45,37,1.0,2007.1007559741834,False,0.08469823121373389,0,0.31700000000000006,96960,219,15,1.0,3660.42367907436,False,0.06339234065873543,0.375,435927,0.0,0.0,23,0,0,2,10,10.0,34,36,26,196.0,30.0,13,10,26,970,1.689316259988118,94.45399699994596
40,26,0,0,0,9.999999999999998,20,10.0,2.1057030543618205,20,2.35,11.623681067760245,18,10.333333333333334,14.097635403672866,54,13.777777777777779,37.0,20,37.0,14,4.0120000000000005,22613,406,0,0.0,4059.999999999999,False,-0.29595451688474944,6,4.319000000000002,21176,414,0,0.0,4139.999999999999,False,-0.33586652191303357,0,0.2,55056,1,238,1.0,2768.5417971813004,False,0.040316128114401974,17,3.772000000000001,46101,594,0,0.0,1250.7876142909213,False,-0.13873161286665325,0,0.2,66585,0,10,0.0,140.97635403672865,False,0.0022778806841448796,54,9.839000000000002,23984.0,419,0,0.0,4870.322367391543,False,-0.6027432758376071,0,0.2,99956,46,38,1.0,2054.491228568952,False,0.08699847810340551,0,0.31700000000000006,96766,252,14,1.0,4070.6041217255624,False,0.06351171742890588,0.375,432237,0.0,0.0,22,0,0,4,13,13.0,31,35,27,197.0,46.0,14,12,27,970,1.8487132879672572,96.30271028791321
41,27,0,0,0,9.999999999999998,20,10.0,2.0971881490001434,15,2.0,11.317369070266734,30,10.033333333333333,14.103721373856063,15,14.2,37.0,20,37.0,8,4.078,22417,412,0,0.0,4119.999999999999,False,-0.30069710302268443,7,4.383000000000001,20911,428,0,0.0,4279.999999999999,False,-0.34143763213530653,0,0.2,55056,6,247,1.0,2807.973289249884,False,0.04067953190837269,29,4.045000000000002,45486,594,0,0.0,1245.729760506085,False,-0.15011400511947645,0,0.2,66585,0,10,0.0,141.03721373856064,False,0.002278338248365295,15,9.935,23344.0,449,0,0.0,5081.498712549764,False,-0.610779060563652,0,0.2,100285,42,37,1.0,1961.3562977019546,False,0.09003862336090003,0,0.31700000000000006,96964,251,15,1.0,4095.034064837872,False,0.06577450223806997,0.375,431048,0.0,0.0,20,0,0,5,8,8.0,37,42,22,207.0,30.0,17,10,22,970,1.8683703419519588,98.17108062986517
42,22,0,0,0,9.999999999999998,20,10.0,2.0412685826819983,9,1.0,11.304342732511218,6,11.0,14.07994112700147,5,13.0,37.0,20,37.0,2,4.09,22273,423,0,0.0,4229.999999999999,False,-0.30323981486772184,7,4.4460000000000015,20687,437,0,0.0,4369.999999999999,False,-0.3465516256213931,0,0.2,55050,2,257,1.0,2909.298619420747,False,0.041502761316616114,6,4.0760000000000005,45405,597,0,0.0,1218.6373438611529,False,-0.15185669599965765,0,0.2,66585,0,10,0.0,140.7994112700147,False,0.0022765503674215893,5,9.97,23183.0,455,0,0.0,5143.475943292604,False,-0.6127340013886938,0,0.2,100553,37,38,1.0,1926.9578216990544,False,0.09273827957556464,0,0.31700000000000006,97371,241,14,1.0,3911.2658116073544,False,0.06916645575186144,0.375,431107,0.0,0.0,20,0,0,4,7,7.0,32,36,19,155.0,29.0,12,10,19,940,1.5775598320178688,99.74864046188304
43,19,0,0,0,9.999999999999998,20,10.0,2.025336492756839,21,1.9047619047619047,11.44537424849122,1,30.0,13.956315287318082,27,13.0,37.0,20,37.0,18,4.268000000000001,21784,433,0,0.0,4329.999999999999,False,-0.31578195531683906,3,4.469000000000001,20539,447,0,0.0,4469.999999999999,False,-0.3493514656305354,0,0.2,55042,12,266,1.0,3068.7735880117466,False,0.042825038136248134,0,4.07,45403,598,0,0.0,1211.1512226685898,False,-0.15196255301394773,0,0.2,66585,0,10,0.0,139.56315287318083,False,0.002267255750580342,27,10.235000000000003,22268.0,456,0,0.0,5219.090657311996,False,-0.6259240748127031,0,0.2,100655,46,39,1.0,2084.9905032166316,False,0.09468676603705357,0,0.31700000000000006,97658,239,13,1.0,3816.5593536690217,False,0.07174604877056774,0.375,429934,0.0,0.0,26,0,0,3,12,12.0,28,31,20,123.0,42.0,8,11,20,970,1.553921265003737,101.30256172688678
44,20,0,0,0,9.999999999999998,20,10.0,2.0704699355899736,24,2.375,11.536354276569957,4,14.25,13.859175725470463,24,13.0,37.0,20,37.0,12,4.37,21469,442,0,0.0,4419.999999999999,False,-0.3234958002399863,12,4.586,20233,458,0,0.0,4579.999999999999,False,-0.35652248442946116,0,0.2,55062,7,275,1.0,3186.990715605868,False,0.04428317987582126,3,4.1000000000000005,45311,617,0,0.0,1277.4799502590138,False,-0.1530470208996828,0,0.2,66585,0,10,0.0,138.59175725470462,False,0.0022599524634210285,24,10.448000000000004,21501.0,460,0,0.0,5306.72296722218,False,-0.6367983657582839,0,0.2,100893,48,39,1.0,2108.2404348225823,False,0.09737376580888563,0,0.31700000000000006,97848,241,13,1.0,3821.0613498383814,False,0.07381546673253458,0.375,428902,0.0,0.0,23,0,0,3,8,8.0,30,33,19,170.0,27.0,11,9,19,970,1.6421173079870641,102.94467903487384
45,19,0,0,0,10.0,20,10.0,2.114182189816807,6,3.3333333333333335,11.524675213165594,12,11.416666666666666,13.886524414801299,16,14.25,37.0,20,37.0,4,4.398,21311,452,0,0.0,4520.0,False,-0.3265813382092452,2,4.594000000000001,20098,468,0,0.0,4680.0,False,-0.35895091709045196,0,0.2,55072,3,284,1.0,3279.3503071084792,False,0.04531869488423207,11,4.207000000000002,45115,617,0,0.0,1304.45041111697,False,-0.15641116241390368,0,0.2,66585,0,10,0.0,138.86524414801298,False,0.0022620086321725615,16,10.584000000000001,21000.0,472,0,0.0,5439.64670061416,False,-0.6433323807544347,0,0.2,101148,44,40,1.0,2091.007074251257,False,0.10002587202641117,0,0.31700000000000006,98105,241,12,1.0,3790.652383967113,False,0.07641818916893843,0.375,428434,0.0,0.0,24,0,0,2,9,9.0,25,27,20,117.0,33.0,8,11,20,970,1.4469136100378819,104.39159264491173
46,20,0,0,0,10.0,20,10.0,2.5831947128357275,22,5.909090909090909,11.520898749119045,20,11.5,13.727464469366902,23,12.304347826086957,37.0,20,37.0,3,4.424,21156,463,0,0.0,4630.0,False,-0.32943831781041083,19,4.782000000000001,19743,477,0,0.0,4770.0,False,-0.3678075538540655,0,0.2,55107,0,292,1.0,3364.102434742761,False,0.04674490290622416,18,4.376000000000001,44641,632,0,0.0,1632.5790585121797,False,-0.16212394652358222,0,0.2,66555,0,11,0.1,151.00210916303593,False,0.0019021570820028368,23,10.798,20111.0,491,0,0.0,5656.761285817451,False,-0.6550676554356321,0,0.2,101402,47,39,1.0,2088.1908300602445,False,0.1027448080755872,0,0.31700000000000006,98308,241,13,1.0,3789.3189371174235,False,0.07859613425645277,0.3875,427023,0.0,0.0,23,0,0,3,9,9.0,31,34,24,148.0,29.0,10,10,24,1000,1.6087966040358879,106.00038924894761
47,24,0,0,0,10.0,20,10.0,2.579577041670505,1,2.0,11.736177143273187,5,16.8,13.611171229545768,13,11.76923076923077,37.0,20,37.0,0,4.421000000000001,21046,474,0,0.0,4740.0,False,-0.3310096565910519,1,4.7730000000000015,19637,486,0,0.0,4860.0,False,-0.36955031141077654,0,0.2,55165,0,291,0.1,3415.2275486924973,False,0.04828514136262042,3,4.388000000000001,44593,632,0,0.0,1630.292690335759,False,-0.1630297615769104,0,0.2,66525,0,12,0.1,163.33405475454921,False,0.0015437722148634082,13,10.905000000000001,19739.0,495,0,0.0,5809.407685920228,False,-0.6595136556754465,0,0.2,101582,50,40,1.0,2160.5585614772885,False,0.10507184293752105,0,0.31700000000000006,98715,231,12,1.0,3588.1805540250725,False,0.0818946004565348,0.275,427002,0.0,0.0,22,0,0,4,4,4.0,29,33,22,149.0,36.0,12,12,22,1000,1.8926736819557846,107.8930629309034
48,22,0,0,0,10.0,20,10.0,2.5336176430298485,5,1.2,11.90019900597412,1,30.0,13.610438009105774,33,13.606060606060606,37.0,20,37.0,0,4.421000000000001,20926,486,0,0.0,4860.0,False,-0.33272384435175134,5,4.822000000000002,19469,494,0,0.0,4940.0,False,-0.37320724530026855,0,0.2,55189,0,295,0.5,3510.558706762365,False,0.049606092812953854,0,4.385000000000001,44593,632,0,0.0,1601.2463503948643,False,-0.163297454975809,0,0.2,66525,0,12,0.0,163.32525610926928,False,0.0015437060636147206,33,11.222,18551.0,496,0,0.0,5902.498706963163,False,-0.6766773524377243,0,0.2,101731,64,37,1.0,2240.06803258277,False,0.10710362661641293,0,0.31700000000000006,98857,230,15,1.0,3685.400742094328,False,0.08394635548645506,0.3125,425841,0.0,0.0,20,0,0,3,6,6.0,28,31,25,147.0,43.0,10,12,25,970,1.536820481007453,109.42988341191085
49,25,0,0,0,10.0,20,10.0,2.3532837943249993,18,1.0,11.858662198031423,13,11.538461538461538,13.55722829987021,9,12.333333333333334,37.0,20,37.0,11,4.5310000000000015,20629,497,0,0.0,4970.0,False,-0.3396377349865722,7,4.887000000000001,19250,503,0,0.0,5030.0,False,-0.3781783898062968,0,0.2,55212,0,301,0.7,3569.457321607458,False,0.050572846861993474,12,4.505000000000001,44387,643,0,0.0,1513.1614797509746,False,-0.16790627725885235,0,0.2,66525,0,12,0.0,162.68673959844253,False,0.0015389054763505201,9,11.279000000000002,18200.0,509,0,0.0,6036.059058797994,False,-0.6809510776885751,0,0.2,102064,63,35,1.0,2149.1053828918234,False,0.11019851983774037,0,0.31700000000000006,99153,220,17,1.0,3611.590225971446,False,0.08673528931858349,0.3375,425420,0.0,0.0,24,0,0,3,7,7.0,29,32,22,182.0,47.0,11,14,22,970,1.5495567920152098,110.97944020392606
50,22,0,0,0,10.0,20,10.0,2.2286333451481997,27,1.5925925925925926,11.858662198031423,0,,13.474089143472268,13,12.23076923076923,37.00000000000001,20,37.0,17,4.690000000000001,20210,505,0,0.0,5050.0,False,-0.35046568767499,10,4.980000000000001,18960,515,0,0.0,5150.0,False,-0.3847494428889778,0,0.2,55188,0,309,0.8,3664.3266191917096,False,0.05100479806823315,0,4.493000000000001,44368,662,0,0.0,1475.355274488108,False,-0.16860491332748326,0,0.2,66525,0,12,0.0,161.6890697216672,False,0.001531404650259181,13,11.400000000000002,17887.0,509,0,0.0,6036.059058797994,False,-0.6856575615090972,0,0.2,102379,58,35,1.0,2076.497170321392,False,0.11319844334464312,0,0.31700000000000006,99419,218,17,1.0,3566.3514332769546,False,0.08935507385968372,0.35,424936,0.0,0.0,21,0,0,8,7,7.0,25,33,20,190.0,24.0,14,8,20,940,1.8900434600072913,112.86948366393335
51,20,0,0,0,10.000000000000002,20,10.0,2.2239943410995573,12,2.1666666666666665,12.034974092007637,1,30.0,13.624794730881293,35,14.428571428571429,37.00000000000001,20,37.0,9,4.763000000000001,19949,515,0,0.0,5150.000000000001,False,-0.35649391463344954,3,5.000000000000001,18815,525,0,0.0,5250.000000000001,False,-0.38746357351008515,0,0.2,55192,2,318,1.0,3831.569749940628,False,0.05261985281865172,0,4.493,44368,662,0,0.0,1472.284253807907,False,-0.1686332161004192,0,0.2,66525,0,12,0.0,163.49753677057552,False,0.0015450013290220354,35,11.737,16686.0,510,0,0.0,6137.836786923895,False,-0.7029514255764774,0,0.2,102628,61,33,1.0,2052.112478583759,False,0.11574747569231633,0,0.31700000000000006,99405,230,19,1.0,3836.7027881026975,False,0.09065942663751038,0.375,423568,0.0,0.0,21,0,0,3,6,6.0,29,32,20,115.0,36.0,8,12,20,970,1.6195848819916137,114.48906854592497
