index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
25,13,0,0,0,9.999999999999998,12,10.0,29.435024646130923,15,29.0,14.949475377441091,42,12.928571428571429,14.01417926900814,103,15.611650485436893,52.000000000000014,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8210000000000002,52188,5,10,1.0,344.3502464613092,False,0.10967839616892351,0,0.7490000000000001,72132,24,18,1.0,975.5311483010818,False,0.02004081263818836,40,7.161000000000001,26500,148,0,0.0,4356.383647627376,False,-0.597176803564765,51,5.327000000000002,51558.0,384,0,0.0,5740.598544937379,False,-0.43811309039746565,52,6.426000000000002,53372.0,594,0,0.0,8879.988374200007,False,-0.4031817421092838,0,0.2,129936,87,14,1.0,1947.2335964037084,False,0.06467803214295935,8,2.1340000000000003,106833,923,0,0.0,12935.087465294513,False,-0.07853522993691078,0.375,540382,0.0,0.0,8,0,0,8,19,19.0,15,23,19,146.0,12.0,11,2,19,1293,1.6511097643524408,76.16306731291115
26,19,0,0,0,9.999999999999998,7,10.0,29.449553140297617,16,29.5625,17.260386450759274,39,37.30769230769231,13.381092345374327,79,9.949367088607595,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,6,0.881,52442,2,10,1.0,314.49553140297616,False,0.11474510470915524,21,0.9590000000000003,72797,19,10,1.0,732.1453741732475,False,0.027672280801295353,0,7.121000000000001,26082,159,0,0.0,4682.478949307321,False,-0.6007579470642668,50,5.776000000000001,47090.0,384,0,0.0,6627.988397091562,False,-0.47965773484730834,29,6.6640000000000015,50438.0,633,0,0.0,10925.82462333062,False,-0.4229106681154025,0,0.2,130400,93,12,1.0,1868.4415881198124,False,0.06813130439145326,8,2.206000000000001,106087,986,0,0.0,13193.757052539087,False,-0.08355052151345962,0.375,533199,0.0,0.0,6,0,0,8,19,17.815047021943574,20,28,17,251.0,18.0,17,2,17,844,1.5763284424319863,77.73939575534314
27,17,0,0,0,9.999999999999998,8,10.0,29.449553140297617,0,,17.2139166127278,13,16.0,13.361703424756033,77,13.246753246753247,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8750000000000002,52362,0,20,1.0,588.9910628059523,False,0.11595836667167489,0,0.9380000000000002,72797,9,20,1.0,609.3243105172346,False,0.02680968852638061,13,7.251,25835,159,0,0.0,4682.478949307321,False,-0.6042273892847098,37,6.096000000000002,44253.0,397,0,0.0,6833.924895252937,False,-0.5078823288877898,40,7.035000000000002,48036.0,633,0,0.0,10896.409215856698,False,-0.44785938856444046,0,0.2,130638,92,16,1.0,2061.2767150775553,False,0.07085109719282992,14,2.3380000000000005,104835,1054,0,0.0,14083.23540969286,False,-0.09011591284069691,0.375,526619,0.0,0.0,4,0,0,5,14,14.0,21,26,17,250.0,3.0,16,1,17,392,1.4121092054992914,79.15150496084243
28,17,0,0,0,10.0,10,10.0,29.53240055877525,1,40.0,15.930843077342946,41,6.0,13.363930139572558,74,13.378378378378379,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8750000000000002,52302,0,29,1.0,856.4396162044823,False,0.11752081822829805,0,0.9380000000000002,72797,0,29,0.9,461.99444924294545,False,0.02577496698581988,41,7.6480000000000015,24606,160,0,0.0,4725.18408940404,False,-0.6211903973044819,33,6.389000000000001,41931.0,397,0,0.0,6324.544701705149,False,-0.5344826168782705,41,7.405000000000001,45240.0,674,0,0.0,10737.388234129145,False,-0.47754452892043137,0,0.2,130984,96,16,1.0,2114.9372933989657,False,0.07388329779272002,10,2.424000000000001,103837,1114,0,0.0,14887.41817548383,False,-0.09496239264342891,0.3625,519560,0.0,0.0,7,0,0,7,15,15.0,18,25,13,182.0,35.0,13,4,13,660,1.2652696948498487,80.41677465569228
29,13,0,0,0,10.0,10,10.0,29.53240055877525,0,,16.123510002717918,7,25.0,13.667800205884511,101,15.168316831683168,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8750000000000002,52202,0,39,1.0,1151.7636217922347,False,0.11853092743236453,0,0.9380000000000002,72797,0,29,0.0,467.5817900788196,False,0.02581420778783595,7,7.677000000000001,24536,160,0,0.0,4725.18408940404,False,-0.6221736400390204,39,6.746000000000001,38829.0,404,0,0.0,6513.898041098038,False,-0.5655285182719706,62,7.984000000000002,40158.0,674,0,0.0,10867.245741831877,False,-0.5293379285936806,0,0.2,131409,104,13,1.0,2097.451221411989,False,0.07726868426121322,7,2.484000000000001,102454,1197,0,0.0,16360.35684644376,False,-0.1002205777367545,0.25,510248,0.0,0.0,7,0,0,3,18,18.0,19,22,15,161.0,6.0,11,2,15,776,1.143580581061542,81.56035523675382
30,15,0,0,0,10.0,13,10.0,27.971006702948113,36,23.0,14.797881201783603,39,4.717948717948718,14.249231435874206,113,17.02654867256637,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8750000000000002,52900,3,13,1.0,393.62308713832545,False,0.12529006132392,0,0.9380000000000002,71969,26,39,1.0,1304.3635411462114,False,0.02006070499309073,39,8.06,22935,160,0,0.0,4475.361072471698,False,-0.6464163536269598,43,7.1370000000000005,35752.0,404,0,0.0,5978.344005520576,False,-0.6000581002533341,70,8.622000000000002,33549.0,713,0,0.0,10550.88929687171,False,-0.5991984406615684,0,0.2,131638,115,10,1.0,2158.661615125534,False,0.07938003373181496,7,2.5470000000000006,100875,1289,0,0.0,18367.25932084185,False,-0.10490147238123149,0.375,497481,0.0,0.0,10,0,0,10,18,18.0,17,27,18,220.0,0.0,15,0,18,1634,1.1683167964220047,82.72867203317583
31,18,0,0,0,10.0,12,10.0,28.421389962223234,7,37.142857142857146,14.365680504274252,78,12.692307692307692,14.10289996308886,58,12.620689655172415,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8750000000000002,53040,5,16,1.0,504.74223939557174,False,0.12943458979967765,0,0.9380000000000002,72273,18,21,1.0,813.2643099097775,False,0.020881718075581705,50,8.521,20666,165,0,0.0,4689.529343766833,False,-0.6767833260027893,34,7.434000000000001,32986.0,423,0,0.0,6076.682853308009,False,-0.6281051191153436,24,8.792000000000002,31946.0,772,0,0.0,11090.305349299722,False,-0.6129625912369552,0,0.2,132009,121,10,1.0,2226.450895533752,False,0.08267301127847045,10,2.6400000000000006,100122,1331,0,0.0,18770.959850871273,False,-0.10938393157416305,0.375,490905,0.0,0.0,9,0,0,6,14,14.0,20,26,17,236.0,34.0,15,3,17,1264,1.1903422605246305,83.91901429370046
32,17,0,0,0,10.0,11,10.0,27.730397664835237,5,10.0,15.20304400745859,8,51.0,14.269773438336488,104,15.201923076923077,52.000000000000014,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8750000000000002,52980,6,21,1.0,642.33835096154,False,0.1296210485425616,0,0.9380000000000002,72631,13,23,1.0,710.1651818144056,False,0.025186220427671272,0,8.471000000000002,20666,165,0,0.0,4575.515614697814,False,-0.6775840629366805,34,7.740000000000002,30092.0,431,0,0.0,6552.511967214652,False,-0.6555250396563606,70,9.468,25736.0,772,0,0.0,11736.749973758031,False,-0.6737343472299233,0,0.2,132379,124,11,1.0,2341.4519063537246,False,0.08614984062051653,11,2.7400000000000007,98454,1422,0,0.0,20291.617829314484,False,-0.11676595139229774,0.375,480801,0.0,0.0,9,0,0,12,17,17.0,16,28,15,224.0,14.0,16,1,15,1036,1.0952827828004956,85.01429707650095
33,15,0,0,0,10.0,8,10.0,28.699102331520475,14,37.0,15.871752442072733,5,58.0,14.66158877568605,105,16.961904761904762,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.8750000000000002,53418,4,17,1.0,527.8847396358481,False,0.1376908417890839,0,0.9380000000000002,72921,3,28,1.0,530.506375372598,False,0.02799788164126097,0,8.471000000000002,20148,179,0,0.0,5137.139317342165,False,-0.6809156847067678,32,8.026000000000002,27672.0,436,0,0.0,6920.084064743712,False,-0.6786104449154835,73,10.128,18904.0,772,0,0.0,12252.99288528015,False,-0.741599342989459,0,0.2,132510,138,12,1.0,2647.299251044675,False,0.08845897041666881,11,2.8390000000000004,96824,1503,0,0.0,22036.367929856133,False,-0.12292765792164692,0.375,470260,0.0,0.0,7,0,0,9,18,18.0,17,26,12,196.0,3.0,14,1,12,1356,1.1226176796481013,86.13691475614905
34,12,0,0,0,10.0,12,10.0,30.014474015803554,28,35.67857142857143,17.328093327507695,17,42.0,14.543525993141033,130,13.953846153846154,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,11,0.9850000000000001,54015,6,10,1.0,360.1447401580355,False,0.14856569609153372,0,0.9380000000000002,73316,4,21,1.0,483.9478559408758,False,0.03321919188642756,0,8.471000000000002,19468,196,0,0.0,5882.836907097497,False,-0.6852300302902147,64,8.634,21189.0,436,0,0.0,7555.048690793355,False,-0.742259754659516,66,10.715000000000002,12386.0,789,0,0.0,13671.865635403572,False,-0.8015636613325303,0,0.2,132456,162,12,1.0,2980.0512108888474,False,0.0893729157790481,10,2.9280000000000004,95400,1599,0,0.0,23255.098063032514,False,-0.12955302234507787,0.375,456093,0.0,0.0,8,0,0,6,28,27.81818181818182,15,21,7,165.0,2.0,11,1,7,1954,0.9975457573309541,87.13446051348001
35,7,0,0,0,10.0,9,10.0,30.39343576458777,11,35.0,18.267482485339833,8,50.5,14.531907786861561,36,14.305555555555555,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,1,0.9840000000000002,54286,5,10,1.0,353.9343576458777,False,0.15424323786845268,0,0.9380000000000002,73720,0,17,0.4,310.54720225077716,False,0.0376760861478711,0,8.471,19083,207,0,0.0,6291.441203269668,False,-0.687768171005087,13,8.700000000000001,20251.0,440,0,0.0,8037.692293549527,False,-0.7494518654776676,23,10.879000000000005,11215.0,793,0,0.0,14486.113610874489,False,-0.8094494842883826,0,0.2,132491,170,15,1.0,3250.4243237664655,False,0.09075703019659918,13,3.0480000000000005,94927,1617,0,0.0,23498.094891355144,False,-0.13241175821077636,0.3,453836,0.0,0.0,7,0,0,4,11,10.09090909090909,13,17,11,92.0,3.0,6,1,11,858,0.8225751901045442,87.95703570358455
36,11,0,0,0,10.0,8,10.0,30.39343576458777,0,,18.267482485339833,0,,14.52479074144025,9,14.0,52.0,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.9830000000000001,54206,3,20,1.0,637.8687152917554,False,0.15555651918291571,0,0.9380000000000002,73720,0,17,0.0,310.54720225077716,False,0.0376760861478711,0,8.471,19083,207,0,0.0,6291.441203269668,False,-0.687768171005087,4,8.727,20071.0,440,0,0.0,8037.692293549527,False,-0.7513100834466354,5,10.906000000000002,11080.0,793,0,0.0,14486.113610874489,False,-0.8108431477651085,0,0.2,133005,165,13,1.0,3072.5904723376416,False,0.09421419875378227,8,3.1150000000000007,94792,1621,0,0.0,23544.685791874646,False,-0.13332024288216754,0.25,453820,0.0,0.0,5,0,0,5,4,4.0,14,19,11,119.0,23.0,8,3,11,704,0.9007185371592641,88.85775424074382
37,11,0,0,0,9.999999999999998,7,10.0,30.463467395045793,17,31.0,18.267482485339833,0,,14.684737842622416,28,18.142857142857142,52.00000000000001,20,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,0.9830000000000001,54663,0,13,1.0,396.0250761355953,False,0.16267908314226556,0,0.9380000000000002,73193,7,27,1.0,706.4662988694961,False,0.03305427709795549,0,8.471,19083,207,0,0.0,6305.937750774479,False,-0.6876663593978728,5,8.773,19856.0,440,0,0.0,8037.692293549527,False,-0.7535296215762358,23,11.131000000000002,10080.0,793,0,0.0,14486.113610874489,False,-0.8211665809260404,2,0.22000000000000003,133531,165,10,1.0,2942.9817440326988,False,0.09796506804831243,5,3.1570000000000005,94349,1639,0,0.0,24068.28532405814,False,-0.13479393070724666,0.375,452618,0.0,0.0,6,0,0,3,7,6.4,17,20,16,113.0,23.0,8,3,16,1117,0.985228419303894,89.84298266004771
38,16,0,0,0,9.999999999999998,6,10.0,30.377330817221555,17,29.705882352941178,18.267482485339833,0,,14.780129105980397,29,16.655172413793103,52.0,10,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,4,1.0230000000000001,55012,0,6,0.6,182.26398490332934,False,0.16781036330299173,0,0.9380000000000002,72727,13,37,1.0,1070.802152581454,False,0.029067479615843234,0,8.471,19044,208,0,0.0,6318.484809982084,False,-0.6881260460299321,8,8.848,19461.0,440,0,0.0,8037.692293549527,False,-0.7576073776748039,21,11.318000000000003,9206.0,793,0,0.0,14486.113610874489,False,-0.830189261508695,0,0.21800000000000003,133410,164,20,1.0,3463.941173380785,False,0.09909944603959418,10,3.2520000000000007,93801,1659,0,0.0,24520.23418682148,False,-0.1374129403497911,0.325,450524,0.0,0.0,4,0,0,7,10,9.285714285714285,15,22,14,178.0,32.0,12,4,14,159,1.0439821192994714,90.88696477934718
39,14,0,0,0,9.999999999999998,10,10.0,30.812944528977457,14,35.0,20.762213558247687,18,56.0,14.828094351566376,5,20.0,51.99999999999999,10,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,8,1.0990000000000002,55210,0,10,1.0,308.1294452897746,False,0.17334035652527044,0,0.9380000000000002,73735,3,29,1.0,694.5430267761153,False,0.04058364605211265,0,8.471000000000002,18554,222,0,0.0,6840.473685432996,False,-0.6913427325338657,0,8.840000000000002,18453.0,458,0,0.0,9509.09380967744,False,-0.7604184406987032,5,11.347000000000001,9061.0,793,0,0.0,16464.435351690416,False,-0.8214746231859641,0,0.21800000000000003,133310,159,30,1.0,3917.6670018990535,False,0.10013121254543882,10,3.3420000000000005,93619,1659,0,0.0,24599.808529248618,False,-0.138569546551849,0.375,449805,0.0,0.0,4,0,0,6,5,4.571428571428571,15,21,14,119.0,32.0,10,4,14,1108,0.961167479865253,91.84813225921243
40,14,0,0,0,10.0,9,10.0,31.226402282214167,12,35.833333333333336,22.8352951605811,24,44.0,14.708143502483756,42,13.30952380952381,52.0,11,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,2,1.1110000000000002,55502,0,9,0.9,281.0376205399275,False,0.17924168295581142,0,0.9380000000000002,74731,0,10,0.5,228.352951605811,False,0.051299656929795094,0,8.471000000000002,18184,232,0,0.0,7244.525329473687,False,-0.6937021523922738,21,9.05,17081.0,461,0,0.0,10527.071069027887,False,-0.7693276808973754,21,11.552000000000001,7300.0,814,0,0.0,18587.930260713016,False,-0.8286933101019284,0,0.21800000000000003,133157,160,40,1.0,4433.302960397401,False,0.10098368925883595,11,3.4420000000000006,93010,1690,0,0.0,24856.762519197546,False,-0.14247760388104158,0.3,446828,0.0,0.0,7,0,0,13,11,10.5,10,23,15,145.0,16.0,12,2,15,1416,1.0061554685235023,92.85428772773594
41,15,0,0,0,10.0,13,10.0,31.730855175823685,8,40.0,22.8352951605811,0,,14.783543367107393,5,22.0,51.99999999999999,8,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.1090000000000002,55692,3,11,1.0,379.03940693406054,False,0.18430687090107084,0,0.9380000000000002,74731,0,10,0.0,228.352951605811,False,0.051299656929795094,0,8.471000000000002,17864,240,0,0.0,7615.405242197684,False,-0.6955922264675061,0,9.029,17081.0,461,0,0.0,10527.071069027887,False,-0.7693276808973754,5,11.581000000000001,7165.0,814,0,0.0,18587.930260713016,False,-0.8300869735786542,0,0.21800000000000003,133047,155,50,1.0,4891.449221901646,False,0.101952102043404,8,3.511000000000001,92890,1690,0,0.0,24984.188290411494,False,-0.14293538273375453,0.25,446333,0.0,0.0,5,0,0,9,3,3.0,13,22,12,148.0,14.0,12,3,12,450,1.045148404315114,93.89943613205105
42,12,0,0,0,10.0,12,10.0,30.934889675438892,5,11.0,24.68150907695757,22,45.0,14.635292199076645,26,12.153846153846153,52.0,8,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.1090000000000002,55627,5,16,1.0,544.9582348070223,False,0.18468748791784492,12,1.058,75246,0,5,0.5,123.40754538478785,False,0.05779646556111399,0,8.471000000000002,17864,240,0,0.0,7424.373522105334,False,-0.6969338732592717,12,9.149,16431.0,461,0,0.0,11378.17568447744,False,-0.7716447516467041,14,11.716000000000003,5689.0,836,0,0.0,20633.74158833653,False,-0.8347644626738904,0,0.21800000000000003,132929,156,60,1.0,5403.105583055956,False,0.10307304823253631,8,3.583000000000001,92572,1705,0,0.0,24953.17319942568,False,-0.14564777442754098,0.3125,444221,0.0,0.0,4,0,0,7,8,7.545454545454545,14,21,8,129.0,9.0,9,3,8,175,0.9376922240480781,94.83712835609913
43,8,0,0,0,10.0,7,10.0,30.934889675438892,0,,24.926126714001445,2,54.0,14.707058634925295,30,15.7,52.0,11,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.1090000000000002,55557,2,26,1.0,824.3071315614112,False,0.18616411075088912,0,1.0460000000000003,75354,0,3,0.0,74.77838014200434,False,0.05897193811289032,0,8.471,17864,240,0,0.0,7424.373522105334,False,-0.6969338732592717,9,9.227,15909.0,463,0,0.0,11540.796668582669,False,-0.7761941803267229,21,11.912000000000004,4818.0,836,0,0.0,20838.241932905206,False,-0.8427006001377909,0,0.21800000000000003,132819,151,70,1.0,5860.76585387372,False,0.10403948475431958,11,3.685000000000001,92026,1730,0,0.0,25443.21143842076,False,-0.1480956292101273,0.25,442210,0.0,0.0,3,0,0,8,6,6.0,9,17,10,76.0,15.0,6,2,10,178,0.969761866144836,95.80689022224396
44,10,0,0,0,10.000000000000002,5,10.0,31.97919860878909,19,38.421052631578945,25.934114851799215,7,57.0,14.685191029755353,23,14.304347826086957,52.00000000000001,7,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.1090000000000002,56237,0,14,0.7,447.70878052304727,False,0.19658481276383427,4,1.086,75603,0,1,0.1,25.934114851799215,False,0.06212643177595961,0,8.471,17144,258,0,0.0,8250.633241067586,False,-0.7012442709180146,9,9.308,15066.0,470,0,0.0,12189.033980345632,False,-0.7815508172011849,14,12.031000000000002,4322.0,836,0,0.0,21680.920016104144,False,-0.8434713575515699,0,0.21800000000000003,132710,151,80,1.0,6377.463845493059,False,0.10525412886412745,7,3.744000000000001,91711,1743,0,0.0,25596.287964863583,False,-0.15003502051585682,0.22499999999999998,440656,0.0,0.0,4,0,0,8,8,7.571428571428571,12,20,9,108.0,19.0,8,2,9,780,1.7592011038213968,97.56609132606536
45,9,0,0,0,10.0,9,10.0,32.667088018066174,25,36.04,25.934114851799215,0,,14.728060907560524,27,15.33333333333333,52.0,7,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,11,1.2190000000000003,56784,0,9,0.9,294.0037921625956,False,0.20654873150537875,0,1.0820000000000003,75400,0,8,0.7,207.47291881439372,False,0.060550004346034005,0,8.471,16446,276,0,0.0,9016.116292986264,False,-0.7056724938337599,12,9.419,14522.0,470,0,0.0,12189.033980345632,False,-0.7871667648407319,15,12.167000000000002,3817.0,836,0,0.0,21680.920016104144,False,-0.8486846912978406,0,0.21800000000000003,132596,148,90,1.0,6859.753014318958,False,0.10628818617207209,7,3.807000000000001,91311,1763,0,0.0,25965.571380029203,False,-0.15178651325248177,0.325,438739,0.0,0.0,5,0,0,9,7,6.647058823529411,11,20,8,120.0,3.0,8,1,8,328,0.9050946459174156,98.47118597198278
46,8,0,0,0,10.0,9,10.0,32.58911650875923,4,30.0,26.373750974122007,5,44.0,14.798846565597936,5,20.0,52.00000000000001,8,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.2080000000000002,56814,0,14,0.9,456.2476311226293,False,0.20890375787986262,0,1.0820000000000003,75500,0,7,0.4,184.61625681885405,False,0.061794110775068085,0,8.471,16446,276,0,0.0,8994.596156417549,False,-0.7058236332475275,0,9.407,14522.0,470,0,0.0,12395.662957837343,False,-0.7861002046216083,5,12.202000000000004,3452.0,841,0,0.0,22180.324569236607,False,-0.8498749596393168,0,0.21800000000000003,132496,143,100,1.0,7316.235058880506,False,0.10733116072643496,8,3.8800000000000003,91192,1763,0,0.0,26090.36649514916,False,-0.15224685664439946,0.2875,438285,0.0,0.0,6,0,0,7,3,3.0,11,18,10,104.0,3.0,7,1,10,430,0.8744724672287703,99.34565843921155
47,10,0,0,0,10.0,5,10.0,32.29472147759343,28,31.0,26.373750974122007,0,,14.93634416067646,17,17.647058823529413,52.0,13,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,14,1.348,57256,0,5,0.5,161.47360738796715,False,0.21514754272955347,0,1.0820000000000003,74632,18,17,1.0,1029.658753156756,False,0.0555367715446515,0,8.471000000000002,16446,276,0,0.0,8913.343127815786,False,-0.7063942864620414,5,9.457,14327.0,470,0,0.0,12395.662957837343,False,-0.78811327408799,12,12.317,3044.0,841,0,0.0,22180.324569236607,False,-0.854086920368977,0,0.21800000000000003,132386,138,110,1.0,7781.2154941733515,False,0.10832736442078672,13,4.002000000000002,90723,1775,0,0.0,26512.010885200718,False,-0.15434659724456223,0.3125,436677,0.0,0.0,2,0,0,7,9,8.222222222222221,12,19,10,101.0,22.0,7,3,10,50,0.8526908047497272,100.19834924396127
48,10,0,0,0,10.0,7,10.0,32.92852857697377,17,38.0,26.373750974122007,0,,14.73394607141307,22,11.818181818181818,52.00000000000001,11,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,12,1.4540000000000002,57544,0,7,0.7,230.49970003881637,False,0.22198261841728104,0,1.0820000000000003,74632,8,27,1.0,975.5195049170843,False,0.05515654281261562,0,8.471000000000002,15800,293,0,0.0,9648.058873053315,False,-0.7103081842803834,10,9.552000000000001,13829.0,470,0,0.0,12395.662957837343,False,-0.7932543438021342,12,12.425000000000002,2636.0,841,0,0.0,22180.324569236607,False,-0.8582988810986373,0,0.21800000000000003,132276,133,120,1.0,8199.614827497939,False,0.10913414782199436,11,4.099,90378,1792,0,0.0,26403.231359972222,False,-0.15759480403729673,0.3375,434958,0.0,0.0,2,0,0,6,8,7.705882352941177,11,17,13,97.0,12.0,6,4,13,70,0.8707905886694789,101.06913983263075
49,13,0,0,0,10.0,9,10.0,32.92852857697377,0,,27.66450886374064,8,57.5,14.949094475474986,32,17.0,52.00000000000001,11,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.4420000000000002,57454,0,16,0.9,526.8564572315803,False,0.22321560302248153,0,1.0820000000000003,75092,0,27,0.8,746.9417393209973,False,0.06001251344458716,0,8.471000000000002,15800,293,0,0.0,9648.058873053315,False,-0.7103081842803834,8,9.622,12981.0,478,0,0.0,13223.635236868025,False,-0.7977348568817656,24,12.653000000000004,1588.0,841,0,0.0,23265.851954405876,False,-0.863514654348716,0,0.21800000000000003,132158,132,130,1.0,8733.280470762698,False,0.11034459392618026,11,4.198000000000001,89761,1815,0,0.0,27132.6064729871,False,-0.15964684209525648,0.3375,432697,0.0,0.0,5,0,0,10,8,8.0,11,21,14,126.0,9.0,10,3,14,550,1.0661136386916041,102.13525347132236
50,14,0,0,0,10.0,8,10.0,32.92852857697377,0,,30.433141562321325,33,45.0,14.778009515311076,32,13.15625,52.00000000000001,11,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.4420000000000002,57374,0,24,0.8,790.2846858473704,False,0.22431158933821516,6,1.1420000000000001,76367,0,0,0.0,0.0,False,0.07267568440717487,0,8.471000000000002,15800,293,0,0.0,9648.058873053315,False,-0.7103081842803834,17,9.784000000000002,12129.0,478,0,0.0,14547.041666789593,False,-0.7996993730228582,15,12.779000000000003,-412.0,874,0,0.0,26598.565725468838,False,-0.8669589967405369,0,0.21800000000000003,132053,132,140,1.0,9230.697256021063,False,0.11151336343608369,11,4.297000000000001,89239,1837,0,0.0,27147.20347962645,False,-0.16383287051722778,0.225,430413,0.0,0.0,2,0,0,10,8,7.181818181818182,12,22,8,135.0,9.0,11,3,8,80,0.9860466560348868,103.12130012735724
51,8,0,0,0,10.0,10,10.0,33.438924246526994,13,38.84615384615385,30.78836317003084,5,44.0,14.665403402154565,12,11.833333333333334,52.000000000000014,10,52.0,0,0.2,47863,0,0,0.0,0.0,False,0.014368973190632616,0,1.4420000000000002,57779,0,21,1.0,702.2174091770669,False,0.23196161289792383,5,1.1860000000000004,76412,0,0,0.0,0.0,False,0.07330776902223533,0,8.471,15295,306,0,0.0,10232.31081943726,False,-0.7132982819979685,7,9.837,11828.0,478,0,0.0,14716.837595274743,False,-0.8019302879449414,5,12.814000000000005,-1606.0,879,0,0.0,27062.97122645711,False,-0.8768880463601789,0,0.21800000000000003,131953,127,150,1.0,9662.506232073632,False,0.11245600588853684,10,4.386000000000001,89017,1844,0,0.0,27043.00387357302,False,-0.16606210352573245,0.25,428541,0.0,0.0,6,0,0,7,6,9.018181818181818,9,16,13,73.0,20.0,5,3,13,605,0.8837616434320807,104.00506177078933
